"Isolation","Trait_A","Trait_B","Observed_NP","Percent_NP"
"Mushroom.Fungus","Melezitose","D-Gluconate",14,0.474
"Mushroom.Fungus","Melezitose","D-Glucosamine",12,0.726
"Mushroom.Fungus","Melezitose","Nitrate",2,0.466
"Mushroom.Fungus","Melezitose","Vitamin-free",3,0.542
"Mushroom.Fungus","Melezitose","2-Keto-D-gluconate",15,0.691
"Mushroom.Fungus","Melezitose","Starch formation",2,0.539
"Mushroom.Fungus","Melezitose","Growth at 19°C",25,0.59
"Mushroom.Fungus","Melezitose","Growth at 25°C",25,0.589
"Mushroom.Fungus","Melezitose","Growth at 30°C",22,0.594
"Mushroom.Fungus","Melezitose","Growth at 37°C",2,0.08
"Mushroom.Fungus","Methyl-?-D-glucoside","Soluble Starch",1,0.237
"Mushroom.Fungus","Methyl-?-D-glucoside","Cellobiose",7,0.132
"Mushroom.Fungus","Methyl-?-D-glucoside","Salicin",5,0.077
"Mushroom.Fungus","Methyl-?-D-glucoside","L-Sorbose",7,0.38
"Mushroom.Fungus","Methyl-?-D-glucoside","L-Rhamnose",2,0.494
"Mushroom.Fungus","Methyl-?-D-glucoside","D-Xylose",12,0.319
"Mushroom.Fungus","Methyl-?-D-glucoside","L-Arabinose",1,0.169
"Mushroom.Fungus","Methyl-?-D-glucoside","D-Arabinose",4,0.385
"Mushroom.Fungus","Methyl-?-D-glucoside","D-Ribose",7,0.487
"Mushroom.Fungus","Methyl-?-D-glucoside","Methanol",3,0.922
"Mushroom.Fungus","Methyl-?-D-glucoside","Ethanol",15,0.385
"Mushroom.Fungus","Methyl-?-D-glucoside","Glycerol",17,0.335
"Mushroom.Fungus","Methyl-?-D-glucoside","Erythritol",4,0.51
"Mushroom.Fungus","Methyl-?-D-glucoside","Ribitol",10,0.255
"Mushroom.Fungus","Methyl-?-D-glucoside","Galactitol",0,0.427
"Mushroom.Fungus","Methyl-?-D-glucoside","D-Mannitol",14,0.226
"Mushroom.Fungus","Methyl-?-D-glucoside","D-Glucitol",14,0.262
"Mushroom.Fungus","Methyl-?-D-glucoside","myo-Inositol",0,0.562
"Mushroom.Fungus","Methyl-?-D-glucoside","DL-Lactate",9,0.707
"Mushroom.Fungus","Methyl-?-D-glucoside","Succinate",14,0.257
"Mushroom.Fungus","Methyl-?-D-glucoside","Citrate",13,0.4
"Mushroom.Fungus","Methyl-?-D-glucoside","D-Gluconate",10,0.433
"Mushroom.Fungus","Methyl-?-D-glucoside","D-Glucosamine",5,0.275
"Mushroom.Fungus","Methyl-?-D-glucoside","Nitrate",2,0.623
"Mushroom.Fungus","Methyl-?-D-glucoside","Vitamin-free",3,0.658
"Mushroom.Fungus","Methyl-?-D-glucoside","2-Keto-D-gluconate",9,0.424
"Mushroom.Fungus","Methyl-?-D-glucoside","Starch formation",2,0.67
"Mushroom.Fungus","Methyl-?-D-glucoside","Growth at 19°C",17,0.243
"Mushroom.Fungus","Methyl-?-D-glucoside","Growth at 25°C",17,0.25
"Mushroom.Fungus","Methyl-?-D-glucoside","Growth at 30°C",14,0.247
"Mushroom.Fungus","Methyl-?-D-glucoside","Growth at 37°C",2,0.209
"Mushroom.Fungus","Soluble Starch","Cellobiose",31,0.75
"Mushroom.Fungus","Soluble Starch","Salicin",28,0.652
"Mushroom.Fungus","Soluble Starch","L-Sorbose",13,0.119
"Mushroom.Fungus","Soluble Starch","L-Rhamnose",7,0.559
"Mushroom.Fungus","Soluble Starch","D-Xylose",31,0.633
"Mushroom.Fungus","Soluble Starch","L-Arabinose",6,0.132
"Mushroom.Fungus","Soluble Starch","D-Arabinose",13,0.57
"Mushroom.Fungus","Soluble Starch","D-Ribose",18,0.601
"Mushroom.Fungus","Soluble Starch","Methanol",3,0.675
"Mushroom.Fungus","Soluble Starch","Ethanol",35,0.647
"Mushroom.Fungus","Soluble Starch","Glycerol",40,0.76
"Mushroom.Fungus","Soluble Starch","Erythritol",11,0.57
"Mushroom.Fungus","Soluble Starch","Ribitol",32,0.792
"Mushroom.Fungus","Soluble Starch","Galactitol",2,0.39
"Mushroom.Fungus","Soluble Starch","D-Mannitol",37,0.677
"Mushroom.Fungus","Soluble Starch","D-Glucitol",37,0.719
"Mushroom.Fungus","Soluble Starch","myo-Inositol",0,0.26
"Mushroom.Fungus","Soluble Starch","DL-Lactate",13,0.249
"Mushroom.Fungus","Soluble Starch","Succinate",37,0.721
"Mushroom.Fungus","Soluble Starch","Citrate",36,0.912
"Mushroom.Fungus","Soluble Starch","D-Gluconate",29,0.827
"Mushroom.Fungus","Soluble Starch","D-Glucosamine",23,0.849
"Mushroom.Fungus","Soluble Starch","Nitrate",2,0.207
"Mushroom.Fungus","Soluble Starch","Vitamin-free",6,0.462
"Mushroom.Fungus","Soluble Starch","2-Keto-D-gluconate",29,0.904
"Mushroom.Fungus","Soluble Starch","Starch formation",2,0.284
"Mushroom.Fungus","Soluble Starch","Growth at 19°C",40,0.646
"Mushroom.Fungus","Soluble Starch","Growth at 25°C",40,0.643
"Mushroom.Fungus","Soluble Starch","Growth at 30°C",37,0.696
"Mushroom.Fungus","Soluble Starch","Growth at 37°C",5,0.034
"Mushroom.Fungus","Cellobiose","Salicin",0,0.027
"Mushroom.Fungus","Cellobiose","L-Sorbose",4,0.448
"Mushroom.Fungus","Cellobiose","L-Rhamnose",1,0.596
"Mushroom.Fungus","Cellobiose","D-Xylose",5,0.233
"Mushroom.Fungus","Cellobiose","L-Arabinose",0,0.26
"Mushroom.Fungus","Cellobiose","D-Arabinose",1,0.347
"Mushroom.Fungus","Cellobiose","D-Ribose",2,0.328
"Mushroom.Fungus","Cellobiose","Methanol",2,0.918
"Mushroom.Fungus","Cellobiose","Ethanol",8,0.341
"Mushroom.Fungus","Cellobiose","Glycerol",10,0.338
"Mushroom.Fungus","Cellobiose","Erythritol",1,0.414
"Mushroom.Fungus","Cellobiose","Ribitol",4,0.18
"Mushroom.Fungus","Cellobiose","Galactitol",0,0.618
"Mushroom.Fungus","Cellobiose","D-Mannitol",7,0.188
"Mushroom.Fungus","Cellobiose","D-Glucitol",7,0.198
"Mushroom.Fungus","Cellobiose","myo-Inositol",0,0.719
"Mushroom.Fungus","Cellobiose","DL-Lactate",7,0.859
"Mushroom.Fungus","Cellobiose","Succinate",7,0.212
"Mushroom.Fungus","Cellobiose","Citrate",6,0.305
"Mushroom.Fungus","Cellobiose","D-Gluconate",4,0.282
"Mushroom.Fungus","Cellobiose","D-Glucosamine",1,0.187
"Mushroom.Fungus","Cellobiose","Nitrate",0,0.467
"Mushroom.Fungus","Cellobiose","Vitamin-free",1,0.61
"Mushroom.Fungus","Cellobiose","2-Keto-D-gluconate",4,0.374
"Mushroom.Fungus","Cellobiose","Starch formation",2,0.838
"Mushroom.Fungus","Cellobiose","Growth at 19°C",10,0.267
"Mushroom.Fungus","Cellobiose","Growth at 25°C",10,0.274
"Mushroom.Fungus","Cellobiose","Growth at 30°C",8,0.306
"Mushroom.Fungus","Cellobiose","Growth at 37°C",1,0.308
"Mushroom.Fungus","Salicin","L-Sorbose",6,0.552
"Mushroom.Fungus","Salicin","L-Rhamnose",2,0.655
"Mushroom.Fungus","Salicin","D-Xylose",9,0.469
"Mushroom.Fungus","Salicin","L-Arabinose",2,0.468
"Mushroom.Fungus","Salicin","D-Arabinose",2,0.417
"Mushroom.Fungus","Salicin","D-Ribose",3,0.35
"Mushroom.Fungus","Salicin","Methanol",2,0.896
"Mushroom.Fungus","Salicin","Ethanol",12,0.583
"Mushroom.Fungus","Salicin","Glycerol",14,0.545
"Mushroom.Fungus","Salicin","Erythritol",2,0.469
"Mushroom.Fungus","Salicin","Ribitol",7,0.365
"Mushroom.Fungus","Salicin","Galactitol",1,0.719
"Mushroom.Fungus","Salicin","D-Mannitol",11,0.383
"Mushroom.Fungus","Salicin","D-Glucitol",11,0.425
"Mushroom.Fungus","Salicin","myo-Inositol",1,0.824
"Mushroom.Fungus","Salicin","DL-Lactate",8,0.809
"Mushroom.Fungus","Salicin","Succinate",11,0.413
"Mushroom.Fungus","Salicin","Citrate",10,0.545
"Mushroom.Fungus","Salicin","D-Gluconate",6,0.386
"Mushroom.Fungus","Salicin","D-Glucosamine",3,0.344
"Mushroom.Fungus","Salicin","Nitrate",1,0.602
"Mushroom.Fungus","Salicin","Vitamin-free",3,0.79
"Mushroom.Fungus","Salicin","2-Keto-D-gluconate",6,0.473
"Mushroom.Fungus","Salicin","Starch formation",2,0.792
"Mushroom.Fungus","Salicin","Growth at 19°C",14,0.459
"Mushroom.Fungus","Salicin","Growth at 25°C",14,0.469
"Mushroom.Fungus","Salicin","Growth at 30°C",11,0.418
"Mushroom.Fungus","Salicin","Growth at 37°C",2,0.337
"Mushroom.Fungus","L-Sorbose","L-Rhamnose",7,0.82
"Mushroom.Fungus","L-Sorbose","D-Xylose",24,0.866
"Mushroom.Fungus","L-Sorbose","L-Arabinose",5,0.415
"Mushroom.Fungus","L-Sorbose","D-Arabinose",9,0.725
"Mushroom.Fungus","L-Sorbose","D-Ribose",15,0.847
"Mushroom.Fungus","L-Sorbose","Methanol",4,0.885
"Mushroom.Fungus","L-Sorbose","Ethanol",26,0.837
"Mushroom.Fungus","L-Sorbose","Glycerol",32,0.961
"Mushroom.Fungus","L-Sorbose","Erythritol",9,0.819
"Mushroom.Fungus","L-Sorbose","Ribitol",26,0.959
"Mushroom.Fungus","L-Sorbose","Galactitol",1,0.479
"Mushroom.Fungus","L-Sorbose","D-Mannitol",29,0.927
"Mushroom.Fungus","L-Sorbose","D-Glucitol",29,0.921
"Mushroom.Fungus","L-Sorbose","myo-Inositol",0,0.413
"Mushroom.Fungus","L-Sorbose","DL-Lactate",8,0.252
"Mushroom.Fungus","L-Sorbose","Succinate",30,0.947
"Mushroom.Fungus","L-Sorbose","Citrate",28,0.968
"Mushroom.Fungus","L-Sorbose","D-Gluconate",25,0.978
"Mushroom.Fungus","L-Sorbose","D-Glucosamine",21,0.989
"Mushroom.Fungus","L-Sorbose","Nitrate",2,0.393
"Mushroom.Fungus","L-Sorbose","Vitamin-free",4,0.507
"Mushroom.Fungus","L-Sorbose","2-Keto-D-gluconate",25,0.993
"Mushroom.Fungus","L-Sorbose","Starch formation",0,0.147
"Mushroom.Fungus","L-Sorbose","Growth at 19°C",32,0.93
"Mushroom.Fungus","L-Sorbose","Growth at 25°C",32,0.933
"Mushroom.Fungus","L-Sorbose","Growth at 30°C",30,0.965
"Mushroom.Fungus","L-Sorbose","Growth at 37°C",4,0.14
"Mushroom.Fungus","L-Rhamnose","D-Xylose",36,0.767
"Mushroom.Fungus","L-Rhamnose","L-Arabinose",8,0.177
"Mushroom.Fungus","L-Rhamnose","D-Arabinose",16,0.692
"Mushroom.Fungus","L-Rhamnose","D-Ribose",22,0.736
"Mushroom.Fungus","L-Rhamnose","Methanol",2,0.441
"Mushroom.Fungus","L-Rhamnose","Ethanol",38,0.635
"Mushroom.Fungus","L-Rhamnose","Glycerol",45,0.859
"Mushroom.Fungus","L-Rhamnose","Erythritol",11,0.478
"Mushroom.Fungus","L-Rhamnose","Ribitol",38,0.936
"Mushroom.Fungus","L-Rhamnose","Galactitol",3,0.42
"Mushroom.Fungus","L-Rhamnose","D-Mannitol",43,0.871
"Mushroom.Fungus","L-Rhamnose","D-Glucitol",43,0.897
"Mushroom.Fungus","L-Rhamnose","myo-Inositol",2,0.483
"Mushroom.Fungus","L-Rhamnose","DL-Lactate",14,0.191
"Mushroom.Fungus","L-Rhamnose","Succinate",43,0.897
"Mushroom.Fungus","L-Rhamnose","Citrate",41,0.958
"Mushroom.Fungus","L-Rhamnose","D-Gluconate",31,0.785
"Mushroom.Fungus","L-Rhamnose","D-Glucosamine",28,0.929
"Mushroom.Fungus","L-Rhamnose","Nitrate",3,0.217
"Mushroom.Fungus","L-Rhamnose","Vitamin-free",7,0.486
"Mushroom.Fungus","L-Rhamnose","2-Keto-D-gluconate",35,0.971
"Mushroom.Fungus","L-Rhamnose","Starch formation",2,0.231
"Mushroom.Fungus","L-Rhamnose","Growth at 19°C",45,0.772
"Mushroom.Fungus","L-Rhamnose","Growth at 25°C",45,0.774
"Mushroom.Fungus","L-Rhamnose","Growth at 30°C",42,0.822
"Mushroom.Fungus","L-Rhamnose","Growth at 37°C",5,0.016
"Mushroom.Fungus","D-Xylose","L-Arabinose",0,0.296
"Mushroom.Fungus","D-Xylose","D-Arabinose",1,0.415
"Mushroom.Fungus","D-Xylose","D-Ribose",3,0.469
"Mushroom.Fungus","D-Xylose","Methanol",2,0.929
"Mushroom.Fungus","D-Xylose","Ethanol",7,0.416
"Mushroom.Fungus","D-Xylose","Glycerol",10,0.521
"Mushroom.Fungus","D-Xylose","Erythritol",1,0.47
"Mushroom.Fungus","D-Xylose","Ribitol",6,0.44
"Mushroom.Fungus","D-Xylose","Galactitol",0,0.668
"Mushroom.Fungus","D-Xylose","D-Mannitol",7,0.338
"Mushroom.Fungus","D-Xylose","D-Glucitol",7,0.352
"Mushroom.Fungus","D-Xylose","myo-Inositol",0,0.741
"Mushroom.Fungus","D-Xylose","DL-Lactate",4,0.626
"Mushroom.Fungus","D-Xylose","Succinate",7,0.345
"Mushroom.Fungus","D-Xylose","Citrate",6,0.438
"Mushroom.Fungus","D-Xylose","D-Gluconate",4,0.385
"Mushroom.Fungus","D-Xylose","D-Glucosamine",2,0.372
"Mushroom.Fungus","D-Xylose","Nitrate",0,0.456
"Mushroom.Fungus","D-Xylose","Vitamin-free",0,0.395
"Mushroom.Fungus","D-Xylose","2-Keto-D-gluconate",5,0.555
"Mushroom.Fungus","D-Xylose","Starch formation",0,0.531
"Mushroom.Fungus","D-Xylose","Growth at 19°C",10,0.469
"Mushroom.Fungus","D-Xylose","Growth at 25°C",10,0.47
"Mushroom.Fungus","D-Xylose","Growth at 30°C",9,0.547
"Mushroom.Fungus","D-Xylose","Growth at 37°C",0,0.193
"Mushroom.Fungus","L-Arabinose","D-Arabinose",10,0.499
"Mushroom.Fungus","L-Arabinose","D-Ribose",16,0.61
"Mushroom.Fungus","L-Arabinose","Methanol",3,0.731
"Mushroom.Fungus","L-Arabinose","Ethanol",34,0.783
"Mushroom.Fungus","L-Arabinose","Glycerol",41,0.958
"Mushroom.Fungus","L-Arabinose","Erythritol",7,0.366
"Mushroom.Fungus","L-Arabinose","Ribitol",33,0.95
"Mushroom.Fungus","L-Arabinose","Galactitol",0,0.194
"Mushroom.Fungus","L-Arabinose","D-Mannitol",38,0.92
"Mushroom.Fungus","L-Arabinose","D-Glucitol",38,0.921
"Mushroom.Fungus","L-Arabinose","myo-Inositol",0,0.325
"Mushroom.Fungus","L-Arabinose","DL-Lactate",14,0.443
"Mushroom.Fungus","L-Arabinose","Succinate",38,0.937
"Mushroom.Fungus","L-Arabinose","Citrate",37,0.978
"Mushroom.Fungus","L-Arabinose","D-Gluconate",27,0.853
"Mushroom.Fungus","L-Arabinose","D-Glucosamine",23,0.923
"Mushroom.Fungus","L-Arabinose","Nitrate",2,0.253
"Mushroom.Fungus","L-Arabinose","Vitamin-free",6,0.553
"Mushroom.Fungus","L-Arabinose","2-Keto-D-gluconate",31,0.984
"Mushroom.Fungus","L-Arabinose","Starch formation",2,0.321
"Mushroom.Fungus","L-Arabinose","Growth at 19°C",41,0.911
"Mushroom.Fungus","L-Arabinose","Growth at 25°C",41,0.911
"Mushroom.Fungus","L-Arabinose","Growth at 30°C",38,0.936
"Mushroom.Fungus","L-Arabinose","Growth at 37°C",3,0.015
"Mushroom.Fungus","D-Arabinose","D-Ribose",12,0.372
"Mushroom.Fungus","D-Arabinose","Methanol",3,0.761
"Mushroom.Fungus","D-Arabinose","Ethanol",27,0.426
"Mushroom.Fungus","D-Arabinose","Glycerol",33,0.626
"Mushroom.Fungus","D-Arabinose","Erythritol",3,0.128
"Mushroom.Fungus","D-Arabinose","Ribitol",25,0.63
"Mushroom.Fungus","D-Arabinose","Galactitol",1,0.37
"Mushroom.Fungus","D-Arabinose","D-Mannitol",30,0.542
"Mushroom.Fungus","D-Arabinose","D-Glucitol",30,0.572
"Mushroom.Fungus","D-Arabinose","myo-Inositol",0,0.334
"Mushroom.Fungus","D-Arabinose","DL-Lactate",12,0.417
"Mushroom.Fungus","D-Arabinose","Succinate",30,0.563
"Mushroom.Fungus","D-Arabinose","Citrate",29,0.809
"Mushroom.Fungus","D-Arabinose","D-Gluconate",20,0.513
"Mushroom.Fungus","D-Arabinose","D-Glucosamine",16,0.609
"Mushroom.Fungus","D-Arabinose","Nitrate",2,0.279
"Mushroom.Fungus","D-Arabinose","Vitamin-free",5,0.533
"Mushroom.Fungus","D-Arabinose","2-Keto-D-gluconate",23,0.814
"Mushroom.Fungus","D-Arabinose","Starch formation",2,0.395
"Mushroom.Fungus","D-Arabinose","Growth at 19°C",33,0.487
"Mushroom.Fungus","D-Arabinose","Growth at 25°C",33,0.496
"Mushroom.Fungus","D-Arabinose","Growth at 30°C",30,0.545
"Mushroom.Fungus","D-Arabinose","Growth at 37°C",2,0.024
"Mushroom.Fungus","D-Ribose","Methanol",2,0.724
"Mushroom.Fungus","D-Ribose","Ethanol",21,0.377
"Mushroom.Fungus","D-Ribose","Glycerol",27,0.635
"Mushroom.Fungus","D-Ribose","Erythritol",1,0.076
"Mushroom.Fungus","D-Ribose","Ribitol",19,0.547
"Mushroom.Fungus","D-Ribose","Galactitol",0,0.307
"Mushroom.Fungus","D-Ribose","D-Mannitol",24,0.523
"Mushroom.Fungus","D-Ribose","D-Glucitol",24,0.552
"Mushroom.Fungus","D-Ribose","myo-Inositol",1,0.588
"Mushroom.Fungus","D-Ribose","DL-Lactate",10,0.456
"Mushroom.Fungus","D-Ribose","Succinate",24,0.545
"Mushroom.Fungus","D-Ribose","Citrate",23,0.751
"Mushroom.Fungus","D-Ribose","D-Gluconate",17,0.593
"Mushroom.Fungus","D-Ribose","D-Glucosamine",12,0.572
"Mushroom.Fungus","D-Ribose","Nitrate",1,0.28
"Mushroom.Fungus","D-Ribose","Vitamin-free",3,0.382
"Mushroom.Fungus","D-Ribose","2-Keto-D-gluconate",19,0.82
"Mushroom.Fungus","D-Ribose","Starch formation",2,0.493
"Mushroom.Fungus","D-Ribose","Growth at 19°C",27,0.51
"Mushroom.Fungus","D-Ribose","Growth at 25°C",27,0.514
"Mushroom.Fungus","D-Ribose","Growth at 30°C",25,0.617
"Mushroom.Fungus","D-Ribose","Growth at 37°C",2,0.05
"Mushroom.Fungus","Methanol","Ethanol",43,0.463
"Mushroom.Fungus","Methanol","Glycerol",51,0.833
"Mushroom.Fungus","Methanol","Erythritol",17,0.694
"Mushroom.Fungus","Methanol","Ribitol",44,0.95
"Mushroom.Fungus","Methanol","Galactitol",7,0.685
"Mushroom.Fungus","Methanol","D-Mannitol",50,0.951
"Mushroom.Fungus","Methanol","D-Glucitol",50,0.95
"Mushroom.Fungus","Methanol","myo-Inositol",4,0.582
"Mushroom.Fungus","Methanol","DL-Lactate",16,0.082
"Mushroom.Fungus","Methanol","Succinate",50,0.955
"Mushroom.Fungus","Methanol","Citrate",48,0.993
"Mushroom.Fungus","Methanol","D-Gluconate",36,0.747
"Mushroom.Fungus","Methanol","D-Glucosamine",33,0.958
"Mushroom.Fungus","Methanol","Nitrate",2,0.066
"Mushroom.Fungus","Methanol","Vitamin-free",7,0.306
"Mushroom.Fungus","Methanol","2-Keto-D-gluconate",40,0.985
"Mushroom.Fungus","Methanol","Starch formation",2,0.148
"Mushroom.Fungus","Methanol","Growth at 19°C",51,0.676
"Mushroom.Fungus","Methanol","Growth at 25°C",51,0.683
"Mushroom.Fungus","Methanol","Growth at 30°C",48,0.778
"Mushroom.Fungus","Methanol","Growth at 37°C",6,0.006
"Mushroom.Fungus","Ethanol","Glycerol",8,0.801
"Mushroom.Fungus","Ethanol","Erythritol",1,0.713
"Mushroom.Fungus","Ethanol","Ribitol",7,0.883
"Mushroom.Fungus","Ethanol","Galactitol",1,0.902
"Mushroom.Fungus","Ethanol","D-Mannitol",7,0.781
"Mushroom.Fungus","Ethanol","D-Glucitol",7,0.794
"Mushroom.Fungus","Ethanol","myo-Inositol",1,0.939
"Mushroom.Fungus","Ethanol","DL-Lactate",1,0.357
"Mushroom.Fungus","Ethanol","Succinate",8,0.845
"Mushroom.Fungus","Ethanol","Citrate",7,0.861
"Mushroom.Fungus","Ethanol","D-Gluconate",4,0.655
"Mushroom.Fungus","Ethanol","D-Glucosamine",3,0.805
"Mushroom.Fungus","Ethanol","Nitrate",0,0.607
"Mushroom.Fungus","Ethanol","Vitamin-free",1,0.712
"Mushroom.Fungus","Ethanol","2-Keto-D-gluconate",6,0.871
"Mushroom.Fungus","Ethanol","Starch formation",0,0.643
"Mushroom.Fungus","Ethanol","Growth at 19°C",8,0.771
"Mushroom.Fungus","Ethanol","Growth at 25°C",8,0.778
"Mushroom.Fungus","Ethanol","Growth at 30°C",7,0.808
"Mushroom.Fungus","Ethanol","Growth at 37°C",0,0.309
"Mushroom.Fungus","Glycerol","Erythritol",0,0.752
"Mushroom.Fungus","Glycerol","Ribitol",0,0.428
"Mushroom.Fungus","Glycerol","Galactitol",0,0.904
"Mushroom.Fungus","Glycerol","D-Mannitol",0,0.35
"Mushroom.Fungus","Glycerol","D-Glucitol",0,0.356
"Mushroom.Fungus","Glycerol","myo-Inositol",0,0.94
"Mushroom.Fungus","Glycerol","DL-Lactate",0,0.613
"Mushroom.Fungus","Glycerol","Succinate",0,0.359
"Mushroom.Fungus","Glycerol","Citrate",0,0.398
"Mushroom.Fungus","Glycerol","D-Gluconate",0,0.487
"Mushroom.Fungus","Glycerol","D-Glucosamine",0,0.604
"Mushroom.Fungus","Glycerol","Nitrate",0,0.891
"Mushroom.Fungus","Glycerol","Vitamin-free",0,0.794
"Mushroom.Fungus","Glycerol","2-Keto-D-gluconate",0,0.479
"Mushroom.Fungus","Glycerol","Starch formation",0,0.86
"Mushroom.Fungus","Glycerol","Growth at 19°C",0,0.307
"Mushroom.Fungus","Glycerol","Growth at 25°C",0,0.308
"Mushroom.Fungus","Glycerol","Growth at 30°C",0,0.355
"Mushroom.Fungus","Glycerol","Growth at 37°C",0,0.745
"Mushroom.Fungus","Erythritol","Ribitol",28,0.682
"Mushroom.Fungus","Erythritol","Galactitol",0,0.186
"Mushroom.Fungus","Erythritol","D-Mannitol",34,0.649
"Mushroom.Fungus","Erythritol","D-Glucitol",34,0.677
"Mushroom.Fungus","Erythritol","myo-Inositol",1,0.453
"Mushroom.Fungus","Erythritol","DL-Lactate",14,0.453
"Mushroom.Fungus","Erythritol","Succinate",34,0.687
"Mushroom.Fungus","Erythritol","Citrate",33,0.888
"Mushroom.Fungus","Erythritol","D-Gluconate",23,0.564
"Mushroom.Fungus","Erythritol","D-Glucosamine",19,0.702
"Mushroom.Fungus","Erythritol","Nitrate",2,0.235
"Mushroom.Fungus","Erythritol","Vitamin-free",6,0.579
"Mushroom.Fungus","Erythritol","2-Keto-D-gluconate",27,0.895
"Mushroom.Fungus","Erythritol","Starch formation",2,0.346
"Mushroom.Fungus","Erythritol","Growth at 19°C",37,0.599
"Mushroom.Fungus","Erythritol","Growth at 25°C",37,0.599
"Mushroom.Fungus","Erythritol","Growth at 30°C",34,0.663
"Mushroom.Fungus","Erythritol","Growth at 37°C",3,0.018
"Mushroom.Fungus","Ribitol","Galactitol",0,0.57
"Mushroom.Fungus","Ribitol","D-Mannitol",6,0.132
"Mushroom.Fungus","Ribitol","D-Glucitol",6,0.127
"Mushroom.Fungus","Ribitol","myo-Inositol",0,0.676
"Mushroom.Fungus","Ribitol","DL-Lactate",8,0.878
"Mushroom.Fungus","Ribitol","Succinate",7,0.185
"Mushroom.Fungus","Ribitol","Citrate",6,0.25
"Mushroom.Fungus","Ribitol","D-Gluconate",3,0.157
"Mushroom.Fungus","Ribitol","D-Glucosamine",1,0.118
"Mushroom.Fungus","Ribitol","Nitrate",0,0.441
"Mushroom.Fungus","Ribitol","Vitamin-free",2,0.678
"Mushroom.Fungus","Ribitol","2-Keto-D-gluconate",3,0.194
"Mushroom.Fungus","Ribitol","Starch formation",1,0.674
"Mushroom.Fungus","Ribitol","Growth at 19°C",9,0.197
"Mushroom.Fungus","Ribitol","Growth at 25°C",9,0.2
"Mushroom.Fungus","Ribitol","Growth at 30°C",8,0.239
"Mushroom.Fungus","Ribitol","Growth at 37°C",2,0.396
"Mushroom.Fungus","Galactitol","D-Mannitol",45,0.835
"Mushroom.Fungus","Galactitol","D-Glucitol",45,0.837
"Mushroom.Fungus","Galactitol","myo-Inositol",1,0.311
"Mushroom.Fungus","Galactitol","DL-Lactate",16,0.232
"Mushroom.Fungus","Galactitol","Succinate",45,0.847
"Mushroom.Fungus","Galactitol","Citrate",43,0.953
"Mushroom.Fungus","Galactitol","D-Gluconate",33,0.771
"Mushroom.Fungus","Galactitol","D-Glucosamine",29,0.914
"Mushroom.Fungus","Galactitol","Nitrate",3,0.202
"Mushroom.Fungus","Galactitol","Vitamin-free",6,0.362
"Mushroom.Fungus","Galactitol","2-Keto-D-gluconate",37,0.975
"Mushroom.Fungus","Galactitol","Starch formation",2,0.198
"Mushroom.Fungus","Galactitol","Growth at 19°C",48,0.74
"Mushroom.Fungus","Galactitol","Growth at 25°C",48,0.748
"Mushroom.Fungus","Galactitol","Growth at 30°C",45,0.815
"Mushroom.Fungus","Galactitol","Growth at 37°C",6,0.018
"Mushroom.Fungus","D-Mannitol","D-Glucitol",0,0.157
"Mushroom.Fungus","D-Mannitol","myo-Inositol",0,0.877
"Mushroom.Fungus","D-Mannitol","DL-Lactate",3,0.841
"Mushroom.Fungus","D-Mannitol","Succinate",1,0.221
"Mushroom.Fungus","D-Mannitol","Citrate",0,0.209
"Mushroom.Fungus","D-Mannitol","D-Gluconate",1,0.434
"Mushroom.Fungus","D-Mannitol","D-Glucosamine",0,0.419
"Mushroom.Fungus","D-Mannitol","Nitrate",0,0.759
"Mushroom.Fungus","D-Mannitol","Vitamin-free",0,0.689
"Mushroom.Fungus","D-Mannitol","2-Keto-D-gluconate",1,0.455
"Mushroom.Fungus","D-Mannitol","Starch formation",0,0.761
"Mushroom.Fungus","D-Mannitol","Growth at 19°C",3,0.391
"Mushroom.Fungus","D-Mannitol","Growth at 25°C",3,0.392
"Mushroom.Fungus","D-Mannitol","Growth at 30°C",3,0.48
"Mushroom.Fungus","D-Mannitol","Growth at 37°C",0,0.505
"Mushroom.Fungus","D-Glucitol","myo-Inositol",0,0.865
"Mushroom.Fungus","D-Glucitol","DL-Lactate",3,0.829
"Mushroom.Fungus","D-Glucitol","Succinate",1,0.168
"Mushroom.Fungus","D-Glucitol","Citrate",0,0.154
"Mushroom.Fungus","D-Glucitol","D-Gluconate",1,0.383
"Mushroom.Fungus","D-Glucitol","D-Glucosamine",0,0.37
"Mushroom.Fungus","D-Glucitol","Nitrate",0,0.714
"Mushroom.Fungus","D-Glucitol","Vitamin-free",0,0.644
"Mushroom.Fungus","D-Glucitol","2-Keto-D-gluconate",1,0.41
"Mushroom.Fungus","D-Glucitol","Starch formation",0,0.733
"Mushroom.Fungus","D-Glucitol","Growth at 19°C",3,0.327
"Mushroom.Fungus","D-Glucitol","Growth at 25°C",3,0.328
"Mushroom.Fungus","D-Glucitol","Growth at 30°C",3,0.424
"Mushroom.Fungus","D-Glucitol","Growth at 37°C",0,0.465
"Mushroom.Fungus","myo-Inositol","DL-Lactate",17,0.193
"Mushroom.Fungus","myo-Inositol","Succinate",48,0.889
"Mushroom.Fungus","myo-Inositol","Citrate",46,0.968
"Mushroom.Fungus","myo-Inositol","D-Gluconate",36,0.818
"Mushroom.Fungus","myo-Inositol","D-Glucosamine",30,0.886
"Mushroom.Fungus","myo-Inositol","Nitrate",3,0.159
"Mushroom.Fungus","myo-Inositol","Vitamin-free",7,0.342
