"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP"
"Oak","Lactose","Growth at 19°C",13,1
"Oak","Lactose","Growth at 25°C",13,1
"Oak","Trehalose","Growth at 19°C",58,1
"Oak","Trehalose","Growth at 25°C",58,1
"Oak","Maltose","Growth at 19°C",49,1
"Oak","Maltose","Growth at 25°C",49,1
"Oak","Melezitose","Growth at 19°C",44,1
"Oak","Melezitose","Growth at 25°C",44,1
"Oak","Methyl-?-D-glucoside","Growth at 19°C",44,1
"Oak","Methyl-?-D-glucoside","Growth at 25°C",44,1
"Oak","Soluble Starch","Growth at 19°C",30,1
"Oak","Soluble Starch","Growth at 25°C",30,1
"Oak","Cellobiose","Growth at 19°C",53,1
"Oak","Cellobiose","Growth at 25°C",53,1
"Oak","Salicin","Growth at 19°C",53,1
"Oak","Salicin","Growth at 25°C",53,1
"Oak","L-Sorbose","Growth at 19°C",52,1
"Oak","L-Sorbose","Growth at 25°C",52,1
"Oak","L-Rhamnose","Growth at 19°C",28,1
"Oak","L-Rhamnose","Growth at 25°C",28,1
"Oak","D-Xylose","Growth at 19°C",62,1
"Oak","D-Xylose","Growth at 25°C",62,1
"Oak","L-Arabinose","Growth at 19°C",41,1
"Oak","L-Arabinose","Growth at 25°C",41,1
"Oak","D-Arabinose","Growth at 19°C",29,0.999
"Oak","D-Arabinose","Growth at 25°C",29,0.999
"Oak","D-Ribose","Growth at 19°C",42,1
"Oak","D-Ribose","Growth at 25°C",42,1
"Oak","Methanol","Growth at 19°C",5,0.182
"Oak","Methanol","Growth at 25°C",5,0.182
"Oak","Ethanol","Growth at 19°C",75,1
"Oak","Ethanol","Growth at 25°C",79,1
"Oak","Glycerol","Growth at 19°C",80,1
"Oak","Glycerol","Growth at 25°C",80,1
"Oak","Erythritol","Growth at 19°C",28,1
"Oak","Erythritol","Growth at 25°C",28,1
"Oak","Ribitol","Growth at 19°C",55,1
"Oak","Ribitol","Growth at 25°C",55,1
"Oak","Galactitol","Growth at 19°C",17,1
"Oak","Galactitol","Growth at 25°C",17,1
"Oak","D-Mannitol","Growth at 19°C",67,1
"Oak","D-Mannitol","Growth at 25°C",67,1
"Oak","D-Glucitol","Growth at 19°C",70,1
"Oak","D-Glucitol","Growth at 25°C",70,1
"Oak","myo-Inositol","Growth at 19°C",9,0.932
"Oak","myo-Inositol","Growth at 25°C",9,0.932
"Oak","DL-Lactate","Growth at 19°C",48,0.981
"Oak","DL-Lactate","Growth at 25°C",50,0.997
"Oak","Succinate","Growth at 19°C",77,1
"Oak","Succinate","Growth at 25°C",79,1
"Oak","Citrate","Growth at 19°C",66,1
"Oak","Citrate","Growth at 25°C",66,1
"Oak","D-Gluconate","Growth at 19°C",63,1
"Oak","D-Gluconate","Growth at 25°C",63,1
"Oak","D-Glucosamine","Growth at 19°C",38,1
"Oak","D-Glucosamine","Growth at 25°C",38,1
"Oak","Nitrate","Growth at 19°C",11,0.156
"Oak","Nitrate","Growth at 25°C",11,0.156
"Oak","Vitamin-free","Growth at 19°C",19,0.987
"Oak","Vitamin-free","Growth at 25°C",19,0.988
"Oak","2-Keto-D-gluconate","Growth at 19°C",46,1
"Oak","2-Keto-D-gluconate","Growth at 25°C",46,1
"Oak","Starch formation","Growth at 19°C",5,0.063
"Oak","Starch formation","Growth at 25°C",6,0.172
"Oak","Growth at 19°C","Growth at 25°C",85,1
"Oak","Growth at 19°C","Growth at 30°C",82,1
"Oak","Growth at 19°C","Growth at 37°C",61,1
"Oak","Growth at 25°C","Growth at 30°C",87,1
"Oak","Growth at 25°C","Growth at 37°C",66,1
"Hibiscus","Glucose_F","Glucose",68,1
"Hibiscus","Glucose_F","Glycerol",59,1
"Hibiscus","Glucose_F","Growth at 19°C",63,1
"Hibiscus","Glucose_F","Growth at 25°C",68,1
"Hibiscus","Glucose_F","Growth at 30°C",65,1
"Hibiscus","Galactose_F","Glucose",31,1
"Hibiscus","Galactose_F","Glycerol",30,1
"Hibiscus","Galactose_F","Growth at 19°C",31,1
"Hibiscus","Galactose_F","Growth at 25°C",31,1
"Hibiscus","Galactose_F","Growth at 30°C",31,1
"Hibiscus","Sucrose_F","Glucose",30,1
"Hibiscus","Sucrose_F","Glycerol",29,1
"Hibiscus","Sucrose_F","Growth at 19°C",30,1
"Hibiscus","Sucrose_F","Growth at 25°C",30,1
"Hibiscus","Sucrose_F","Growth at 30°C",29,1
"Hibiscus","Maltose_F","Glucose",22,1
"Hibiscus","Maltose_F","Glycerol",22,1
"Hibiscus","Maltose_F","Growth at 19°C",22,1
"Hibiscus","Maltose_F","Growth at 25°C",22,1
"Hibiscus","Maltose_F","Growth at 30°C",21,1
"Hibiscus","Lactose_F","Glucose",1,0.136
"Hibiscus","Lactose_F","Glycerol",1,0.145
"Hibiscus","Lactose_F","Growth at 19°C",1,0.137
"Hibiscus","Lactose_F","Growth at 25°C",1,0.139
"Hibiscus","Lactose_F","Growth at 30°C",1,0.158
"Hibiscus","Raffinose_F","Glucose",20,1
"Hibiscus","Raffinose_F","Glycerol",19,1
"Hibiscus","Raffinose_F","Growth at 19°C",20,1
"Hibiscus","Raffinose_F","Growth at 25°C",20,1
"Hibiscus","Raffinose_F","Growth at 30°C",20,1
"Hibiscus","Trehalose_F","Glucose",31,1
"Hibiscus","Trehalose_F","Glycerol",31,1
"Hibiscus","Trehalose_F","Growth at 19°C",31,1
"Hibiscus","Trehalose_F","Growth at 25°C",31,1
"Hibiscus","Trehalose_F","Growth at 30°C",30,1
"Hibiscus","Glucose","Inulin",11,1
"Hibiscus","Glucose","Sucrose",49,1
"Hibiscus","Glucose","Raffinose",32,1
"Hibiscus","Glucose","Melibiose",14,1
"Hibiscus","Glucose","Galactose",62,1
"Hibiscus","Glucose","Lactose",13,1
"Hibiscus","Glucose","Trehalose",58,1
"Hibiscus","Glucose","Maltose",49,1
"Hibiscus","Glucose","Melezitose",44,1
"Hibiscus","Glucose","Methyl-?-D-glucoside",44,1
"Hibiscus","Glucose","Soluble Starch",30,1
"Hibiscus","Glucose","Cellobiose",53,1
"Hibiscus","Glucose","Salicin",53,1
"Hibiscus","Glucose","L-Sorbose",52,1
"Hibiscus","Glucose","L-Rhamnose",28,1
"Hibiscus","Glucose","D-Xylose",62,1
"Hibiscus","Glucose","L-Arabinose",41,1
"Hibiscus","Glucose","D-Arabinose",29,1
"Hibiscus","Glucose","D-Ribose",42,1
"Hibiscus","Glucose","Methanol",5,1
"Hibiscus","Glucose","Ethanol",79,1
"Hibiscus","Glucose","Glycerol",80,1
"Hibiscus","Glucose","Erythritol",28,1
"Hibiscus","Glucose","Ribitol",55,1
"Hibiscus","Glucose","Galactitol",17,1
"Hibiscus","Glucose","D-Mannitol",67,1
"Hibiscus","Glucose","D-Glucitol",70,1
"Hibiscus","Glucose","myo-Inositol",9,1
"Hibiscus","Glucose","DL-Lactate",50,1
"Hibiscus","Glucose","Succinate",79,1
"Hibiscus","Glucose","Citrate",66,1
"Hibiscus","Glucose","D-Gluconate",63,1
"Hibiscus","Glucose","D-Glucosamine",38,1
"Hibiscus","Glucose","Nitrate",11,1
"Hibiscus","Glucose","Vitamin-free",19,1
"Hibiscus","Glucose","2-Keto-D-gluconate",46,1
"Hibiscus","Glucose","Starch formation",6,1
"Hibiscus","Glucose","Growth at 19°C",85,1
"Hibiscus","Glucose","Growth at 25°C",90,1
"Hibiscus","Glucose","Growth at 30°C",87,1
"Hibiscus","Glucose","Growth at 37°C",66,1
"Hibiscus","Inulin","Glycerol",11,1
"Hibiscus","Inulin","Growth at 19°C",11,1
"Hibiscus","Inulin","Growth at 25°C",11,1
"Hibiscus","Inulin","Growth at 30°C",10,1
"Hibiscus","Sucrose","Glycerol",48,1
"Hibiscus","Sucrose","Growth at 19°C",49,1
"Hibiscus","Sucrose","Growth at 25°C",49,1
"Hibiscus","Sucrose","Growth at 30°C",47,1
"Hibiscus","Raffinose","Glycerol",31,1
"Hibiscus","Raffinose","Growth at 19°C",32,1
"Hibiscus","Raffinose","Growth at 25°C",32,1
"Hibiscus","Raffinose","Growth at 30°C",30,1
"Hibiscus","Melibiose","Glycerol",14,1
"Hibiscus","Melibiose","Growth at 19°C",14,1
"Hibiscus","Melibiose","Growth at 25°C",14,1
"Hibiscus","Melibiose","Growth at 30°C",12,1
"Hibiscus","Galactose","Glycerol",61,1
"Hibiscus","Galactose","Growth at 19°C",62,1
"Hibiscus","Galactose","Growth at 25°C",62,1
"Hibiscus","Galactose","Growth at 30°C",60,1
"Hibiscus","Lactose","Glycerol",13,1
"Hibiscus","Lactose","Growth at 19°C",13,1
"Hibiscus","Lactose","Growth at 25°C",13,1
"Hibiscus","Lactose","Growth at 30°C",12,1
"Hibiscus","Trehalose","Glycerol",56,1
"Hibiscus","Trehalose","Growth at 19°C",58,1
"Hibiscus","Trehalose","Growth at 25°C",58,1
"Hibiscus","Trehalose","Growth at 30°C",55,1
"Hibiscus","Maltose","Glycerol",48,1
"Hibiscus","Maltose","Growth at 19°C",49,1
"Hibiscus","Maltose","Growth at 25°C",49,1
"Hibiscus","Maltose","Growth at 30°C",47,1
"Hibiscus","Melezitose","Glycerol",43,1
"Hibiscus","Melezitose","Growth at 19°C",44,1
"Hibiscus","Melezitose","Growth at 25°C",44,1
"Hibiscus","Melezitose","Growth at 30°C",42,1
"Hibiscus","Methyl-?-D-glucoside","Glycerol",43,1
"Hibiscus","Methyl-?-D-glucoside","Growth at 19°C",44,1
"Hibiscus","Methyl-?-D-glucoside","Growth at 25°C",44,1
"Hibiscus","Methyl-?-D-glucoside","Growth at 30°C",42,1
"Hibiscus","Soluble Starch","Glycerol",30,1
"Hibiscus","Soluble Starch","Growth at 19°C",30,1
"Hibiscus","Soluble Starch","Growth at 25°C",30,1
"Hibiscus","Soluble Starch","Growth at 30°C",28,1
"Hibiscus","Cellobiose","Glycerol",48,1
"Hibiscus","Cellobiose","Growth at 19°C",53,1
"Hibiscus","Cellobiose","Growth at 25°C",53,1
"Hibiscus","Cellobiose","Growth at 30°C",50,1
"Hibiscus","Salicin","Glycerol",49,1
"Hibiscus","Salicin","Growth at 19°C",53,1
"Hibiscus","Salicin","Growth at 25°C",53,1
"Hibiscus","Salicin","Growth at 30°C",50,1
"Hibiscus","L-Sorbose","Glycerol",52,1
"Hibiscus","L-Sorbose","Growth at 19°C",52,1
"Hibiscus","L-Sorbose","Growth at 25°C",52,1
"Hibiscus","L-Sorbose","Growth at 30°C",50,1
"Hibiscus","L-Rhamnose","Glycerol",27,1
"Hibiscus","L-Rhamnose","Growth at 19°C",28,1
"Hibiscus","L-Rhamnose","Growth at 25°C",28,1
"Hibiscus","L-Rhamnose","Growth at 30°C",26,1
"Hibiscus","D-Xylose","Glycerol",61,1
"Hibiscus","D-Xylose","Growth at 19°C",62,1
"Hibiscus","D-Xylose","Growth at 25°C",62,1
"Hibiscus","D-Xylose","Growth at 30°C",60,1
"Hibiscus","L-Arabinose","Glycerol",40,1
"Hibiscus","L-Arabinose","Growth at 19°C",41,1
"Hibiscus","L-Arabinose","Growth at 25°C",41,1
"Hibiscus","L-Arabinose","Growth at 30°C",39,1
"Hibiscus","D-Arabinose","Glycerol",29,1
"Hibiscus","D-Arabinose","Growth at 19°C",29,1
"Hibiscus","D-Arabinose","Growth at 25°C",29,1
"Hibiscus","D-Arabinose","Growth at 30°C",29,1
"Hibiscus","D-Ribose","Glycerol",42,1
"Hibiscus","D-Ribose","Growth at 19°C",42,1
"Hibiscus","D-Ribose","Growth at 25°C",42,1
"Hibiscus","D-Ribose","Growth at 30°C",40,1
"Hibiscus","Methanol","Glycerol",3,0.999
"Hibiscus","Methanol","Growth at 19°C",5,1
"Hibiscus","Methanol","Growth at 25°C",5,1
"Hibiscus","Methanol","Growth at 30°C",5,1
"Hibiscus","Ethanol","Glycerol",74,1
"Hibiscus","Ethanol","Growth at 19°C",75,1
"Hibiscus","Ethanol","Growth at 25°C",79,1
"Hibiscus","Ethanol","Growth at 30°C",76,1
"Hibiscus","Glycerol","Erythritol",28,1
"Hibiscus","Glycerol","Ribitol",54,1
"Hibiscus","Glycerol","Galactitol",17,1
"Hibiscus","Glycerol","D-Mannitol",67,1
"Hibiscus","Glycerol","D-Glucitol",69,1
"Hibiscus","Glycerol","myo-Inositol",9,1
"Hibiscus","Glycerol","DL-Lactate",48,1
"Hibiscus","Glycerol","Succinate",76,1
"Hibiscus","Glycerol","Citrate",66,1
"Hibiscus","Glycerol","D-Gluconate",60,1
"Hibiscus","Glycerol","D-Glucosamine",38,1
"Hibiscus","Glycerol","Nitrate",11,1
"Hibiscus","Glycerol","Vitamin-free",18,1
"Hibiscus","Glycerol","2-Keto-D-gluconate",43,1
"Hibiscus","Glycerol","Starch formation",3,0.989
"Hibiscus","Glycerol","Growth at 19°C",80,1
"Hibiscus","Glycerol","Growth at 25°C",80,1
"Hibiscus","Glycerol","Growth at 30°C",78,1
"Hibiscus","Glycerol","Growth at 37°C",58,1
"Hibiscus","Erythritol","Growth at 19°C",28,1
"Hibiscus","Erythritol","Growth at 25°C",28,1
"Hibiscus","Erythritol","Growth at 30°C",26,1
"Hibiscus","Ribitol","Growth at 19°C",55,1
"Hibiscus","Ribitol","Growth at 25°C",55,1
"Hibiscus","Ribitol","Growth at 30°C",53,1
"Hibiscus","Galactitol","Growth at 19°C",17,1
"Hibiscus","Galactitol","Growth at 25°C",17,1
"Hibiscus","Galactitol","Growth at 30°C",17,1
"Hibiscus","D-Mannitol","Growth at 19°C",67,1
"Hibiscus","D-Mannitol","Growth at 25°C",67,1
"Hibiscus","D-Mannitol","Growth at 30°C",65,1
"Hibiscus","D-Glucitol","Growth at 19°C",70,1
"Hibiscus","D-Glucitol","Growth at 25°C",70,1
"Hibiscus","D-Glucitol","Growth at 30°C",68,1
"Hibiscus","myo-Inositol","Growth at 19°C",9,1
"Hibiscus","myo-Inositol","Growth at 25°C",9,1
"Hibiscus","myo-Inositol","Growth at 30°C",9,1
"Hibiscus","DL-Lactate","Growth at 19°C",48,1
"Hibiscus","DL-Lactate","Growth at 25°C",50,1
"Hibiscus","DL-Lactate","Growth at 30°C",50,1
"Hibiscus","Succinate","Growth at 19°C",77,1
"Hibiscus","Succinate","Growth at 25°C",79,1
"Hibiscus","Succinate","Growth at 30°C",77,1
"Hibiscus","Citrate","Growth at 19°C",66,1
"Hibiscus","Citrate","Growth at 25°C",66,1
"Hibiscus","Citrate","Growth at 30°C",64,1
"Hibiscus","D-Gluconate","Growth at 19°C",63,1
"Hibiscus","D-Gluconate","Growth at 25°C",63,1
"Hibiscus","D-Gluconate","Growth at 30°C",60,1
"Hibiscus","D-Glucosamine","Growth at 19°C",38,1
"Hibiscus","D-Glucosamine","Growth at 25°C",38,1
"Hibiscus","D-Glucosamine","Growth at 30°C",36,1
"Hibiscus","Nitrate","Growth at 19°C",11,1
"Hibiscus","Nitrate","Growth at 25°C",11,1
"Hibiscus","Nitrate","Growth at 30°C",11,1
"Hibiscus","Vitamin-free","Growth at 19°C",19,1
"Hibiscus","Vitamin-free","Growth at 25°C",19,1
"Hibiscus","Vitamin-free","Growth at 30°C",19,1
"Hibiscus","2-Keto-D-gluconate","Growth at 19°C",46,1
"Hibiscus","2-Keto-D-gluconate","Growth at 25°C",46,1
"Hibiscus","2-Keto-D-gluconate","Growth at 30°C",44,1
"Hibiscus","Starch formation","Growth at 19°C",5,1
"Hibiscus","Starch formation","Growth at 25°C",6,1
"Hibiscus","Starch formation","Growth at 30°C",6,1
"Hibiscus","Growth at 19°C","Growth at 25°C",85,1
"Hibiscus","Growth at 19°C","Growth at 30°C",82,1
"Hibiscus","Growth at 19°C","Growth at 37°C",61,1
"Hibiscus","Growth at 25°C","Growth at 30°C",87,1
"Hibiscus","Growth at 25°C","Growth at 37°C",66,1
"Hibiscus","Growth at 30°C","Growth at 37°C",66,1
"Beetle","Glucose_F","Glucose",68,0
"Beetle","Glucose_F","Growth at 19°C",63,0
"Beetle","Glucose_F","Growth at 25°C",68,0
"Beetle","Galactose_F","Glucose",31,0
"Beetle","Galactose_F","Growth at 19°C",31,0
"Beetle","Galactose_F","Growth at 25°C",31,0
"Beetle","Sucrose_F","Glucose",30,0
"Beetle","Sucrose_F","Growth at 19°C",30,0
"Beetle","Sucrose_F","Growth at 25°C",30,0
"Beetle","Maltose_F","Glucose",22,0
"Beetle","Maltose_F","Growth at 19°C",22,0
"Beetle","Maltose_F","Growth at 25°C",22,0
"Beetle","Lactose_F","Glucose",1,0
"Beetle","Lactose_F","Growth at 19°C",1,0
"Beetle","Lactose_F","Growth at 25°C",1,0
"Beetle","Raffinose_F","Glucose",20,0.652
"Beetle","Raffinose_F","Growth at 19°C",20,0.658
"Beetle","Raffinose_F","Growth at 25°C",20,0.658
"Beetle","Trehalose_F","Glucose",31,0
"Beetle","Trehalose_F","Growth at 19°C",31,0
"Beetle","Trehalose_F","Growth at 25°C",31,0
"Beetle","Glucose","Inulin",11,0.468
"Beetle","Glucose","Sucrose",49,0
"Beetle","Glucose","Raffinose",32,0.523
"Beetle","Glucose","Melibiose",14,0.229
"Beetle","Glucose","Galactose",62,0
"Beetle","Glucose","Lactose",13,0.084
"Beetle","Glucose","Trehalose",58,0
"Beetle","Glucose","Maltose",49,0
"Beetle","Glucose","Melezitose",44,0
"Beetle","Glucose","Methyl-?-D-glucoside",44,0
"Beetle","Glucose","Soluble Starch",30,0.196
"Beetle","Glucose","Cellobiose",53,0
"Beetle","Glucose","Salicin",53,0
"Beetle","Glucose","L-Sorbose",52,0
"Beetle","Glucose","L-Rhamnose",28,0
"Beetle","Glucose","D-Xylose",62,0
"Beetle","Glucose","L-Arabinose",41,0.001
"Beetle","Glucose","D-Arabinose",29,0
"Beetle","Glucose","D-Ribose",42,0
"Beetle","Glucose","Methanol",5,0.021
"Beetle","Glucose","Ethanol",79,0
"Beetle","Glucose","Glycerol",80,0
"Beetle","Glucose","Erythritol",28,0
"Beetle","Glucose","Ribitol",55,0
"Beetle","Glucose","Galactitol",17,0.99
"Beetle","Glucose","D-Mannitol",67,0
"Beetle","Glucose","D-Glucitol",70,0
"Beetle","Glucose","myo-Inositol",9,0.688
"Beetle","Glucose","DL-Lactate",50,0.003
"Beetle","Glucose","Succinate",79,0
"Beetle","Glucose","Citrate",66,0
"Beetle","Glucose","D-Gluconate",63,0
"Beetle","Glucose","D-Glucosamine",38,0
"Beetle","Glucose","Nitrate",11,0.017
"Beetle","Glucose","Vitamin-free",19,0.019
"Beetle","Glucose","2-Keto-D-gluconate",46,0
"Beetle","Glucose","Starch formation",6,0.001
"Beetle","Glucose","Growth at 19°C",85,0
"Beetle","Glucose","Growth at 25°C",90,0
"Beetle","Glucose","Growth at 30°C",87,0
"Beetle","Glucose","Growth at 37°C",66,0.999
"Beetle","Inulin","Growth at 19°C",11,0.469
"Beetle","Inulin","Growth at 25°C",11,0.478
"Beetle","Sucrose","Growth at 19°C",49,0
"Beetle","Sucrose","Growth at 25°C",49,0
"Beetle","Raffinose","Growth at 19°C",32,0.531
"Beetle","Raffinose","Growth at 25°C",32,0.533
"Beetle","Melibiose","Growth at 19°C",14,0.232
"Beetle","Melibiose","Growth at 25°C",14,0.234
"Beetle","Galactose","Growth at 19°C",62,0
"Beetle","Galactose","Growth at 25°C",62,0
"Beetle","Lactose","Growth at 19°C",13,0.085
"Beetle","Lactose","Growth at 25°C",13,0.089
"Beetle","Trehalose","Growth at 19°C",58,0
"Beetle","Trehalose","Growth at 25°C",58,0
"Beetle","Maltose","Growth at 19°C",49,0
"Beetle","Maltose","Growth at 25°C",49,0
"Beetle","Melezitose","Growth at 19°C",44,0
"Beetle","Melezitose","Growth at 25°C",44,0
"Beetle","Methyl-?-D-glucoside","Growth at 19°C",44,0
"Beetle","Methyl-?-D-glucoside","Growth at 25°C",44,0
"Beetle","Soluble Starch","Growth at 19°C",30,0.2
"Beetle","Soluble Starch","Growth at 25°C",30,0.201
"Beetle","Cellobiose","Growth at 19°C",53,0
"Beetle","Cellobiose","Growth at 25°C",53,0
"Beetle","Salicin","Growth at 19°C",53,0
"Beetle","Salicin","Growth at 25°C",53,0
"Beetle","L-Sorbose","Growth at 19°C",52,0
"Beetle","L-Sorbose","Growth at 25°C",52,0
"Beetle","L-Rhamnose","Growth at 19°C",28,0
"Beetle","L-Rhamnose","Growth at 25°C",28,0
"Beetle","D-Xylose","Growth at 19°C",62,0
"Beetle","D-Xylose","Growth at 25°C",62,0
"Beetle","L-Arabinose","Growth at 19°C",41,0.001
"Beetle","L-Arabinose","Growth at 25°C",41,0.001
"Beetle","D-Arabinose","Growth at 19°C",29,0
"Beetle","D-Arabinose","Growth at 25°C",29,0
"Beetle","D-Ribose","Growth at 19°C",42,0
"Beetle","D-Ribose","Growth at 25°C",42,0
"Beetle","Methanol","Growth at 19°C",5,0.022
"Beetle","Methanol","Growth at 25°C",5,0.021
"Beetle","Ethanol","Growth at 19°C",75,0
"Beetle","Ethanol","Growth at 25°C",79,0
"Beetle","Glycerol","Growth at 19°C",80,0
"Beetle","Glycerol","Growth at 25°C",80,0
"Beetle","Erythritol","Growth at 19°C",28,0
"Beetle","Erythritol","Growth at 25°C",28,0
"Beetle","Ribitol","Growth at 19°C",55,0
"Beetle","Ribitol","Growth at 25°C",55,0
"Beetle","Galactitol","Growth at 19°C",17,0.99
"Beetle","Galactitol","Growth at 25°C",17,0.99
"Beetle","D-Mannitol","Growth at 19°C",67,0
"Beetle","D-Mannitol","Growth at 25°C",67,0
"Beetle","D-Glucitol","Growth at 19°C",70,0
"Beetle","D-Glucitol","Growth at 25°C",70,0
"Beetle","myo-Inositol","Growth at 19°C",9,0.692
"Beetle","myo-Inositol","Growth at 25°C",9,0.69
"Beetle","DL-Lactate","Growth at 19°C",48,0.002
"Beetle","DL-Lactate","Growth at 25°C",50,0.003
"Beetle","Succinate","Growth at 19°C",77,0
"Beetle","Succinate","Growth at 25°C",79,0
"Beetle","Citrate","Growth at 19°C",66,0
"Beetle","Citrate","Growth at 25°C",66,0
"Beetle","D-Gluconate","Growth at 19°C",63,0
"Beetle","D-Gluconate","Growth at 25°C",63,0
"Beetle","D-Glucosamine","Growth at 19°C",38,0
"Beetle","D-Glucosamine","Growth at 25°C",38,0
"Beetle","Nitrate","Growth at 19°C",11,0.017
"Beetle","Nitrate","Growth at 25°C",11,0.018
"Beetle","Vitamin-free","Growth at 19°C",19,0.02
"Beetle","Vitamin-free","Growth at 25°C",19,0.019
"Beetle","2-Keto-D-gluconate","Growth at 19°C",46,0
"Beetle","2-Keto-D-gluconate","Growth at 25°C",46,0
"Beetle","Starch formation","Growth at 19°C",5,0
"Beetle","Starch formation","Growth at 25°C",6,0.001
"Beetle","Growth at 19°C","Growth at 25°C",85,0
"Beetle","Growth at 19°C","Growth at 30°C",82,0
"Beetle","Growth at 19°C","Growth at 37°C",61,0.955
"Beetle","Growth at 25°C","Growth at 30°C",87,0
"Beetle","Growth at 25°C","Growth at 37°C",66,0.999
"Ant","Glucose_F","Glucose",68,1
"Ant","Glucose_F","Galactose",44,1
"Ant","Glucose_F","Glycerol",59,1
"Ant","Glucose_F","D-Mannitol",51,1
"Ant","Glucose_F","D-Glucitol",52,1
"Ant","Glucose_F","D-Gluconate",50,1
"Ant","Glucose_F","Growth at 19°C",63,1
"Ant","Glucose_F","Growth at 25°C",68,1
"Ant","Glucose_F","Growth at 30°C",65,1
"Ant","Galactose_F","Glucose",31,1
"Ant","Galactose_F","Galactose",30,1
"Ant","Galactose_F","Glycerol",30,1
"Ant","Galactose_F","D-Mannitol",29,1
"Ant","Galactose_F","D-Glucitol",29,1
"Ant","Galactose_F","D-Gluconate",22,1
"Ant","Galactose_F","Growth at 19°C",31,1
"Ant","Galactose_F","Growth at 25°C",31,1
"Ant","Galactose_F","Growth at 30°C",31,1
"Ant","Sucrose_F","Glucose",30,1
"Ant","Sucrose_F","Galactose",23,1
"Ant","Sucrose_F","Glycerol",29,1
"Ant","Sucrose_F","D-Mannitol",29,1
"Ant","Sucrose_F","D-Glucitol",29,1
"Ant","Sucrose_F","D-Gluconate",26,1
"Ant","Sucrose_F","Growth at 19°C",30,1
"Ant","Sucrose_F","Growth at 25°C",30,1
"Ant","Sucrose_F","Growth at 30°C",29,1
"Ant","Maltose_F","Glucose",22,1
"Ant","Maltose_F","Galactose",20,1
"Ant","Maltose_F","Glycerol",22,1
"Ant","Maltose_F","D-Mannitol",22,1
"Ant","Maltose_F","D-Glucitol",22,1
"Ant","Maltose_F","D-Gluconate",18,1
"Ant","Maltose_F","Growth at 19°C",22,1
"Ant","Maltose_F","Growth at 25°C",22,1
"Ant","Maltose_F","Growth at 30°C",21,1
"Ant","Lactose_F","Glucose",1,0.998
"Ant","Lactose_F","Galactose",1,0.999
"Ant","Lactose_F","Glycerol",1,0.998
"Ant","Lactose_F","D-Mannitol",1,0.998
"Ant","Lactose_F","D-Glucitol",1,0.998
"Ant","Lactose_F","D-Gluconate",1,0.999
"Ant","Lactose_F","Growth at 19°C",1,0.998
"Ant","Lactose_F","Growth at 25°C",1,0.998
"Ant","Lactose_F","Growth at 30°C",1,0.998
"Ant","Raffinose_F","Glucose",20,1
"Ant","Raffinose_F","Galactose",14,1
"Ant","Raffinose_F","Glycerol",19,1
"Ant","Raffinose_F","D-Mannitol",19,1
"Ant","Raffinose_F","D-Glucitol",19,1
"Ant","Raffinose_F","D-Gluconate",16,1
"Ant","Raffinose_F","Growth at 19°C",20,1
"Ant","Raffinose_F","Growth at 25°C",20,1
"Ant","Raffinose_F","Growth at 30°C",20,1
"Ant","Trehalose_F","Glucose",31,1
"Ant","Trehalose_F","Galactose",26,1
"Ant","Trehalose_F","Glycerol",31,1
"Ant","Trehalose_F","D-Mannitol",28,1
"Ant","Trehalose_F","D-Glucitol",28,1
"Ant","Trehalose_F","D-Gluconate",27,1
"Ant","Trehalose_F","Growth at 19°C",31,1
"Ant","Trehalose_F","Growth at 25°C",31,1
"Ant","Trehalose_F","Growth at 30°C",30,1
"Ant","Glucose","Inulin",11,1
"Ant","Glucose","Sucrose",49,1
"Ant","Glucose","Raffinose",32,1
"Ant","Glucose","Melibiose",14,1
"Ant","Glucose","Galactose",62,1
"Ant","Glucose","Lactose",13,1
"Ant","Glucose","Trehalose",58,1
"Ant","Glucose","Maltose",49,1
"Ant","Glucose","Melezitose",44,1
"Ant","Glucose","Methyl-?-D-glucoside",44,1
"Ant","Glucose","Soluble Starch",30,1
"Ant","Glucose","Cellobiose",53,1
"Ant","Glucose","Salicin",53,1
"Ant","Glucose","L-Sorbose",52,1
"Ant","Glucose","L-Rhamnose",28,1
"Ant","Glucose","D-Xylose",62,1
"Ant","Glucose","L-Arabinose",41,1
"Ant","Glucose","D-Arabinose",29,1
"Ant","Glucose","D-Ribose",42,1
"Ant","Glucose","Methanol",5,1
"Ant","Glucose","Ethanol",79,1
"Ant","Glucose","Glycerol",80,1
"Ant","Glucose","Erythritol",28,1
"Ant","Glucose","Ribitol",55,1
"Ant","Glucose","Galactitol",17,1
"Ant","Glucose","D-Mannitol",67,1
"Ant","Glucose","D-Glucitol",70,1
"Ant","Glucose","myo-Inositol",9,1
"Ant","Glucose","DL-Lactate",50,1
"Ant","Glucose","Succinate",79,1
"Ant","Glucose","Citrate",66,1
"Ant","Glucose","D-Gluconate",63,1
"Ant","Glucose","D-Glucosamine",38,1
"Ant","Glucose","Nitrate",11,1
"Ant","Glucose","Vitamin-free",19,1
"Ant","Glucose","2-Keto-D-gluconate",46,1
"Ant","Glucose","Starch formation",6,1
"Ant","Glucose","Growth at 19°C",85,1
"Ant","Glucose","Growth at 25°C",90,1
"Ant","Glucose","Growth at 30°C",87,1
"Ant","Glucose","Growth at 37°C",66,1
"Ant","Inulin","Galactose",9,1
"Ant","Inulin","Glycerol",11,1
