"Isolation","Trait_A","Trait_B","Mean_PN","SD_PN","Var_PN"
"Nematode","Ethanol","D-Glucosamine",NA,0.464615615615616,NA
"Nematode","Ethanol","Nitrate",NA,0.38603003003003,NA
"Nematode","Ethanol","Vitamin-free",NA,0.557388388388388,NA
"Nematode","Ethanol","2-Keto-D-gluconate",NA,0.843243243243243,NA
"Nematode","Ethanol","Starch formation",NA,0.697541541541542,NA
"Nematode","Ethanol","Growth at 19°C",NA,0.0215375375375375,NA
"Nematode","Ethanol","Growth at 25°C",NA,0.0157597597597598,NA
"Nematode","Ethanol","Growth at 30°C",NA,0.381897897897898,NA
"Nematode","Ethanol","Growth at 37°C",NA,0.724324324324324,NA
"Nematode","Glycerol","Erythritol",NA,0.309508508508509,NA
"Nematode","Glycerol","Ribitol",NA,0.475319319319319,NA
"Nematode","Glycerol","Galactitol",NA,0.23919019019019,NA
"Nematode","Glycerol","D-Mannitol",NA,0.319103103103103,NA
"Nematode","Glycerol","D-Glucitol",NA,0.351662662662663,NA
"Nematode","Glycerol","myo-Inositol",NA,0.240640640640641,NA
"Nematode","Glycerol","DL-Lactate",NA,0.856767767767768,NA
"Nematode","Glycerol","Succinate",NA,0.291391391391391,NA
"Nematode","Glycerol","Citrate",NA,0.503447447447447,NA
"Nematode","Glycerol","D-Gluconate",NA,0.512156156156156,NA
"Nematode","Glycerol","D-Glucosamine",NA,0.384988988988989,NA
"Nematode","Glycerol","Nitrate",NA,0.275026026026026,NA
"Nematode","Glycerol","Vitamin-free",NA,0.476376376376376,NA
"Nematode","Glycerol","2-Keto-D-gluconate",NA,0.776692692692693,NA
"Nematode","Glycerol","Starch formation",NA,0.626937937937938,NA
"Nematode","Glycerol","Growth at 19°C",NA,0.0224934934934935,NA
"Nematode","Glycerol","Growth at 25°C",NA,0.0176936936936937,NA
"Nematode","Glycerol","Growth at 30°C",NA,0.358997997997998,NA
"Nematode","Glycerol","Growth at 37°C",NA,0.702286286286286,NA
"Nematode","Erythritol","Ribitol",NA,0.120696696696697,NA
"Nematode","Erythritol","Galactitol",NA,0.127083083083083,NA
"Nematode","Erythritol","D-Mannitol",NA,0.0328768768768769,NA
"Nematode","Erythritol","D-Glucitol",NA,0.0320710710710711,NA
"Nematode","Erythritol","myo-Inositol",NA,0.127083083083083,NA
"Nematode","Erythritol","DL-Lactate",NA,0.0736736736736737,NA
"Nematode","Erythritol","Succinate",NA,0.0186576576576577,NA
"Nematode","Erythritol","Citrate",NA,0.116987987987988,NA
"Nematode","Erythritol","D-Gluconate",NA,0.115986986986987,NA
"Nematode","Erythritol","D-Glucosamine",NA,0.124168168168168,NA
"Nematode","Erythritol","Nitrate",NA,0.126357357357357,NA
"Nematode","Erythritol","Vitamin-free",NA,0.109980980980981,NA
"Nematode","Erythritol","2-Keto-D-gluconate",NA,0.0645755755755756,NA
"Nematode","Erythritol","Starch formation",NA,0.0996956956956957,NA
"Nematode","Erythritol","Growth at 19°C",NA,0,NA
"Nematode","Erythritol","Growth at 25°C",NA,0.001,NA
"Nematode","Erythritol","Growth at 30°C",NA,0.0291291291291291,NA
"Nematode","Erythritol","Growth at 37°C",NA,0.0944904904904905,NA
"Nematode","Ribitol","Galactitol",NA,0.314758758758759,NA
"Nematode","Ribitol","D-Mannitol",NA,0.0745135135135135,NA
"Nematode","Ribitol","D-Glucitol",NA,0.0665775775775776,NA
"Nematode","Ribitol","myo-Inositol",NA,0.312756756756757,NA
"Nematode","Ribitol","DL-Lactate",NA,0.154554554554555,NA
"Nematode","Ribitol","Succinate",NA,0.0319429429429429,NA
"Nematode","Ribitol","Citrate",NA,0.296952952952953,NA
"Nematode","Ribitol","D-Gluconate",NA,0.302813813813814,NA
"Nematode","Ribitol","D-Glucosamine",NA,0.306977977977978,NA
"Nematode","Ribitol","Nitrate",NA,0.31409009009009,NA
"Nematode","Ribitol","Vitamin-free",NA,0.26142042042042,NA
"Nematode","Ribitol","2-Keto-D-gluconate",NA,0.165244244244244,NA
"Nematode","Ribitol","Starch formation",NA,0.246710710710711,NA
"Nematode","Ribitol","Growth at 19°C",NA,0.00398798798798799,NA
"Nematode","Ribitol","Growth at 25°C",NA,0.001,NA
"Nematode","Ribitol","Growth at 30°C",NA,0.0798548548548549,NA
"Nematode","Ribitol","Growth at 37°C",NA,0.220936936936937,NA
"Nematode","Galactitol","D-Mannitol",NA,0.00794394394394394,NA
"Nematode","Galactitol","D-Glucitol",NA,0.00797197197197197,NA
"Nematode","Galactitol","myo-Inositol",NA,0.04502002002002,NA
"Nematode","Galactitol","DL-Lactate",NA,0.0225815815815816,NA
"Nematode","Galactitol","Succinate",NA,0.00596996996996997,NA
"Nematode","Galactitol","Citrate",NA,0.0422782782782783,NA
"Nematode","Galactitol","D-Gluconate",NA,0.0431941941941942,NA
"Nematode","Galactitol","D-Glucosamine",NA,0.0431941941941942,NA
"Nematode","Galactitol","Nitrate",NA,0.0421061061061061,NA
"Nematode","Galactitol","Vitamin-free",NA,0.0356666666666667,NA
"Nematode","Galactitol","2-Keto-D-gluconate",NA,0.0147897897897898,NA
"Nematode","Galactitol","Starch formation",NA,0.031007007007007,NA
"Nematode","Galactitol","Growth at 19°C",NA,0,NA
"Nematode","Galactitol","Growth at 25°C",NA,0,NA
"Nematode","Galactitol","Growth at 30°C",NA,0.0138178178178178,NA
"Nematode","Galactitol","Growth at 37°C",NA,0.0348788788788789,NA
"Nematode","D-Mannitol","D-Glucitol",NA,0.314425425425425,NA
"Nematode","D-Mannitol","myo-Inositol",NA,0.346790790790791,NA
"Nematode","D-Mannitol","DL-Lactate",NA,0.870901901901902,NA
"Nematode","D-Mannitol","Succinate",NA,0.239339339339339,NA
"Nematode","D-Mannitol","Citrate",NA,0.544519519519519,NA
"Nematode","D-Mannitol","D-Gluconate",NA,0.596500500500501,NA
"Nematode","D-Mannitol","D-Glucosamine",NA,0.427223223223223,NA
"Nematode","D-Mannitol","Nitrate",NA,0.361680680680681,NA
"Nematode","D-Mannitol","Vitamin-free",NA,0.563538538538539,NA
"Nematode","D-Mannitol","2-Keto-D-gluconate",NA,0.841352352352352,NA
"Nematode","D-Mannitol","Starch formation",NA,0.683634634634635,NA
"Nematode","D-Mannitol","Growth at 19°C",NA,0.0196196196196196,NA
"Nematode","D-Mannitol","Growth at 25°C",NA,0.0118678678678679,NA
"Nematode","D-Mannitol","Growth at 30°C",NA,0.344943943943944,NA
"Nematode","D-Mannitol","Growth at 37°C",NA,0.695326326326326,NA
"Nematode","D-Glucitol","myo-Inositol",NA,0.361680680680681,NA
"Nematode","D-Glucitol","DL-Lactate",NA,0.875850850850851,NA
"Nematode","D-Glucitol","Succinate",NA,0.239950950950951,NA
"Nematode","D-Glucitol","Citrate",NA,0.572376376376376,NA
"Nematode","D-Glucitol","D-Gluconate",NA,0.584820820820821,NA
"Nematode","D-Glucitol","D-Glucosamine",NA,0.499395395395395,NA
"Nematode","D-Glucitol","Nitrate",NA,0.383883883883884,NA
"Nematode","D-Glucitol","Vitamin-free",NA,0.565665665665666,NA
"Nematode","D-Glucitol","2-Keto-D-gluconate",NA,0.81141041041041,NA
"Nematode","D-Glucitol","Starch formation",NA,0.68071971971972,NA
"Nematode","D-Glucitol","Growth at 19°C",NA,0.0176936936936937,NA
"Nematode","D-Glucitol","Growth at 25°C",NA,0.0128438438438438,NA
"Nematode","D-Glucitol","Growth at 30°C",NA,0.346097097097097,NA
"Nematode","D-Glucitol","Growth at 37°C",NA,0.677541541541542,NA
"Nematode","myo-Inositol","DL-Lactate",NA,0.0224934934934935,NA
"Nematode","myo-Inositol","Succinate",NA,0.00596996996996997,NA
"Nematode","myo-Inositol","Citrate",NA,0.0404404404404404,NA
"Nematode","myo-Inositol","D-Gluconate",NA,0.0431941941941942,NA
"Nematode","myo-Inositol","D-Glucosamine",NA,0.0413603603603604,NA
"Nematode","myo-Inositol","Nitrate",NA,0.0431941941941942,NA
"Nematode","myo-Inositol","Vitamin-free",NA,0.0404404404404404,NA
"Nematode","myo-Inositol","2-Keto-D-gluconate",NA,0.0253493493493493,NA
"Nematode","myo-Inositol","Starch formation",NA,0.033009009009009,NA
"Nematode","myo-Inositol","Growth at 19°C",NA,0,NA
"Nematode","myo-Inositol","Growth at 25°C",NA,0,NA
"Nematode","myo-Inositol","Growth at 30°C",NA,0.00990990990990991,NA
"Nematode","myo-Inositol","Growth at 37°C",NA,0.0243993993993994,NA
"Nematode","DL-Lactate","Succinate",NA,0.189164164164164,NA
"Nematode","DL-Lactate","Citrate",NA,0.925676676676677,NA
"Nematode","DL-Lactate","D-Gluconate",NA,0.932496496496496,NA
"Nematode","DL-Lactate","D-Glucosamine",NA,0.88580980980981,NA
"Nematode","DL-Lactate","Nitrate",NA,0.863147147147147,NA
"Nematode","DL-Lactate","Vitamin-free",NA,0.871635635635636,NA
"Nematode","DL-Lactate","2-Keto-D-gluconate",NA,0.617093093093093,NA
"Nematode","DL-Lactate","Starch formation",NA,0.858377377377377,NA
"Nematode","DL-Lactate","Growth at 19°C",NA,0.0147897897897898,NA
"Nematode","DL-Lactate","Growth at 25°C",NA,0.00892792792792793,NA
"Nematode","DL-Lactate","Growth at 30°C",NA,0.375299299299299,NA
"Nematode","DL-Lactate","Growth at 37°C",NA,0.820411411411411,NA
"Nematode","Succinate","Citrate",NA,0.560924924924925,NA
"Nematode","Succinate","D-Gluconate",NA,0.558334334334334,NA
"Nematode","Succinate","D-Glucosamine",NA,0.444844844844845,NA
"Nematode","Succinate","Nitrate",NA,0.37905005005005,NA
"Nematode","Succinate","Vitamin-free",NA,0.575550550550551,NA
"Nematode","Succinate","2-Keto-D-gluconate",NA,0.832336336336336,NA
"Nematode","Succinate","Starch formation",NA,0.630514514514515,NA
"Nematode","Succinate","Growth at 19°C",NA,0.0215375375375375,NA
"Nematode","Succinate","Growth at 25°C",NA,0.0176936936936937,NA
"Nematode","Succinate","Growth at 30°C",NA,0.371695695695696,NA
"Nematode","Succinate","Growth at 37°C",NA,0.702138138138138,NA
"Nematode","Citrate","D-Gluconate",NA,0.32582982982983,NA
"Nematode","Citrate","D-Glucosamine",NA,0.329445445445445,NA
"Nematode","Citrate","Nitrate",NA,0.338414414414414,NA
"Nematode","Citrate","Vitamin-free",NA,0.303542542542543,NA
"Nematode","Citrate","2-Keto-D-gluconate",NA,0.166582582582583,NA
"Nematode","Citrate","Starch formation",NA,0.260035035035035,NA
"Nematode","Citrate","Growth at 19°C",NA,0.00299399399399399,NA
"Nematode","Citrate","Growth at 25°C",NA,0.001997997997998,NA
"Nematode","Citrate","Growth at 30°C",NA,0.0987777777777778,NA
"Nematode","Citrate","Growth at 37°C",NA,0.23571971971972,NA
"Nematode","D-Gluconate","D-Glucosamine",NA,0.353584584584585,NA
"Nematode","D-Gluconate","Nitrate",NA,0.362406406406406,NA
"Nematode","D-Gluconate","Vitamin-free",NA,0.3002002002002,NA
"Nematode","D-Gluconate","2-Keto-D-gluconate",NA,0.146945945945946,NA
"Nematode","D-Gluconate","Starch formation",NA,0.273648648648649,NA
"Nematode","D-Gluconate","Growth at 19°C",NA,0,NA
"Nematode","D-Gluconate","Growth at 25°C",NA,0,NA
"Nematode","D-Gluconate","Growth at 30°C",NA,0.0988828828828829,NA
"Nematode","D-Gluconate","Growth at 37°C",NA,0.253244244244244,NA
"Nematode","D-Glucosamine","Nitrate",NA,0.196932932932933,NA
"Nematode","D-Glucosamine","Vitamin-free",NA,0.168543543543544,NA
"Nematode","D-Glucosamine","2-Keto-D-gluconate",NA,0.0876236236236236,NA
"Nematode","D-Glucosamine","Starch formation",NA,0.146345345345345,NA
"Nematode","D-Glucosamine","Growth at 19°C",NA,0.00299399399399399,NA
"Nematode","D-Glucosamine","Growth at 25°C",NA,0,NA
"Nematode","D-Glucosamine","Growth at 30°C",NA,0.0598108108108108,NA
"Nematode","D-Glucosamine","Growth at 37°C",NA,0.131087087087087,NA
"Nematode","Nitrate","Vitamin-free",NA,0.0855165165165165,NA
"Nematode","Nitrate","2-Keto-D-gluconate",NA,0.052027027027027,NA
"Nematode","Nitrate","Starch formation",NA,0.0731441441441441,NA
"Nematode","Nitrate","Growth at 19°C",NA,0.001,NA
"Nematode","Nitrate","Growth at 25°C",NA,0,NA
"Nematode","Nitrate","Growth at 30°C",NA,0.0243993993993994,NA
"Nematode","Nitrate","Growth at 37°C",NA,0.0688848848848849,NA
"Nematode","Vitamin-free","2-Keto-D-gluconate",NA,0.173309309309309,NA
"Nematode","Vitamin-free","Starch formation",NA,0.270245245245245,NA
"Nematode","Vitamin-free","Growth at 19°C",NA,0.00398798798798799,NA
"Nematode","Vitamin-free","Growth at 25°C",NA,0.00299399399399399,NA
"Nematode","Vitamin-free","Growth at 30°C",NA,0.0529169169169169,NA
"Nematode","Vitamin-free","Growth at 37°C",NA,0.233577577577578,NA
"Nematode","2-Keto-D-gluconate","Starch formation",NA,0.801425425425425,NA
"Nematode","2-Keto-D-gluconate","Growth at 19°C",NA,0.0147897897897898,NA
"Nematode","2-Keto-D-gluconate","Growth at 25°C",NA,0.00990990990990991,NA
"Nematode","2-Keto-D-gluconate","Growth at 30°C",NA,0.361136136136136,NA
"Nematode","2-Keto-D-gluconate","Growth at 37°C",NA,0.792903903903904,NA
"Nematode","Starch formation","Growth at 19°C",NA,0.00695795795795796,NA
"Nematode","Starch formation","Growth at 25°C",NA,0.00398798798798799,NA
"Nematode","Starch formation","Growth at 30°C",NA,0.294194194194194,NA
"Nematode","Starch formation","Growth at 37°C",NA,0.337613613613614,NA
"Nematode","Growth at 19°C","Growth at 25°C",NA,0.0176936936936937,NA
"Nematode","Growth at 19°C","Growth at 30°C",NA,0.35624024024024,NA
"Nematode","Growth at 19°C","Growth at 37°C",NA,0.583667667667668,NA
"Nematode","Growth at 25°C","Growth at 30°C",NA,0.358757757757758,NA
"Nematode","Growth at 25°C","Growth at 37°C",NA,0.58566966966967,NA
"Nematode","Growth at 30°C","Growth at 37°C",NA,0.573172172172172,NA
"Mushroom.Fungus","Glucose_F","Galactose_F",NA,6.32072072072072,NA
"Mushroom.Fungus","Glucose_F","Sucrose_F",NA,6.27525025025025,NA
"Mushroom.Fungus","Glucose_F","Maltose_F",NA,6.13193093093093,NA
"Mushroom.Fungus","Glucose_F","Lactose_F",NA,3.97533433433433,NA
"Mushroom.Fungus","Glucose_F","Raffinose_F",NA,5.94117217217217,NA
"Mushroom.Fungus","Glucose_F","Trehalose_F",NA,6.76961361361361,NA
"Mushroom.Fungus","Glucose_F","Glucose",NA,0,NA
"Mushroom.Fungus","Glucose_F","Inulin",NA,5.61787387387387,NA
"Mushroom.Fungus","Glucose_F","Sucrose",NA,4.82154054054054,NA
"Mushroom.Fungus","Glucose_F","Raffinose",NA,7.07531431431431,NA
"Mushroom.Fungus","Glucose_F","Melibiose",NA,5.06289389389389,NA
"Mushroom.Fungus","Glucose_F","Galactose",NA,4.40003903903904,NA
"Mushroom.Fungus","Glucose_F","Lactose",NA,4.82722722722723,NA
"Mushroom.Fungus","Glucose_F","Trehalose",NA,3.05482982982983,NA
"Mushroom.Fungus","Glucose_F","Maltose",NA,4.7883043043043,NA
"Mushroom.Fungus","Glucose_F","Melezitose",NA,5.36744644644645,NA
"Mushroom.Fungus","Glucose_F","Methyl-?-D-glucoside",NA,4.81925025025025,NA
"Mushroom.Fungus","Glucose_F","Soluble Starch",NA,5.91230830830831,NA
"Mushroom.Fungus","Glucose_F","Cellobiose",NA,3.7563003003003,NA
"Mushroom.Fungus","Glucose_F","Salicin",NA,4.12381981981982,NA
"Mushroom.Fungus","Glucose_F","L-Sorbose",NA,6.91803703703704,NA
"Mushroom.Fungus","Glucose_F","L-Rhamnose",NA,6.04082482482483,NA
"Mushroom.Fungus","Glucose_F","D-Xylose",NA,3.57741641641642,NA
"Mushroom.Fungus","Glucose_F","L-Arabinose",NA,5.6462022022022,NA
"Mushroom.Fungus","Glucose_F","D-Arabinose",NA,5.9987977977978,NA
"Mushroom.Fungus","Glucose_F","D-Ribose",NA,5.76127727727728,NA
"Mushroom.Fungus","Glucose_F","Methanol",NA,4.99698798798799,NA
"Mushroom.Fungus","Glucose_F","Ethanol",NA,2.63077477477477,NA
"Mushroom.Fungus","Glucose_F","Glycerol",NA,0.919158158158158,NA
"Mushroom.Fungus","Glucose_F","Erythritol",NA,6.59547147147147,NA
"Mushroom.Fungus","Glucose_F","Ribitol",NA,4.16127727727728,NA
"Mushroom.Fungus","Glucose_F","Galactitol",NA,5.04789189189189,NA
"Mushroom.Fungus","Glucose_F","D-Mannitol",NA,1.68795895895896,NA
"Mushroom.Fungus","Glucose_F","D-Glucitol",NA,1.94704704704705,NA
"Mushroom.Fungus","Glucose_F","myo-Inositol",NA,4.56535635635636,NA
"Mushroom.Fungus","Glucose_F","DL-Lactate",NA,8.19535435435435,NA
"Mushroom.Fungus","Glucose_F","Succinate",NA,1.94692192192192,NA
"Mushroom.Fungus","Glucose_F","Citrate",NA,4.01588688688689,NA
"Mushroom.Fungus","Glucose_F","D-Gluconate",NA,5.48512412412412,NA
"Mushroom.Fungus","Glucose_F","D-Glucosamine",NA,5.78137237237237,NA
"Mushroom.Fungus","Glucose_F","Nitrate",NA,6.1210960960961,NA
"Mushroom.Fungus","Glucose_F","Vitamin-free",NA,5.88752652652653,NA
"Mushroom.Fungus","Glucose_F","2-Keto-D-gluconate",NA,5.96373873873874,NA
"Mushroom.Fungus","Glucose_F","Starch formation",NA,5.96727827827828,NA
"Mushroom.Fungus","Glucose_F","Growth at 19°C",NA,0.0898648648648649,NA
"Mushroom.Fungus","Glucose_F","Growth at 25°C",NA,0.106006006006006,NA
"Mushroom.Fungus","Glucose_F","Growth at 30°C",NA,1.45343743743744,NA
"Mushroom.Fungus","Glucose_F","Growth at 37°C",NA,8.10863263263263,NA
"Mushroom.Fungus","Galactose_F","Sucrose_F",NA,6.16620520520521,NA
"Mushroom.Fungus","Galactose_F","Maltose_F",NA,6.05560660660661,NA
"Mushroom.Fungus","Galactose_F","Lactose_F",NA,5.42630530530531,NA
"Mushroom.Fungus","Galactose_F","Raffinose_F",NA,6.43009409409409,NA
"Mushroom.Fungus","Galactose_F","Trehalose_F",NA,5.04885285285285,NA
"Mushroom.Fungus","Galactose_F","Glucose",NA,0,NA
"Mushroom.Fungus","Galactose_F","Inulin",NA,5.88643043043043,NA
"Mushroom.Fungus","Galactose_F","Sucrose",NA,2.971995995996,NA
"Mushroom.Fungus","Galactose_F","Raffinose",NA,6.21861861861862,NA
"Mushroom.Fungus","Galactose_F","Melibiose",NA,5.72515615615616,NA
"Mushroom.Fungus","Galactose_F","Galactose",NA,2.24683783783784,NA
"Mushroom.Fungus","Galactose_F","Lactose",NA,5.35686086086086,NA
"Mushroom.Fungus","Galactose_F","Trehalose",NA,1.63543943943944,NA
"Mushroom.Fungus","Galactose_F","Maltose",NA,3.0196986986987,NA
"Mushroom.Fungus","Galactose_F","Melezitose",NA,4.38409509509509,NA
"Mushroom.Fungus","Galactose_F","Methyl-?-D-glucoside",NA,3.34926826826827,NA
"Mushroom.Fungus","Galactose_F","Soluble Starch",NA,5.56976876876877,NA
"Mushroom.Fungus","Galactose_F","Cellobiose",NA,2.38714614614615,NA
"Mushroom.Fungus","Galactose_F","Salicin",NA,2.57969069069069,NA
"Mushroom.Fungus","Galactose_F","L-Sorbose",NA,5.27245645645646,NA
"Mushroom.Fungus","Galactose_F","L-Rhamnose",NA,6.01951951951952,NA
"Mushroom.Fungus","Galactose_F","D-Xylose",NA,2.16688588588589,NA
"Mushroom.Fungus","Galactose_F","L-Arabinose",NA,5.42596996996997,NA
"Mushroom.Fungus","Galactose_F","D-Arabinose",NA,4.92703803803804,NA
"Mushroom.Fungus","Galactose_F","D-Ribose",NA,4.72452852852853,NA
"Mushroom.Fungus","Galactose_F","Methanol",NA,5.96002402402402,NA
"Mushroom.Fungus","Galactose_F","Ethanol",NA,2.00383483483483,NA
"Mushroom.Fungus","Galactose_F","Glycerol",NA,0.457673673673674,NA
"Mushroom.Fungus","Galactose_F","Erythritol",NA,5.21624724724725,NA
"Mushroom.Fungus","Galactose_F","Ribitol",NA,2.41018518518519,NA
"Mushroom.Fungus","Galactose_F","Galactitol",NA,5.24924924924925,NA
"Mushroom.Fungus","Galactose_F","D-Mannitol",NA,0.889528528528528,NA
"Mushroom.Fungus","Galactose_F","D-Glucitol",NA,1.03555455455455,NA
"Mushroom.Fungus","Galactose_F","myo-Inositol",NA,5.72183283283283,NA
"Mushroom.Fungus","Galactose_F","DL-Lactate",NA,6.63716116116116,NA
"Mushroom.Fungus","Galactose_F","Succinate",NA,0.951062062062062,NA
"Mushroom.Fungus","Galactose_F","Citrate",NA,2.52435535535536,NA
"Mushroom.Fungus","Galactose_F","D-Gluconate",NA,3.58561661661662,NA
"Mushroom.Fungus","Galactose_F","D-Glucosamine",NA,4.047998998999,NA
"Mushroom.Fungus","Galactose_F","Nitrate",NA,6.39267667667668,NA
"Mushroom.Fungus","Galactose_F","Vitamin-free",NA,5.87975875875876,NA
"Mushroom.Fungus","Galactose_F","2-Keto-D-gluconate",NA,3.85200800800801,NA
"Mushroom.Fungus","Galactose_F","Starch formation",NA,6.44168568568569,NA
"Mushroom.Fungus","Galactose_F","Growth at 19°C",NA,0.0402762762762763,NA
"Mushroom.Fungus","Galactose_F","Growth at 25°C",NA,0.0504494494494495,NA
"Mushroom.Fungus","Galactose_F","Growth at 30°C",NA,0.720720720720721,NA
"Mushroom.Fungus","Galactose_F","Growth at 37°C",NA,6.36363963963964,NA
"Mushroom.Fungus","Sucrose_F","Maltose_F",NA,3.76335935935936,NA
"Mushroom.Fungus","Sucrose_F","Lactose_F",NA,4.23948348348348,NA
"Mushroom.Fungus","Sucrose_F","Raffinose_F",NA,4.15455455455455,NA
"Mushroom.Fungus","Sucrose_F","Trehalose_F",NA,2.45012612612613,NA
"Mushroom.Fungus","Sucrose_F","Glucose",NA,0,NA
"Mushroom.Fungus","Sucrose_F","Inulin",NA,4.31191091091091,NA
"Mushroom.Fungus","Sucrose_F","Sucrose",NA,1.43515415415415,NA
"Mushroom.Fungus","Sucrose_F","Raffinose",NA,3.8244004004004,NA
"Mushroom.Fungus","Sucrose_F","Melibiose",NA,4.0779019019019,NA
"Mushroom.Fungus","Sucrose_F","Galactose",NA,1.54744744744745,NA
"Mushroom.Fungus","Sucrose_F","Lactose",NA,3.69912312312312,NA
"Mushroom.Fungus","Sucrose_F","Trehalose",NA,0.778369369369369,NA
"Mushroom.Fungus","Sucrose_F","Maltose",NA,1.58883283283283,NA
"Mushroom.Fungus","Sucrose_F","Melezitose",NA,2.2229019019019,NA
"Mushroom.Fungus","Sucrose_F","Methyl-?-D-glucoside",NA,1.83713313313313,NA
"Mushroom.Fungus","Sucrose_F","Soluble Starch",NA,3.32356256256256,NA
"Mushroom.Fungus","Sucrose_F","Cellobiose",NA,1.30067667667668,NA
"Mushroom.Fungus","Sucrose_F","Salicin",NA,1.51271171171171,NA
"Mushroom.Fungus","Sucrose_F","L-Sorbose",NA,2.94231831831832,NA
"Mushroom.Fungus","Sucrose_F","L-Rhamnose",NA,3.88051951951952,NA
"Mushroom.Fungus","Sucrose_F","D-Xylose",NA,1.36288188188188,NA
"Mushroom.Fungus","Sucrose_F","L-Arabinose",NA,3.34031531531532,NA
"Mushroom.Fungus","Sucrose_F","D-Arabinose",NA,3.18155655655656,NA
"Mushroom.Fungus","Sucrose_F","D-Ribose",NA,2.60516116116116,NA
"Mushroom.Fungus","Sucrose_F","Methanol",NA,4.45543043043043,NA
"Mushroom.Fungus","Sucrose_F","Ethanol",NA,0.608583583583584,NA
"Mushroom.Fungus","Sucrose_F","Glycerol",NA,0.233152152152152,NA
"Mushroom.Fungus","Sucrose_F","Erythritol",NA,3.14952452452452,NA
"Mushroom.Fungus","Sucrose_F","Ribitol",NA,1.64338738738739,NA
"Mushroom.Fungus","Sucrose_F","Galactitol",NA,3.78550950950951,NA
"Mushroom.Fungus","Sucrose_F","D-Mannitol",NA,0.745384384384384,NA
"Mushroom.Fungus","Sucrose_F","D-Glucitol",NA,0.778678678678679,NA
"Mushroom.Fungus","Sucrose_F","myo-Inositol",NA,4.04406006006006,NA
"Mushroom.Fungus","Sucrose_F","DL-Lactate",NA,3.46644144144144,NA
"Mushroom.Fungus","Sucrose_F","Succinate",NA,0.750725725725726,NA
"Mushroom.Fungus","Sucrose_F","Citrate",NA,1.24346746746747,NA
"Mushroom.Fungus","Sucrose_F","D-Gluconate",NA,2.19343243243243,NA
"Mushroom.Fungus","Sucrose_F","D-Glucosamine",NA,2.37414914914915,NA
"Mushroom.Fungus","Sucrose_F","Nitrate",NA,4.2082042042042,NA
"Mushroom.Fungus","Sucrose_F","Vitamin-free",NA,4.13719319319319,NA
"Mushroom.Fungus","Sucrose_F","2-Keto-D-gluconate",NA,2.17127127127127,NA
"Mushroom.Fungus","Sucrose_F","Starch formation",NA,4.26026026026026,NA
"Mushroom.Fungus","Sucrose_F","Growth at 19°C",NA,0.0147897897897898,NA
"Mushroom.Fungus","Sucrose_F","Growth at 25°C",NA,0.0273513513513514,NA
"Mushroom.Fungus","Sucrose_F","Growth at 30°C",NA,0.310454454454454,NA
"Mushroom.Fungus","Sucrose_F","Growth at 37°C",NA,3.76567667667668,NA
"Mushroom.Fungus","Maltose_F","Lactose_F",NA,3.59958358358358,NA
"Mushroom.Fungus","Maltose_F","Raffinose_F",NA,3.53401301301301,NA
"Mushroom.Fungus","Maltose_F","Trehalose_F",NA,2.05897797797798,NA
"Mushroom.Fungus","Maltose_F","Glucose",NA,0,NA
"Mushroom.Fungus","Maltose_F","Inulin",NA,3.50736336336336,NA
"Mushroom.Fungus","Maltose_F","Sucrose",NA,1.46153253253253,NA
"Mushroom.Fungus","Maltose_F","Raffinose",NA,3.31415315315315,NA
"Mushroom.Fungus","Maltose_F","Melibiose",NA,3.67470570570571,NA
"Mushroom.Fungus","Maltose_F","Galactose",NA,1.19606706706707,NA
"Mushroom.Fungus","Maltose_F","Lactose",NA,3.35855755755756,NA
"Mushroom.Fungus","Maltose_F","Trehalose",NA,0.679475475475475,NA
"Mushroom.Fungus","Maltose_F","Maltose",NA,1.15662762762763,NA
"Mushroom.Fungus","Maltose_F","Melezitose",NA,2.04523623623624,NA
"Mushroom.Fungus","Maltose_F","Methyl-?-D-glucoside",NA,1.30126526526527,NA
"Mushroom.Fungus","Maltose_F","Soluble Starch",NA,3.36864764764765,NA
"Mushroom.Fungus","Maltose_F","Cellobiose",NA,0.893417417417417,NA
"Mushroom.Fungus","Maltose_F","Salicin",NA,1.1284044044044,NA
"Mushroom.Fungus","Maltose_F","L-Sorbose",NA,2.39239239239239,NA
"Mushroom.Fungus","Maltose_F","L-Rhamnose",NA,3.52887987987988,NA
"Mushroom.Fungus","Maltose_F","D-Xylose",NA,0.899555555555556,NA
"Mushroom.Fungus","Maltose_F","L-Arabinose",NA,3.19507907907908,NA
"Mushroom.Fungus","Maltose_F","D-Arabinose",NA,2.61036636636637,NA
"Mushroom.Fungus","Maltose_F","D-Ribose",NA,2.63254354354354,NA
"Mushroom.Fungus","Maltose_F","Methanol",NA,3.72936036036036,NA
"Mushroom.Fungus","Maltose_F","Ethanol",NA,0.65101001001001,NA
"Mushroom.Fungus","Maltose_F","Glycerol",NA,0.210414414414414,NA
"Mushroom.Fungus","Maltose_F","Erythritol",NA,3.06833933933934,NA
"Mushroom.Fungus","Maltose_F","Ribitol",NA,1.16739139139139,NA
"Mushroom.Fungus","Maltose_F","Galactitol",NA,3.4087047047047,NA
"Mushroom.Fungus","Maltose_F","D-Mannitol",NA,0.328104104104104,NA
"Mushroom.Fungus","Maltose_F","D-Glucitol",NA,0.391830830830831,NA
"Mushroom.Fungus","Maltose_F","myo-Inositol",NA,3.62602602602603,NA
