"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN"
"Nematode","Ribitol","Growth at 25°C",0,0.999
"Nematode","Ribitol","Growth at 30°C",2,1
"Nematode","Ribitol","Growth at 37°C",16,1
"Nematode","Galactitol","D-Mannitol",2,1
"Nematode","Galactitol","D-Glucitol",1,0.999
"Nematode","Galactitol","myo-Inositol",10,1
"Nematode","Galactitol","DL-Lactate",8,1
"Nematode","Galactitol","Succinate",1,1
"Nematode","Galactitol","Citrate",1,0.999
"Nematode","Galactitol","D-Gluconate",3,1
"Nematode","Galactitol","D-Glucosamine",3,1
"Nematode","Galactitol","Nitrate",15,1
"Nematode","Galactitol","Vitamin-free",14,1
"Nematode","Galactitol","2-Keto-D-gluconate",5,1
"Nematode","Galactitol","Starch formation",17,1
"Nematode","Galactitol","Growth at 19°C",0,1
"Nematode","Galactitol","Growth at 25°C",0,1
"Nematode","Galactitol","Growth at 30°C",0,0.986
"Nematode","Galactitol","Growth at 37°C",5,1
"Nematode","D-Mannitol","D-Glucitol",1,0.964
"Nematode","D-Mannitol","myo-Inositol",60,1
"Nematode","D-Mannitol","DL-Lactate",28,1
"Nematode","D-Mannitol","Succinate",1,0.981
"Nematode","D-Mannitol","Citrate",9,1
"Nematode","D-Mannitol","D-Gluconate",13,1
"Nematode","D-Mannitol","D-Glucosamine",35,1
"Nematode","D-Mannitol","Nitrate",56,1
"Nematode","D-Mannitol","Vitamin-free",52,1
"Nematode","D-Mannitol","2-Keto-D-gluconate",28,1
"Nematode","D-Mannitol","Starch formation",65,1
"Nematode","D-Mannitol","Growth at 19°C",0,0.98
"Nematode","D-Mannitol","Growth at 25°C",0,0.988
"Nematode","D-Mannitol","Growth at 30°C",2,0.994
"Nematode","D-Mannitol","Growth at 37°C",18,1
"Nematode","D-Glucitol","myo-Inositol",62,1
"Nematode","D-Glucitol","DL-Lactate",29,1
"Nematode","D-Glucitol","Succinate",2,0.999
"Nematode","D-Glucitol","Citrate",10,1
"Nematode","D-Glucitol","D-Gluconate",15,1
"Nematode","D-Glucitol","D-Glucosamine",37,1
"Nematode","D-Glucitol","Nitrate",59,1
"Nematode","D-Glucitol","Vitamin-free",53,1
"Nematode","D-Glucitol","2-Keto-D-gluconate",28,1
"Nematode","D-Glucitol","Starch formation",68,1
"Nematode","D-Glucitol","Growth at 19°C",0,0.982
"Nematode","D-Glucitol","Growth at 25°C",0,0.987
"Nematode","D-Glucitol","Growth at 30°C",2,0.993
"Nematode","D-Glucitol","Growth at 37°C",21,1
"Nematode","myo-Inositol","DL-Lactate",2,1
"Nematode","myo-Inositol","Succinate",1,1
"Nematode","myo-Inositol","Citrate",2,1
"Nematode","myo-Inositol","D-Gluconate",2,1
"Nematode","myo-Inositol","D-Glucosamine",2,1
"Nematode","myo-Inositol","Nitrate",8,1
"Nematode","myo-Inositol","Vitamin-free",8,1
"Nematode","myo-Inositol","2-Keto-D-gluconate",3,1
"Nematode","myo-Inositol","Starch formation",9,1
"Nematode","myo-Inositol","Growth at 19°C",0,1
"Nematode","myo-Inositol","Growth at 25°C",0,1
"Nematode","myo-Inositol","Growth at 30°C",0,0.99
"Nematode","myo-Inositol","Growth at 37°C",2,1
"Nematode","DL-Lactate","Succinate",3,1
"Nematode","DL-Lactate","Citrate",7,1
"Nematode","DL-Lactate","D-Gluconate",17,1
"Nematode","DL-Lactate","D-Glucosamine",31,1
"Nematode","DL-Lactate","Nitrate",43,1
"Nematode","DL-Lactate","Vitamin-free",38,1
"Nematode","DL-Lactate","2-Keto-D-gluconate",28,1
"Nematode","DL-Lactate","Starch formation",49,1
"Nematode","DL-Lactate","Growth at 19°C",2,1
"Nematode","DL-Lactate","Growth at 25°C",0,0.991
"Nematode","DL-Lactate","Growth at 30°C",0,0.358
"Nematode","DL-Lactate","Growth at 37°C",11,1
"Nematode","Succinate","Citrate",14,1
"Nematode","Succinate","D-Gluconate",23,1
"Nematode","Succinate","D-Glucosamine",42,1
"Nematode","Succinate","Nitrate",68,1
"Nematode","Succinate","Vitamin-free",61,1
"Nematode","Succinate","2-Keto-D-gluconate",37,1
"Nematode","Succinate","Starch formation",76,1
"Nematode","Succinate","Growth at 19°C",2,1
"Nematode","Succinate","Growth at 25°C",0,0.982
"Nematode","Succinate","Growth at 30°C",2,0.991
"Nematode","Succinate","Growth at 37°C",22,1
"Nematode","Citrate","D-Gluconate",15,1
"Nematode","Citrate","D-Glucosamine",33,1
"Nematode","Citrate","Nitrate",56,1
"Nematode","Citrate","Vitamin-free",49,1
"Nematode","Citrate","2-Keto-D-gluconate",29,1
"Nematode","Citrate","Starch formation",64,1
"Nematode","Citrate","Growth at 19°C",0,0.997
"Nematode","Citrate","Growth at 25°C",0,0.998
"Nematode","Citrate","Growth at 30°C",2,1
"Nematode","Citrate","Growth at 37°C",18,1
"Nematode","D-Gluconate","D-Glucosamine",35,1
"Nematode","D-Gluconate","Nitrate",53,1
"Nematode","D-Gluconate","Vitamin-free",51,1
"Nematode","D-Gluconate","2-Keto-D-gluconate",23,1
"Nematode","D-Gluconate","Starch formation",60,1
"Nematode","D-Gluconate","Growth at 19°C",0,1
"Nematode","D-Gluconate","Growth at 25°C",0,1
"Nematode","D-Gluconate","Growth at 30°C",3,1
"Nematode","D-Gluconate","Growth at 37°C",20,1
"Nematode","D-Glucosamine","Nitrate",35,1
"Nematode","D-Glucosamine","Vitamin-free",29,1
"Nematode","D-Glucosamine","2-Keto-D-gluconate",8,1
"Nematode","D-Glucosamine","Starch formation",38,1
"Nematode","D-Glucosamine","Growth at 19°C",0,0.997
"Nematode","D-Glucosamine","Growth at 25°C",0,1
"Nematode","D-Glucosamine","Growth at 30°C",2,1
"Nematode","D-Glucosamine","Growth at 37°C",11,1
"Nematode","Nitrate","Vitamin-free",9,1
"Nematode","Nitrate","2-Keto-D-gluconate",7,1
"Nematode","Nitrate","Starch formation",11,1
"Nematode","Nitrate","Growth at 19°C",0,0.999
"Nematode","Nitrate","Growth at 25°C",0,1
"Nematode","Nitrate","Growth at 30°C",0,0.975
"Nematode","Nitrate","Growth at 37°C",2,1
"Nematode","Vitamin-free","2-Keto-D-gluconate",6,1
"Nematode","Vitamin-free","Starch formation",18,1
"Nematode","Vitamin-free","Growth at 19°C",0,0.996
"Nematode","Vitamin-free","Growth at 25°C",0,0.997
"Nematode","Vitamin-free","Growth at 30°C",0,0.944
"Nematode","Vitamin-free","Growth at 37°C",7,1
"Nematode","2-Keto-D-gluconate","Starch formation",45,1
"Nematode","2-Keto-D-gluconate","Growth at 19°C",0,0.985
"Nematode","2-Keto-D-gluconate","Growth at 25°C",0,0.99
"Nematode","2-Keto-D-gluconate","Growth at 30°C",2,0.997
"Nematode","2-Keto-D-gluconate","Growth at 37°C",14,1
"Nematode","Starch formation","Growth at 19°C",1,1
"Nematode","Starch formation","Growth at 25°C",0,0.996
"Nematode","Starch formation","Growth at 30°C",0,0.512
"Nematode","Starch formation","Growth at 37°C",1,0.955
"Nematode","Growth at 19°C","Growth at 25°C",0,0.982
"Nematode","Growth at 19°C","Growth at 30°C",3,1
"Nematode","Growth at 19°C","Growth at 37°C",24,1
"Nematode","Growth at 25°C","Growth at 30°C",3,1
"Nematode","Growth at 25°C","Growth at 37°C",24,1
"Nematode","Growth at 30°C","Growth at 37°C",21,1
"Mushroom.Fungus","Glucose_F","Galactose_F",37,1
"Mushroom.Fungus","Glucose_F","Sucrose_F",38,0.522
"Mushroom.Fungus","Glucose_F","Maltose_F",46,1
"Mushroom.Fungus","Glucose_F","Lactose_F",67,1
"Mushroom.Fungus","Glucose_F","Raffinose_F",48,1
"Mushroom.Fungus","Glucose_F","Trehalose_F",37,1
"Mushroom.Fungus","Glucose_F","Glucose",0,1
"Mushroom.Fungus","Glucose_F","Inulin",57,1
"Mushroom.Fungus","Glucose_F","Sucrose",24,1
"Mushroom.Fungus","Glucose_F","Raffinose",41,0.984
"Mushroom.Fungus","Glucose_F","Melibiose",57,1
"Mushroom.Fungus","Glucose_F","Galactose",24,1
"Mushroom.Fungus","Glucose_F","Lactose",56,1
"Mushroom.Fungus","Glucose_F","Trehalose",18,1
"Mushroom.Fungus","Glucose_F","Maltose",25,1
"Mushroom.Fungus","Glucose_F","Melezitose",27,1
"Mushroom.Fungus","Glucose_F","Methyl-?-D-glucoside",28,1
"Mushroom.Fungus","Glucose_F","Soluble Starch",42,1
"Mushroom.Fungus","Glucose_F","Cellobiose",25,1
"Mushroom.Fungus","Glucose_F","Salicin",26,1
"Mushroom.Fungus","Glucose_F","L-Sorbose",34,1
"Mushroom.Fungus","Glucose_F","L-Rhamnose",45,1
"Mushroom.Fungus","Glucose_F","D-Xylose",20,1
"Mushroom.Fungus","Glucose_F","L-Arabinose",35,0.926
"Mushroom.Fungus","Glucose_F","D-Arabinose",45,1
"Mushroom.Fungus","Glucose_F","D-Ribose",33,1
"Mushroom.Fungus","Glucose_F","Methanol",65,1
"Mushroom.Fungus","Glucose_F","Ethanol",6,0.857
"Mushroom.Fungus","Glucose_F","Glycerol",9,1
"Mushroom.Fungus","Glucose_F","Erythritol",48,1
"Mushroom.Fungus","Glucose_F","Ribitol",27,1
"Mushroom.Fungus","Glucose_F","Galactitol",55,1
"Mushroom.Fungus","Glucose_F","D-Mannitol",17,1
"Mushroom.Fungus","Glucose_F","D-Glucitol",16,1
"Mushroom.Fungus","Glucose_F","myo-Inositol",64,1
"Mushroom.Fungus","Glucose_F","DL-Lactate",35,0.996
"Mushroom.Fungus","Glucose_F","Succinate",9,1
"Mushroom.Fungus","Glucose_F","Citrate",19,1
"Mushroom.Fungus","Glucose_F","D-Gluconate",18,0.988
"Mushroom.Fungus","Glucose_F","D-Glucosamine",35,1
"Mushroom.Fungus","Glucose_F","Nitrate",57,1
"Mushroom.Fungus","Glucose_F","Vitamin-free",54,1
"Mushroom.Fungus","Glucose_F","2-Keto-D-gluconate",31,1
"Mushroom.Fungus","Glucose_F","Starch formation",65,1
"Mushroom.Fungus","Glucose_F","Growth at 19°C",5,1
"Mushroom.Fungus","Glucose_F","Growth at 25°C",0,0.894
"Mushroom.Fungus","Glucose_F","Growth at 30°C",3,0.941
"Mushroom.Fungus","Glucose_F","Growth at 37°C",14,0
"Mushroom.Fungus","Galactose_F","Sucrose_F",12,0
"Mushroom.Fungus","Galactose_F","Maltose_F",12,0.005
"Mushroom.Fungus","Galactose_F","Lactose_F",30,0.916
"Mushroom.Fungus","Galactose_F","Raffinose_F",18,0.022
"Mushroom.Fungus","Galactose_F","Trehalose_F",10,0.906
"Mushroom.Fungus","Galactose_F","Glucose",0,1
"Mushroom.Fungus","Galactose_F","Inulin",24,0.478
"Mushroom.Fungus","Galactose_F","Sucrose",7,0.836
"Mushroom.Fungus","Galactose_F","Raffinose",16,0.096
"Mushroom.Fungus","Galactose_F","Melibiose",24,0.745
"Mushroom.Fungus","Galactose_F","Galactose",1,0.293
"Mushroom.Fungus","Galactose_F","Lactose",22,0.696
"Mushroom.Fungus","Galactose_F","Trehalose",2,0.677
"Mushroom.Fungus","Galactose_F","Maltose",6,0.836
"Mushroom.Fungus","Galactose_F","Melezitose",8,0.315
"Mushroom.Fungus","Galactose_F","Methyl-?-D-glucoside",7,0.863
"Mushroom.Fungus","Galactose_F","Soluble Starch",14,0.007
"Mushroom.Fungus","Galactose_F","Cellobiose",9,1
"Mushroom.Fungus","Galactose_F","Salicin",9,1
"Mushroom.Fungus","Galactose_F","L-Sorbose",8,0.013
"Mushroom.Fungus","Galactose_F","L-Rhamnose",18,0.076
"Mushroom.Fungus","Galactose_F","D-Xylose",3,0.572
"Mushroom.Fungus","Galactose_F","L-Arabinose",10,0.002
"Mushroom.Fungus","Galactose_F","D-Arabinose",15,0.599
"Mushroom.Fungus","Galactose_F","D-Ribose",6,0
"Mushroom.Fungus","Galactose_F","Methanol",29,0.839
"Mushroom.Fungus","Galactose_F","Ethanol",1,0.07
"Mushroom.Fungus","Galactose_F","Glycerol",1,0.921
"Mushroom.Fungus","Galactose_F","Erythritol",17,0.651
"Mushroom.Fungus","Galactose_F","Ribitol",3,0.579
"Mushroom.Fungus","Galactose_F","Galactitol",21,0.277
"Mushroom.Fungus","Galactose_F","D-Mannitol",2,0.906
"Mushroom.Fungus","Galactose_F","D-Glucitol",2,0.856
"Mushroom.Fungus","Galactose_F","myo-Inositol",27,0.88
"Mushroom.Fungus","Galactose_F","DL-Lactate",17,0.42
"Mushroom.Fungus","Galactose_F","Succinate",0,0.403
"Mushroom.Fungus","Galactose_F","Citrate",7,0.99
"Mushroom.Fungus","Galactose_F","D-Gluconate",9,0.923
"Mushroom.Fungus","Galactose_F","D-Glucosamine",8,0.742
"Mushroom.Fungus","Galactose_F","Nitrate",27,0.794
"Mushroom.Fungus","Galactose_F","Vitamin-free",20,0.1
"Mushroom.Fungus","Galactose_F","2-Keto-D-gluconate",9,0.952
"Mushroom.Fungus","Galactose_F","Starch formation",30,0.965
"Mushroom.Fungus","Galactose_F","Growth at 19°C",0,0.958
"Mushroom.Fungus","Galactose_F","Growth at 25°C",0,0.95
"Mushroom.Fungus","Galactose_F","Growth at 30°C",0,0.501
"Mushroom.Fungus","Galactose_F","Growth at 37°C",4,0
"Mushroom.Fungus","Sucrose_F","Maltose_F",10,0.995
"Mushroom.Fungus","Sucrose_F","Lactose_F",29,1
"Mushroom.Fungus","Sucrose_F","Raffinose_F",10,0.976
"Mushroom.Fungus","Sucrose_F","Trehalose_F",9,0.999
"Mushroom.Fungus","Sucrose_F","Glucose",0,1
"Mushroom.Fungus","Sucrose_F","Inulin",20,1
"Mushroom.Fungus","Sucrose_F","Sucrose",1,0.521
"Mushroom.Fungus","Sucrose_F","Raffinose",6,0.692
"Mushroom.Fungus","Sucrose_F","Melibiose",21,1
"Mushroom.Fungus","Sucrose_F","Galactose",7,1
"Mushroom.Fungus","Sucrose_F","Lactose",22,1
"Mushroom.Fungus","Sucrose_F","Trehalose",1,0.801
"Mushroom.Fungus","Sucrose_F","Maltose",2,0.597
"Mushroom.Fungus","Sucrose_F","Melezitose",2,0.354
"Mushroom.Fungus","Sucrose_F","Methyl-?-D-glucoside",3,0.765
"Mushroom.Fungus","Sucrose_F","Soluble Starch",13,0.999
"Mushroom.Fungus","Sucrose_F","Cellobiose",4,0.982
"Mushroom.Fungus","Sucrose_F","Salicin",5,0.992
"Mushroom.Fungus","Sucrose_F","L-Sorbose",10,1
"Mushroom.Fungus","Sucrose_F","L-Rhamnose",16,1
"Mushroom.Fungus","Sucrose_F","D-Xylose",3,0.844
"Mushroom.Fungus","Sucrose_F","L-Arabinose",10,0.977
"Mushroom.Fungus","Sucrose_F","D-Arabinose",17,1
"Mushroom.Fungus","Sucrose_F","D-Ribose",10,1
"Mushroom.Fungus","Sucrose_F","Methanol",29,1
"Mushroom.Fungus","Sucrose_F","Ethanol",2,0.975
"Mushroom.Fungus","Sucrose_F","Glycerol",1,0.975
"Mushroom.Fungus","Sucrose_F","Erythritol",20,1
"Mushroom.Fungus","Sucrose_F","Ribitol",7,1
"Mushroom.Fungus","Sucrose_F","Galactitol",22,1
"Mushroom.Fungus","Sucrose_F","D-Mannitol",1,0.611
"Mushroom.Fungus","Sucrose_F","D-Glucitol",1,0.601
"Mushroom.Fungus","Sucrose_F","myo-Inositol",26,1
"Mushroom.Fungus","Sucrose_F","DL-Lactate",10,0.992
"Mushroom.Fungus","Sucrose_F","Succinate",0,0.185
"Mushroom.Fungus","Sucrose_F","Citrate",2,0.728
"Mushroom.Fungus","Sucrose_F","D-Gluconate",4,0.735
"Mushroom.Fungus","Sucrose_F","D-Glucosamine",10,1
"Mushroom.Fungus","Sucrose_F","Nitrate",24,1
"Mushroom.Fungus","Sucrose_F","Vitamin-free",19,1
"Mushroom.Fungus","Sucrose_F","2-Keto-D-gluconate",7,0.995
"Mushroom.Fungus","Sucrose_F","Starch formation",30,1
"Mushroom.Fungus","Sucrose_F","Growth at 19°C",0,0.985
"Mushroom.Fungus","Sucrose_F","Growth at 25°C",0,0.975
"Mushroom.Fungus","Sucrose_F","Growth at 30°C",1,0.961
"Mushroom.Fungus","Sucrose_F","Growth at 37°C",5,0.369
"Mushroom.Fungus","Maltose_F","Lactose_F",21,1
"Mushroom.Fungus","Maltose_F","Raffinose_F",10,0.726
"Mushroom.Fungus","Maltose_F","Trehalose_F",5,0.95
"Mushroom.Fungus","Maltose_F","Glucose",0,1
"Mushroom.Fungus","Maltose_F","Inulin",16,0.999
"Mushroom.Fungus","Maltose_F","Sucrose",1,0.261
"Mushroom.Fungus","Maltose_F","Raffinose",8,0.809
"Mushroom.Fungus","Maltose_F","Melibiose",16,1
"Mushroom.Fungus","Maltose_F","Galactose",2,0.802
"Mushroom.Fungus","Maltose_F","Lactose",16,1
"Mushroom.Fungus","Maltose_F","Trehalose",0,0.497
"Mushroom.Fungus","Maltose_F","Maltose",0,0.289
"Mushroom.Fungus","Maltose_F","Melezitose",1,0.062
"Mushroom.Fungus","Maltose_F","Methyl-?-D-glucoside",1,0.552
"Mushroom.Fungus","Maltose_F","Soluble Starch",5,0.208
"Mushroom.Fungus","Maltose_F","Cellobiose",5,0.998
"Mushroom.Fungus","Maltose_F","Salicin",4,0.992
"Mushroom.Fungus","Maltose_F","L-Sorbose",6,0.837
"Mushroom.Fungus","Maltose_F","L-Rhamnose",12,0.877
"Mushroom.Fungus","Maltose_F","D-Xylose",0,0.193
"Mushroom.Fungus","Maltose_F","L-Arabinose",7,0.613
"Mushroom.Fungus","Maltose_F","D-Arabinose",13,1
"Mushroom.Fungus","Maltose_F","D-Ribose",5,0.635
"Mushroom.Fungus","Maltose_F","Methanol",22,1
"Mushroom.Fungus","Maltose_F","Ethanol",0,0.356
"Mushroom.Fungus","Maltose_F","Glycerol",0,0.806
"Mushroom.Fungus","Maltose_F","Erythritol",14,1
"Mushroom.Fungus","Maltose_F","Ribitol",2,0.826
"Mushroom.Fungus","Maltose_F","Galactitol",16,0.998
"Mushroom.Fungus","Maltose_F","D-Mannitol",0,0.717
"Mushroom.Fungus","Maltose_F","D-Glucitol",0,0.645
"Mushroom.Fungus","Maltose_F","myo-Inositol",18,0.999
"Mushroom.Fungus","Maltose_F","DL-Lactate",9,0.924
"Mushroom.Fungus","Maltose_F","Succinate",0,0.64
"Mushroom.Fungus","Maltose_F","Citrate",2,0.934
"Mushroom.Fungus","Maltose_F","D-Gluconate",4,0.634
"Mushroom.Fungus","Maltose_F","D-Glucosamine",4,0.834
"Mushroom.Fungus","Maltose_F","Nitrate",19,1
"Mushroom.Fungus","Maltose_F","Vitamin-free",13,0.94
"Mushroom.Fungus","Maltose_F","2-Keto-D-gluconate",4,0.797
"Mushroom.Fungus","Maltose_F","Starch formation",22,1
"Mushroom.Fungus","Maltose_F","Growth at 19°C",0,0.982
"Mushroom.Fungus","Maltose_F","Growth at 25°C",0,0.976
"Mushroom.Fungus","Maltose_F","Growth at 30°C",1,0.962
"Mushroom.Fungus","Maltose_F","Growth at 37°C",3,0.004
"Mushroom.Fungus","Lactose_F","Raffinose_F",0,0.141
"Mushroom.Fungus","Lactose_F","Trehalose_F",0,0.678
"Mushroom.Fungus","Lactose_F","Glucose",0,1
"Mushroom.Fungus","Lactose_F","Inulin",1,0.645
"Mushroom.Fungus","Lactose_F","Sucrose",0,0.366
"Mushroom.Fungus","Lactose_F","Raffinose",0,0.54
"Mushroom.Fungus","Lactose_F","Melibiose",0,0.484
"Mushroom.Fungus","Lactose_F","Galactose",0,0.85
"Mushroom.Fungus","Lactose_F","Lactose",0,0.512
"Mushroom.Fungus","Lactose_F","Trehalose",0,0.873
"Mushroom.Fungus","Lactose_F","Maltose",0,0.816
"Mushroom.Fungus","Lactose_F","Melezitose",0,0.273
"Mushroom.Fungus","Lactose_F","Methyl-?-D-glucoside",0,0.774
"Mushroom.Fungus","Lactose_F","Soluble Starch",0,0.53
"Mushroom.Fungus","Lactose_F","Cellobiose",0,0.871
"Mushroom.Fungus","Lactose_F","Salicin",0,0.827
"Mushroom.Fungus","Lactose_F","L-Sorbose",0,0.678
"Mushroom.Fungus","Lactose_F","L-Rhamnose",1,0.686
"Mushroom.Fungus","Lactose_F","D-Xylose",0,0.88
"Mushroom.Fungus","Lactose_F","L-Arabinose",0,0.588
"Mushroom.Fungus","Lactose_F","D-Arabinose",1,0.924
"Mushroom.Fungus","Lactose_F","D-Ribose",0,0.672
"Mushroom.Fungus","Lactose_F","Methanol",1,0.616
"Mushroom.Fungus","Lactose_F","Ethanol",0,0.902
"Mushroom.Fungus","Lactose_F","Glycerol",0,0.968
"Mushroom.Fungus","Lactose_F","Erythritol",0,0.581
"Mushroom.Fungus","Lactose_F","Ribitol",0,0.841
"Mushroom.Fungus","Lactose_F","Galactitol",1,0.852
"Mushroom.Fungus","Lactose_F","D-Mannitol",0,0.952
"Mushroom.Fungus","Lactose_F","D-Glucitol",0,0.936
"Mushroom.Fungus","Lactose_F","myo-Inositol",1,0.622
"Mushroom.Fungus","Lactose_F","DL-Lactate",1,0.782
"Mushroom.Fungus","Lactose_F","Succinate",0,0.94
"Mushroom.Fungus","Lactose_F","Citrate",0,0.857
"Mushroom.Fungus","Lactose_F","D-Gluconate",0,0.359
"Mushroom.Fungus","Lactose_F","D-Glucosamine",0,0.727
"Mushroom.Fungus","Lactose_F","Nitrate",1,0.651
"Mushroom.Fungus","Lactose_F","Vitamin-free",0,0.15
"Mushroom.Fungus","Lactose_F","2-Keto-D-gluconate",0,0.324
"Mushroom.Fungus","Lactose_F","Starch formation",1,0.63
"Mushroom.Fungus","Lactose_F","Growth at 19°C",0,1
"Mushroom.Fungus","Lactose_F","Growth at 25°C",0,0.996
"Mushroom.Fungus","Lactose_F","Growth at 30°C",0,0.956
"Mushroom.Fungus","Lactose_F","Growth at 37°C",1,0.745
"Mushroom.Fungus","Raffinose_F","Trehalose_F",7,0.997
"Mushroom.Fungus","Raffinose_F","Glucose",0,1
"Mushroom.Fungus","Raffinose_F","Inulin",10,1
"Mushroom.Fungus","Raffinose_F","Sucrose",1,0.685
"Mushroom.Fungus","Raffinose_F","Raffinose",0,0.009
"Mushroom.Fungus","Raffinose_F","Melibiose",12,1
"Mushroom.Fungus","Raffinose_F","Galactose",6,0.999
"Mushroom.Fungus","Raffinose_F","Lactose",13,1
"Mushroom.Fungus","Raffinose_F","Trehalose",0,0.52
"Mushroom.Fungus","Raffinose_F","Maltose",1,0.419
"Mushroom.Fungus","Raffinose_F","Melezitose",1,0.26
"Mushroom.Fungus","Raffinose_F","Methyl-?-D-glucoside",1,0.362
"Mushroom.Fungus","Raffinose_F","Soluble Starch",9,0.995
"Mushroom.Fungus","Raffinose_F","Cellobiose",1,0.514
"Mushroom.Fungus","Raffinose_F","Salicin",2,0.785
"Mushroom.Fungus","Raffinose_F","L-Sorbose",7,0.999
"Mushroom.Fungus","Raffinose_F","L-Rhamnose",11,0.999
"Mushroom.Fungus","Raffinose_F","D-Xylose",1,0.327
"Mushroom.Fungus","Raffinose_F","L-Arabinose",6,0.838
"Mushroom.Fungus","Raffinose_F","D-Arabinose",10,1
"Mushroom.Fungus","Raffinose_F","D-Ribose",7,0.999
"Mushroom.Fungus","Raffinose_F","Methanol",19,1
"Mushroom.Fungus","Raffinose_F","Ethanol",1,0.911
"Mushroom.Fungus","Raffinose_F","Glycerol",1,0.987
"Mushroom.Fungus","Raffinose_F","Erythritol",12,1
"Mushroom.Fungus","Raffinose_F","Ribitol",5,0.996
"Mushroom.Fungus","Raffinose_F","Galactitol",13,1
"Mushroom.Fungus","Raffinose_F","D-Mannitol",1,0.728
"Mushroom.Fungus","Raffinose_F","D-Glucitol",1,0.684
"Mushroom.Fungus","Raffinose_F","myo-Inositol",17,1
"Mushroom.Fungus","Raffinose_F","DL-Lactate",7,0.976
"Mushroom.Fungus","Raffinose_F","Succinate",0,0.235
"Mushroom.Fungus","Raffinose_F","Citrate",2,0.828
"Mushroom.Fungus","Raffinose_F","D-Gluconate",4,0.866
"Mushroom.Fungus","Raffinose_F","D-Glucosamine",8,1
"Mushroom.Fungus","Raffinose_F","Nitrate",15,1
"Mushroom.Fungus","Raffinose_F","Vitamin-free",13,1
"Mushroom.Fungus","Raffinose_F","2-Keto-D-gluconate",6,0.998
"Mushroom.Fungus","Raffinose_F","Starch formation",20,1
"Mushroom.Fungus","Raffinose_F","Growth at 19°C",0,0.986
"Mushroom.Fungus","Raffinose_F","Growth at 25°C",0,0.986
"Mushroom.Fungus","Raffinose_F","Growth at 30°C",0,0.766
"Mushroom.Fungus","Raffinose_F","Growth at 37°C",3,0.281
"Mushroom.Fungus","Trehalose_F","Glucose",0,1
"Mushroom.Fungus","Trehalose_F","Inulin",24,0.129
"Mushroom.Fungus","Trehalose_F","Sucrose",6,0.191
"Mushroom.Fungus","Trehalose_F","Raffinose",15,0.001
"Mushroom.Fungus","Trehalose_F","Melibiose",22,0.055
"Mushroom.Fungus","Trehalose_F","Galactose",5,0.818
"Mushroom.Fungus","Trehalose_F","Lactose",23,0.307
"Mushroom.Fungus","Trehalose_F","Trehalose",1,0.371
"Mushroom.Fungus","Trehalose_F","Maltose",5,0.241
"Mushroom.Fungus","Trehalose_F","Melezitose",6,0.01
"Mushroom.Fungus","Trehalose_F","Methyl-?-D-glucoside",6,0.326
"Mushroom.Fungus","Trehalose_F","Soluble Starch",15,0.002
"Mushroom.Fungus","Trehalose_F","Cellobiose",9,0.999
"Mushroom.Fungus","Trehalose_F","Salicin",9,0.998
"Mushroom.Fungus","Trehalose_F","L-Sorbose",9,0.007
"Mushroom.Fungus","Trehalose_F","L-Rhamnose",15,0
"Mushroom.Fungus","Trehalose_F","D-Xylose",4,0.752
"Mushroom.Fungus","Trehalose_F","L-Arabinose",9,0
"Mushroom.Fungus","Trehalose_F","D-Arabinose",16,0.573
"Mushroom.Fungus","Trehalose_F","D-Ribose",9,0.025
"Mushroom.Fungus","Trehalose_F","Methanol",29,0.723
"Mushroom.Fungus","Trehalose_F","Ethanol",2,0.351
"Mushroom.Fungus","Trehalose_F","Glycerol",0,0.584
"Mushroom.Fungus","Trehalose_F","Erythritol",18,0.421
"Mushroom.Fungus","Trehalose_F","Ribitol",4,0.722
"Mushroom.Fungus","Trehalose_F","Galactitol",21,0.028
"Mushroom.Fungus","Trehalose_F","D-Mannitol",3,0.995
"Mushroom.Fungus","Trehalose_F","D-Glucitol",3,0.978
"Mushroom.Fungus","Trehalose_F","myo-Inositol",28,0.675
"Mushroom.Fungus","Trehalose_F","DL-Lactate",18,0.243
"Mushroom.Fungus","Trehalose_F","Succinate",3,0.985
"Mushroom.Fungus","Trehalose_F","Citrate",6,0.962
"Mushroom.Fungus","Trehalose_F","D-Gluconate",4,0.081
"Mushroom.Fungus","Trehalose_F","D-Glucosamine",9,0.634
"Mushroom.Fungus","Trehalose_F","Nitrate",27,0.666
"Mushroom.Fungus","Trehalose_F","Vitamin-free",22,0.09
"Mushroom.Fungus","Trehalose_F","2-Keto-D-gluconate",8,0.799
"Mushroom.Fungus","Trehalose_F","Starch formation",31,0.897
"Mushroom.Fungus","Trehalose_F","Growth at 19°C",0,0.952
"Mushroom.Fungus","Trehalose_F","Growth at 25°C",0,0.942
"Mushroom.Fungus","Trehalose_F","Growth at 30°C",1,0.829
"Mushroom.Fungus","Trehalose_F","Growth at 37°C",6,0
"Mushroom.Fungus","Glucose","Inulin",79,1
"Mushroom.Fungus","Glucose","Sucrose",41,1
"Mushroom.Fungus","Glucose","Raffinose",58,1
"Mushroom.Fungus","Glucose","Melibiose",76,1
"Mushroom.Fungus","Glucose","Galactose",28,1
"Mushroom.Fungus","Glucose","Lactose",77,1
"Mushroom.Fungus","Glucose","Trehalose",32,1
"Mushroom.Fungus","Glucose","Maltose",41,1
"Mushroom.Fungus","Glucose","Melezitose",46,1
