"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN"
"Honey","Glucose_F","Trehalose_F",5,1
"Honey","Glucose_F","Glucose",0,1
"Honey","Glucose_F","Inulin",5,1
"Honey","Glucose_F","Methanol",5,1
"Honey","Galactose_F","Lactose_F",1,0.797
"Honey","Galactose_F","Trehalose_F",1,0.838
"Honey","Galactose_F","Glucose",0,1
"Honey","Galactose_F","Inulin",1,0.806
"Honey","Galactose_F","Methanol",1,0.808
"Honey","Sucrose_F","Lactose_F",2,0.896
"Honey","Sucrose_F","Trehalose_F",2,0.925
"Honey","Sucrose_F","Glucose",0,1
"Honey","Sucrose_F","Inulin",2,0.908
"Honey","Sucrose_F","Methanol",2,0.9
"Honey","Maltose_F","Lactose_F",3,0.96
"Honey","Maltose_F","Trehalose_F",3,0.974
"Honey","Maltose_F","Glucose",0,1
"Honey","Maltose_F","Inulin",3,0.967
"Honey","Maltose_F","Methanol",3,0.963
"Honey","Lactose_F","Raffinose_F",0,0.964
"Honey","Lactose_F","Trehalose_F",0,0.958
"Honey","Lactose_F","Glucose",0,1
"Honey","Lactose_F","Inulin",0,0.956
"Honey","Lactose_F","Sucrose",0,0.99
"Honey","Lactose_F","Raffinose",0,0.983
"Honey","Lactose_F","Melibiose",0,0.973
"Honey","Lactose_F","Galactose",0,0.986
"Honey","Lactose_F","Lactose",0,0.97
"Honey","Lactose_F","Trehalose",0,0.982
"Honey","Lactose_F","Maltose",0,0.988
"Honey","Lactose_F","Melezitose",0,0.975
"Honey","Lactose_F","Methyl-?-D-glucoside",0,0.981
"Honey","Lactose_F","Soluble Starch",0,0.971
"Honey","Lactose_F","Cellobiose",0,0.978
"Honey","Lactose_F","Salicin",0,0.98
"Honey","Lactose_F","L-Sorbose",0,0.983
"Honey","Lactose_F","L-Rhamnose",0,0.968
"Honey","Lactose_F","D-Xylose",0,0.978
"Honey","Lactose_F","L-Arabinose",0,0.971
"Honey","Lactose_F","D-Arabinose",0,0.974
"Honey","Lactose_F","D-Ribose",0,0.983
"Honey","Lactose_F","Methanol",0,0.955
"Honey","Lactose_F","Ethanol",0,0.983
"Honey","Lactose_F","Glycerol",0,0.998
"Honey","Lactose_F","Erythritol",0,0.971
"Honey","Lactose_F","Ribitol",0,0.976
"Honey","Lactose_F","Galactitol",0,0.969
"Honey","Lactose_F","D-Mannitol",0,0.993
"Honey","Lactose_F","D-Glucitol",0,0.996
"Honey","Lactose_F","myo-Inositol",0,0.975
"Honey","Lactose_F","DL-Lactate",0,0.978
"Honey","Lactose_F","Succinate",0,0.983
"Honey","Lactose_F","Citrate",0,0.981
"Honey","Lactose_F","D-Gluconate",0,0.983
"Honey","Lactose_F","D-Glucosamine",0,0.974
"Honey","Lactose_F","Nitrate",0,0.967
"Honey","Lactose_F","Vitamin-free",0,0.965
"Honey","Lactose_F","2-Keto-D-gluconate",0,0.984
"Honey","Lactose_F","Starch formation",0,0.958
"Honey","Lactose_F","Growth at 19°C",0,1
"Honey","Lactose_F","Growth at 25°C",0,1
"Honey","Lactose_F","Growth at 30°C",0,0.999
"Honey","Lactose_F","Growth at 37°C",0,0.973
"Honey","Raffinose_F","Trehalose_F",2,0.951
"Honey","Raffinose_F","Glucose",0,1
"Honey","Raffinose_F","Inulin",2,0.942
"Honey","Raffinose_F","Methanol",2,0.943
"Honey","Trehalose_F","Glucose",0,1
"Honey","Trehalose_F","Inulin",0,0.665
"Honey","Trehalose_F","Sucrose",0,0.934
"Honey","Trehalose_F","Raffinose",0,0.862
"Honey","Trehalose_F","Melibiose",0,0.777
"Honey","Trehalose_F","Galactose",0,0.911
"Honey","Trehalose_F","Lactose",0,0.783
"Honey","Trehalose_F","Trehalose",0,0.845
"Honey","Trehalose_F","Maltose",0,0.912
"Honey","Trehalose_F","Melezitose",0,0.86
"Honey","Trehalose_F","Methyl-?-D-glucoside",0,0.868
"Honey","Trehalose_F","Soluble Starch",0,0.791
"Honey","Trehalose_F","Cellobiose",0,0.818
"Honey","Trehalose_F","Salicin",0,0.823
"Honey","Trehalose_F","L-Sorbose",0,0.892
"Honey","Trehalose_F","L-Rhamnose",0,0.786
"Honey","Trehalose_F","D-Xylose",0,0.821
"Honey","Trehalose_F","L-Arabinose",0,0.795
"Honey","Trehalose_F","D-Arabinose",0,0.798
"Honey","Trehalose_F","D-Ribose",0,0.857
"Honey","Trehalose_F","Methanol",0,0.666
"Honey","Trehalose_F","Ethanol",0,0.871
"Honey","Trehalose_F","Glycerol",0,0.992
"Honey","Trehalose_F","Erythritol",0,0.79
"Honey","Trehalose_F","Ribitol",0,0.822
"Honey","Trehalose_F","Galactitol",0,0.786
"Honey","Trehalose_F","D-Mannitol",0,0.95
"Honey","Trehalose_F","D-Glucitol",0,0.951
"Honey","Trehalose_F","myo-Inositol",0,0.783
"Honey","Trehalose_F","DL-Lactate",0,0.808
"Honey","Trehalose_F","Succinate",0,0.867
"Honey","Trehalose_F","Citrate",0,0.848
"Honey","Trehalose_F","D-Gluconate",0,0.852
"Honey","Trehalose_F","D-Glucosamine",0,0.797
"Honey","Trehalose_F","Nitrate",0,0.703
"Honey","Trehalose_F","Vitamin-free",0,0.713
"Honey","Trehalose_F","2-Keto-D-gluconate",0,0.901
"Honey","Trehalose_F","Starch formation",0,0.691
"Honey","Trehalose_F","Growth at 19°C",0,0.999
"Honey","Trehalose_F","Growth at 25°C",0,0.999
"Honey","Trehalose_F","Growth at 30°C",0,0.985
"Honey","Trehalose_F","Growth at 37°C",0,0.749
"Honey","Glucose","Inulin",5,1
"Honey","Glucose","Sucrose",1,0.616
"Honey","Glucose","Raffinose",2,0.537
"Honey","Glucose","Melibiose",4,0.927
"Honey","Glucose","Galactose",2,0.781
"Honey","Glucose","Lactose",4,0.928
"Honey","Glucose","Trehalose",3,0.926
"Honey","Glucose","Maltose",1,0.627
"Honey","Glucose","Melezitose",3,0.833
"Honey","Glucose","Methyl-?-D-glucoside",3,0.831
"Honey","Glucose","Soluble Starch",4,0.946
"Honey","Glucose","Cellobiose",4,0.983
"Honey","Glucose","Salicin",4,0.988
"Honey","Glucose","L-Sorbose",2,0.709
"Honey","Glucose","L-Rhamnose",4,0.929
"Honey","Glucose","D-Xylose",4,0.986
"Honey","Glucose","L-Arabinose",4,0.953
"Honey","Glucose","D-Arabinose",4,0.962
"Honey","Glucose","D-Ribose",3,0.816
"Honey","Glucose","Methanol",5,1
"Honey","Glucose","Ethanol",3,0.976
"Honey","Glucose","Glycerol",0,0.859
"Honey","Glucose","Erythritol",4,0.952
"Honey","Glucose","Ribitol",4,0.983
"Honey","Glucose","Galactitol",4,0.912
"Honey","Glucose","D-Mannitol",1,0.881
"Honey","Glucose","D-Glucitol",1,0.869
"Honey","Glucose","myo-Inositol",4,0.919
"Honey","Glucose","DL-Lactate",4,0.971
"Honey","Glucose","Succinate",3,0.974
"Honey","Glucose","Citrate",3,0.9
"Honey","Glucose","D-Gluconate",2,0.745
"Honey","Glucose","D-Glucosamine",4,0.957
"Honey","Glucose","Nitrate",4,0.733
"Honey","Glucose","Vitamin-free",4,0.754
"Honey","Glucose","2-Keto-D-gluconate",1,0.447
"Honey","Glucose","Starch formation",4,0.658
"Honey","Glucose","Growth at 19°C",0,0.986
"Honey","Glucose","Growth at 25°C",0,0.985
"Honey","Glucose","Growth at 30°C",0,0.801
"Honey","Glucose","Growth at 37°C",3,0.674
"Honey","Inulin","Sucrose",0,0.972
"Honey","Inulin","Raffinose",0,0.955
"Honey","Inulin","Melibiose",0,0.905
"Honey","Inulin","Galactose",0,0.961
"Honey","Inulin","Lactose",0,0.91
"Honey","Inulin","Trehalose",0,0.927
"Honey","Inulin","Maltose",0,0.964
"Honey","Inulin","Melezitose",0,0.935
"Honey","Inulin","Methyl-?-D-glucoside",0,0.936
"Honey","Inulin","Soluble Starch",0,0.914
"Honey","Inulin","Cellobiose",0,0.929
"Honey","Inulin","Salicin",0,0.922
"Honey","Inulin","L-Sorbose",0,0.961
"Honey","Inulin","L-Rhamnose",0,0.912
"Honey","Inulin","D-Xylose",0,0.926
"Honey","Inulin","L-Arabinose",0,0.913
"Honey","Inulin","D-Arabinose",0,0.917
"Honey","Inulin","D-Ribose",0,0.932
"Honey","Inulin","Methanol",0,0.858
"Honey","Inulin","Ethanol",0,0.958
"Honey","Inulin","Glycerol",0,0.996
"Honey","Inulin","Erythritol",0,0.907
"Honey","Inulin","Ribitol",0,0.924
"Honey","Inulin","Galactitol",0,0.908
"Honey","Inulin","D-Mannitol",0,0.985
"Honey","Inulin","D-Glucitol",0,0.979
"Honey","Inulin","myo-Inositol",0,0.913
"Honey","Inulin","DL-Lactate",0,0.918
"Honey","Inulin","Succinate",0,0.954
"Honey","Inulin","Citrate",0,0.948
"Honey","Inulin","D-Gluconate",0,0.954
"Honey","Inulin","D-Glucosamine",0,0.912
"Honey","Inulin","Nitrate",0,0.88
"Honey","Inulin","Vitamin-free",0,0.876
"Honey","Inulin","2-Keto-D-gluconate",0,0.943
"Honey","Inulin","Starch formation",0,0.868
"Honey","Inulin","Growth at 19°C",0,0.999
"Honey","Inulin","Growth at 25°C",0,1
"Honey","Inulin","Growth at 30°C",0,0.99
"Honey","Inulin","Growth at 37°C",0,0.898
"Honey","Sucrose","Methanol",4,0.957
"Honey","Raffinose","Methanol",3,0.969
"Honey","Melibiose","Methanol",1,0.942
"Honey","Galactose","Methanol",3,0.879
"Honey","Lactose","Methanol",1,0.932
"Honey","Trehalose","Methanol",2,0.608
"Honey","Maltose","Methanol",4,0.949
"Honey","Melezitose","Methanol",2,0.874
"Honey","Methyl-?-D-glucoside","Methanol",2,0.885
"Honey","Soluble Starch","Methanol",1,0.866
"Honey","Cellobiose","Methanol",1,0.589
"Honey","Salicin","Methanol",1,0.603
"Honey","L-Sorbose","Methanol",3,0.913
"Honey","L-Rhamnose","Methanol",1,0.873
"Honey","D-Xylose","Methanol",1,0.557
"Honey","L-Arabinose","Methanol",1,0.807
"Honey","D-Arabinose","Methanol",1,0.813
"Honey","D-Ribose","Methanol",2,0.884
"Honey","Methanol","Ethanol",0,0.971
"Honey","Methanol","Glycerol",0,0.997
"Honey","Methanol","Erythritol",0,0.932
"Honey","Methanol","Ribitol",0,0.943
"Honey","Methanol","Galactitol",0,0.924
"Honey","Methanol","D-Mannitol",0,0.983
"Honey","Methanol","D-Glucitol",0,0.987
"Honey","Methanol","myo-Inositol",0,0.923
"Honey","Methanol","DL-Lactate",0,0.941
"Honey","Methanol","Succinate",0,0.961
"Honey","Methanol","Citrate",0,0.954
"Honey","Methanol","D-Gluconate",0,0.96
"Honey","Methanol","D-Glucosamine",0,0.931
"Honey","Methanol","Nitrate",0,0.884
"Honey","Methanol","Vitamin-free",0,0.884
"Honey","Methanol","2-Keto-D-gluconate",0,0.955
"Honey","Methanol","Starch formation",0,0.88
"Honey","Methanol","Growth at 19°C",0,1
"Honey","Methanol","Growth at 25°C",0,1
"Honey","Methanol","Growth at 30°C",0,0.995
"Honey","Methanol","Growth at 37°C",0,0.905
"Nematode","Glucose_F","Galactose_F",0,0.57
"Nematode","Glucose_F","Sucrose_F",0,0.56
"Nematode","Glucose_F","Maltose_F",0,0.563
"Nematode","Glucose_F","Lactose_F",0,0.558
"Nematode","Glucose_F","Raffinose_F",0,0.565
"Nematode","Glucose_F","Trehalose_F",0,0.564
"Nematode","Glucose_F","Glucose",0,1
"Nematode","Glucose_F","Inulin",0,0.559
"Nematode","Glucose_F","Sucrose",0,0.616
"Nematode","Glucose_F","Raffinose",0,0.565
"Nematode","Glucose_F","Melibiose",0,0.562
"Nematode","Glucose_F","Galactose",0,0.587
"Nematode","Glucose_F","Lactose",0,0.558
"Nematode","Glucose_F","Trehalose",0,0.776
"Nematode","Glucose_F","Maltose",0,0.579
"Nematode","Glucose_F","Melezitose",0,0.573
"Nematode","Glucose_F","Methyl-?-D-glucoside",0,0.573
"Nematode","Glucose_F","Soluble Starch",0,0.574
"Nematode","Glucose_F","Cellobiose",0,0.585
"Nematode","Glucose_F","Salicin",0,0.595
"Nematode","Glucose_F","L-Sorbose",0,0.83
"Nematode","Glucose_F","L-Rhamnose",0,0.564
"Nematode","Glucose_F","D-Xylose",0,0.627
"Nematode","Glucose_F","L-Arabinose",0,0.567
"Nematode","Glucose_F","D-Arabinose",0,0.564
"Nematode","Glucose_F","D-Ribose",0,0.572
"Nematode","Glucose_F","Methanol",0,0.561
"Nematode","Glucose_F","Ethanol",0,0.939
"Nematode","Glucose_F","Glycerol",0,0.963
"Nematode","Glucose_F","Erythritol",0,0.563
"Nematode","Glucose_F","Ribitol",0,0.578
"Nematode","Glucose_F","Galactitol",0,0.559
"Nematode","Glucose_F","D-Mannitol",0,0.893
"Nematode","Glucose_F","D-Glucitol",0,0.889
"Nematode","Glucose_F","myo-Inositol",0,0.556
"Nematode","Glucose_F","DL-Lactate",0,0.774
"Nematode","Glucose_F","Succinate",0,0.942
"Nematode","Glucose_F","Citrate",0,0.582
"Nematode","Glucose_F","D-Gluconate",0,0.581
"Nematode","Glucose_F","D-Glucosamine",0,0.571
"Nematode","Glucose_F","Nitrate",0,0.564
"Nematode","Glucose_F","Vitamin-free",0,0.631
"Nematode","Glucose_F","2-Keto-D-gluconate",0,0.775
"Nematode","Glucose_F","Starch formation",0,0.662
"Nematode","Glucose_F","Growth at 19°C",0,0.995
"Nematode","Glucose_F","Growth at 25°C",0,0.997
"Nematode","Glucose_F","Growth at 30°C",0,0.858
"Nematode","Glucose_F","Growth at 37°C",0,0.707
"Nematode","Galactose_F","Sucrose_F",0,0.849
"Nematode","Galactose_F","Maltose_F",0,0.847
"Nematode","Galactose_F","Lactose_F",0,0.846
"Nematode","Galactose_F","Raffinose_F",0,0.85
"Nematode","Galactose_F","Trehalose_F",0,0.849
"Nematode","Galactose_F","Glucose",0,1
"Nematode","Galactose_F","Inulin",0,0.847
"Nematode","Galactose_F","Sucrose",0,0.875
"Nematode","Galactose_F","Raffinose",0,0.852
"Nematode","Galactose_F","Melibiose",0,0.845
"Nematode","Galactose_F","Galactose",0,0.864
"Nematode","Galactose_F","Lactose",0,0.848
"Nematode","Galactose_F","Trehalose",0,0.94
"Nematode","Galactose_F","Maltose",0,0.855
"Nematode","Galactose_F","Melezitose",0,0.851
"Nematode","Galactose_F","Methyl-?-D-glucoside",0,0.851
"Nematode","Galactose_F","Soluble Starch",0,0.856
"Nematode","Galactose_F","Cellobiose",0,0.859
"Nematode","Galactose_F","Salicin",0,0.859
"Nematode","Galactose_F","L-Sorbose",0,0.943
"Nematode","Galactose_F","L-Rhamnose",0,0.847
"Nematode","Galactose_F","D-Xylose",0,0.872
"Nematode","Galactose_F","L-Arabinose",0,0.846
"Nematode","Galactose_F","D-Arabinose",0,0.853
"Nematode","Galactose_F","D-Ribose",0,0.849
"Nematode","Galactose_F","Methanol",0,0.846
"Nematode","Galactose_F","Ethanol",0,0.976
"Nematode","Galactose_F","Glycerol",0,0.992
"Nematode","Galactose_F","Erythritol",0,0.85
"Nematode","Galactose_F","Ribitol",0,0.855
"Nematode","Galactose_F","Galactitol",0,0.848
"Nematode","Galactose_F","D-Mannitol",0,0.962
"Nematode","Galactose_F","D-Glucitol",0,0.962
"Nematode","Galactose_F","myo-Inositol",0,0.847
"Nematode","Galactose_F","DL-Lactate",0,0.921
"Nematode","Galactose_F","Succinate",0,0.975
"Nematode","Galactose_F","Citrate",0,0.856
"Nematode","Galactose_F","D-Gluconate",0,0.857
"Nematode","Galactose_F","D-Glucosamine",0,0.851
"Nematode","Galactose_F","Nitrate",0,0.85
"Nematode","Galactose_F","Vitamin-free",0,0.868
"Nematode","Galactose_F","2-Keto-D-gluconate",0,0.924
"Nematode","Galactose_F","Starch formation",0,0.886
"Nematode","Galactose_F","Growth at 19°C",0,0.998
"Nematode","Galactose_F","Growth at 25°C",0,1
"Nematode","Galactose_F","Growth at 30°C",0,0.948
"Nematode","Galactose_F","Growth at 37°C",0,0.892
"Nematode","Sucrose_F","Maltose_F",0,0.868
"Nematode","Sucrose_F","Lactose_F",0,0.865
"Nematode","Sucrose_F","Raffinose_F",0,0.865
"Nematode","Sucrose_F","Trehalose_F",0,0.871
"Nematode","Sucrose_F","Glucose",0,1
"Nematode","Sucrose_F","Inulin",0,0.867
"Nematode","Sucrose_F","Sucrose",0,0.885
"Nematode","Sucrose_F","Raffinose",0,0.869
"Nematode","Sucrose_F","Melibiose",0,0.865
"Nematode","Sucrose_F","Galactose",0,0.875
"Nematode","Sucrose_F","Lactose",0,0.865
"Nematode","Sucrose_F","Trehalose",0,0.948
"Nematode","Sucrose_F","Maltose",0,0.87
"Nematode","Sucrose_F","Melezitose",0,0.871
"Nematode","Sucrose_F","Methyl-?-D-glucoside",0,0.869
"Nematode","Sucrose_F","Soluble Starch",0,0.876
"Nematode","Sucrose_F","Cellobiose",0,0.874
"Nematode","Sucrose_F","Salicin",0,0.875
"Nematode","Sucrose_F","L-Sorbose",0,0.944
"Nematode","Sucrose_F","L-Rhamnose",0,0.868
"Nematode","Sucrose_F","D-Xylose",0,0.89
"Nematode","Sucrose_F","L-Arabinose",0,0.87
"Nematode","Sucrose_F","D-Arabinose",0,0.872
"Nematode","Sucrose_F","D-Ribose",0,0.87
"Nematode","Sucrose_F","Methanol",0,0.869
"Nematode","Sucrose_F","Ethanol",0,0.983
"Nematode","Sucrose_F","Glycerol",0,0.987
"Nematode","Sucrose_F","Erythritol",0,0.867
"Nematode","Sucrose_F","Ribitol",0,0.873
"Nematode","Sucrose_F","Galactitol",0,0.867
"Nematode","Sucrose_F","D-Mannitol",0,0.974
"Nematode","Sucrose_F","D-Glucitol",0,0.968
"Nematode","Sucrose_F","myo-Inositol",0,0.866
"Nematode","Sucrose_F","DL-Lactate",0,0.933
"Nematode","Sucrose_F","Succinate",0,0.987
"Nematode","Sucrose_F","Citrate",0,0.871
"Nematode","Sucrose_F","D-Gluconate",0,0.878
"Nematode","Sucrose_F","D-Glucosamine",0,0.871
"Nematode","Sucrose_F","Nitrate",0,0.866
"Nematode","Sucrose_F","Vitamin-free",0,0.891
"Nematode","Sucrose_F","2-Keto-D-gluconate",0,0.94
"Nematode","Sucrose_F","Starch formation",0,0.894
"Nematode","Sucrose_F","Growth at 19°C",0,0.998
"Nematode","Sucrose_F","Growth at 25°C",0,0.998
"Nematode","Sucrose_F","Growth at 30°C",0,0.962
"Nematode","Sucrose_F","Growth at 37°C",0,0.916
"Nematode","Maltose_F","Lactose_F",0,0.909
"Nematode","Maltose_F","Raffinose_F",0,0.911
"Nematode","Maltose_F","Trehalose_F",0,0.909
"Nematode","Maltose_F","Glucose",0,1
"Nematode","Maltose_F","Inulin",0,0.909
"Nematode","Maltose_F","Sucrose",0,0.924
"Nematode","Maltose_F","Raffinose",0,0.913
"Nematode","Maltose_F","Melibiose",0,0.91
"Nematode","Maltose_F","Galactose",0,0.915
"Nematode","Maltose_F","Lactose",0,0.909
"Nematode","Maltose_F","Trehalose",0,0.968
"Nematode","Maltose_F","Maltose",0,0.917
"Nematode","Maltose_F","Melezitose",0,0.912
"Nematode","Maltose_F","Methyl-?-D-glucoside",0,0.917
"Nematode","Maltose_F","Soluble Starch",0,0.915
"Nematode","Maltose_F","Cellobiose",0,0.919
"Nematode","Maltose_F","Salicin",0,0.917
"Nematode","Maltose_F","L-Sorbose",0,0.967
"Nematode","Maltose_F","L-Rhamnose",0,0.91
"Nematode","Maltose_F","D-Xylose",0,0.927
"Nematode","Maltose_F","L-Arabinose",0,0.914
"Nematode","Maltose_F","D-Arabinose",0,0.91
"Nematode","Maltose_F","D-Ribose",0,0.912
"Nematode","Maltose_F","Methanol",0,0.912
"Nematode","Maltose_F","Ethanol",0,0.99
"Nematode","Maltose_F","Glycerol",0,0.992
"Nematode","Maltose_F","Erythritol",0,0.913
"Nematode","Maltose_F","Ribitol",0,0.919
"Nematode","Maltose_F","Galactitol",0,0.911
"Nematode","Maltose_F","D-Mannitol",0,0.982
"Nematode","Maltose_F","D-Glucitol",0,0.976
"Nematode","Maltose_F","myo-Inositol",0,0.91
"Nematode","Maltose_F","DL-Lactate",0,0.953
"Nematode","Maltose_F","Succinate",0,0.991
"Nematode","Maltose_F","Citrate",0,0.913
"Nematode","Maltose_F","D-Gluconate",0,0.916
"Nematode","Maltose_F","D-Glucosamine",0,0.913
"Nematode","Maltose_F","Nitrate",0,0.911
"Nematode","Maltose_F","Vitamin-free",0,0.925
"Nematode","Maltose_F","2-Keto-D-gluconate",0,0.959
"Nematode","Maltose_F","Starch formation",0,0.926
"Nematode","Maltose_F","Growth at 19°C",0,0.999
"Nematode","Maltose_F","Growth at 25°C",0,1
"Nematode","Maltose_F","Growth at 30°C",0,0.979
"Nematode","Maltose_F","Growth at 37°C",0,0.937
"Nematode","Lactose_F","Raffinose_F",0,0.978
"Nematode","Lactose_F","Trehalose_F",0,0.978
"Nematode","Lactose_F","Glucose",0,1
"Nematode","Lactose_F","Inulin",0,0.978
"Nematode","Lactose_F","Sucrose",0,0.98
"Nematode","Lactose_F","Raffinose",0,0.978
"Nematode","Lactose_F","Melibiose",0,0.978
"Nematode","Lactose_F","Galactose",0,0.978
"Nematode","Lactose_F","Lactose",0,0.978
"Nematode","Lactose_F","Trehalose",0,0.995
"Nematode","Lactose_F","Maltose",0,0.98
"Nematode","Lactose_F","Melezitose",0,0.98
"Nematode","Lactose_F","Methyl-?-D-glucoside",0,0.981
"Nematode","Lactose_F","Soluble Starch",0,0.98
"Nematode","Lactose_F","Cellobiose",0,0.981
"Nematode","Lactose_F","Salicin",0,0.982
"Nematode","Lactose_F","L-Sorbose",0,0.995
"Nematode","Lactose_F","L-Rhamnose",0,0.978
"Nematode","Lactose_F","D-Xylose",0,0.984
"Nematode","Lactose_F","L-Arabinose",0,0.981
"Nematode","Lactose_F","D-Arabinose",0,0.978
"Nematode","Lactose_F","D-Ribose",0,0.978
"Nematode","Lactose_F","Methanol",0,0.978
"Nematode","Lactose_F","Ethanol",0,0.996
"Nematode","Lactose_F","Glycerol",0,0.997
"Nematode","Lactose_F","Erythritol",0,0.98
"Nematode","Lactose_F","Ribitol",0,0.979
"Nematode","Lactose_F","Galactitol",0,0.979
"Nematode","Lactose_F","D-Mannitol",0,0.993
"Nematode","Lactose_F","D-Glucitol",0,0.996
"Nematode","Lactose_F","myo-Inositol",0,0.978
"Nematode","Lactose_F","DL-Lactate",0,0.987
"Nematode","Lactose_F","Succinate",0,0.998
"Nematode","Lactose_F","Citrate",0,0.98
"Nematode","Lactose_F","D-Gluconate",0,0.979
"Nematode","Lactose_F","D-Glucosamine",0,0.978
"Nematode","Lactose_F","Nitrate",0,0.978
"Nematode","Lactose_F","Vitamin-free",0,0.98
"Nematode","Lactose_F","2-Keto-D-gluconate",0,0.991
"Nematode","Lactose_F","Starch formation",0,0.985
"Nematode","Lactose_F","Growth at 19°C",0,1
"Nematode","Lactose_F","Growth at 25°C",0,1
"Nematode","Lactose_F","Growth at 30°C",0,0.994
"Nematode","Lactose_F","Growth at 37°C",0,0.982
"Nematode","Raffinose_F","Trehalose_F",0,0.919
"Nematode","Raffinose_F","Glucose",0,1
"Nematode","Raffinose_F","Inulin",0,0.918
"Nematode","Raffinose_F","Sucrose",0,0.931
"Nematode","Raffinose_F","Raffinose",0,0.919
"Nematode","Raffinose_F","Melibiose",0,0.917
"Nematode","Raffinose_F","Galactose",0,0.924
"Nematode","Raffinose_F","Lactose",0,0.917
"Nematode","Raffinose_F","Trehalose",0,0.969
"Nematode","Raffinose_F","Maltose",0,0.922
"Nematode","Raffinose_F","Melezitose",0,0.922
"Nematode","Raffinose_F","Methyl-?-D-glucoside",0,0.922
"Nematode","Raffinose_F","Soluble Starch",0,0.924
"Nematode","Raffinose_F","Cellobiose",0,0.921
"Nematode","Raffinose_F","Salicin",0,0.923
"Nematode","Raffinose_F","L-Sorbose",0,0.972
"Nematode","Raffinose_F","L-Rhamnose",0,0.918
"Nematode","Raffinose_F","D-Xylose",0,0.928
"Nematode","Raffinose_F","L-Arabinose",0,0.92
"Nematode","Raffinose_F","D-Arabinose",0,0.921
"Nematode","Raffinose_F","D-Ribose",0,0.918
"Nematode","Raffinose_F","Methanol",0,0.918
"Nematode","Raffinose_F","Ethanol",0,0.991
"Nematode","Raffinose_F","Glycerol",0,0.992
"Nematode","Raffinose_F","Erythritol",0,0.92
"Nematode","Raffinose_F","Ribitol",0,0.925
"Nematode","Raffinose_F","Galactitol",0,0.918
"Nematode","Raffinose_F","D-Mannitol",0,0.977
"Nematode","Raffinose_F","D-Glucitol",0,0.98
"Nematode","Raffinose_F","myo-Inositol",0,0.918
"Nematode","Raffinose_F","DL-Lactate",0,0.957
"Nematode","Raffinose_F","Succinate",0,0.987
"Nematode","Raffinose_F","Citrate",0,0.923
"Nematode","Raffinose_F","D-Gluconate",0,0.919
"Nematode","Raffinose_F","D-Glucosamine",0,0.92
"Nematode","Raffinose_F","Nitrate",0,0.918
"Nematode","Raffinose_F","Vitamin-free",0,0.929
"Nematode","Raffinose_F","2-Keto-D-gluconate",0,0.956
"Nematode","Raffinose_F","Starch formation",0,0.931
"Nematode","Raffinose_F","Growth at 19°C",0,1
"Nematode","Raffinose_F","Growth at 25°C",0,0.998
"Nematode","Raffinose_F","Growth at 30°C",0,0.978
"Nematode","Raffinose_F","Growth at 37°C",0,0.942
"Nematode","Trehalose_F","Glucose",0,1
"Nematode","Trehalose_F","Inulin",0,0.828
"Nematode","Trehalose_F","Sucrose",0,0.858
"Nematode","Trehalose_F","Raffinose",0,0.832
"Nematode","Trehalose_F","Melibiose",0,0.83
"Nematode","Trehalose_F","Galactose",0,0.84
"Nematode","Trehalose_F","Lactose",0,0.829
"Nematode","Trehalose_F","Trehalose",0,0.938
"Nematode","Trehalose_F","Maltose",0,0.841
"Nematode","Trehalose_F","Melezitose",0,0.832
"Nematode","Trehalose_F","Methyl-?-D-glucoside",0,0.836
"Nematode","Trehalose_F","Soluble Starch",0,0.846
"Nematode","Trehalose_F","Cellobiose",0,0.839
"Nematode","Trehalose_F","Salicin",0,0.842
"Nematode","Trehalose_F","L-Sorbose",0,0.93
"Nematode","Trehalose_F","L-Rhamnose",0,0.83
"Nematode","Trehalose_F","D-Xylose",0,0.859
"Nematode","Trehalose_F","L-Arabinose",0,0.835
"Nematode","Trehalose_F","D-Arabinose",0,0.831
"Nematode","Trehalose_F","D-Ribose",0,0.833
"Nematode","Trehalose_F","Methanol",0,0.83
"Nematode","Trehalose_F","Ethanol",0,0.974
"Nematode","Trehalose_F","Glycerol",0,0.987
"Nematode","Trehalose_F","Erythritol",0,0.833
"Nematode","Trehalose_F","Ribitol",0,0.837
"Nematode","Trehalose_F","Galactitol",0,0.829
"Nematode","Trehalose_F","D-Mannitol",0,0.957
"Nematode","Trehalose_F","D-Glucitol",0,0.958
"Nematode","Trehalose_F","myo-Inositol",0,0.829
"Nematode","Trehalose_F","DL-Lactate",0,0.91
"Nematode","Trehalose_F","Succinate",0,0.985
"Nematode","Trehalose_F","Citrate",0,0.839
"Nematode","Trehalose_F","D-Gluconate",0,0.839
"Nematode","Trehalose_F","D-Glucosamine",0,0.831
"Nematode","Trehalose_F","Nitrate",0,0.833
"Nematode","Trehalose_F","Vitamin-free",0,0.844
"Nematode","Trehalose_F","2-Keto-D-gluconate",0,0.919
"Nematode","Trehalose_F","Starch formation",0,0.869
"Nematode","Trehalose_F","Growth at 19°C",0,0.998
"Nematode","Trehalose_F","Growth at 25°C",0,1
"Nematode","Trehalose_F","Growth at 30°C",0,0.95
"Nematode","Trehalose_F","Growth at 37°C",0,0.878
"Nematode","Glucose","Inulin",5,1
"Nematode","Glucose","Sucrose",4,0.89
"Nematode","Glucose","Raffinose",5,1
"Nematode","Glucose","Melibiose",5,1
"Nematode","Glucose","Galactose",5,1
