"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP","Mean_PP","SD_PP","Var_PP","Difference","Color"
"Stone.Chamber","L-Arabinose","Ribitol",2,1,1.747,0.461740407809631,0.213204204204204,0.253,1
"Stone.Chamber","L-Arabinose","Succinate",2,1,1.796,0.42727809043592,0.182566566566567,0.204,1
"Stone.Chamber","L-Sorbose","2-Keto-D-gluconate",2,1,1.747,0.457384083894707,0.2092002002002,0.253,1
"Stone.Chamber","L-Sorbose","Citrate",2,1,1.792,0.420610167391271,0.176912912912913,0.208,1
"Stone.Chamber","L-Sorbose","D-Arabinose",2,1,1.689,0.504513164876333,0.254533533533534,0.311,1
"Stone.Chamber","L-Sorbose","D-Glucitol",2,1,1.854,0.356105055862467,0.126810810810811,0.146,1
"Stone.Chamber","L-Sorbose","D-Gluconate",2,1,1.804,0.412011836909759,0.169753753753754,0.196,1
"Stone.Chamber","L-Sorbose","D-Glucosamine",2,1,1.705,0.498220055019088,0.248223223223223,0.295,1
"Stone.Chamber","L-Sorbose","D-Mannitol",2,1,1.853,0.365410077207135,0.133524524524525,0.147,1
"Stone.Chamber","L-Sorbose","D-Ribose",2,1,1.722,0.494935309874898,0.244960960960961,0.278,1
"Stone.Chamber","L-Sorbose","D-Xylose",2,1,1.825,0.393102441520693,0.15452952952953,0.175,1
"Stone.Chamber","L-Sorbose","Erythritol",2,1,1.666,0.529834620164372,0.280724724724725,0.334,1
"Stone.Chamber","L-Sorbose","Ethanol",2,1,1.841,0.368584935740536,0.135854854854855,0.159,1
"Stone.Chamber","L-Sorbose","Glycerol",2,1,1.864,0.351607206450078,0.123627627627628,0.136,1
"Stone.Chamber","L-Sorbose","Growth at 19°C",2,1,1.879,0.326290461805836,0.106465465465465,0.121,1
"Stone.Chamber","L-Sorbose","Growth at 25°C",2,1,1.874,0.332015412645609,0.110234234234234,0.126,1
"Stone.Chamber","L-Sorbose","Growth at 30°C",2,1,1.86,0.347160655202344,0.120520520520521,0.14,1
"Stone.Chamber","L-Sorbose","L-Arabinose",2,1,1.72,0.485629319374187,0.235835835835836,0.28,1
"Stone.Chamber","L-Sorbose","Ribitol",2,1,1.798,0.416376475523497,0.173369369369369,0.202,1
"Stone.Chamber","L-Sorbose","Succinate",2,1,1.846,0.363890665470298,0.132416416416416,0.154,1
"Stone.Chamber","Maltose","2-Keto-D-gluconate",2,1,1.775,0.443363926782019,0.196571571571572,0.225,1
"Stone.Chamber","Maltose","Cellobiose",2,1,1.838,0.376693373843897,0.141897897897898,0.162,1
"Stone.Chamber","Maltose","Citrate",2,1,1.819,0.392929247312278,0.154393393393393,0.181,1
"Stone.Chamber","Maltose","D-Arabinose",2,1,1.717,0.505139749144894,0.255166166166166,0.283,1
"Stone.Chamber","Maltose","D-Glucitol",2,1,1.883,0.330787575976518,0.10942042042042,0.117,1
"Stone.Chamber","Maltose","D-Gluconate",2,1,1.836,0.388915486005964,0.151255255255255,0.164,1
"Stone.Chamber","Maltose","D-Glucosamine",2,1,1.73,0.491265041847414,0.241341341341341,0.27,1
"Stone.Chamber","Maltose","D-Mannitol",2,1,1.881,0.330072640411089,0.108947947947948,0.119,1
"Stone.Chamber","Maltose","D-Ribose",2,1,1.751,0.468207452117347,0.219218218218218,0.249,1
"Stone.Chamber","Maltose","D-Xylose",2,1,1.856,0.359712931924046,0.129393393393393,0.144,1
"Stone.Chamber","Maltose","Erythritol",2,1,1.698,0.505025792461188,0.255051051051051,0.302,1
"Stone.Chamber","Maltose","Ethanol",2,1,1.873,0.339095835990338,0.114985985985986,0.127,1
"Stone.Chamber","Maltose","Glycerol",2,1,1.894,0.3175922934595,0.100864864864865,0.106,1
"Stone.Chamber","Maltose","Growth at 19°C",2,1,1.909,0.291210926655927,0.0848038038038038,0.091,1
"Stone.Chamber","Maltose","Growth at 25°C",2,1,1.904,0.301454598364123,0.0908748748748749,0.0960000000000001,1
"Stone.Chamber","Maltose","Growth at 30°C",2,1,1.889,0.320595979048056,0.102781781781782,0.111,1
"Stone.Chamber","Maltose","L-Arabinose",2,1,1.746,0.457923239958067,0.209693693693694,0.254,1
"Stone.Chamber","Maltose","L-Sorbose",2,1,1.795,0.413698134085889,0.171146146146146,0.205,1
"Stone.Chamber","Maltose","Ribitol",2,1,1.83,0.394024434845423,0.155255255255255,0.17,1
"Stone.Chamber","Maltose","Salicin",2,1,1.849,0.366515120197426,0.134333333333333,0.151,1
"Stone.Chamber","Maltose","Succinate",2,1,1.877,0.33463858561586,0.111982982982983,0.123,1
"Stone.Chamber","Ribitol","2-Keto-D-gluconate",2,1,1.779,0.452065662667895,0.204363363363363,0.221,1
"Stone.Chamber","Ribitol","Citrate",2,1,1.824,0.403964339004308,0.163187187187187,0.176,1
"Stone.Chamber","Ribitol","D-Glucitol",2,1,1.89,0.322496517816866,0.104004004004004,0.11,1
"Stone.Chamber","Ribitol","D-Gluconate",2,1,1.844,0.379219999219197,0.143807807807808,0.156,1
"Stone.Chamber","Ribitol","D-Glucosamine",2,1,1.74,0.488506538992713,0.238638638638639,0.26,1
"Stone.Chamber","Ribitol","D-Mannitol",2,1,1.889,0.320595979048056,0.102781781781782,0.111,1
"Stone.Chamber","Ribitol","Growth at 19°C",2,1,1.916,0.284648950507507,0.081025025025025,0.0840000000000001,1
"Stone.Chamber","Ribitol","Growth at 25°C",2,1,1.91,0.293233671303256,0.085985985985986,0.0900000000000001,1
"Stone.Chamber","Ribitol","Growth at 30°C",2,1,1.898,0.312559904168295,0.0976936936936937,0.102,1
"Stone.Chamber","Ribitol","Succinate",2,1,1.882,0.328913642441575,0.108184184184184,0.118,1
"Stone.Chamber","Salicin","2-Keto-D-gluconate",2,1,1.799,0.429864843623881,0.184783783783784,0.201,1
"Stone.Chamber","Salicin","Citrate",2,1,1.841,0.381922590147355,0.145864864864865,0.159,1
"Stone.Chamber","Salicin","D-Arabinose",2,1,1.743,0.470289455731438,0.221172172172172,0.257,1
"Stone.Chamber","Salicin","D-Glucitol",2,1,1.911,0.291828998155023,0.0851641641641642,0.089,1
"Stone.Chamber","Salicin","D-Gluconate",2,1,1.861,0.360289895513056,0.129808808808809,0.139,1
"Stone.Chamber","Salicin","D-Glucosamine",2,1,1.76,0.465420902642561,0.216616616616617,0.24,1
"Stone.Chamber","Salicin","D-Mannitol",2,1,1.91,0.29662769255076,0.087987987987988,0.0900000000000001,1
"Stone.Chamber","Salicin","D-Ribose",2,1,1.78,0.444744643360432,0.197797797797798,0.22,1
"Stone.Chamber","Salicin","D-Xylose",2,1,1.884,0.326574112033778,0.106650650650651,0.116,1
"Stone.Chamber","Salicin","Erythritol",2,1,1.719,0.498284343811129,0.248287287287287,0.281,1
"Stone.Chamber","Salicin","Ethanol",2,1,1.9,0.309993703316851,0.0960960960960961,0.1,1
"Stone.Chamber","Salicin","Glycerol",2,1,1.922,0.272011010788148,0.07398998998999,0.0780000000000001,1
"Stone.Chamber","Salicin","Growth at 19°C",2,1,1.937,0.247168145383041,0.0610920920920921,0.0629999999999999,1
"Stone.Chamber","Salicin","Growth at 25°C",2,1,1.931,0.257498165634836,0.0663053053053053,0.069,1
"Stone.Chamber","Salicin","Growth at 30°C",2,1,1.918,0.278124708275538,0.0773533533533534,0.0820000000000001,1
"Stone.Chamber","Salicin","L-Arabinose",2,1,1.768,0.440874551738213,0.19437037037037,0.232,1
"Stone.Chamber","Salicin","L-Sorbose",2,1,1.817,0.402085404699888,0.161672672672673,0.183,1
"Stone.Chamber","Salicin","Ribitol",2,1,1.857,0.36425771602491,0.132683683683684,0.143,1
"Stone.Chamber","Salicin","Succinate",2,1,1.902,0.300809718071884,0.0904864864864865,0.0980000000000001,1
"Stone.Chamber","Succinate","2-Keto-D-gluconate",2,1,1.825,0.395640659603549,0.156531531531532,0.175,1
"Stone.Chamber","Succinate","Citrate",2,1,1.869,0.352083744246966,0.123962962962963,0.131,1
"Stone.Chamber","Succinate","D-Gluconate",2,1,1.889,0.320595979048056,0.102781781781782,0.111,1
"Stone.Chamber","Succinate","D-Glucosamine",2,1,1.783,0.440573609179108,0.194105105105105,0.217,1
"Stone.Chamber","Succinate","Growth at 19°C",2,1,1.965,0.18387171834953,0.0338088088088088,0.0349999999999999,1
"Stone.Chamber","Succinate","Growth at 25°C",2,1,1.959,0.198389410902796,0.0393583583583584,0.0409999999999999,1
"Stone.Chamber","Succinate","Growth at 30°C",2,1,1.945,0.228094337998616,0.052027027027027,0.0549999999999999,1
"Stone.Chamber","Sucrose","2-Keto-D-gluconate",2,1,1.783,0.43600584984734,0.190101101101101,0.217,1
"Stone.Chamber","Sucrose","Cellobiose",2,1,1.853,0.359889594904494,0.129520520520521,0.147,1
"Stone.Chamber","Sucrose","Citrate",2,1,1.832,0.389779332350919,0.151927927927928,0.168,1
"Stone.Chamber","Sucrose","D-Arabinose",2,1,1.732,0.475817614640739,0.226402402402402,0.268,1
"Stone.Chamber","Sucrose","D-Glucitol",2,1,1.896,0.308673418485103,0.0952792792792793,0.104,1
"Stone.Chamber","Sucrose","D-Gluconate",2,1,1.847,0.365683913680551,0.133724724724725,0.153,1
"Stone.Chamber","Sucrose","D-Glucosamine",2,1,1.744,0.471896902603404,0.222686686686687,0.256,1
"Stone.Chamber","Sucrose","D-Mannitol",2,1,1.899,0.304781711872435,0.0928918918918919,0.101,1
"Stone.Chamber","Sucrose","D-Ribose",2,1,1.769,0.451489582208541,0.203842842842843,0.231,1
"Stone.Chamber","Sucrose","D-Xylose",2,1,1.867,0.356985207590509,0.127438438438438,0.133,1
"Stone.Chamber","Sucrose","Erythritol",2,1,1.707,0.507354322351164,0.257408408408408,0.293,1
"Stone.Chamber","Sucrose","Ethanol",2,1,1.885,0.325393424765899,0.105880880880881,0.115,1
"Stone.Chamber","Sucrose","Galactose",2,1,1.841,0.379292582135299,0.143862862862863,0.159,1
"Stone.Chamber","Sucrose","Glycerol",2,1,1.908,0.292611725024172,0.0856216216216216,0.0920000000000001,1
"Stone.Chamber","Sucrose","Growth at 19°C",2,1,1.922,0.268305773303498,0.071987987987988,0.0780000000000001,1
"Stone.Chamber","Sucrose","Growth at 25°C",2,1,1.916,0.277526613176144,0.077021021021021,0.0840000000000001,1
"Stone.Chamber","Sucrose","Growth at 30°C",2,1,1.903,0.299467328235787,0.0896806806806807,0.097,1
"Stone.Chamber","Sucrose","L-Arabinose",2,1,1.757,0.454045325003085,0.206157157157157,0.243,1
"Stone.Chamber","Sucrose","L-Sorbose",2,1,1.806,0.408081524368024,0.166530530530531,0.194,1
"Stone.Chamber","Sucrose","Maltose",2,1,1.833,0.383742437395525,0.147258258258258,0.167,1
"Stone.Chamber","Sucrose","Ribitol",2,1,1.841,0.373977083333804,0.139858858858859,0.159,1
"Stone.Chamber","Sucrose","Salicin",2,1,1.861,0.363057586080791,0.131810810810811,0.139,1
"Stone.Chamber","Sucrose","Succinate",2,1,1.887,0.319895816373602,0.102333333333333,0.113,1
"Stone.Chamber","Sucrose","Trehalose",2,1,1.875,0.342771779019937,0.117492492492492,0.125,1
"Stone.Chamber","Trehalose","2-Keto-D-gluconate",2,1,1.811,0.411641164667054,0.169448448448448,0.189,1
"Stone.Chamber","Trehalose","Cellobiose",2,1,1.879,0.33536766610911,0.112471471471471,0.121,1
"Stone.Chamber","Trehalose","Citrate",2,1,1.858,0.363273957183787,0.131967967967968,0.142,1
"Stone.Chamber","Trehalose","D-Arabinose",2,1,1.754,0.468725616649766,0.219703703703704,0.246,1
"Stone.Chamber","Trehalose","D-Glucitol",2,1,1.924,0.272577141921876,0.0742982982982983,0.0760000000000001,1
"Stone.Chamber","Trehalose","D-Gluconate",2,1,1.876,0.341673441667246,0.116740740740741,0.124,1
"Stone.Chamber","Trehalose","D-Glucosamine",2,1,1.771,0.454715037980674,0.206765765765766,0.229,1
"Stone.Chamber","Trehalose","D-Mannitol",2,1,1.925,0.267294680916861,0.0714464464464464,0.075,1
"Stone.Chamber","Trehalose","D-Ribose",2,1,1.795,0.432622424479086,0.187162162162162,0.205,1
"Stone.Chamber","Trehalose","D-Xylose",2,1,1.895,0.316346447862269,0.100075075075075,0.105,1
"Stone.Chamber","Trehalose","Erythritol",2,1,1.736,0.488408172067731,0.238542542542543,0.264,1
"Stone.Chamber","Trehalose","Ethanol",2,1,1.914,0.284050496716138,0.0806846846846847,0.0860000000000001,1
"Stone.Chamber","Trehalose","Glycerol",2,1,1.936,0.252918896027893,0.063967967967968,0.0640000000000001,1
"Stone.Chamber","Trehalose","Growth at 19°C",2,1,1.951,0.220562117435537,0.0486476476476476,0.0489999999999999,1
"Stone.Chamber","Trehalose","Growth at 25°C",2,1,1.945,0.23244145290595,0.054029029029029,0.0549999999999999,1
"Stone.Chamber","Trehalose","Growth at 30°C",2,1,1.931,0.261356666850699,0.0683073073073073,0.069,1
"Stone.Chamber","Trehalose","L-Arabinose",2,1,1.784,0.430731389069255,0.18552952952953,0.216,1
"Stone.Chamber","Trehalose","L-Sorbose",2,1,1.834,0.382871506631912,0.146590590590591,0.166,1
"Stone.Chamber","Trehalose","Maltose",2,1,1.861,0.357500778749931,0.127806806806807,0.139,1
"Stone.Chamber","Trehalose","Ribitol",2,1,1.868,0.350283740271653,0.122698698698699,0.132,1
"Stone.Chamber","Trehalose","Salicin",2,1,1.89,0.328645718073442,0.108008008008008,0.11,1
"Stone.Chamber","Trehalose","Succinate",2,1,1.916,0.281110339587542,0.079023023023023,0.0840000000000001,1
"Lichen","D-Glucitol","Growth at 19°C",5,1,4.792,0.450487445928229,0.202938938938939,0.208,1
"Lichen","D-Glucitol","Growth at 25°C",5,1,4.797,0.442704175479503,0.195986986986987,0.203,1
"Lichen","D-Glucitol","Growth at 30°C",5,1,4.67,0.545341541969248,0.297397397397397,0.33,1
"Lichen","D-Glucitol","Succinate",5,1,4.621,0.596418238080221,0.355714714714715,0.379,1
"Lichen","Ethanol","D-Glucitol",5,1,4.633,0.569768054242808,0.324635635635636,0.367,1
"Lichen","Ethanol","Glycerol",5,1,4.707,0.503392892683642,0.253404404404404,0.293,1
"Lichen","Ethanol","Growth at 19°C",5,1,4.802,0.423054340451643,0.178974974974975,0.198,1
"Lichen","Ethanol","Growth at 25°C",5,1,4.808,0.416304346973833,0.173309309309309,0.192,1
"Lichen","Ethanol","Growth at 30°C",5,1,4.678,0.533479709642832,0.284600600600601,0.322,1
"Lichen","Ethanol","Ribitol",5,1,4.343,0.742901677816724,0.551902902902903,0.657,1
"Lichen","Ethanol","Succinate",5,1,4.633,0.588776407184984,0.346657657657658,0.367,1
"Lichen","Glucose","D-Glucitol",5,1,4.808,0.430489629748873,0.185321321321321,0.192,1
"Lichen","Glucose","Ethanol",5,1,4.819,0.402990572348041,0.162401401401401,0.181,1
"Lichen","Glucose","Glycerol",5,1,4.88,0.325124138915747,0.105705705705706,0.12,1
"Lichen","Glucose","Growth at 19°C",5,1,4.983,0.129335717138491,0.0167277277277277,0.0170000000000003,1
"Lichen","Glucose","Growth at 25°C",5,1,4.989,0.104354635210372,0.0108898898898899,0.0110000000000001,1
"Lichen","Glucose","Growth at 30°C",5,1,4.852,0.379789731615061,0.14424024024024,0.148,1
"Lichen","Glucose","Ribitol",5,1,4.504,0.659104254589832,0.434418418418418,0.496,1
"Lichen","Glucose","Succinate",5,1,4.806,0.443351509031559,0.196560560560561,0.194,1
"Lichen","Glycerol","D-Glucitol",5,1,4.694,0.535397656560664,0.286650650650651,0.306,1
"Lichen","Glycerol","Growth at 19°C",5,1,4.863,0.346916922837949,0.120351351351351,0.137,1
"Lichen","Glycerol","Growth at 25°C",5,1,4.87,0.345281362397711,0.119219219219219,0.13,1
"Lichen","Glycerol","Growth at 30°C",5,1,4.734,0.489370497152703,0.239483483483483,0.266,1
"Lichen","Glycerol","Ribitol",5,1,4.4,0.703203025089124,0.494494494494495,0.6,1
"Lichen","Glycerol","Succinate",5,1,4.694,0.535397656560664,0.286650650650651,0.306,1
"Lichen","Growth at 19°C","Growth at 25°C",5,1,4.972,0.16505527329729,0.0272432432432432,0.0279999999999996,1
"Lichen","Growth at 19°C","Growth at 30°C",5,1,4.835,0.399918660398505,0.159934934934935,0.165,1
"Lichen","Growth at 25°C","Growth at 30°C",5,1,4.841,0.392266329007312,0.153872872872873,0.159,1
"Lichen","Ribitol","D-Glucitol",5,1,4.33,0.762680589553505,0.581681681681682,0.67,1
"Lichen","Ribitol","Growth at 19°C",5,1,4.488,0.674025452271878,0.45431031031031,0.512,1
"Lichen","Ribitol","Growth at 25°C",5,1,4.493,0.662109801611024,0.438389389389389,0.507,1
"Lichen","Ribitol","Growth at 30°C",5,1,4.376,0.730176113795266,0.533157157157157,0.624,1
"Lichen","Ribitol","Succinate",5,1,4.326,0.759144452854857,0.5763003003003,0.674,1
"Lichen","Succinate","Growth at 19°C",5,1,4.789,0.461185094828196,0.212691691691692,0.211,1
"Lichen","Succinate","Growth at 25°C",5,1,4.795,0.457366575280906,0.209184184184184,0.205,1
"Lichen","Succinate","Growth at 30°C",5,1,4.667,0.574840361701787,0.330441441441441,0.333,1
"Pollen","D-Glucitol","Growth at 19°C",7,1,6.692,0.543536044279891,0.295431431431431,0.308,1
"Pollen","D-Glucitol","Growth at 25°C",7,1,6.691,0.543888605152576,0.295814814814815,0.309,1
"Pollen","D-Glucitol","Growth at 30°C",7,1,6.462,0.719077932544918,0.517073073073073,0.538,1
"Pollen","D-Mannitol","D-Glucitol",7,1,6.475,0.711253035762155,0.505880880880881,0.525,1
"Pollen","D-Mannitol","Growth at 19°C",7,1,6.735,0.50895386238247,0.259034034034034,0.265,1
"Pollen","D-Mannitol","Growth at 25°C",7,1,6.734,0.509414863842334,0.259503503503503,0.266,1
"Pollen","D-Mannitol","Growth at 30°C",7,1,6.512,0.666558549791615,0.4443003003003,0.488,1
"Pollen","Glucose","D-Glucitol",7,1,6.71,0.525524667523967,0.276176176176176,0.29,1
"Pollen","Glucose","D-Mannitol",7,1,6.753,0.488087317218169,0.238229229229229,0.247,1
"Pollen","Glucose","Glycerol",7,1,6.851,0.378076635011927,0.142941941941942,0.149,1
"Pollen","Glucose","Growth at 19°C",7,1,6.981,0.143734684956901,0.0206596596596597,0.0190000000000001,1
"Pollen","Glucose","Growth at 25°C",7,1,6.981,0.136593036636783,0.0186576576576577,0.0190000000000001,1
"Pollen","Glucose","Growth at 30°C",7,1,6.746,0.499733662798229,0.249733733733734,0.254,1
"Pollen","Glucose_F","D-Glucitol",7,1,6.132,0.850470046091748,0.723299299299299,0.868,1
"Pollen","Glucose_F","D-Mannitol",7,1,6.173,0.867077172357122,0.751822822822823,0.827,1
"Pollen","Glucose_F","Glucose",7,1,6.393,0.74101288794467,0.5491001001001,0.607,1
"Pollen","Glucose_F","Glycerol",7,1,6.26,0.793113503244667,0.629029029029029,0.74,1
"Pollen","Glucose_F","Growth at 19°C",7,1,6.376,0.754448933456197,0.569193193193193,0.624,1
"Pollen","Glucose_F","Growth at 25°C",7,1,6.374,0.754117161118014,0.568692692692693,0.626,1
"Pollen","Glucose_F","Growth at 30°C",7,1,6.161,0.860127210835013,0.739818818818819,0.839,1
"Pollen","Glycerol","D-Glucitol",7,1,6.571,0.635108150130639,0.403362362362362,0.429,1
"Pollen","Glycerol","D-Mannitol",7,1,6.611,0.598361961555911,0.358037037037037,0.389,1
"Pollen","Glycerol","Growth at 19°C",7,1,6.832,0.412245007181343,0.169945945945946,0.168,1
"Pollen","Glycerol","Growth at 25°C",7,1,6.833,0.399086795409558,0.15927027027027,0.167,1
"Pollen","Glycerol","Growth at 30°C",7,1,6.603,0.609723513375335,0.371762762762763,0.397,1
"Pollen","Growth at 19°C","Growth at 25°C",7,1,6.962,0.196455070167697,0.0385945945945946,0.0380000000000003,1
"Pollen","Growth at 19°C","Growth at 30°C",7,1,6.728,0.51602546669935,0.266282282282282,0.272,1
"Pollen","Growth at 25°C","Growth at 30°C",7,1,6.727,0.524161946106111,0.274745745745746,0.273,1
"Feces.Dung","Glucose","Growth at 37°C",20,0.971,16.628,2.08949323568706,4.36598198198198,3.372,1
"Pine","Glucose","L-Arabinose",27,0.982,23.74,1.93962938783732,3.76216216216216,3.26,1
"Bromeliad","Cellobiose","D-Glucitol",2,1,1.807,0.421816226488419,0.177928928928929,0.193,1
"Bromeliad","Cellobiose","D-Gluconate",2,1,1.685,0.519658585077785,0.270045045045045,0.315,1
"Bromeliad","Cellobiose","D-Mannitol",2,1,1.816,0.400380199690624,0.160304304304304,0.184,1
"Bromeliad","Cellobiose","D-Xylose",2,1,1.779,0.440855252155799,0.194353353353353,0.221,1
"Bromeliad","Cellobiose","Erythritol",2,1,1.546,0.603529823826667,0.364248248248248,0.454,1
"Bromeliad","Cellobiose","Ethanol",2,1,1.802,0.420681557681072,0.176972972972973,0.198,1
"Bromeliad","Cellobiose","Glycerol",2,1,1.834,0.382871506631912,0.146590590590591,0.166,1
"Bromeliad","Cellobiose","Growth at 19°C",2,1,1.859,0.356715918128483,0.127246246246246,0.141,1
"Bromeliad","Cellobiose","Growth at 25°C",2,1,1.856,0.359712931924046,0.129393393393393,0.144,1
"Bromeliad","Cellobiose","Growth at 30°C",2,1,1.826,0.394816260911174,0.15587987987988,0.174,1
"Bromeliad","Cellobiose","L-Sorbose",2,1,1.669,0.528884409600736,0.279718718718719,0.331,1
"Bromeliad","Cellobiose","Ribitol",2,1,1.718,0.492664915250435,0.242718718718719,0.282,1
"Bromeliad","Cellobiose","Salicin",2,1,1.727,0.476127816555279,0.226697697697698,0.273,1
"Bromeliad","Cellobiose","Vitamin-free",2,1,1.481,0.616456826565348,0.380019019019019,0.519,1
"Bromeliad","D-Glucitol","D-Gluconate",2,1,1.748,0.465524126885721,0.216712712712713,0.252,1
"Bromeliad","D-Glucitol","Growth at 19°C",2,1,1.937,0.243084532807191,0.0590900900900901,0.0629999999999999,1
"Bromeliad","D-Glucitol","Growth at 25°C",2,1,1.933,0.250147103868051,0.0625735735735736,0.0669999999999999,1
"Bromeliad","D-Glucitol","Growth at 30°C",2,1,1.903,0.299467328235787,0.0896806806806807,0.097,1
"Bromeliad","D-Glucitol","Vitamin-free",2,1,1.542,0.588712648566839,0.346582582582583,0.458,1
"Bromeliad","D-Gluconate","Growth at 19°C",2,1,1.797,0.433565426411031,0.187978978978979,0.203,1
"Bromeliad","D-Gluconate","Growth at 25°C",2,1,1.793,0.433980805266016,0.188339339339339,0.207,1
"Bromeliad","D-Gluconate","Growth at 30°C",2,1,1.766,0.459842859524268,0.211455455455455,0.234,1
"Bromeliad","D-Gluconate","Vitamin-free",2,1,1.421,0.655888091970871,0.430189189189189,0.579,1
"Bromeliad","D-Mannitol","D-Glucitol",2,1,1.892,0.316917081326388,0.100436436436436,0.108,1
"Bromeliad","D-Mannitol","D-Gluconate",2,1,1.755,0.470314996780026,0.221196196196196,0.245,1
"Bromeliad","D-Mannitol","Growth at 19°C",2,1,1.946,0.230514939075838,0.0531371371371371,0.054,1
"Bromeliad","D-Mannitol","Growth at 25°C",2,1,1.942,0.238102273598327,0.0566926926926927,0.0580000000000001,1
"Bromeliad","D-Mannitol","Growth at 30°C",2,1,1.91,0.293233671303256,0.085985985985986,0.0900000000000001,1
"Bromeliad","D-Mannitol","Vitamin-free",2,1,1.549,0.589870279762379,0.347946946946947,0.451,1
"Bromeliad","D-Xylose","D-Glucitol",2,1,1.848,0.370179730716085,0.137033033033033,0.152,1
"Bromeliad","D-Xylose","D-Gluconate",2,1,1.709,0.502564992385633,0.252571571571572,0.291,1
"Bromeliad","D-Xylose","D-Mannitol",2,1,1.858,0.366019084160881,0.13396996996997,0.142,1
"Bromeliad","D-Xylose","Erythritol",2,1,1.579,0.584894093918806,0.342101101101101,0.421,1
"Bromeliad","D-Xylose","Ethanol",2,1,1.843,0.374821946384535,0.140491491491491,0.157,1
"Bromeliad","D-Xylose","Glycerol",2,1,1.875,0.339838918445917,0.11549049049049,0.125,1
"Bromeliad","D-Xylose","Growth at 19°C",2,1,1.901,0.305437869774349,0.0932922922922923,0.099,1
"Bromeliad","D-Xylose","Growth at 25°C",2,1,1.898,0.309340737200408,0.0956916916916917,0.102,1
"Bromeliad","D-Xylose","Growth at 30°C",2,1,1.866,0.35237503908218,0.124168168168168,0.134,1
"Bromeliad","D-Xylose","Ribitol",2,1,1.757,0.464937809999539,0.216167167167167,0.243,1
"Bromeliad","D-Xylose","Vitamin-free",2,1,1.52,0.596620445472627,0.355955955955956,0.48,1
"Bromeliad","Erythritol","D-Glucitol",2,1,1.613,0.565288024418128,0.319550550550551,0.387,1
"Bromeliad","Erythritol","D-Gluconate",2,1,1.491,0.629535793514011,0.396315315315315,0.509,1
"Bromeliad","Erythritol","D-Mannitol",2,1,1.619,0.558704887352125,0.312151151151151,0.381,1
"Bromeliad","Erythritol","Growth at 19°C",2,1,1.657,0.545571854707195,0.297648648648649,0.343,1
"Bromeliad","Erythritol","Growth at 25°C",2,1,1.655,0.544308066513139,0.296271271271271,0.345,1
"Bromeliad","Erythritol","Growth at 30°C",2,1,1.627,0.565854390449691,0.320191191191191,0.373,1
"Bromeliad","Erythritol","Ribitol",2,1,1.53,0.609484594941883,0.371471471471471,0.47,1
"Bromeliad","Erythritol","Vitamin-free",2,1,1.324,0.671919247734038,0.451475475475475,0.676,1
"Bromeliad","Ethanol","D-Glucitol",2,1,1.88,0.334233020079871,0.111711711711712,0.12,1
"Bromeliad","Ethanol","D-Gluconate",2,1,1.743,0.482891482824231,0.233184184184184,0.257,1
"Bromeliad","Ethanol","D-Mannitol",2,1,1.888,0.327968845416091,0.107563563563564,0.112,1
"Bromeliad","Ethanol","Erythritol",2,1,1.606,0.575408633142652,0.331095095095095,0.394,1
"Bromeliad","Ethanol","Glycerol",2,1,1.907,0.297387692145185,0.0884394394394394,0.093,1
"Bromeliad","Ethanol","Growth at 19°C",2,1,1.933,0.254117247694004,0.0645755755755756,0.0669999999999999,1
"Bromeliad","Ethanol","Growth at 25°C",2,1,1.929,0.260819913018594,0.068027027027027,0.071,1
"Bromeliad","Ethanol","Growth at 30°C",2,1,1.901,0.305437869774349,0.0932922922922923,0.099,1
"Bromeliad","Ethanol","Ribitol",2,1,1.788,0.437318244814057,0.191247247247247,0.212,1
"Bromeliad","Ethanol","Vitamin-free",2,1,1.542,0.585302125896172,0.342578578578579,0.458,1
"Bromeliad","Glucose","Cellobiose",2,1,1.863,0.352640546953063,0.124355355355355,0.137,1
"Bromeliad","Glucose","D-Glucitol",2,1,1.941,0.235742602375079,0.0555745745745746,0.0589999999999999,1
"Bromeliad","Glucose","D-Gluconate",2,1,1.801,0.42846538084492,0.183582582582583,0.199,1
"Bromeliad","Glucose","D-Mannitol",2,1,1.95,0.222597281091997,0.0495495495495495,0.05,1
"Bromeliad","Glucose","D-Xylose",2,1,1.905,0.300108422182826,0.0900650650650651,0.095,1
"Bromeliad","Glucose","Erythritol",2,1,1.661,0.542561861333225,0.294373373373373,0.339,1
"Bromeliad","Glucose","Ethanol",2,1,1.937,0.247168145383041,0.0610920920920921,0.0629999999999999,1
"Bromeliad","Glucose","Glycerol",2,1,1.969,0.173404351355637,0.0300690690690691,0.0309999999999999,1
"Bromeliad","Glucose","Growth at 19°C",2,1,1.996,0.0631505185092568,0.00398798798798799,0.004,1
"Bromeliad","Glucose","Growth at 25°C",2,1,1.992,0.0891288053546324,0.00794394394394394,0.00800000000000001,1
"Bromeliad","Glucose","Growth at 30°C",2,1,1.96,0.196057232558349,0.0384384384384384,0.04,1
"Bromeliad","Glucose","L-Sorbose",2,1,1.787,0.458083879699822,0.209840840840841,0.213,1
"Bromeliad","Glucose","Maltose",2,1,1.815,0.406127984679633,0.16493993993994,0.185,1
"Bromeliad","Glucose","Melezitose",2,1,1.767,0.45707758632416,0.20891991991992,0.233,1
