"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN","Mean_PN","SD_PN","Var_PN","Difference","Color"
"Nematode","L-Sorbose","Citrate",5,1,3.63,0.997042674158982,0.994094094094094,1.37,1
"Nematode","L-Sorbose","D-Arabinose",5,1,3.783,0.951218069538114,0.904815815815816,1.217,1
"Nematode","L-Sorbose","D-Gluconate",5,1,3.67,0.985937154220325,0.972072072072072,1.33,1
"Nematode","L-Sorbose","D-Glucosamine",5,1,3.754,0.969754826966293,0.940424424424424,1.246,1
"Nematode","L-Sorbose","D-Ribose",5,1,3.74,0.939831518562387,0.883283283283283,1.26,1
"Nematode","L-Sorbose","Erythritol",5,1,3.807,0.936283946048221,0.876627627627628,1.193,1
"Nematode","L-Sorbose","Galactitol",5,1,3.867,0.928532806729613,0.862173173173173,1.133,1
"Nematode","L-Sorbose","L-Arabinose",5,1,3.783,0.952269824061341,0.906817817817818,1.217,1
"Nematode","L-Sorbose","L-Rhamnose",5,1,3.827,0.929481002998413,0.863934934934935,1.173,1
"Nematode","L-Sorbose","Methanol",5,1,3.869,0.928817367248105,0.862701701701702,1.131,1
"Nematode","L-Sorbose","myo-Inositol",5,1,3.864,0.919973016099032,0.84635035035035,1.136,1
"Nematode","L-Sorbose","Nitrate",5,1,3.829,0.933075361173807,0.87062962962963,1.171,1
"Nematode","L-Sorbose","Ribitol",5,1,3.66,1.00469368934487,1.00940940940941,1.34,1
"Nematode","Lactose","2-Keto-D-gluconate",0,0.978,0.023,0.156510368651714,0.0244954954954955,-0.023,3
"Nematode","Lactose","Cellobiose",0,0.948,0.053,0.228567808851647,0.0522432432432432,-0.053,3
"Nematode","Lactose","Citrate",0,0.95,0.051,0.224609548883055,0.0504494494494495,-0.051,3
"Nematode","Lactose","D-Arabinose",0,0.947,0.054,0.230514939075838,0.0531371371371371,-0.054,3
"Nematode","Lactose","D-Glucitol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Nematode","Lactose","D-Gluconate",0,0.954,0.047,0.216420511592219,0.0468378378378378,-0.047,3
"Nematode","Lactose","D-Glucosamine",0,0.948,0.053,0.228567808851647,0.0522432432432432,-0.053,3
"Nematode","Lactose","D-Mannitol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Nematode","Lactose","D-Ribose",0,0.948,0.053,0.228567808851647,0.0522432432432432,-0.053,3
"Nematode","Lactose","D-Xylose",0,0.956,0.045,0.212179216748531,0.04502002002002,-0.045,3
"Nematode","Lactose","DL-Lactate",0,0.972,0.029,0.173750364572824,0.0301891891891892,-0.029,3
"Nematode","Lactose","Erythritol",0,0.947,0.053,0.224145580463326,0.0502412412412412,-0.053,3
"Nematode","Lactose","Ethanol",0,0.991,0.01,0.10914170564872,0.0119119119119119,-0.01,3
"Nematode","Lactose","Galactitol",0,0.946,0.055,0.23244145290595,0.054029029029029,-0.055,3
"Nematode","Lactose","Glycerol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Nematode","Lactose","Growth at 19°C",0,1,0,0,0,0,3
"Nematode","Lactose","Growth at 25°C",0,1,0,0,0,0,3
"Nematode","Lactose","Growth at 30°C",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Nematode","Lactose","Growth at 37°C",0,0.956,0.044,0.205197724417465,0.0421061061061061,-0.044,3
"Nematode","Lactose","L-Arabinose",0,0.951,0.05,0.222597281091997,0.0495495495495495,-0.05,3
"Nematode","Lactose","L-Rhamnose",0,0.948,0.053,0.228567808851647,0.0522432432432432,-0.053,3
"Nematode","Lactose","L-Sorbose",0,0.986,0.014,0.117549214450024,0.0138178178178178,-0.014,3
"Nematode","Lactose","Maltose",0,0.951,0.049,0.215976030257169,0.0466456456456456,-0.049,3
"Nematode","Lactose","Melezitose",0,0.947,0.054,0.230514939075838,0.0531371371371371,-0.054,3
"Nematode","Lactose","Methanol",0,0.946,0.055,0.23244145290595,0.054029029029029,-0.055,3
"Nematode","Lactose","Methyl-?-D-glucoside",0,0.947,0.054,0.230514939075838,0.0531371371371371,-0.054,3
"Nematode","Lactose","myo-Inositol",0,0.947,0.054,0.230514939075838,0.0531371371371371,-0.054,3
"Nematode","Lactose","Nitrate",0,0.947,0.054,0.230514939075838,0.0531371371371371,-0.054,3
"Nematode","Lactose","Ribitol",0,0.946,0.055,0.23244145290595,0.054029029029029,-0.055,3
"Nematode","Lactose","Salicin",0,0.949,0.052,0.226599530774773,0.0513473473473473,-0.052,3
"Nematode","Lactose","Soluble Starch",0,0.951,0.05,0.222597281091997,0.0495495495495495,-0.05,3
"Nematode","Lactose","Starch formation",0,0.956,0.044,0.205197724417465,0.0421061061061061,-0.044,3
"Nematode","Lactose","Succinate",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Nematode","Lactose","Trehalose",0,0.982,0.018,0.133017644294634,0.0176936936936937,-0.018,3
"Nematode","Lactose","Vitamin-free",0,0.955,0.045,0.207407854282373,0.043018018018018,-0.045,3
"Nematode","Lactose_F","2-Keto-D-gluconate",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Nematode","Lactose_F","Cellobiose",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Nematode","Lactose_F","Citrate",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Nematode","Lactose_F","D-Arabinose",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","D-Glucitol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Nematode","Lactose_F","D-Gluconate",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Nematode","Lactose_F","D-Glucosamine",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","D-Mannitol",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Nematode","Lactose_F","D-Ribose",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","D-Xylose",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Nematode","Lactose_F","DL-Lactate",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Nematode","Lactose_F","Erythritol",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Nematode","Lactose_F","Ethanol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Nematode","Lactose_F","Galactitol",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Nematode","Lactose_F","Galactose",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Glucose",0,1,0,0,0,0,3
"Nematode","Lactose_F","Glycerol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Nematode","Lactose_F","Growth at 19°C",0,1,0,0,0,0,3
"Nematode","Lactose_F","Growth at 25°C",0,1,0,0,0,0,3
"Nematode","Lactose_F","Growth at 30°C",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Nematode","Lactose_F","Growth at 37°C",0,0.982,0.018,0.133017644294634,0.0176936936936937,-0.018,3
"Nematode","Lactose_F","Inulin",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","L-Arabinose",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Nematode","Lactose_F","L-Rhamnose",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","L-Sorbose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Nematode","Lactose_F","Lactose",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Maltose",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Nematode","Lactose_F","Melezitose",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Nematode","Lactose_F","Melibiose",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Methanol",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Methyl-?-D-glucoside",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Nematode","Lactose_F","myo-Inositol",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Nitrate",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Raffinose",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Raffinose_F",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Ribitol",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Nematode","Lactose_F","Salicin",0,0.982,0.018,0.133017644294634,0.0176936936936937,-0.018,3
"Nematode","Lactose_F","Soluble Starch",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Nematode","Lactose_F","Starch formation",0,0.985,0.015,0.121613279660528,0.0147897897897898,-0.015,3
"Nematode","Lactose_F","Succinate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Nematode","Lactose_F","Sucrose",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Nematode","Lactose_F","Trehalose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Nematode","Lactose_F","Trehalose_F",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Vitamin-free",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Nematode","Maltose","2-Keto-D-gluconate",0,0.847,0.165,0.404893737836162,0.163938938938939,-0.165,3
"Nematode","Maltose","Cellobiose",0,0.716,0.331,0.567239597313834,0.321760760760761,-0.331,3
"Nematode","Maltose","Citrate",0,0.719,0.332,0.574548610742473,0.330106106106106,-0.332,3
"Nematode","Maltose","D-Arabinose",0,0.701,0.351,0.583214488108054,0.340139139139139,-0.351,3
"Nematode","Maltose","D-Glucitol",0,0.931,0.069,0.253580960056751,0.0643033033033033,-0.069,3
"Nematode","Maltose","D-Gluconate",0,0.71,0.34,0.576829899305447,0.332732732732733,-0.34,3
"Nematode","Maltose","D-Glucosamine",0,0.708,0.344,0.58137939592146,0.338002002002002,-0.344,3
"Nematode","Maltose","D-Mannitol",0,0.929,0.074,0.276768135088924,0.0766006006006006,-0.074,3
"Nematode","Maltose","D-Ribose",0,0.714,0.337,0.577723778950429,0.333764764764765,-0.337,3
"Nematode","Maltose","D-Xylose",0,0.74,0.299,0.540269276278867,0.291890890890891,-0.299,3
"Nematode","Maltose","DL-Lactate",0,0.852,0.165,0.41466486099855,0.171946946946947,-0.165,3
"Nematode","Maltose","Erythritol",0,0.702,0.35,0.582957837103027,0.33983983983984,-0.35,3
"Nematode","Maltose","Ethanol",0,0.959,0.042,0.205616823918371,0.0422782782782783,-0.042,3
"Nematode","Maltose","Galactitol",0,0.702,0.353,0.588844408768342,0.346737737737738,-0.353,3
"Nematode","Maltose","Glycerol",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Maltose","Growth at 19°C",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Nematode","Maltose","Growth at 25°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Nematode","Maltose","Growth at 30°C",0,0.901,0.1,0.303466789108944,0.0920920920920921,-0.1,3
"Nematode","Maltose","Growth at 37°C",0,0.796,0.227,0.47296373507352,0.223694694694695,-0.227,3
"Nematode","Maltose","L-Arabinose",0,0.705,0.348,0.58415514825878,0.341237237237237,-0.348,3
"Nematode","Maltose","L-Rhamnose",0,0.706,0.348,0.58415514825878,0.341237237237237,-0.348,3
"Nematode","Maltose","L-Sorbose",0,0.882,0.122,0.339457259800451,0.115231231231231,-0.122,3
"Nematode","Maltose","Melezitose",0,0.712,0.341,0.580565290088941,0.337056056056056,-0.341,3
"Nematode","Maltose","Methanol",0,0.702,0.352,0.585182397580821,0.342438438438438,-0.352,3
"Nematode","Maltose","Methyl-?-D-glucoside",0,0.715,0.336,0.577440418950248,0.333437437437437,-0.336,3
"Nematode","Maltose","myo-Inositol",0,0.699,0.356,0.589585966260741,0.347611611611612,-0.356,3
"Nematode","Maltose","Nitrate",0,0.705,0.349,0.586125022962288,0.343542542542543,-0.349,3
"Nematode","Maltose","Ribitol",0,0.722,0.327,0.569557192383167,0.324395395395395,-0.327,3
"Nematode","Maltose","Salicin",0,0.719,0.322,0.550107824538625,0.302618618618619,-0.322,3
"Nematode","Maltose","Soluble Starch",0,0.721,0.329,0.571914404510051,0.327086086086086,-0.329,3
"Nematode","Maltose","Starch formation",0,0.762,0.271,0.515582025312001,0.265824824824825,-0.271,3
"Nematode","Maltose","Succinate",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Nematode","Maltose","Vitamin-free",0,0.743,0.294,0.532773730440839,0.283847847847848,-0.294,3
"Nematode","Maltose_F","2-Keto-D-gluconate",0,0.959,0.041,0.198389410902796,0.0393583583583584,-0.041,3
"Nematode","Maltose_F","Cellobiose",0,0.919,0.083,0.283180492250422,0.0801911911911912,-0.083,3
"Nematode","Maltose_F","Citrate",0,0.913,0.089,0.291828998155023,0.0851641641641642,-0.089,3
"Nematode","Maltose_F","D-Arabinose",0,0.91,0.092,0.296012877462491,0.0876236236236236,-0.092,3
"Nematode","Maltose_F","D-Glucitol",0,0.976,0.024,0.1531255937048,0.0234474474474474,-0.024,3
"Nematode","Maltose_F","D-Gluconate",0,0.916,0.086,0.287552928496106,0.0826866866866867,-0.086,3
"Nematode","Maltose_F","D-Glucosamine",0,0.913,0.089,0.291828998155023,0.0851641641641642,-0.089,3
"Nematode","Maltose_F","D-Mannitol",0,0.982,0.018,0.133017644294634,0.0176936936936937,-0.018,3
"Nematode","Maltose_F","D-Ribose",0,0.912,0.09,0.293233671303256,0.085985985985986,-0.09,3
"Nematode","Maltose_F","D-Xylose",0,0.927,0.075,0.271013742176386,0.0734484484484484,-0.075,3
"Nematode","Maltose_F","DL-Lactate",0,0.953,0.048,0.218503418151167,0.0477437437437437,-0.048,3
"Nematode","Maltose_F","Erythritol",0,0.913,0.089,0.291828998155023,0.0851641641641642,-0.089,3
"Nematode","Maltose_F","Ethanol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Nematode","Maltose_F","Galactitol",0,0.911,0.091,0.294628250182846,0.0868058058058058,-0.091,3
"Nematode","Maltose_F","Galactose",0,0.915,0.087,0.288988779219046,0.0835145145145145,-0.087,3
"Nematode","Maltose_F","Glucose",0,1,0,0,0,0,3
"Nematode","Maltose_F","Glycerol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Nematode","Maltose_F","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Nematode","Maltose_F","Growth at 25°C",0,1,0,0,0,0,3
"Nematode","Maltose_F","Growth at 30°C",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Nematode","Maltose_F","Growth at 37°C",0,0.937,0.064,0.248929640593413,0.061965965965966,-0.064,3
"Nematode","Maltose_F","Inulin",0,0.909,0.093,0.297387692145185,0.0884394394394394,-0.093,3
"Nematode","Maltose_F","L-Arabinose",0,0.914,0.088,0.290414084266484,0.0843403403403403,-0.088,3
"Nematode","Maltose_F","L-Rhamnose",0,0.91,0.092,0.296012877462491,0.0876236236236236,-0.092,3
"Nematode","Maltose_F","L-Sorbose",0,0.967,0.033,0.178725887724591,0.0319429429429429,-0.033,3
"Nematode","Maltose_F","Lactose",0,0.909,0.093,0.297387692145185,0.0884394394394394,-0.093,3
"Nematode","Maltose_F","Lactose_F",0,0.909,0.093,0.297387692145185,0.0884394394394394,-0.093,3
"Nematode","Maltose_F","Maltose",0,0.917,0.085,0.286106373324428,0.0818568568568569,-0.085,3
"Nematode","Maltose_F","Melezitose",0,0.912,0.089,0.288378505027962,0.0831621621621622,-0.089,3
"Nematode","Maltose_F","Melibiose",0,0.91,0.092,0.296012877462491,0.0876236236236236,-0.092,3
"Nematode","Maltose_F","Methanol",0,0.912,0.09,0.293233671303256,0.085985985985986,-0.09,3
"Nematode","Maltose_F","Methyl-?-D-glucoside",0,0.917,0.085,0.286106373324428,0.0818568568568569,-0.085,3
"Nematode","Maltose_F","myo-Inositol",0,0.91,0.092,0.296012877462491,0.0876236236236236,-0.092,3
"Nematode","Maltose_F","Nitrate",0,0.911,0.091,0.294628250182846,0.0868058058058058,-0.091,3
"Nematode","Maltose_F","Raffinose",0,0.913,0.089,0.291828998155023,0.0851641641641642,-0.089,3
"Nematode","Maltose_F","Raffinose_F",0,0.911,0.091,0.294628250182846,0.0868058058058058,-0.091,3
"Nematode","Maltose_F","Ribitol",0,0.919,0.082,0.278124708275538,0.0773533533533534,-0.082,3
"Nematode","Maltose_F","Salicin",0,0.917,0.084,0.281110339587542,0.079023023023023,-0.084,3
"Nematode","Maltose_F","Soluble Starch",0,0.915,0.087,0.288988779219046,0.0835145145145145,-0.087,3
"Nematode","Maltose_F","Starch formation",0,0.926,0.076,0.272577141921876,0.0742982982982983,-0.076,3
"Nematode","Maltose_F","Succinate",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Nematode","Maltose_F","Sucrose",0,0.924,0.078,0.275666450610139,0.075991991991992,-0.078,3
"Nematode","Maltose_F","Trehalose",0,0.968,0.032,0.176088066055048,0.031007007007007,-0.032,3
"Nematode","Maltose_F","Trehalose_F",0,0.909,0.092,0.292611725024172,0.0856216216216216,-0.092,3
"Nematode","Maltose_F","Vitamin-free",0,0.925,0.077,0.274127974030645,0.0751461461461461,-0.077,3
"Nematode","Melezitose","2-Keto-D-gluconate",0,0.9,0.105,0.322612893541283,0.104079079079079,-0.105,3
"Nematode","Melezitose","Cellobiose",0,0.801,0.217,0.456200744321093,0.208119119119119,-0.217,3
"Nematode","Melezitose","Citrate",0,0.801,0.215,0.448303441851583,0.200975975975976,-0.215,3
"Nematode","Melezitose","D-Arabinose",0,0.793,0.226,0.461667777884852,0.213137137137137,-0.226,3
"Nematode","Melezitose","D-Glucitol",0,0.955,0.045,0.207407854282373,0.043018018018018,-0.045,3
"Nematode","Melezitose","D-Gluconate",0,0.805,0.216,0.462122881447735,0.213557557557558,-0.216,3
"Nematode","Melezitose","D-Glucosamine",0,0.795,0.225,0.465394017571769,0.216591591591592,-0.225,3
"Nematode","Melezitose","D-Mannitol",0,0.958,0.044,0.214732647983743,0.0461101101101101,-0.044,3
"Nematode","Melezitose","D-Ribose",0,0.795,0.224,0.462642451616838,0.214038038038038,-0.224,3
"Nematode","Melezitose","D-Xylose",0,0.817,0.195,0.425624430873224,0.181156156156156,-0.195,3
"Nematode","Melezitose","DL-Lactate",0,0.888,0.119,0.34490282393445,0.118957957957958,-0.119,3
"Nematode","Melezitose","Erythritol",0,0.793,0.227,0.466571204307219,0.217688688688689,-0.227,3
"Nematode","Melezitose","Ethanol",0,0.972,0.029,0.173750364572824,0.0301891891891892,-0.029,3
"Nematode","Melezitose","Galactitol",0,0.789,0.232,0.471591346823071,0.222398398398398,-0.232,3
"Nematode","Melezitose","Glycerol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Nematode","Melezitose","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Nematode","Melezitose","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Nematode","Melezitose","Growth at 30°C",0,0.939,0.061,0.239450070654273,0.0573363363363363,-0.061,3
"Nematode","Melezitose","Growth at 37°C",0,0.85,0.158,0.388827966055925,0.151187187187187,-0.158,3
"Nematode","Melezitose","L-Arabinose",0,0.795,0.224,0.462642451616838,0.214038038038038,-0.224,3
"Nematode","Melezitose","L-Rhamnose",0,0.794,0.227,0.468711735174927,0.219690690690691,-0.227,3
"Nematode","Melezitose","L-Sorbose",0,0.938,0.064,0.252918896027893,0.063967967967968,-0.064,3
"Nematode","Melezitose","Methanol",0,0.792,0.228,0.465007776528772,0.216232232232232,-0.228,3
"Nematode","Melezitose","Methyl-?-D-glucoside",0,0.798,0.222,0.463606439699591,0.214930930930931,-0.222,3
"Nematode","Melezitose","myo-Inositol",0,0.79,0.23,0.468315405810357,0.219319319319319,-0.23,3
"Nematode","Melezitose","Nitrate",0,0.789,0.231,0.468891094881166,0.219858858858859,-0.231,3
"Nematode","Melezitose","Ribitol",0,0.806,0.213,0.453692447409957,0.205836836836837,-0.213,3
"Nematode","Melezitose","Salicin",0,0.803,0.217,0.460568261089627,0.212123123123123,-0.217,3
"Nematode","Melezitose","Soluble Starch",0,0.805,0.212,0.448617049672945,0.201257257257257,-0.212,3
"Nematode","Melezitose","Starch formation",0,0.841,0.169,0.400748798625273,0.1605995995996,-0.169,3
"Nematode","Melezitose","Succinate",0,0.974,0.027,0.168223955783055,0.0282992992992993,-0.027,3
"Nematode","Melezitose","Vitamin-free",0,0.821,0.196,0.440201973845845,0.193777777777778,-0.196,3
"Nematode","Melibiose","2-Keto-D-gluconate",0,0.972,0.028,0.16505527329729,0.0272432432432432,-0.028,3
"Nematode","Melibiose","Cellobiose",0,0.947,0.054,0.230514939075838,0.0531371371371371,-0.054,3
"Nematode","Melibiose","Citrate",0,0.947,0.054,0.230514939075838,0.0531371371371371,-0.054,3
"Nematode","Melibiose","D-Arabinose",0,0.944,0.057,0.236234643536478,0.0558068068068068,-0.057,3
"Nematode","Melibiose","D-Glucitol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Nematode","Melibiose","D-Gluconate",0,0.944,0.057,0.236234643536478,0.0558068068068068,-0.057,3
"Nematode","Melibiose","D-Glucosamine",0,0.944,0.057,0.236234643536478,0.0558068068068068,-0.057,3
"Nematode","Melibiose","D-Mannitol",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Nematode","Melibiose","D-Ribose",0,0.948,0.053,0.228567808851647,0.0522432432432432,-0.053,3
"Nematode","Melibiose","D-Xylose",0,0.953,0.047,0.211744742168102,0.0448358358358358,-0.047,3
"Nematode","Melibiose","DL-Lactate",0,0.98,0.021,0.150271692549134,0.0225815815815816,-0.021,3
"Nematode","Melibiose","Erythritol",0,0.944,0.057,0.236234643536478,0.0558068068068068,-0.057,3
"Nematode","Melibiose","Ethanol",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Nematode","Melibiose","Galactitol",0,0.945,0.056,0.23434785878885,0.0549189189189189,-0.056,3
"Nematode","Melibiose","Galactose",0,0.95,0.051,0.224609548883055,0.0504494494494495,-0.051,3
"Nematode","Melibiose","Glycerol",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Nematode","Melibiose","Growth at 19°C",0,1,0,0,0,0,3
"Nematode","Melibiose","Growth at 25°C",0,1,0,0,0,0,3
"Nematode","Melibiose","Growth at 30°C",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Nematode","Melibiose","Growth at 37°C",0,0.962,0.039,0.198792652073759,0.0395185185185185,-0.039,3
"Nematode","Melibiose","L-Arabinose",0,0.943,0.058,0.238102273598327,0.0566926926926927,-0.058,3
"Nematode","Melibiose","L-Rhamnose",0,0.945,0.056,0.23434785878885,0.0549189189189189,-0.056,3
"Nematode","Melibiose","L-Sorbose",0,0.986,0.014,0.117549214450024,0.0138178178178178,-0.014,3
"Nematode","Melibiose","Lactose",0,0.946,0.055,0.23244145290595,0.054029029029029,-0.055,3
"Nematode","Melibiose","Maltose",0,0.946,0.055,0.23244145290595,0.054029029029029,-0.055,3
"Nematode","Melibiose","Melezitose",0,0.944,0.057,0.236234643536478,0.0558068068068068,-0.057,3
"Nematode","Melibiose","Methanol",0,0.945,0.056,0.23434785878885,0.0549189189189189,-0.056,3
"Nematode","Melibiose","Methyl-?-D-glucoside",0,0.945,0.056,0.23434785878885,0.0549189189189189,-0.056,3
"Nematode","Melibiose","myo-Inositol",0,0.944,0.057,0.236234643536478,0.0558068068068068,-0.057,3
"Nematode","Melibiose","Nitrate",0,0.945,0.056,0.23434785878885,0.0549189189189189,-0.056,3
"Nematode","Melibiose","Ribitol",0,0.947,0.053,0.224145580463326,0.0502412412412412,-0.053,3
"Nematode","Melibiose","Salicin",0,0.947,0.054,0.230514939075838,0.0531371371371371,-0.054,3
"Nematode","Melibiose","Soluble Starch",0,0.946,0.055,0.23244145290595,0.054029029029029,-0.055,3
"Nematode","Melibiose","Starch formation",0,0.955,0.046,0.21431269194784,0.0459299299299299,-0.046,3
"Nematode","Melibiose","Succinate",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Nematode","Melibiose","Trehalose",0,0.977,0.023,0.149978310076802,0.0224934934934935,-0.023,3
"Nematode","Melibiose","Vitamin-free",0,0.95,0.05,0.218054001448145,0.0475475475475475,-0.05,3
"Nematode","Methanol","2-Keto-D-gluconate",0,0.975,0.026,0.165382439670454,0.0273513513513514,-0.026,3
"Nematode","Methanol","Citrate",0,0.951,0.049,0.215976030257169,0.0466456456456456,-0.049,3
"Nematode","Methanol","D-Glucitol",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Nematode","Methanol","D-Gluconate",0,0.95,0.051,0.224609548883055,0.0504494494494495,-0.051,3
"Nematode","Methanol","D-Glucosamine",0,0.951,0.05,0.222597281091997,0.0495495495495495,-0.05,3
"Nematode","Methanol","D-Mannitol",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Nematode","Methanol","DL-Lactate",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Nematode","Methanol","Erythritol",0,0.949,0.052,0.226599530774773,0.0513473473473473,-0.052,3
"Nematode","Methanol","Ethanol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Nematode","Methanol","Galactitol",0,0.95,0.051,0.224609548883055,0.0504494494494495,-0.051,3
"Nematode","Methanol","Glycerol",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Nematode","Methanol","Growth at 19°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Nematode","Methanol","Growth at 25°C",0,1,0,0,0,0,3
"Nematode","Methanol","Growth at 30°C",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Nematode","Methanol","Growth at 37°C",0,0.965,0.036,0.19167874358087,0.0367407407407407,-0.036,3
"Nematode","Methanol","myo-Inositol",0,0.948,0.053,0.228567808851647,0.0522432432432432,-0.053,3
"Nematode","Methanol","Nitrate",0,0.948,0.053,0.228567808851647,0.0522432432432432,-0.053,3
"Nematode","Methanol","Ribitol",0,0.949,0.052,0.226599530774773,0.0513473473473473,-0.052,3
"Nematode","Methanol","Starch formation",0,0.957,0.043,0.202958597236462,0.0411921921921922,-0.043,3
"Nematode","Methanol","Succinate",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Nematode","Methanol","Vitamin-free",0,0.964,0.037,0.194084179336361,0.0376686686686687,-0.037,3
"Nematode","Methyl-?-D-glucoside","2-Keto-D-gluconate",0,0.891,0.118,0.349568588689256,0.122198198198198,-0.118,3
"Nematode","Methyl-?-D-glucoside","Cellobiose",0,0.79,0.229,0.465591855358076,0.216775775775776,-0.229,3
"Nematode","Methyl-?-D-glucoside","Citrate",0,0.789,0.232,0.471591346823071,0.222398398398398,-0.232,3
"Nematode","Methyl-?-D-glucoside","D-Arabinose",0,0.78,0.243,0.481853902322253,0.232183183183183,-0.243,3
"Nematode","Methyl-?-D-glucoside","D-Glucitol",0,0.942,0.059,0.239951196239103,0.0575765765765766,-0.059,3
