"Isolation","Trait_A","Trait_B","Observed_NN","Percent_NN"
"Water","Erythritol","Growth at 30°C",0,0.91
"Water","Ribitol","D-Mannitol",0,0.938
"Water","Ribitol","D-Glucitol",0,0.909
"Water","Ribitol","Succinate",0,0.921
"Water","Ribitol","Growth at 19°C",0,1
"Water","Ribitol","Growth at 25°C",0,0.996
"Water","Ribitol","Growth at 30°C",0,0.926
"Water","Galactitol","D-Mannitol",0,0.911
"Water","Galactitol","D-Glucitol",0,0.871
"Water","Galactitol","Succinate",0,0.882
"Water","Galactitol","Growth at 19°C",0,0.997
"Water","Galactitol","Growth at 25°C",0,0.989
"Water","Galactitol","Growth at 30°C",0,0.893
"Water","D-Mannitol","D-Glucitol",0,0.997
"Water","D-Mannitol","myo-Inositol",2,1
"Water","D-Mannitol","DL-Lactate",0,0.972
"Water","D-Mannitol","Succinate",0,0.994
"Water","D-Mannitol","Citrate",1,1
"Water","D-Mannitol","D-Gluconate",1,1
"Water","D-Mannitol","D-Glucosamine",2,1
"Water","D-Mannitol","Nitrate",1,0.999
"Water","D-Mannitol","Vitamin-free",1,0.999
"Water","D-Mannitol","2-Keto-D-gluconate",1,1
"Water","D-Mannitol","Starch formation",2,1
"Water","D-Mannitol","Growth at 19°C",0,1
"Water","D-Mannitol","Growth at 25°C",0,0.999
"Water","D-Mannitol","Growth at 30°C",0,0.996
"Water","D-Mannitol","Growth at 37°C",0,0.945
"Water","D-Glucitol","myo-Inositol",2,1
"Water","D-Glucitol","DL-Lactate",0,0.956
"Water","D-Glucitol","Succinate",0,0.993
"Water","D-Glucitol","Citrate",1,0.999
"Water","D-Glucitol","D-Gluconate",1,1
"Water","D-Glucitol","D-Glucosamine",2,1
"Water","D-Glucitol","Nitrate",1,0.999
"Water","D-Glucitol","Vitamin-free",1,0.999
"Water","D-Glucitol","2-Keto-D-gluconate",1,1
"Water","D-Glucitol","Starch formation",2,1
"Water","D-Glucitol","Growth at 19°C",0,1
"Water","D-Glucitol","Growth at 25°C",0,1
"Water","D-Glucitol","Growth at 30°C",0,0.996
"Water","D-Glucitol","Growth at 37°C",0,0.91
"Water","myo-Inositol","Succinate",0,0.884
"Water","myo-Inositol","Growth at 19°C",0,0.997
"Water","myo-Inositol","Growth at 25°C",0,0.986
"Water","myo-Inositol","Growth at 30°C",0,0.892
"Water","DL-Lactate","Succinate",0,0.961
"Water","DL-Lactate","Growth at 19°C",0,1
"Water","DL-Lactate","Growth at 25°C",0,0.996
"Water","DL-Lactate","Growth at 30°C",0,0.969
"Water","Succinate","Citrate",1,0.999
"Water","Succinate","D-Gluconate",1,1
"Water","Succinate","D-Glucosamine",2,1
"Water","Succinate","Nitrate",1,0.998
"Water","Succinate","Vitamin-free",1,0.997
"Water","Succinate","2-Keto-D-gluconate",1,0.999
"Water","Succinate","Starch formation",2,1
"Water","Succinate","Growth at 19°C",0,1
"Water","Succinate","Growth at 25°C",0,1
"Water","Succinate","Growth at 30°C",0,0.997
"Water","Succinate","Growth at 37°C",0,0.922
"Water","Citrate","Growth at 19°C",0,0.998
"Water","Citrate","Growth at 25°C",0,0.995
"Water","Citrate","Growth at 30°C",0,0.93
"Water","D-Gluconate","Growth at 19°C",0,0.999
"Water","D-Gluconate","Growth at 25°C",0,0.995
"Water","D-Gluconate","Growth at 30°C",0,0.933
"Water","D-Glucosamine","Growth at 19°C",0,0.999
"Water","D-Glucosamine","Growth at 25°C",0,0.991
"Water","D-Glucosamine","Growth at 30°C",0,0.918
"Water","Nitrate","Growth at 19°C",0,0.999
"Water","Nitrate","Growth at 25°C",0,0.992
"Water","Nitrate","Growth at 30°C",0,0.92
"Water","Vitamin-free","Growth at 19°C",0,0.998
"Water","Vitamin-free","Growth at 25°C",0,0.993
"Water","Vitamin-free","Growth at 30°C",0,0.922
"Water","2-Keto-D-gluconate","Growth at 19°C",0,0.999
"Water","2-Keto-D-gluconate","Growth at 25°C",0,0.996
"Water","2-Keto-D-gluconate","Growth at 30°C",0,0.937
"Water","Starch formation","Growth at 19°C",0,0.998
"Water","Starch formation","Growth at 25°C",0,0.987
"Water","Starch formation","Growth at 30°C",0,0.897
"Water","Growth at 19°C","Growth at 25°C",0,1
"Water","Growth at 19°C","Growth at 30°C",0,1
"Water","Growth at 19°C","Growth at 37°C",0,0.999
"Water","Growth at 25°C","Growth at 30°C",0,1
"Water","Growth at 25°C","Growth at 37°C",0,0.994
"Water","Growth at 30°C","Growth at 37°C",0,0.919
"Tree.exudate","Glucose_F","Glucose",0,1
"Tree.exudate","Glucose_F","Growth at 19°C",0,0.973
"Tree.exudate","Glucose_F","Growth at 25°C",0,0.96
"Tree.exudate","Galactose_F","Glucose",0,1
"Tree.exudate","Galactose_F","Growth at 19°C",0,0.918
"Tree.exudate","Galactose_F","Growth at 25°C",0,0.858
"Tree.exudate","Sucrose_F","Glucose",0,1
"Tree.exudate","Sucrose_F","Growth at 19°C",0,0.919
"Tree.exudate","Sucrose_F","Growth at 25°C",0,0.864
"Tree.exudate","Maltose_F","Glucose",0,1
"Tree.exudate","Maltose_F","Growth at 19°C",0,0.909
"Tree.exudate","Maltose_F","Growth at 25°C",0,0.85
"Tree.exudate","Lactose_F","Glucose",0,1
"Tree.exudate","Lactose_F","Growth at 19°C",0,0.891
"Tree.exudate","Lactose_F","Growth at 25°C",0,0.837
"Tree.exudate","Raffinose_F","Glucose",0,1
"Tree.exudate","Raffinose_F","Growth at 19°C",0,0.915
"Tree.exudate","Raffinose_F","Growth at 25°C",0,0.856
"Tree.exudate","Trehalose_F","Glucose",0,1
"Tree.exudate","Trehalose_F","Growth at 19°C",0,0.908
"Tree.exudate","Trehalose_F","Growth at 25°C",0,0.857
"Tree.exudate","Glucose","Inulin",22,1
"Tree.exudate","Glucose","Sucrose",8,1
"Tree.exudate","Glucose","Raffinose",17,1
"Tree.exudate","Glucose","Melibiose",23,1
"Tree.exudate","Glucose","Galactose",14,1
"Tree.exudate","Glucose","Lactose",24,1
"Tree.exudate","Glucose","Trehalose",10,1
"Tree.exudate","Glucose","Maltose",14,1
"Tree.exudate","Glucose","Melezitose",15,1
"Tree.exudate","Glucose","Methyl-?-D-glucoside",14,1
"Tree.exudate","Glucose","Soluble Starch",21,1
"Tree.exudate","Glucose","Cellobiose",11,1
"Tree.exudate","Glucose","Salicin",11,1
"Tree.exudate","Glucose","L-Sorbose",12,1
"Tree.exudate","Glucose","L-Rhamnose",20,1
"Tree.exudate","Glucose","D-Xylose",11,1
"Tree.exudate","Glucose","L-Arabinose",20,1
"Tree.exudate","Glucose","D-Arabinose",17,1
"Tree.exudate","Glucose","D-Ribose",18,1
"Tree.exudate","Glucose","Methanol",24,1
"Tree.exudate","Glucose","Ethanol",2,1
"Tree.exudate","Glucose","Glycerol",7,1
"Tree.exudate","Glucose","Erythritol",21,1
"Tree.exudate","Glucose","Ribitol",12,1
"Tree.exudate","Glucose","Galactitol",24,1
"Tree.exudate","Glucose","D-Mannitol",5,1
"Tree.exudate","Glucose","D-Glucitol",5,1
"Tree.exudate","Glucose","myo-Inositol",24,1
"Tree.exudate","Glucose","DL-Lactate",8,1
"Tree.exudate","Glucose","Succinate",4,1
"Tree.exudate","Glucose","Citrate",14,1
"Tree.exudate","Glucose","D-Gluconate",16,1
"Tree.exudate","Glucose","D-Glucosamine",16,1
"Tree.exudate","Glucose","Nitrate",23,1
"Tree.exudate","Glucose","Vitamin-free",22,1
"Tree.exudate","Glucose","2-Keto-D-gluconate",17,1
"Tree.exudate","Glucose","Starch formation",23,1
"Tree.exudate","Glucose","Growth at 19°C",0,1
"Tree.exudate","Glucose","Growth at 25°C",0,1
"Tree.exudate","Glucose","Growth at 30°C",3,1
"Tree.exudate","Glucose","Growth at 37°C",0,1
"Tree.exudate","Inulin","Growth at 19°C",0,0.898
"Tree.exudate","Inulin","Growth at 25°C",0,0.851
"Tree.exudate","Sucrose","Growth at 19°C",0,0.945
"Tree.exudate","Sucrose","Growth at 25°C",0,0.912
"Tree.exudate","Raffinose","Growth at 19°C",0,0.918
"Tree.exudate","Raffinose","Growth at 25°C",0,0.874
"Tree.exudate","Melibiose","Growth at 19°C",0,0.898
"Tree.exudate","Melibiose","Growth at 25°C",0,0.844
"Tree.exudate","Galactose","Growth at 19°C",0,0.94
"Tree.exudate","Galactose","Growth at 25°C",0,0.894
"Tree.exudate","Lactose","Growth at 19°C",0,0.899
"Tree.exudate","Lactose","Growth at 25°C",0,0.844
"Tree.exudate","Trehalose","Growth at 19°C",0,0.955
"Tree.exudate","Trehalose","Growth at 25°C",0,0.919
"Tree.exudate","Maltose","Growth at 19°C",0,0.927
"Tree.exudate","Maltose","Growth at 25°C",0,0.89
"Tree.exudate","Melezitose","Growth at 19°C",0,0.93
"Tree.exudate","Melezitose","Growth at 25°C",0,0.889
"Tree.exudate","Methyl-?-D-glucoside","Growth at 19°C",0,0.922
"Tree.exudate","Methyl-?-D-glucoside","Growth at 25°C",0,0.879
"Tree.exudate","Soluble Starch","Growth at 19°C",0,0.903
"Tree.exudate","Soluble Starch","Growth at 25°C",0,0.852
"Tree.exudate","Cellobiose","Growth at 19°C",0,0.944
"Tree.exudate","Cellobiose","Growth at 25°C",0,0.917
"Tree.exudate","Salicin","Growth at 19°C",0,0.941
"Tree.exudate","Salicin","Growth at 25°C",0,0.914
"Tree.exudate","L-Sorbose","Growth at 19°C",0,0.939
"Tree.exudate","L-Sorbose","Growth at 25°C",0,0.903
"Tree.exudate","L-Rhamnose","Growth at 19°C",0,0.916
"Tree.exudate","L-Rhamnose","Growth at 25°C",0,0.866
"Tree.exudate","D-Xylose","Growth at 19°C",0,0.953
"Tree.exudate","D-Xylose","Growth at 25°C",0,0.924
"Tree.exudate","L-Arabinose","Growth at 19°C",0,0.915
"Tree.exudate","L-Arabinose","Growth at 25°C",0,0.868
"Tree.exudate","D-Arabinose","Growth at 19°C",0,0.91
"Tree.exudate","D-Arabinose","Growth at 25°C",0,0.865
"Tree.exudate","D-Ribose","Growth at 19°C",0,0.926
"Tree.exudate","D-Ribose","Growth at 25°C",0,0.875
"Tree.exudate","Methanol","Growth at 19°C",0,0.907
"Tree.exudate","Methanol","Growth at 25°C",0,0.854
"Tree.exudate","Ethanol","Growth at 19°C",0,0.983
"Tree.exudate","Ethanol","Growth at 25°C",0,0.972
"Tree.exudate","Glycerol","Growth at 19°C",0,0.982
"Tree.exudate","Glycerol","Growth at 25°C",0,0.962
"Tree.exudate","Erythritol","Growth at 19°C",0,0.91
"Tree.exudate","Erythritol","Growth at 25°C",0,0.861
"Tree.exudate","Ribitol","Growth at 19°C",0,0.945
"Tree.exudate","Ribitol","Growth at 25°C",0,0.909
"Tree.exudate","Galactitol","Growth at 19°C",0,0.896
"Tree.exudate","Galactitol","Growth at 25°C",0,0.843
"Tree.exudate","D-Mannitol","Growth at 19°C",0,0.973
"Tree.exudate","D-Mannitol","Growth at 25°C",0,0.952
"Tree.exudate","D-Glucitol","Growth at 19°C",0,0.975
"Tree.exudate","D-Glucitol","Growth at 25°C",0,0.959
"Tree.exudate","myo-Inositol","Growth at 19°C",0,0.895
"Tree.exudate","myo-Inositol","Growth at 25°C",0,0.841
"Tree.exudate","DL-Lactate","Growth at 19°C",0,0.962
"Tree.exudate","DL-Lactate","Growth at 25°C",0,0.933
"Tree.exudate","Succinate","Growth at 19°C",0,0.984
"Tree.exudate","Succinate","Growth at 25°C",0,0.955
"Tree.exudate","Citrate","Growth at 19°C",0,0.935
"Tree.exudate","Citrate","Growth at 25°C",0,0.908
"Tree.exudate","D-Gluconate","Growth at 19°C",0,0.93
"Tree.exudate","D-Gluconate","Growth at 25°C",0,0.892
"Tree.exudate","D-Glucosamine","Growth at 19°C",0,0.914
"Tree.exudate","D-Glucosamine","Growth at 25°C",0,0.867
"Tree.exudate","Nitrate","Growth at 19°C",0,0.902
"Tree.exudate","Nitrate","Growth at 25°C",0,0.865
"Tree.exudate","Vitamin-free","Growth at 19°C",0,0.903
"Tree.exudate","Vitamin-free","Growth at 25°C",0,0.851
"Tree.exudate","2-Keto-D-gluconate","Growth at 19°C",0,0.922
"Tree.exudate","2-Keto-D-gluconate","Growth at 25°C",0,0.891
"Tree.exudate","Starch formation","Growth at 19°C",0,0.905
"Tree.exudate","Starch formation","Growth at 25°C",0,0.847
"Tree.exudate","Growth at 19°C","Growth at 25°C",0,1
"Tree.exudate","Growth at 19°C","Growth at 30°C",3,1
"Tree.exudate","Growth at 19°C","Growth at 37°C",0,0.932
"Tree.exudate","Growth at 25°C","Growth at 30°C",3,1
"Tree.exudate","Growth at 25°C","Growth at 37°C",0,0.902
"Tree.flux","Glucose_F","Glucose",0,1
"Tree.flux","Glucose_F","Growth at 19°C",0,0.958
"Tree.flux","Glucose_F","Growth at 25°C",0,0.941
"Tree.flux","Galactose_F","Glucose",0,1
"Tree.flux","Galactose_F","Growth at 19°C",0,0.911
"Tree.flux","Galactose_F","Growth at 25°C",0,0.858
"Tree.flux","Sucrose_F","Glucose",0,1
"Tree.flux","Sucrose_F","Growth at 19°C",0,0.901
"Tree.flux","Sucrose_F","Growth at 25°C",0,0.839
"Tree.flux","Maltose_F","Glucose",0,1
"Tree.flux","Maltose_F","Growth at 19°C",0,0.887
"Tree.flux","Maltose_F","Growth at 25°C",0,0.841
"Tree.flux","Lactose_F","Glucose",0,1
"Tree.flux","Lactose_F","Growth at 19°C",0,0.875
"Tree.flux","Lactose_F","Growth at 25°C",0,0.827
"Tree.flux","Raffinose_F","Glucose",0,1
"Tree.flux","Raffinose_F","Growth at 19°C",0,0.89
"Tree.flux","Raffinose_F","Growth at 25°C",0,0.848
"Tree.flux","Trehalose_F","Glucose",0,1
"Tree.flux","Trehalose_F","Growth at 19°C",0,0.897
"Tree.flux","Trehalose_F","Growth at 25°C",0,0.851
"Tree.flux","Glucose","Inulin",31,1
"Tree.flux","Glucose","Sucrose",15,1
"Tree.flux","Glucose","Raffinose",28,1
"Tree.flux","Glucose","Melibiose",30,1
"Tree.flux","Glucose","Galactose",16,1
"Tree.flux","Glucose","Lactose",31,1
"Tree.flux","Glucose","Trehalose",14,1
"Tree.flux","Glucose","Maltose",16,1
"Tree.flux","Glucose","Melezitose",17,1
"Tree.flux","Glucose","Methyl-?-D-glucoside",20,1
"Tree.flux","Glucose","Soluble Starch",31,1
"Tree.flux","Glucose","Cellobiose",17,1
"Tree.flux","Glucose","Salicin",17,1
"Tree.flux","Glucose","L-Sorbose",12,1
"Tree.flux","Glucose","L-Rhamnose",23,1
"Tree.flux","Glucose","D-Xylose",11,1
"Tree.flux","Glucose","L-Arabinose",28,1
"Tree.flux","Glucose","D-Arabinose",23,1
"Tree.flux","Glucose","D-Ribose",22,1
"Tree.flux","Glucose","Methanol",32,1
"Tree.flux","Glucose","Ethanol",1,1
"Tree.flux","Glucose","Glycerol",3,1
"Tree.flux","Glucose","Erythritol",31,1
"Tree.flux","Glucose","Ribitol",14,1
"Tree.flux","Glucose","Galactitol",33,1
"Tree.flux","Glucose","D-Mannitol",6,1
"Tree.flux","Glucose","D-Glucitol",6,1
"Tree.flux","Glucose","myo-Inositol",32,1
"Tree.flux","Glucose","DL-Lactate",10,1
"Tree.flux","Glucose","Succinate",2,1
"Tree.flux","Glucose","Citrate",19,1
"Tree.flux","Glucose","D-Gluconate",18,1
"Tree.flux","Glucose","D-Glucosamine",23,1
"Tree.flux","Glucose","Nitrate",29,1
"Tree.flux","Glucose","Vitamin-free",27,1
"Tree.flux","Glucose","2-Keto-D-gluconate",19,1
"Tree.flux","Glucose","Starch formation",31,1
"Tree.flux","Glucose","Growth at 19°C",0,1
"Tree.flux","Glucose","Growth at 25°C",0,1
"Tree.flux","Glucose","Growth at 30°C",4,1
"Tree.flux","Glucose","Growth at 37°C",0,1
"Tree.flux","Inulin","Growth at 19°C",0,0.891
"Tree.flux","Inulin","Growth at 25°C",0,0.846
"Tree.flux","Sucrose","Growth at 19°C",0,0.935
"Tree.flux","Sucrose","Growth at 25°C",0,0.912
"Tree.flux","Raffinose","Growth at 19°C",0,0.902
"Tree.flux","Raffinose","Growth at 25°C",0,0.855
"Tree.flux","Melibiose","Growth at 19°C",0,0.886
"Tree.flux","Melibiose","Growth at 25°C",0,0.829
"Tree.flux","Galactose","Growth at 19°C",0,0.932
"Tree.flux","Galactose","Growth at 25°C",0,0.895
"Tree.flux","Lactose","Growth at 19°C",0,0.883
"Tree.flux","Lactose","Growth at 25°C",0,0.827
"Tree.flux","Trehalose","Growth at 19°C",0,0.944
"Tree.flux","Trehalose","Growth at 25°C",0,0.916
"Tree.flux","Maltose","Growth at 19°C",0,0.921
"Tree.flux","Maltose","Growth at 25°C",0,0.911
"Tree.flux","Melezitose","Growth at 19°C",0,0.915
"Tree.flux","Melezitose","Growth at 25°C",0,0.885
"Tree.flux","Methyl-?-D-glucoside","Growth at 19°C",0,0.906
"Tree.flux","Methyl-?-D-glucoside","Growth at 25°C",0,0.87
"Tree.flux","Soluble Starch","Growth at 19°C",0,0.892
"Tree.flux","Soluble Starch","Growth at 25°C",0,0.844
"Tree.flux","Cellobiose","Growth at 19°C",0,0.939
"Tree.flux","Cellobiose","Growth at 25°C",0,0.905
"Tree.flux","Salicin","Growth at 19°C",0,0.936
"Tree.flux","Salicin","Growth at 25°C",0,0.896
"Tree.flux","L-Sorbose","Growth at 19°C",0,0.934
"Tree.flux","L-Sorbose","Growth at 25°C",0,0.912
"Tree.flux","L-Rhamnose","Growth at 19°C",0,0.91
"Tree.flux","L-Rhamnose","Growth at 25°C",0,0.856
"Tree.flux","D-Xylose","Growth at 19°C",0,0.946
"Tree.flux","D-Xylose","Growth at 25°C",0,0.92
"Tree.flux","L-Arabinose","Growth at 19°C",0,0.9
"Tree.flux","L-Arabinose","Growth at 25°C",0,0.851
"Tree.flux","D-Arabinose","Growth at 19°C",0,0.899
"Tree.flux","D-Arabinose","Growth at 25°C",0,0.852
"Tree.flux","D-Ribose","Growth at 19°C",0,0.909
"Tree.flux","D-Ribose","Growth at 25°C",0,0.863
"Tree.flux","Methanol","Growth at 19°C",0,0.893
"Tree.flux","Methanol","Growth at 25°C",0,0.843
"Tree.flux","Ethanol","Growth at 19°C",0,0.986
"Tree.flux","Ethanol","Growth at 25°C",0,0.984
"Tree.flux","Glycerol","Growth at 19°C",0,0.989
"Tree.flux","Glycerol","Growth at 25°C",0,0.973
"Tree.flux","Erythritol","Growth at 19°C",0,0.897
"Tree.flux","Erythritol","Growth at 25°C",0,0.854
"Tree.flux","Ribitol","Growth at 19°C",0,0.929
"Tree.flux","Ribitol","Growth at 25°C",0,0.889
"Tree.flux","Galactitol","Growth at 19°C",0,0.884
"Tree.flux","Galactitol","Growth at 25°C",0,0.829
"Tree.flux","D-Mannitol","Growth at 19°C",0,0.972
"Tree.flux","D-Mannitol","Growth at 25°C",0,0.949
"Tree.flux","D-Glucitol","Growth at 19°C",0,0.97
"Tree.flux","D-Glucitol","Growth at 25°C",0,0.956
"Tree.flux","myo-Inositol","Growth at 19°C",0,0.875
"Tree.flux","myo-Inositol","Growth at 25°C",0,0.833
"Tree.flux","DL-Lactate","Growth at 19°C",0,0.948
"Tree.flux","DL-Lactate","Growth at 25°C",0,0.932
"Tree.flux","Succinate","Growth at 19°C",0,0.992
"Tree.flux","Succinate","Growth at 25°C",0,0.97
"Tree.flux","Citrate","Growth at 19°C",0,0.936
"Tree.flux","Citrate","Growth at 25°C",0,0.893
"Tree.flux","D-Gluconate","Growth at 19°C",0,0.927
"Tree.flux","D-Gluconate","Growth at 25°C",0,0.885
"Tree.flux","D-Glucosamine","Growth at 19°C",0,0.902
"Tree.flux","D-Glucosamine","Growth at 25°C",0,0.863
"Tree.flux","Nitrate","Growth at 19°C",0,0.894
"Tree.flux","Nitrate","Growth at 25°C",0,0.847
"Tree.flux","Vitamin-free","Growth at 19°C",0,0.896
"Tree.flux","Vitamin-free","Growth at 25°C",0,0.851
"Tree.flux","2-Keto-D-gluconate","Growth at 19°C",0,0.912
"Tree.flux","2-Keto-D-gluconate","Growth at 25°C",0,0.88
"Tree.flux","Starch formation","Growth at 19°C",0,0.886
"Tree.flux","Starch formation","Growth at 25°C",0,0.85
"Tree.flux","Growth at 19°C","Growth at 25°C",0,1
"Tree.flux","Growth at 19°C","Growth at 30°C",4,1
"Tree.flux","Growth at 19°C","Growth at 37°C",0,0.922
"Tree.flux","Growth at 25°C","Growth at 30°C",4,1
"Tree.flux","Growth at 25°C","Growth at 37°C",0,0.883
"Honey","Glucose_F","Galactose_F",2,0.994
"Honey","Glucose_F","Sucrose_F",2,0.998
"Honey","Glucose_F","Maltose_F",1,0.97
"Honey","Glucose_F","Lactose_F",3,0.999
"Honey","Glucose_F","Raffinose_F",2,0.997
"Honey","Glucose_F","Trehalose_F",3,0.999
"Honey","Glucose_F","Glucose",0,1
"Honey","Glucose_F","Inulin",3,0.999
"Honey","Glucose_F","Sucrose",1,0.995
"Honey","Glucose_F","Raffinose",1,0.973
"Honey","Glucose_F","Melibiose",2,0.993
"Honey","Glucose_F","Galactose",1,0.98
"Honey","Glucose_F","Lactose",2,0.993
"Honey","Glucose_F","Trehalose",1,0.974
"Honey","Glucose_F","Maltose",0,0.869
"Honey","Glucose_F","Melezitose",1,0.958
"Honey","Glucose_F","Methyl-?-D-glucoside",1,0.961
"Honey","Glucose_F","Soluble Starch",2,0.994
"Honey","Glucose_F","Cellobiose",2,0.995
"Honey","Glucose_F","Salicin",2,0.994
"Honey","Glucose_F","L-Sorbose",1,0.979
"Honey","Glucose_F","L-Rhamnose",2,0.994
"Honey","Glucose_F","D-Xylose",2,0.996
"Honey","Glucose_F","L-Arabinose",2,0.993
"Honey","Glucose_F","D-Arabinose",2,0.995
"Honey","Glucose_F","D-Ribose",1,0.953
"Honey","Glucose_F","Methanol",3,0.999
"Honey","Glucose_F","Ethanol",2,0.997
"Honey","Glucose_F","Glycerol",0,0.978
"Honey","Glucose_F","Erythritol",2,0.994
"Honey","Glucose_F","Ribitol",2,0.997
"Honey","Glucose_F","Galactitol",2,0.992
"Honey","Glucose_F","D-Mannitol",0,0.858
"Honey","Glucose_F","D-Glucitol",0,0.851
"Honey","Glucose_F","myo-Inositol",2,0.993
"Honey","Glucose_F","DL-Lactate",2,0.996
"Honey","Glucose_F","Succinate",2,0.998
"Honey","Glucose_F","Citrate",2,0.998
"Honey","Glucose_F","D-Gluconate",1,0.977
"Honey","Glucose_F","D-Glucosamine",2,0.994
"Honey","Glucose_F","Nitrate",2,0.996
"Honey","Glucose_F","Vitamin-free",2,0.996
"Honey","Glucose_F","2-Keto-D-gluconate",0,0.804
"Honey","Glucose_F","Starch formation",3,1
"Honey","Glucose_F","Growth at 19°C",0,0.999
"Honey","Glucose_F","Growth at 25°C",0,0.999
"Honey","Glucose_F","Growth at 30°C",0,0.97
"Honey","Glucose_F","Growth at 37°C",0,0.711
"Honey","Galactose_F","Glucose",0,1
"Honey","Galactose_F","Glycerol",0,0.87
"Honey","Galactose_F","Growth at 19°C",0,0.99
"Honey","Galactose_F","Growth at 25°C",0,0.989
"Honey","Galactose_F","Growth at 30°C",0,0.823
"Honey","Sucrose_F","Glucose",0,1
"Honey","Sucrose_F","Glycerol",0,0.898
"Honey","Sucrose_F","Growth at 19°C",0,0.992
"Honey","Sucrose_F","Growth at 25°C",0,0.992
"Honey","Sucrose_F","Growth at 30°C",0,0.865
"Honey","Maltose_F","Glucose",0,1
"Honey","Maltose_F","Glycerol",0,0.921
"Honey","Maltose_F","Growth at 19°C",0,0.991
"Honey","Maltose_F","Growth at 25°C",0,0.992
"Honey","Maltose_F","Growth at 30°C",0,0.886
"Honey","Lactose_F","Glucose",0,1
"Honey","Lactose_F","Glycerol",0,0.861
"Honey","Lactose_F","Growth at 19°C",0,0.986
"Honey","Lactose_F","Growth at 25°C",0,0.985
"Honey","Lactose_F","Growth at 30°C",0,0.801
"Honey","Raffinose_F","Glucose",0,1
"Honey","Raffinose_F","Glycerol",0,0.891
"Honey","Raffinose_F","Growth at 19°C",0,0.99
"Honey","Raffinose_F","Growth at 25°C",0,0.992
"Honey","Raffinose_F","Growth at 30°C",0,0.857
"Honey","Trehalose_F","Glucose",0,1
"Honey","Trehalose_F","Glycerol",0,0.866
"Honey","Trehalose_F","Growth at 19°C",0,0.987
"Honey","Trehalose_F","Growth at 25°C",0,0.986
"Honey","Trehalose_F","Growth at 30°C",0,0.814
"Honey","Glucose","Inulin",3,1
"Honey","Glucose","Sucrose",1,1
"Honey","Glucose","Raffinose",1,1
"Honey","Glucose","Melibiose",2,1
"Honey","Glucose","Galactose",1,1
"Honey","Glucose","Lactose",2,1
"Honey","Glucose","Trehalose",1,1
"Honey","Glucose","Maltose",0,1
"Honey","Glucose","Melezitose",1,1
"Honey","Glucose","Methyl-?-D-glucoside",1,1
"Honey","Glucose","Soluble Starch",2,1
"Honey","Glucose","Cellobiose",2,1
"Honey","Glucose","Salicin",2,1
"Honey","Glucose","L-Sorbose",1,1
"Honey","Glucose","L-Rhamnose",2,1
"Honey","Glucose","D-Xylose",2,1
"Honey","Glucose","L-Arabinose",2,1
"Honey","Glucose","D-Arabinose",2,1
"Honey","Glucose","D-Ribose",1,1
"Honey","Glucose","Methanol",3,1
"Honey","Glucose","Ethanol",2,1
"Honey","Glucose","Glycerol",0,1
"Honey","Glucose","Erythritol",2,1
"Honey","Glucose","Ribitol",2,1
"Honey","Glucose","Galactitol",2,1
"Honey","Glucose","D-Mannitol",0,1
"Honey","Glucose","D-Glucitol",0,1
"Honey","Glucose","myo-Inositol",2,1
"Honey","Glucose","DL-Lactate",2,1
"Honey","Glucose","Succinate",2,1
"Honey","Glucose","Citrate",2,1
"Honey","Glucose","D-Gluconate",1,1
"Honey","Glucose","D-Glucosamine",2,1
"Honey","Glucose","Nitrate",2,1
"Honey","Glucose","Vitamin-free",2,1
"Honey","Glucose","2-Keto-D-gluconate",0,1
"Honey","Glucose","Starch formation",3,1
"Honey","Glucose","Growth at 19°C",0,1
"Honey","Glucose","Growth at 25°C",0,1
"Honey","Glucose","Growth at 30°C",0,1
"Honey","Glucose","Growth at 37°C",0,1
"Honey","Inulin","Glycerol",0,0.862
"Honey","Inulin","Growth at 19°C",0,0.987
"Honey","Inulin","Growth at 25°C",0,0.985
"Honey","Inulin","Growth at 30°C",0,0.809
"Honey","Sucrose","Glycerol",0,0.955
"Honey","Sucrose","Growth at 19°C",0,0.994
"Honey","Sucrose","Growth at 25°C",0,0.997
"Honey","Sucrose","Growth at 30°C",0,0.918
"Honey","Raffinose","Glycerol",0,0.904
"Honey","Raffinose","Growth at 19°C",0,0.993
"Honey","Raffinose","Growth at 25°C",0,0.991
"Honey","Raffinose","Growth at 30°C",0,0.861
"Honey","Melibiose","Glycerol",0,0.865
"Honey","Melibiose","Growth at 19°C",0,0.987
"Honey","Melibiose","Growth at 25°C",0,0.985
"Honey","Melibiose","Growth at 30°C",0,0.815
"Honey","Galactose","Glycerol",0,0.91
"Honey","Galactose","Growth at 19°C",0,0.995
"Honey","Galactose","Growth at 25°C",0,0.995
"Honey","Galactose","Growth at 30°C",0,0.892
"Honey","Lactose","Glycerol",0,0.861
"Honey","Lactose","Growth at 19°C",0,0.987
"Honey","Lactose","Growth at 25°C",0,0.985
"Honey","Lactose","Growth at 30°C",0,0.812
"Honey","Trehalose","Glycerol",0,0.918
"Honey","Trehalose","Growth at 19°C",0,0.991
"Honey","Trehalose","Growth at 25°C",0,0.993
"Honey","Trehalose","Growth at 30°C",0,0.889
"Honey","Maltose","Glycerol",0,0.947
"Honey","Maltose","Growth at 19°C",0,0.997
"Honey","Maltose","Growth at 25°C",0,0.996
"Honey","Maltose","Growth at 30°C",0,0.949
"Honey","Melezitose","Glycerol",0,0.885
"Honey","Melezitose","Growth at 19°C",0,0.993
