"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN","Mean_PN","SD_PN","Var_PN","Difference","Color"
"Water","Inulin","Galactitol",0,0.81,0.203,0.433565426411031,0.187978978978979,-0.203,3
"Water","Inulin","Melibiose",0,0.817,0.194,0.422542947571655,0.178542542542543,-0.194,3
"Water","Inulin","myo-Inositol",0,0.809,0.203,0.431250480552749,0.185976976976977,-0.203,3
"Water","Inulin","Raffinose",0,0.821,0.186,0.406902407918127,0.16556956956957,-0.186,3
"Water","Inulin","Starch formation",0,0.82,0.191,0.420351871288443,0.176695695695696,-0.191,3
"Water","Lactose_F","Galactitol",0,0.946,0.055,0.23244145290595,0.054029029029029,-0.055,3
"Water","Lactose_F","Glucose",0,1,0,0,0,0,3
"Water","Lactose_F","Inulin",0,0.94,0.061,0.243594618861621,0.0593383383383383,-0.061,3
"Water","Lactose_F","Melibiose",0,0.939,0.063,0.251185377946436,0.0630940940940941,-0.063,3
"Water","Lactose_F","myo-Inositol",0,0.94,0.062,0.249435799792689,0.0622182182182182,-0.062,3
"Water","Lactose_F","Raffinose",0,0.946,0.056,0.238581057338844,0.0569209209209209,-0.056,3
"Water","Lactose_F","Raffinose_F",0,0.94,0.061,0.243594618861621,0.0593383383383383,-0.061,3
"Water","Lactose_F","Starch formation",0,0.945,0.056,0.23434785878885,0.0549189189189189,-0.056,3
"Water","Melibiose","Galactitol",0,0.857,0.15,0.376353081084295,0.141641641641642,-0.15,3
"Water","Melibiose","myo-Inositol",0,0.858,0.149,0.375419685072507,0.14093993993994,-0.149,3
"Water","Melibiose","Starch formation",0,0.859,0.147,0.370848390219681,0.137528528528529,-0.147,3
"Water","myo-Inositol","Starch formation",0,0.899,0.109,0.336499973599155,0.113232232232232,-0.109,3
"Water","Raffinose","Galactitol",0,0.641,0.408,0.582988744210277,0.339875875875876,-0.408,3
"Water","Raffinose","Melibiose",0,0.644,0.406,0.584384723881028,0.341505505505506,-0.406,3
"Water","Raffinose","myo-Inositol",0,0.64,0.409,0.583145830010864,0.340059059059059,-0.409,3
"Water","Raffinose","Starch formation",0,0.652,0.396,0.57924046778477,0.33551951951952,-0.396,3
"Water","Raffinose_F","Galactitol",0,0.795,0.221,0.456472745481444,0.208367367367367,-0.221,3
"Water","Raffinose_F","Glucose",0,1,0,0,0,0,3
"Water","Raffinose_F","Inulin",0,0.796,0.221,0.458660407457816,0.210369369369369,-0.221,3
"Water","Raffinose_F","Melibiose",0,0.792,0.227,0.468711735174927,0.219690690690691,-0.227,3
"Water","Raffinose_F","myo-Inositol",0,0.79,0.228,0.467155471159478,0.218234234234234,-0.228,3
"Water","Raffinose_F","Raffinose",0,0.81,0.204,0.443374086500982,0.196580580580581,-0.204,3
"Water","Raffinose_F","Starch formation",0,0.801,0.215,0.45053077361927,0.202977977977978,-0.215,3
"Tree.exudate","Glucose","Starch formation",49,0.942,47.1,1.65793508580666,2.74874874874875,1.9,1
"Tree.flux","Glucose","L-Arabinose",41,0.891,39.345,1.80699757615782,3.26524024024024,1.655,1
"Honey","Glucose","Inulin",5,1,4.839,0.404032476717209,0.163242242242242,0.161,1
"Honey","Glucose","Methanol",5,1,4.859,0.359511123956197,0.129248248248248,0.141,1
"Honey","Inulin","Methanol",0,0.858,0.155,0.396398955765693,0.157132132132132,-0.155,3
"Honey","Lactose_F","Glucose",0,1,0,0,0,0,3
"Honey","Lactose_F","Inulin",0,0.956,0.044,0.205197724417465,0.0421061061061061,-0.044,3
"Honey","Lactose_F","Methanol",0,0.955,0.045,0.207407854282373,0.043018018018018,-0.045,3
"Honey","Lactose_F","Trehalose_F",0,0.958,0.042,0.200689502157627,0.0402762762762763,-0.042,3
"Honey","Trehalose_F","Glucose",0,1,0,0,0,0,3
"Honey","Trehalose_F","Inulin",0,0.665,0.382,0.581733972202427,0.338414414414414,-0.382,3
"Honey","Trehalose_F","Methanol",0,0.666,0.383,0.585366255991626,0.342653653653654,-0.383,3
"Nematode","Cellobiose","Citrate",0,0.649,0.407,0.601425567059393,0.361712712712713,-0.407,3
"Nematode","Cellobiose","D-Arabinose",0,0.643,0.417,0.60949362792607,0.371482482482483,-0.417,3
"Nematode","Cellobiose","D-Gluconate",0,0.652,0.404,0.600953529938169,0.361145145145145,-0.404,3
"Nematode","Cellobiose","D-Glucosamine",0,0.644,0.415,0.60921765088197,0.371146146146146,-0.415,3
"Nematode","Cellobiose","D-Ribose",0,0.632,0.426,0.607365534824699,0.368892892892893,-0.426,3
"Nematode","Cellobiose","Erythritol",0,0.631,0.427,0.609132204075636,0.371042042042042,-0.427,3
"Nematode","Cellobiose","Galactitol",0,0.629,0.432,0.614616753557657,0.377753753753754,-0.432,3
"Nematode","Cellobiose","L-Arabinose",0,0.635,0.424,0.607118269032149,0.368592592592593,-0.424,3
"Nematode","Cellobiose","L-Rhamnose",0,0.635,0.428,0.617411691820941,0.381197197197197,-0.428,3
"Nematode","Cellobiose","Methanol",0,0.628,0.435,0.618188609695421,0.382157157157157,-0.435,3
"Nematode","Cellobiose","myo-Inositol",0,0.626,0.437,0.618395838774335,0.382413413413413,-0.437,3
"Nematode","Cellobiose","Nitrate",0,0.631,0.43,0.614391957529945,0.377477477477477,-0.43,3
"Nematode","Cellobiose","Ribitol",0,0.65,0.407,0.604745166757632,0.365716716716717,-0.407,3
"Nematode","Cellobiose","Salicin",0,0.65,0.401,0.5937605170029,0.352551551551552,-0.401,3
"Nematode","Citrate","D-Gluconate",0,0.681,0.364,0.570815057465927,0.32582982982983,-0.364,3
"Nematode","Citrate","D-Glucosamine",0,0.667,0.378,0.573973383917273,0.329445445445445,-0.378,3
"Nematode","Citrate","Nitrate",0,0.667,0.382,0.581733972202427,0.338414414414414,-0.382,3
"Nematode","D-Arabinose","Citrate",0,0.853,0.162,0.409785216819646,0.167923923923924,-0.162,3
"Nematode","D-Arabinose","D-Gluconate",0,0.851,0.163,0.405703827435231,0.164595595595596,-0.163,3
"Nematode","D-Arabinose","D-Glucosamine",0,0.847,0.168,0.414666067996826,0.171947947947948,-0.168,3
"Nematode","D-Arabinose","D-Ribose",0,0.845,0.169,0.41304916125034,0.17060960960961,-0.169,3
"Nematode","D-Arabinose","Erythritol",0,0.846,0.17,0.418658900867132,0.175275275275275,-0.17,3
"Nematode","D-Arabinose","Galactitol",0,0.843,0.173,0.421008608282833,0.177248248248248,-0.173,3
"Nematode","D-Arabinose","Methanol",0,0.845,0.171,0.419445985717988,0.175934934934935,-0.171,3
"Nematode","D-Arabinose","myo-Inositol",0,0.844,0.171,0.417052674050812,0.173932932932933,-0.171,3
"Nematode","D-Arabinose","Nitrate",0,0.844,0.17,0.413849334022989,0.171271271271271,-0.17,3
"Nematode","D-Arabinose","Ribitol",0,0.853,0.162,0.409785216819646,0.167923923923924,-0.162,3
"Nematode","D-Gluconate","D-Glucosamine",0,0.693,0.363,0.594629787838269,0.353584584584585,-0.363,3
"Nematode","D-Gluconate","Nitrate",0,0.692,0.366,0.602001998673099,0.362406406406406,-0.366,3
"Nematode","D-Glucosamine","Nitrate",0,0.807,0.208,0.443771261950268,0.196932932932933,-0.208,3
"Nematode","D-Ribose","Citrate",0,0.799,0.22,0.458050007979271,0.20980980980981,-0.22,3
"Nematode","D-Ribose","D-Gluconate",0,0.804,0.214,0.452115481274871,0.204408408408408,-0.214,3
"Nematode","D-Ribose","D-Glucosamine",0,0.803,0.216,0.455578260622203,0.207551551551552,-0.216,3
"Nematode","D-Ribose","Erythritol",0,0.791,0.229,0.465591855358076,0.216775775775776,-0.229,3
"Nematode","D-Ribose","Galactitol",0,0.791,0.229,0.465591855358076,0.216775775775776,-0.229,3
"Nematode","D-Ribose","Methanol",0,0.787,0.233,0.467899486994728,0.21892992992993,-0.233,3
"Nematode","D-Ribose","myo-Inositol",0,0.788,0.232,0.467326860339093,0.218394394394394,-0.232,3
"Nematode","D-Ribose","Nitrate",0,0.789,0.23,0.464020813450556,0.215315315315315,-0.23,3
"Nematode","D-Ribose","Ribitol",0,0.798,0.22,0.455859416715074,0.207807807807808,-0.22,3
"Nematode","Erythritol","Citrate",0,0.876,0.127,0.342035068359939,0.116987987987988,-0.127,3
"Nematode","Erythritol","D-Gluconate",0,0.881,0.123,0.340568623021832,0.115986986986987,-0.123,3
"Nematode","Erythritol","D-Glucosamine",0,0.87,0.134,0.35237503908218,0.124168168168168,-0.134,3
"Nematode","Erythritol","Galactitol",0,0.866,0.138,0.356487142942187,0.127083083083083,-0.138,3
"Nematode","Erythritol","myo-Inositol",0,0.866,0.138,0.356487142942187,0.127083083083083,-0.138,3
"Nematode","Erythritol","Nitrate",0,0.867,0.137,0.355467800732158,0.126357357357357,-0.137,3
"Nematode","Erythritol","Ribitol",0,0.871,0.132,0.347414301226499,0.120696696696697,-0.132,3
"Nematode","Galactitol","Citrate",0,0.959,0.042,0.205616823918371,0.0422782782782783,-0.042,3
"Nematode","Galactitol","D-Gluconate",0,0.958,0.043,0.207832129840875,0.0431941941941942,-0.043,3
"Nematode","Galactitol","D-Glucosamine",0,0.958,0.043,0.207832129840875,0.0431941941941942,-0.043,3
"Nematode","Galactitol","myo-Inositol",0,0.956,0.045,0.212179216748531,0.04502002002002,-0.045,3
"Nematode","Galactitol","Nitrate",0,0.956,0.044,0.205197724417465,0.0421061061061061,-0.044,3
"Nematode","Galactose","Cellobiose",0,0.646,0.41,0.600216844365651,0.36026026026026,-0.41,3
"Nematode","Galactose","Citrate",0,0.649,0.415,0.618997704485371,0.383158158158158,-0.415,3
"Nematode","Galactose","D-Arabinose",0,0.632,0.435,0.626232518452345,0.392167167167167,-0.435,3
"Nematode","Galactose","D-Gluconate",0,0.647,0.412,0.60879111904382,0.370626626626627,-0.412,3
"Nematode","Galactose","D-Glucosamine",0,0.633,0.432,0.621097224081513,0.385761761761762,-0.432,3
"Nematode","Galactose","D-Ribose",0,0.63,0.434,0.621313149732106,0.38603003003003,-0.434,3
"Nematode","Galactose","Erythritol",0,0.629,0.44,0.629918087370729,0.396796796796797,-0.44,3
"Nematode","Galactose","Galactitol",0,0.624,0.446,0.632047057966006,0.399483483483484,-0.446,3
"Nematode","Galactose","L-Arabinose",0,0.632,0.434,0.624527048280564,0.390034034034034,-0.434,3
"Nematode","Galactose","L-Rhamnose",0,0.628,0.441,0.630012631552667,0.396915915915916,-0.441,3
"Nematode","Galactose","Lactose",0,0.627,0.442,0.6301055729265,0.397033033033033,-0.442,3
"Nematode","Galactose","Maltose",0,0.64,0.414,0.600803599327571,0.360964964964965,-0.414,3
"Nematode","Galactose","Melezitose",0,0.634,0.43,0.620874774399384,0.385485485485486,-0.43,3
"Nematode","Galactose","Methanol",0,0.624,0.446,0.632047057966006,0.399483483483484,-0.446,3
"Nematode","Galactose","Methyl-?-D-glucoside",0,0.637,0.423,0.608639007492488,0.370441441441441,-0.423,3
"Nematode","Galactose","myo-Inositol",0,0.624,0.446,0.630461324334397,0.397481481481481,-0.446,3
"Nematode","Galactose","Nitrate",0,0.632,0.438,0.631311772862311,0.398554554554555,-0.438,3
"Nematode","Galactose","Ribitol",0,0.641,0.424,0.621780194771923,0.386610610610611,-0.424,3
"Nematode","Galactose","Salicin",0,0.651,0.413,0.618719495259212,0.382813813813814,-0.413,3
"Nematode","Galactose_F","Cellobiose",0,0.859,0.154,0.398048291595935,0.158442442442442,-0.154,3
"Nematode","Galactose_F","Citrate",0,0.856,0.157,0.403129648517091,0.162513513513514,-0.157,3
"Nematode","Galactose_F","D-Arabinose",0,0.853,0.162,0.412220724765175,0.169925925925926,-0.162,3
"Nematode","Galactose_F","D-Gluconate",0,0.857,0.156,0.402275808153841,0.161825825825826,-0.156,3
"Nematode","Galactose_F","D-Glucosamine",0,0.851,0.161,0.404032476717209,0.163242242242242,-0.161,3
"Nematode","Galactose_F","D-Ribose",0,0.849,0.163,0.405703827435231,0.164595595595596,-0.163,3
"Nematode","Galactose_F","Erythritol",0,0.85,0.165,0.41466486099855,0.171946946946947,-0.165,3
"Nematode","Galactose_F","Galactitol",0,0.848,0.167,0.416274289722875,0.173284284284284,-0.167,3
"Nematode","Galactose_F","Galactose",0,0.864,0.148,0.390190015567093,0.152248248248248,-0.148,3
"Nematode","Galactose_F","Glucose",0,1,0,0,0,0,3
"Nematode","Galactose_F","Inulin",0,0.847,0.168,0.417073075071923,0.17394994994995,-0.168,3
"Nematode","Galactose_F","L-Arabinose",0,0.846,0.169,0.417867938006272,0.174613613613614,-0.169,3
"Nematode","Galactose_F","L-Rhamnose",0,0.847,0.168,0.417073075071923,0.17394994994995,-0.168,3
"Nematode","Galactose_F","Lactose",0,0.848,0.167,0.416274289722875,0.173284284284284,-0.167,3
"Nematode","Galactose_F","Lactose_F",0,0.846,0.169,0.417867938006272,0.174613613613614,-0.169,3
"Nematode","Galactose_F","Maltose",0,0.855,0.159,0.407289681780529,0.165884884884885,-0.159,3
"Nematode","Galactose_F","Maltose_F",0,0.847,0.167,0.413862636973045,0.171282282282282,-0.167,3
"Nematode","Galactose_F","Melezitose",0,0.851,0.163,0.408163689709898,0.166597597597598,-0.163,3
"Nematode","Galactose_F","Melibiose",0,0.845,0.169,0.41546553600944,0.172611611611612,-0.169,3
"Nematode","Galactose_F","Methanol",0,0.846,0.168,0.414666067996826,0.171947947947948,-0.168,3
"Nematode","Galactose_F","Methyl-?-D-glucoside",0,0.851,0.162,0.407335146926854,0.165921921921922,-0.162,3
"Nematode","Galactose_F","myo-Inositol",0,0.847,0.168,0.417073075071923,0.17394994994995,-0.168,3
"Nematode","Galactose_F","Nitrate",0,0.85,0.165,0.41466486099855,0.171946946946947,-0.165,3
"Nematode","Galactose_F","Raffinose",0,0.852,0.162,0.409785216819646,0.167923923923924,-0.162,3
"Nematode","Galactose_F","Raffinose_F",0,0.85,0.165,0.41466486099855,0.171946946946947,-0.165,3
"Nematode","Galactose_F","Ribitol",0,0.855,0.16,0.410571027434436,0.168568568568569,-0.16,3
"Nematode","Galactose_F","Salicin",0,0.859,0.154,0.398048291595935,0.158442442442442,-0.154,3
"Nematode","Galactose_F","Sucrose_F",0,0.849,0.166,0.415471559335433,0.172616616616617,-0.166,3
"Nematode","Galactose_F","Trehalose_F",0,0.849,0.164,0.406533232675103,0.165269269269269,-0.164,3
"Nematode","Glucose","Cellobiose",5,1,4.562,0.618496999619674,0.382538538538539,0.438,1
"Nematode","Glucose","Citrate",5,1,4.61,0.585014736773564,0.342242242242242,0.39,1
"Nematode","Glucose","D-Arabinose",5,1,4.826,0.421784188776561,0.177901901901902,0.174,1
"Nematode","Glucose","D-Gluconate",5,1,4.628,0.606616834570212,0.367983983983984,0.372,1
"Nematode","Glucose","D-Glucosamine",5,1,4.787,0.447024418606893,0.199830830830831,0.213,1
"Nematode","Glucose","D-Ribose",5,1,4.767,0.467899486994728,0.21892992992993,0.233,1
"Nematode","Glucose","Erythritol",5,1,4.861,0.357500778749931,0.127806806806807,0.139,1
"Nematode","Glucose","Galactitol",5,1,4.955,0.212179216748531,0.04502002002002,0.0449999999999999,1
"Nematode","Glucose","Galactose",5,1,4.551,0.633877591338265,0.401800800800801,0.449,1
"Nematode","Glucose","Inulin",5,1,4.928,0.258617251711642,0.0668828828828829,0.0720000000000001,1
"Nematode","Glucose","L-Arabinose",5,1,4.826,0.412181869923816,0.169893893893894,0.174,1
"Nematode","Glucose","L-Rhamnose",5,1,4.893,0.318830131343718,0.101652652652653,0.107,1
"Nematode","Glucose","Lactose",5,1,4.945,0.23244145290595,0.054029029029029,0.0549999999999997,1
"Nematode","Glucose","Maltose",5,1,4.642,0.591765313436151,0.350186186186186,0.358,1
"Nematode","Glucose","Melezitose",5,1,4.768,0.471591346823071,0.222398398398398,0.232,1
"Nematode","Glucose","Melibiose",5,1,4.942,0.238102273598327,0.0566926926926927,0.0579999999999998,1
"Nematode","Glucose","Methanol",5,1,4.947,0.228567808851647,0.0522432432432432,0.0529999999999999,1
"Nematode","Glucose","Methyl-?-D-glucoside",5,1,4.749,0.488095520607634,0.238237237237237,0.251,1
"Nematode","Glucose","myo-Inositol",5,1,4.956,0.210019304132044,0.0441081081081081,0.0439999999999996,1
"Nematode","Glucose","Nitrate",5,1,4.902,0.307393055371279,0.0944904904904905,0.0979999999999999,1
"Nematode","Glucose","Raffinose",5,1,4.824,0.425682047078809,0.181205205205205,0.176,1
"Nematode","Glucose","Ribitol",5,1,4.665,0.561328860909619,0.31509009009009,0.335,1
"Nematode","Glucose","Salicin",5,1,4.554,0.649234553536321,0.421505505505506,0.446,1
"Nematode","Glucose_F","Cellobiose",0,0.585,0.519,0.692906284514089,0.480119119119119,-0.519,3
"Nematode","Glucose_F","Citrate",0,0.582,0.52,0.685616561986414,0.47007007007007,-0.52,3
"Nematode","Glucose_F","D-Arabinose",0,0.564,0.55,0.7042698318088,0.495995995995996,-0.55,3
"Nematode","Glucose_F","D-Gluconate",0,0.581,0.525,0.691269016268524,0.477852852852853,-0.525,3
"Nematode","Glucose_F","D-Glucosamine",0,0.571,0.54,0.700636061654616,0.490890890890891,-0.54,3
"Nematode","Glucose_F","D-Ribose",0,0.572,0.535,0.695167791441935,0.483258258258258,-0.535,3
"Nematode","Glucose_F","Erythritol",0,0.563,0.547,0.700200886375675,0.490281281281281,-0.547,3
"Nematode","Glucose_F","Galactitol",0,0.559,0.555,0.70531728496647,0.497472472472472,-0.555,3
"Nematode","Glucose_F","Galactose",0,0.587,0.514,0.681372341872099,0.464268268268268,-0.514,3
"Nematode","Glucose_F","Galactose_F",0,0.57,0.54,0.699205898780101,0.488888888888889,-0.54,3
"Nematode","Glucose_F","Glucose",0,1,0,0,0,0,3
"Nematode","Glucose_F","Inulin",0,0.559,0.557,0.707991703519365,0.501252252252252,-0.557,3
"Nematode","Glucose_F","L-Arabinose",0,0.567,0.543,0.700458165518571,0.490641641641642,-0.543,3
"Nematode","Glucose_F","L-Rhamnose",0,0.564,0.551,0.707035288298186,0.499898898898899,-0.551,3
"Nematode","Glucose_F","Lactose",0,0.558,0.559,0.709240454304478,0.503022022022022,-0.559,3
"Nematode","Glucose_F","Lactose_F",0,0.558,0.56,0.710566608352028,0.504904904904905,-0.56,3
"Nematode","Glucose_F","Maltose",0,0.579,0.532,0.698185837340936,0.487463463463463,-0.532,3
"Nematode","Glucose_F","Maltose_F",0,0.563,0.552,0.705545033143735,0.497793793793794,-0.552,3
"Nematode","Glucose_F","Melezitose",0,0.573,0.535,0.698041733897238,0.487262262262262,-0.535,3
"Nematode","Glucose_F","Melibiose",0,0.562,0.555,0.709562173793445,0.503478478478478,-0.555,3
"Nematode","Glucose_F","Methanol",0,0.561,0.552,0.702701778701171,0.49378978978979,-0.552,3
"Nematode","Glucose_F","Methyl-?-D-glucoside",0,0.573,0.531,0.685206909267929,0.469508508508509,-0.531,3
"Nematode","Glucose_F","myo-Inositol",0,0.556,0.562,0.710394721729167,0.504660660660661,-0.562,3
"Nematode","Glucose_F","Nitrate",0,0.564,0.553,0.709714516333642,0.503694694694695,-0.553,3
"Nematode","Glucose_F","Raffinose",0,0.565,0.546,0.701695358668116,0.492376376376376,-0.546,3
"Nematode","Glucose_F","Raffinose_F",0,0.565,0.545,0.697467892781784,0.486461461461461,-0.545,3
"Nematode","Glucose_F","Ribitol",0,0.578,0.524,0.689854984688739,0.4758998998999,-0.524,3
"Nematode","Glucose_F","Salicin",0,0.595,0.503,0.682976908436484,0.466457457457457,-0.503,3
"Nematode","Glucose_F","Sucrose_F",0,0.56,0.553,0.704050201822773,0.495686686686687,-0.553,3
"Nematode","Glucose_F","Trehalose_F",0,0.564,0.544,0.696095215145564,0.484548548548549,-0.544,3
"Nematode","Inulin","Cellobiose",0,0.939,0.061,0.239450070654273,0.0573363363363363,-0.061,3
"Nematode","Inulin","Citrate",0,0.933,0.067,0.250147103868051,0.0625735735735736,-0.067,3
"Nematode","Inulin","D-Arabinose",0,0.931,0.069,0.253580960056751,0.0643033033033033,-0.069,3
"Nematode","Inulin","D-Gluconate",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Nematode","Inulin","D-Glucosamine",0,0.931,0.069,0.253580960056751,0.0643033033033033,-0.069,3
"Nematode","Inulin","D-Ribose",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Nematode","Inulin","Erythritol",0,0.929,0.071,0.256953351846254,0.066025025025025,-0.071,3
"Nematode","Inulin","Galactitol",0,0.928,0.072,0.258617251711642,0.0668828828828829,-0.072,3
"Nematode","Inulin","Galactose",0,0.934,0.066,0.248406331855099,0.0617057057057057,-0.066,3
"Nematode","Inulin","L-Arabinose",0,0.928,0.072,0.258617251711642,0.0668828828828829,-0.072,3
"Nematode","Inulin","L-Rhamnose",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Nematode","Inulin","Lactose",0,0.929,0.071,0.256953351846254,0.066025025025025,-0.071,3
"Nematode","Inulin","Maltose",0,0.936,0.064,0.244875404979683,0.059963963963964,-0.064,3
"Nematode","Inulin","Melezitose",0,0.931,0.069,0.253580960056751,0.0643033033033033,-0.069,3
"Nematode","Inulin","Melibiose",0,0.928,0.072,0.258617251711642,0.0668828828828829,-0.072,3
"Nematode","Inulin","Methanol",0,0.928,0.072,0.258617251711642,0.0668828828828829,-0.072,3
"Nematode","Inulin","Methyl-?-D-glucoside",0,0.931,0.069,0.253580960056751,0.0643033033033033,-0.069,3
"Nematode","Inulin","myo-Inositol",0,0.928,0.072,0.258617251711642,0.0668828828828829,-0.072,3
"Nematode","Inulin","Nitrate",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Nematode","Inulin","Raffinose",0,0.93,0.07,0.255274685711618,0.0651651651651652,-0.07,3
"Nematode","Inulin","Ribitol",0,0.932,0.068,0.251871871076227,0.0634394394394394,-0.068,3
"Nematode","Inulin","Salicin",0,0.931,0.069,0.253580960056751,0.0643033033033033,-0.069,3
"Nematode","L-Arabinose","Citrate",0,0.858,0.153,0.389541708604795,0.151742742742743,-0.153,3
"Nematode","L-Arabinose","D-Arabinose",0,0.842,0.169,0.403238888999563,0.162601601601602,-0.169,3
"Nematode","L-Arabinose","D-Gluconate",0,0.849,0.162,0.397383837006381,0.157913913913914,-0.162,3
"Nematode","L-Arabinose","D-Glucosamine",0,0.839,0.174,0.412181869923816,0.169893893893894,-0.174,3
"Nematode","L-Arabinose","D-Ribose",0,0.846,0.165,0.399918660398505,0.159934934934935,-0.165,3
"Nematode","L-Arabinose","Erythritol",0,0.843,0.169,0.405713696593551,0.164603603603604,-0.169,3
"Nematode","L-Arabinose","Galactitol",0,0.841,0.171,0.407338833067662,0.165924924924925,-0.171,3
"Nematode","L-Arabinose","Methanol",0,0.841,0.172,0.41059053153304,0.168584584584585,-0.172,3
"Nematode","L-Arabinose","myo-Inositol",0,0.84,0.173,0.411388186802004,0.16924024024024,-0.173,3
"Nematode","L-Arabinose","Nitrate",0,0.839,0.173,0.408947720666393,0.167238238238238,-0.173,3
"Nematode","L-Arabinose","Ribitol",0,0.85,0.161,0.396530246306932,0.157236236236236,-0.161,3
"Nematode","L-Rhamnose","Citrate",0,0.905,0.098,0.307393055371279,0.0944904904904905,-0.098,3
"Nematode","L-Rhamnose","D-Arabinose",0,0.903,0.098,0.300809718071884,0.0904864864864865,-0.098,3
"Nematode","L-Rhamnose","D-Gluconate",0,0.898,0.104,0.311899473037838,0.0972812812812813,-0.104,3
"Nematode","L-Rhamnose","D-Glucosamine",0,0.898,0.105,0.316346447862269,0.100075075075075,-0.105,3
"Nematode","L-Rhamnose","D-Ribose",0,0.901,0.101,0.308048525225968,0.0948938938938939,-0.101,3
"Nematode","L-Rhamnose","Erythritol",0,0.899,0.104,0.315092499566847,0.0992832832832833,-0.104,3
"Nematode","L-Rhamnose","Galactitol",0,0.897,0.106,0.3175922934595,0.100864864864865,-0.106,3
"Nematode","L-Rhamnose","L-Arabinose",0,0.903,0.099,0.305437869774349,0.0932922922922923,-0.099,3
"Nematode","L-Rhamnose","Methanol",0,0.897,0.106,0.3175922934595,0.100864864864865,-0.106,3
"Nematode","L-Rhamnose","myo-Inositol",0,0.898,0.105,0.316346447862269,0.100075075075075,-0.105,3
"Nematode","L-Rhamnose","Nitrate",0,0.896,0.107,0.318830131343718,0.101652652652653,-0.107,3
"Nematode","L-Rhamnose","Ribitol",0,0.898,0.105,0.316346447862269,0.100075075075075,-0.105,3
"Nematode","Lactose","Cellobiose",0,0.948,0.053,0.228567808851647,0.0522432432432432,-0.053,3
"Nematode","Lactose","Citrate",0,0.95,0.051,0.224609548883055,0.0504494494494495,-0.051,3
"Nematode","Lactose","D-Arabinose",0,0.947,0.054,0.230514939075838,0.0531371371371371,-0.054,3
"Nematode","Lactose","D-Gluconate",0,0.954,0.047,0.216420511592219,0.0468378378378378,-0.047,3
"Nematode","Lactose","D-Glucosamine",0,0.948,0.053,0.228567808851647,0.0522432432432432,-0.053,3
"Nematode","Lactose","D-Ribose",0,0.948,0.053,0.228567808851647,0.0522432432432432,-0.053,3
"Nematode","Lactose","Erythritol",0,0.947,0.053,0.224145580463326,0.0502412412412412,-0.053,3
"Nematode","Lactose","Galactitol",0,0.946,0.055,0.23244145290595,0.054029029029029,-0.055,3
"Nematode","Lactose","L-Arabinose",0,0.951,0.05,0.222597281091997,0.0495495495495495,-0.05,3
"Nematode","Lactose","L-Rhamnose",0,0.948,0.053,0.228567808851647,0.0522432432432432,-0.053,3
"Nematode","Lactose","Maltose",0,0.951,0.049,0.215976030257169,0.0466456456456456,-0.049,3
"Nematode","Lactose","Melezitose",0,0.947,0.054,0.230514939075838,0.0531371371371371,-0.054,3
"Nematode","Lactose","Methanol",0,0.946,0.055,0.23244145290595,0.054029029029029,-0.055,3
"Nematode","Lactose","Methyl-?-D-glucoside",0,0.947,0.054,0.230514939075838,0.0531371371371371,-0.054,3
"Nematode","Lactose","myo-Inositol",0,0.947,0.054,0.230514939075838,0.0531371371371371,-0.054,3
"Nematode","Lactose","Nitrate",0,0.947,0.054,0.230514939075838,0.0531371371371371,-0.054,3
"Nematode","Lactose","Ribitol",0,0.946,0.055,0.23244145290595,0.054029029029029,-0.055,3
"Nematode","Lactose","Salicin",0,0.949,0.052,0.226599530774773,0.0513473473473473,-0.052,3
"Nematode","Lactose_F","Cellobiose",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Nematode","Lactose_F","Citrate",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Nematode","Lactose_F","D-Arabinose",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","D-Gluconate",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Nematode","Lactose_F","D-Glucosamine",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","D-Ribose",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Erythritol",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Nematode","Lactose_F","Galactitol",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Nematode","Lactose_F","Galactose",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Glucose",0,1,0,0,0,0,3
"Nematode","Lactose_F","Inulin",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","L-Arabinose",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Nematode","Lactose_F","L-Rhamnose",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Lactose",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Nematode","Lactose_F","Maltose",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
