"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN"
"Fodder","Inulin","Lactose",0,0.809
"Fodder","Inulin","L-Rhamnose",0,0.819
"Fodder","Inulin","D-Arabinose",0,0.819
"Fodder","Inulin","Methanol",0,0.808
"Fodder","Inulin","Galactitol",0,0.806
"Fodder","Inulin","myo-Inositol",0,0.806
"Fodder","Inulin","Nitrate",0,0.817
"Fodder","Inulin","Starch formation",0,0.817
"Fodder","Melibiose","Lactose",0,0.847
"Fodder","Melibiose","L-Rhamnose",0,0.853
"Fodder","Melibiose","D-Arabinose",0,0.856
"Fodder","Melibiose","Methanol",0,0.847
"Fodder","Melibiose","Galactitol",0,0.848
"Fodder","Melibiose","myo-Inositol",0,0.851
"Fodder","Melibiose","Nitrate",0,0.851
"Fodder","Melibiose","Starch formation",0,0.855
"Fodder","Lactose","L-Rhamnose",0,0.864
"Fodder","Lactose","D-Arabinose",0,0.867
"Fodder","Lactose","Methanol",0,0.857
"Fodder","Lactose","Galactitol",0,0.851
"Fodder","Lactose","myo-Inositol",0,0.853
"Fodder","Lactose","Nitrate",0,0.86
"Fodder","Lactose","Starch formation",0,0.864
"Fodder","L-Rhamnose","D-Arabinose",0,0.724
"Fodder","L-Rhamnose","Methanol",0,0.705
"Fodder","L-Rhamnose","Galactitol",0,0.7
"Fodder","L-Rhamnose","myo-Inositol",0,0.703
"Fodder","L-Rhamnose","Nitrate",0,0.713
"Fodder","L-Rhamnose","Starch formation",0,0.717
"Fodder","D-Arabinose","Methanol",0,0.637
"Fodder","D-Arabinose","Galactitol",0,0.631
"Fodder","D-Arabinose","myo-Inositol",0,0.628
"Fodder","D-Arabinose","Nitrate",0,0.647
"Fodder","D-Arabinose","Starch formation",0,0.65
"Fodder","Methanol","Galactitol",0,0.862
"Fodder","Methanol","myo-Inositol",0,0.863
"Fodder","Methanol","Nitrate",0,0.87
"Fodder","Methanol","Starch formation",0,0.871
"Fodder","Galactitol","myo-Inositol",0,0.875
"Fodder","Galactitol","Nitrate",0,0.88
"Fodder","Galactitol","Starch formation",0,0.874
"Fodder","myo-Inositol","Nitrate",0,0.896
"Fodder","myo-Inositol","Starch formation",0,0.894
"Fodder","Nitrate","Starch formation",0,0.724
"Freshwater","Galactose_F","Lactose_F",0,0.386
"Freshwater","Galactose_F","Glucose",0,1
"Freshwater","Galactose_F","Melibiose",0,0.399
"Freshwater","Galactose_F","L-Arabinose",0,0.418
"Freshwater","Galactose_F","Erythritol",0,0.398
"Freshwater","Galactose_F","Galactitol",0,0.396
"Freshwater","Galactose_F","myo-Inositol",0,0.389
"Freshwater","Galactose_F","Starch formation",0,0.402
"Freshwater","Lactose_F","Glucose",0,1
"Freshwater","Lactose_F","Melibiose",0,0.888
"Freshwater","Lactose_F","L-Arabinose",0,0.895
"Freshwater","Lactose_F","Erythritol",0,0.891
"Freshwater","Lactose_F","Galactitol",0,0.884
"Freshwater","Lactose_F","myo-Inositol",0,0.882
"Freshwater","Lactose_F","Starch formation",0,0.887
"Freshwater","Glucose","Melibiose",12,1
"Freshwater","Glucose","L-Arabinose",12,1
"Freshwater","Glucose","Erythritol",12,1
"Freshwater","Glucose","Galactitol",12,1
"Freshwater","Glucose","myo-Inositol",12,1
"Freshwater","Glucose","Starch formation",12,1
"Freshwater","Melibiose","L-Arabinose",0,0.75
"Freshwater","Melibiose","Erythritol",0,0.745
"Freshwater","Melibiose","Galactitol",0,0.732
"Freshwater","Melibiose","myo-Inositol",0,0.736
"Freshwater","Melibiose","Starch formation",0,0.743
"Freshwater","L-Arabinose","Erythritol",0,0.418
"Freshwater","L-Arabinose","Galactitol",0,0.397
"Freshwater","L-Arabinose","myo-Inositol",0,0.392
"Freshwater","L-Arabinose","Starch formation",0,0.409
"Freshwater","Erythritol","Galactitol",0,0.505
"Freshwater","Erythritol","myo-Inositol",0,0.498
"Freshwater","Erythritol","Starch formation",0,0.503
"Freshwater","Galactitol","myo-Inositol",0,0.73
"Freshwater","Galactitol","Starch formation",0,0.739
"Freshwater","myo-Inositol","Starch formation",0,0.8
"Seawater.Marine","Glucose","Starch formation",36,1
"Brine","Galactose_F","Sucrose_F",0,0.916
"Brine","Galactose_F","Lactose_F",0,0.909
"Brine","Galactose_F","Raffinose_F",0,0.91
"Brine","Galactose_F","Trehalose_F",0,0.914
"Brine","Galactose_F","Glucose",0,1
"Brine","Galactose_F","Inulin",0,0.913
"Brine","Galactose_F","Sucrose",0,0.923
"Brine","Galactose_F","Raffinose",0,0.911
"Brine","Galactose_F","Melibiose",0,0.913
"Brine","Galactose_F","Lactose",0,0.91
"Brine","Galactose_F","Trehalose",0,0.922
"Brine","Galactose_F","Melezitose",0,0.917
"Brine","Galactose_F","Methyl-?-D-glucoside",0,0.916
"Brine","Galactose_F","Soluble Starch",0,0.915
"Brine","Galactose_F","Cellobiose",0,0.919
"Brine","Galactose_F","Salicin",0,0.922
"Brine","Galactose_F","L-Rhamnose",0,0.91
"Brine","Galactose_F","D-Xylose",0,0.921
"Brine","Galactose_F","L-Arabinose",0,0.916
"Brine","Galactose_F","D-Arabinose",0,0.914
"Brine","Galactose_F","Methanol",0,0.909
"Brine","Galactose_F","Erythritol",0,0.916
"Brine","Galactose_F","Ribitol",0,0.919
"Brine","Galactose_F","Galactitol",0,0.911
"Brine","Galactose_F","myo-Inositol",0,0.911
"Brine","Galactose_F","D-Glucosamine",0,0.918
"Brine","Galactose_F","Vitamin-free",0,0.914
"Brine","Galactose_F","Starch formation",0,0.913
"Brine","Galactose_F","Growth at 37°C",0,0.925
"Brine","Sucrose_F","Lactose_F",0,0.946
"Brine","Sucrose_F","Raffinose_F",0,0.949
"Brine","Sucrose_F","Trehalose_F",0,0.949
"Brine","Sucrose_F","Glucose",0,1
"Brine","Sucrose_F","Inulin",0,0.947
"Brine","Sucrose_F","Sucrose",0,0.954
"Brine","Sucrose_F","Raffinose",0,0.948
"Brine","Sucrose_F","Melibiose",0,0.946
"Brine","Sucrose_F","Lactose",0,0.945
"Brine","Sucrose_F","Trehalose",0,0.955
"Brine","Sucrose_F","Melezitose",0,0.949
"Brine","Sucrose_F","Methyl-?-D-glucoside",0,0.95
"Brine","Sucrose_F","Soluble Starch",0,0.948
"Brine","Sucrose_F","Cellobiose",0,0.95
"Brine","Sucrose_F","Salicin",0,0.953
"Brine","Sucrose_F","L-Rhamnose",0,0.946
"Brine","Sucrose_F","D-Xylose",0,0.956
"Brine","Sucrose_F","L-Arabinose",0,0.95
"Brine","Sucrose_F","D-Arabinose",0,0.949
"Brine","Sucrose_F","Methanol",0,0.946
"Brine","Sucrose_F","Erythritol",0,0.945
"Brine","Sucrose_F","Ribitol",0,0.954
"Brine","Sucrose_F","Galactitol",0,0.946
"Brine","Sucrose_F","myo-Inositol",0,0.946
"Brine","Sucrose_F","D-Glucosamine",0,0.955
"Brine","Sucrose_F","Vitamin-free",0,0.951
"Brine","Sucrose_F","Starch formation",0,0.947
"Brine","Sucrose_F","Growth at 37°C",0,0.956
"Brine","Lactose_F","Raffinose_F",0,0.995
"Brine","Lactose_F","Trehalose_F",0,0.994
"Brine","Lactose_F","Glucose",0,1
"Brine","Lactose_F","Inulin",0,0.994
"Brine","Lactose_F","Sucrose",0,0.994
"Brine","Lactose_F","Raffinose",0,0.994
"Brine","Lactose_F","Melibiose",0,0.994
"Brine","Lactose_F","Lactose",0,0.994
"Brine","Lactose_F","Trehalose",0,0.994
"Brine","Lactose_F","Melezitose",0,0.994
"Brine","Lactose_F","Methyl-?-D-glucoside",0,0.997
"Brine","Lactose_F","Soluble Starch",0,0.995
"Brine","Lactose_F","Cellobiose",0,0.994
"Brine","Lactose_F","Salicin",0,0.994
"Brine","Lactose_F","L-Rhamnose",0,0.994
"Brine","Lactose_F","D-Xylose",0,0.995
"Brine","Lactose_F","L-Arabinose",0,0.995
"Brine","Lactose_F","D-Arabinose",0,0.995
"Brine","Lactose_F","Methanol",0,0.995
"Brine","Lactose_F","Erythritol",0,0.994
"Brine","Lactose_F","Ribitol",0,0.995
"Brine","Lactose_F","Galactitol",0,0.994
"Brine","Lactose_F","myo-Inositol",0,0.994
"Brine","Lactose_F","D-Glucosamine",0,0.994
"Brine","Lactose_F","Vitamin-free",0,0.994
"Brine","Lactose_F","Starch formation",0,0.994
"Brine","Lactose_F","Growth at 37°C",0,0.994
"Brine","Raffinose_F","Trehalose_F",0,0.969
"Brine","Raffinose_F","Glucose",0,1
"Brine","Raffinose_F","Inulin",0,0.97
"Brine","Raffinose_F","Sucrose",0,0.972
"Brine","Raffinose_F","Raffinose",0,0.97
"Brine","Raffinose_F","Melibiose",0,0.968
"Brine","Raffinose_F","Lactose",0,0.969
"Brine","Raffinose_F","Trehalose",0,0.973
"Brine","Raffinose_F","Melezitose",0,0.971
"Brine","Raffinose_F","Methyl-?-D-glucoside",0,0.968
"Brine","Raffinose_F","Soluble Starch",0,0.968
"Brine","Raffinose_F","Cellobiose",0,0.974
"Brine","Raffinose_F","Salicin",0,0.97
"Brine","Raffinose_F","L-Rhamnose",0,0.969
"Brine","Raffinose_F","D-Xylose",0,0.975
"Brine","Raffinose_F","L-Arabinose",0,0.969
"Brine","Raffinose_F","D-Arabinose",0,0.968
"Brine","Raffinose_F","Methanol",0,0.968
"Brine","Raffinose_F","Erythritol",0,0.97
"Brine","Raffinose_F","Ribitol",0,0.974
"Brine","Raffinose_F","Galactitol",0,0.97
"Brine","Raffinose_F","myo-Inositol",0,0.968
"Brine","Raffinose_F","D-Glucosamine",0,0.973
"Brine","Raffinose_F","Vitamin-free",0,0.969
"Brine","Raffinose_F","Starch formation",0,0.97
"Brine","Raffinose_F","Growth at 37°C",0,0.969
"Brine","Trehalose_F","Glucose",0,1
"Brine","Trehalose_F","Inulin",0,0.938
"Brine","Trehalose_F","Sucrose",0,0.943
"Brine","Trehalose_F","Raffinose",0,0.938
"Brine","Trehalose_F","Melibiose",0,0.937
"Brine","Trehalose_F","Lactose",0,0.935
"Brine","Trehalose_F","Trehalose",0,0.946
"Brine","Trehalose_F","Melezitose",0,0.943
"Brine","Trehalose_F","Methyl-?-D-glucoside",0,0.941
"Brine","Trehalose_F","Soluble Starch",0,0.938
"Brine","Trehalose_F","Cellobiose",0,0.947
"Brine","Trehalose_F","Salicin",0,0.945
"Brine","Trehalose_F","L-Rhamnose",0,0.937
"Brine","Trehalose_F","D-Xylose",0,0.946
"Brine","Trehalose_F","L-Arabinose",0,0.938
"Brine","Trehalose_F","D-Arabinose",0,0.937
"Brine","Trehalose_F","Methanol",0,0.935
"Brine","Trehalose_F","Erythritol",0,0.939
"Brine","Trehalose_F","Ribitol",0,0.942
"Brine","Trehalose_F","Galactitol",0,0.937
"Brine","Trehalose_F","myo-Inositol",0,0.935
"Brine","Trehalose_F","D-Glucosamine",0,0.936
"Brine","Trehalose_F","Vitamin-free",0,0.937
"Brine","Trehalose_F","Starch formation",0,0.939
"Brine","Trehalose_F","Growth at 37°C",0,0.941
"Brine","Glucose","Inulin",1,1
"Brine","Glucose","Sucrose",1,1
"Brine","Glucose","Raffinose",1,1
"Brine","Glucose","Melibiose",1,1
"Brine","Glucose","Lactose",1,1
"Brine","Glucose","Trehalose",1,1
"Brine","Glucose","Melezitose",1,1
"Brine","Glucose","Methyl-?-D-glucoside",1,1
"Brine","Glucose","Soluble Starch",1,1
"Brine","Glucose","Cellobiose",1,1
"Brine","Glucose","Salicin",1,1
"Brine","Glucose","L-Rhamnose",1,1
"Brine","Glucose","D-Xylose",1,1
"Brine","Glucose","L-Arabinose",1,1
"Brine","Glucose","D-Arabinose",1,1
"Brine","Glucose","Methanol",1,1
"Brine","Glucose","Erythritol",1,1
"Brine","Glucose","Ribitol",1,1
"Brine","Glucose","Galactitol",1,1
"Brine","Glucose","myo-Inositol",1,1
"Brine","Glucose","D-Glucosamine",1,1
"Brine","Glucose","Vitamin-free",1,1
"Brine","Glucose","Starch formation",1,1
"Brine","Glucose","Growth at 37°C",1,1
"Brine","Inulin","Sucrose",0,0.964
"Brine","Inulin","Raffinose",0,0.962
"Brine","Inulin","Melibiose",0,0.961
"Brine","Inulin","Lactose",0,0.962
"Brine","Inulin","Trehalose",0,0.968
"Brine","Inulin","Melezitose",0,0.966
"Brine","Inulin","Methyl-?-D-glucoside",0,0.965
"Brine","Inulin","Soluble Starch",0,0.962
"Brine","Inulin","Cellobiose",0,0.965
"Brine","Inulin","Salicin",0,0.966
"Brine","Inulin","L-Rhamnose",0,0.962
"Brine","Inulin","D-Xylose",0,0.964
"Brine","Inulin","L-Arabinose",0,0.966
"Brine","Inulin","D-Arabinose",0,0.967
"Brine","Inulin","Methanol",0,0.962
"Brine","Inulin","Erythritol",0,0.963
"Brine","Inulin","Ribitol",0,0.964
"Brine","Inulin","Galactitol",0,0.964
"Brine","Inulin","myo-Inositol",0,0.962
"Brine","Inulin","D-Glucosamine",0,0.963
"Brine","Inulin","Vitamin-free",0,0.962
"Brine","Inulin","Starch formation",0,0.962
"Brine","Inulin","Growth at 37°C",0,0.966
"Brine","Sucrose","Raffinose",0,0.869
"Brine","Sucrose","Melibiose",0,0.867
"Brine","Sucrose","Lactose",0,0.866
"Brine","Sucrose","Trehalose",0,0.884
"Brine","Sucrose","Melezitose",0,0.873
"Brine","Sucrose","Methyl-?-D-glucoside",0,0.875
"Brine","Sucrose","Soluble Starch",0,0.869
"Brine","Sucrose","Cellobiose",0,0.889
"Brine","Sucrose","Salicin",0,0.888
"Brine","Sucrose","L-Rhamnose",0,0.871
"Brine","Sucrose","D-Xylose",0,0.889
"Brine","Sucrose","L-Arabinose",0,0.879
"Brine","Sucrose","D-Arabinose",0,0.868
"Brine","Sucrose","Methanol",0,0.865
"Brine","Sucrose","Erythritol",0,0.872
"Brine","Sucrose","Ribitol",0,0.886
"Brine","Sucrose","Galactitol",0,0.866
"Brine","Sucrose","myo-Inositol",0,0.866
"Brine","Sucrose","D-Glucosamine",0,0.876
"Brine","Sucrose","Vitamin-free",0,0.871
"Brine","Sucrose","Starch formation",0,0.867
"Brine","Sucrose","Growth at 37°C",0,0.88
"Brine","Raffinose","Melibiose",0,0.933
"Brine","Raffinose","Lactose",0,0.932
"Brine","Raffinose","Trehalose",0,0.936
"Brine","Raffinose","Melezitose",0,0.937
"Brine","Raffinose","Methyl-?-D-glucoside",0,0.941
"Brine","Raffinose","Soluble Starch",0,0.933
"Brine","Raffinose","Cellobiose",0,0.945
"Brine","Raffinose","Salicin",0,0.946
"Brine","Raffinose","L-Rhamnose",0,0.934
"Brine","Raffinose","D-Xylose",0,0.944
"Brine","Raffinose","L-Arabinose",0,0.933
"Brine","Raffinose","D-Arabinose",0,0.935
"Brine","Raffinose","Methanol",0,0.933
"Brine","Raffinose","Erythritol",0,0.932
"Brine","Raffinose","Ribitol",0,0.937
"Brine","Raffinose","Galactitol",0,0.933
"Brine","Raffinose","myo-Inositol",0,0.931
"Brine","Raffinose","D-Glucosamine",0,0.936
"Brine","Raffinose","Vitamin-free",0,0.935
"Brine","Raffinose","Starch formation",0,0.936
"Brine","Raffinose","Growth at 37°C",0,0.943
"Brine","Melibiose","Lactose",0,0.967
"Brine","Melibiose","Trehalose",0,0.968
"Brine","Melibiose","Melezitose",0,0.97
"Brine","Melibiose","Methyl-?-D-glucoside",0,0.968
"Brine","Melibiose","Soluble Starch",0,0.968
"Brine","Melibiose","Cellobiose",0,0.97
"Brine","Melibiose","Salicin",0,0.974
"Brine","Melibiose","L-Rhamnose",0,0.968
"Brine","Melibiose","D-Xylose",0,0.976
"Brine","Melibiose","L-Arabinose",0,0.968
"Brine","Melibiose","D-Arabinose",0,0.967
"Brine","Melibiose","Methanol",0,0.968
"Brine","Melibiose","Erythritol",0,0.969
"Brine","Melibiose","Ribitol",0,0.97
"Brine","Melibiose","Galactitol",0,0.967
"Brine","Melibiose","myo-Inositol",0,0.967
"Brine","Melibiose","D-Glucosamine",0,0.968
"Brine","Melibiose","Vitamin-free",0,0.968
"Brine","Melibiose","Starch formation",0,0.969
"Brine","Melibiose","Growth at 37°C",0,0.97
"Brine","Lactose","Trehalose",0,0.986
"Brine","Lactose","Melezitose",0,0.984
"Brine","Lactose","Methyl-?-D-glucoside",0,0.986
"Brine","Lactose","Soluble Starch",0,0.983
"Brine","Lactose","Cellobiose",0,0.99
"Brine","Lactose","Salicin",0,0.985
"Brine","Lactose","L-Rhamnose",0,0.984
"Brine","Lactose","D-Xylose",0,0.983
"Brine","Lactose","L-Arabinose",0,0.983
"Brine","Lactose","D-Arabinose",0,0.983
"Brine","Lactose","Methanol",0,0.984
"Brine","Lactose","Erythritol",0,0.984
"Brine","Lactose","Ribitol",0,0.984
"Brine","Lactose","Galactitol",0,0.984
"Brine","Lactose","myo-Inositol",0,0.983
"Brine","Lactose","D-Glucosamine",0,0.986
"Brine","Lactose","Vitamin-free",0,0.983
"Brine","Lactose","Starch formation",0,0.984
"Brine","Lactose","Growth at 37°C",0,0.984
"Brine","Trehalose","Melezitose",0,0.855
"Brine","Trehalose","Methyl-?-D-glucoside",0,0.845
"Brine","Trehalose","Soluble Starch",0,0.841
"Brine","Trehalose","Cellobiose",0,0.857
"Brine","Trehalose","Salicin",0,0.849
"Brine","Trehalose","L-Rhamnose",0,0.835
"Brine","Trehalose","D-Xylose",0,0.858
"Brine","Trehalose","L-Arabinose",0,0.835
"Brine","Trehalose","D-Arabinose",0,0.837
"Brine","Trehalose","Methanol",0,0.832
"Brine","Trehalose","Erythritol",0,0.84
"Brine","Trehalose","Ribitol",0,0.852
"Brine","Trehalose","Galactitol",0,0.835
"Brine","Trehalose","myo-Inositol",0,0.834
"Brine","Trehalose","D-Glucosamine",0,0.846
"Brine","Trehalose","Vitamin-free",0,0.84
"Brine","Trehalose","Starch formation",0,0.834
"Brine","Trehalose","Growth at 37°C",0,0.85
"Brine","Melezitose","Methyl-?-D-glucoside",0,0.904
"Brine","Melezitose","Soluble Starch",0,0.901
"Brine","Melezitose","Cellobiose",0,0.914
"Brine","Melezitose","Salicin",0,0.913
"Brine","Melezitose","L-Rhamnose",0,0.903
"Brine","Melezitose","D-Xylose",0,0.917
"Brine","Melezitose","L-Arabinose",0,0.904
"Brine","Melezitose","D-Arabinose",0,0.9
"Brine","Melezitose","Methanol",0,0.897
"Brine","Melezitose","Erythritol",0,0.905
"Brine","Melezitose","Ribitol",0,0.907
"Brine","Melezitose","Galactitol",0,0.898
"Brine","Melezitose","myo-Inositol",0,0.898
"Brine","Melezitose","D-Glucosamine",0,0.904
"Brine","Melezitose","Vitamin-free",0,0.899
"Brine","Melezitose","Starch formation",0,0.9
"Brine","Melezitose","Growth at 37°C",0,0.911
"Brine","Methyl-?-D-glucoside","Soluble Starch",0,0.913
"Brine","Methyl-?-D-glucoside","Cellobiose",0,0.921
"Brine","Methyl-?-D-glucoside","Salicin",0,0.919
"Brine","Methyl-?-D-glucoside","L-Rhamnose",0,0.911
"Brine","Methyl-?-D-glucoside","D-Xylose",0,0.927
"Brine","Methyl-?-D-glucoside","L-Arabinose",0,0.911
"Brine","Methyl-?-D-glucoside","D-Arabinose",0,0.914
"Brine","Methyl-?-D-glucoside","Methanol",0,0.908
"Brine","Methyl-?-D-glucoside","Erythritol",0,0.909
"Brine","Methyl-?-D-glucoside","Ribitol",0,0.921
"Brine","Methyl-?-D-glucoside","Galactitol",0,0.907
"Brine","Methyl-?-D-glucoside","myo-Inositol",0,0.908
"Brine","Methyl-?-D-glucoside","D-Glucosamine",0,0.916
"Brine","Methyl-?-D-glucoside","Vitamin-free",0,0.908
"Brine","Methyl-?-D-glucoside","Starch formation",0,0.908
"Brine","Methyl-?-D-glucoside","Growth at 37°C",0,0.918
"Brine","Soluble Starch","Cellobiose",0,0.953
"Brine","Soluble Starch","Salicin",0,0.955
"Brine","Soluble Starch","L-Rhamnose",0,0.949
"Brine","Soluble Starch","D-Xylose",0,0.959
"Brine","Soluble Starch","L-Arabinose",0,0.95
"Brine","Soluble Starch","D-Arabinose",0,0.95
"Brine","Soluble Starch","Methanol",0,0.949
"Brine","Soluble Starch","Erythritol",0,0.951
"Brine","Soluble Starch","Ribitol",0,0.954
"Brine","Soluble Starch","Galactitol",0,0.948
"Brine","Soluble Starch","myo-Inositol",0,0.949
"Brine","Soluble Starch","D-Glucosamine",0,0.951
"Brine","Soluble Starch","Vitamin-free",0,0.948
"Brine","Soluble Starch","Starch formation",0,0.95
"Brine","Soluble Starch","Growth at 37°C",0,0.958
"Brine","Cellobiose","Salicin",0,0.87
"Brine","Cellobiose","L-Rhamnose",0,0.854
"Brine","Cellobiose","D-Xylose",0,0.875
"Brine","Cellobiose","L-Arabinose",0,0.861
"Brine","Cellobiose","D-Arabinose",0,0.859
"Brine","Cellobiose","Methanol",0,0.851
"Brine","Cellobiose","Erythritol",0,0.858
"Brine","Cellobiose","Ribitol",0,0.874
"Brine","Cellobiose","Galactitol",0,0.856
"Brine","Cellobiose","myo-Inositol",0,0.851
"Brine","Cellobiose","D-Glucosamine",0,0.87
"Brine","Cellobiose","Vitamin-free",0,0.856
"Brine","Cellobiose","Starch formation",0,0.857
"Brine","Cellobiose","Growth at 37°C",0,0.865
"Brine","Salicin","L-Rhamnose",0,0.861
"Brine","Salicin","D-Xylose",0,0.871
"Brine","Salicin","L-Arabinose",0,0.867
"Brine","Salicin","D-Arabinose",0,0.861
"Brine","Salicin","Methanol",0,0.855
"Brine","Salicin","Erythritol",0,0.86
"Brine","Salicin","Ribitol",0,0.875
"Brine","Salicin","Galactitol",0,0.857
"Brine","Salicin","myo-Inositol",0,0.857
"Brine","Salicin","D-Glucosamine",0,0.866
"Brine","Salicin","Vitamin-free",0,0.861
"Brine","Salicin","Starch formation",0,0.861
"Brine","Salicin","Growth at 37°C",0,0.868
"Brine","L-Rhamnose","D-Xylose",0,0.97
"Brine","L-Rhamnose","L-Arabinose",0,0.969
"Brine","L-Rhamnose","D-Arabinose",0,0.969
"Brine","L-Rhamnose","Methanol",0,0.966
"Brine","L-Rhamnose","Erythritol",0,0.968
"Brine","L-Rhamnose","Ribitol",0,0.97
"Brine","L-Rhamnose","Galactitol",0,0.967
"Brine","L-Rhamnose","myo-Inositol",0,0.968
"Brine","L-Rhamnose","D-Glucosamine",0,0.966
"Brine","L-Rhamnose","Vitamin-free",0,0.968
"Brine","L-Rhamnose","Starch formation",0,0.968
"Brine","L-Rhamnose","Growth at 37°C",0,0.971
"Brine","D-Xylose","L-Arabinose",0,0.84
"Brine","D-Xylose","D-Arabinose",0,0.841
"Brine","D-Xylose","Methanol",0,0.831
"Brine","D-Xylose","Erythritol",0,0.836
"Brine","D-Xylose","Ribitol",0,0.845
"Brine","D-Xylose","Galactitol",0,0.833
"Brine","D-Xylose","myo-Inositol",0,0.831
"Brine","D-Xylose","D-Glucosamine",0,0.848
"Brine","D-Xylose","Vitamin-free",0,0.837
"Brine","D-Xylose","Starch formation",0,0.84
"Brine","D-Xylose","Growth at 37°C",0,0.852
"Brine","L-Arabinose","D-Arabinose",0,0.932
"Brine","L-Arabinose","Methanol",0,0.93
"Brine","L-Arabinose","Erythritol",0,0.937
"Brine","L-Arabinose","Ribitol",0,0.939
"Brine","L-Arabinose","Galactitol",0,0.932
"Brine","L-Arabinose","myo-Inositol",0,0.929
"Brine","L-Arabinose","D-Glucosamine",0,0.934
"Brine","L-Arabinose","Vitamin-free",0,0.933
"Brine","L-Arabinose","Starch formation",0,0.932
"Brine","L-Arabinose","Growth at 37°C",0,0.934
"Brine","D-Arabinose","Methanol",0,0.927
"Brine","D-Arabinose","Erythritol",0,0.928
"Brine","D-Arabinose","Ribitol",0,0.935
"Brine","D-Arabinose","Galactitol",0,0.93
"Brine","D-Arabinose","myo-Inositol",0,0.929
"Brine","D-Arabinose","D-Glucosamine",0,0.932
"Brine","D-Arabinose","Vitamin-free",0,0.929
"Brine","D-Arabinose","Starch formation",0,0.928
"Brine","D-Arabinose","Growth at 37°C",0,0.945
"Brine","Methanol","Erythritol",0,0.99
"Brine","Methanol","Ribitol",0,0.989
"Brine","Methanol","Galactitol",0,0.99
"Brine","Methanol","myo-Inositol",0,0.989
"Brine","Methanol","D-Glucosamine",0,0.992
"Brine","Methanol","Vitamin-free",0,0.99
"Brine","Methanol","Starch formation",0,0.99
"Brine","Methanol","Growth at 37°C",0,0.991
"Brine","Erythritol","Ribitol",0,0.953
"Brine","Erythritol","Galactitol",0,0.948
"Brine","Erythritol","myo-Inositol",0,0.947
"Brine","Erythritol","D-Glucosamine",0,0.948
"Brine","Erythritol","Vitamin-free",0,0.952
"Brine","Erythritol","Starch formation",0,0.948
"Brine","Erythritol","Growth at 37°C",0,0.949
"Brine","Ribitol","Galactitol",0,0.868
"Brine","Ribitol","myo-Inositol",0,0.866
"Brine","Ribitol","D-Glucosamine",0,0.873
"Brine","Ribitol","Vitamin-free",0,0.872
"Brine","Ribitol","Starch formation",0,0.869
"Brine","Ribitol","Growth at 37°C",0,0.882
"Brine","Galactitol","myo-Inositol",0,0.979
"Brine","Galactitol","D-Glucosamine",0,0.982
"Brine","Galactitol","Vitamin-free",0,0.979
"Brine","Galactitol","Starch formation",0,0.979
"Brine","Galactitol","Growth at 37°C",0,0.983
"Brine","myo-Inositol","D-Glucosamine",0,0.988
"Brine","myo-Inositol","Vitamin-free",0,0.988
"Brine","myo-Inositol","Starch formation",0,0.988
"Brine","myo-Inositol","Growth at 37°C",0,0.991
"Brine","D-Glucosamine","Vitamin-free",0,0.917
"Brine","D-Glucosamine","Starch formation",0,0.917
"Brine","D-Glucosamine","Growth at 37°C",0,0.925
"Brine","Vitamin-free","Starch formation",0,0.955
"Brine","Vitamin-free","Growth at 37°C",0,0.953
"Brine","Starch formation","Growth at 37°C",0,0.961
"Plant","Glucose","Erythritol",68,0.966
"Food","Glucose","Starch formation",52,0.981
"Pickled.Salted.Brined","Glucose","Methanol",22,1
"Fruit","Glucose","Erythritol",118,0.978
"Drink.Juice","Glucose","D-Xylose",24,0.987
"Sugar.Cane","Lactose_F","Glucose",0,1
"Sugar.Cane","Lactose_F","Lactose",0,0.922
"Sugar.Cane","Lactose_F","Soluble Starch",0,0.926
"Sugar.Cane","Lactose_F","myo-Inositol",0,0.92
"Sugar.Cane","Lactose_F","Starch formation",0,0.927
"Sugar.Cane","Glucose","Lactose",5,1
"Sugar.Cane","Glucose","Soluble Starch",5,1
"Sugar.Cane","Glucose","myo-Inositol",5,1
"Sugar.Cane","Glucose","Starch formation",5,1
"Sugar.Cane","Lactose","Soluble Starch",0,0.863
"Sugar.Cane","Lactose","myo-Inositol",0,0.855
"Sugar.Cane","Lactose","Starch formation",0,0.857
"Sugar.Cane","Soluble Starch","myo-Inositol",0,0.664
"Sugar.Cane","Soluble Starch","Starch formation",0,0.68
"Sugar.Cane","myo-Inositol","Starch formation",0,0.875
"Fermented","Glucose","D-Xylose",36,0.979
"Wine","Glucose","Methanol",29,1
"Beer","Glucose","Methanol",26,1
"Tequila","Lactose_F","Glucose",0,1
"Tequila","Lactose_F","Melibiose",0,0.846
"Tequila","Lactose_F","myo-Inositol",0,0.851
"Tequila","Lactose_F","Starch formation",0,0.854
"Tequila","Glucose","Melibiose",11,1
"Tequila","Glucose","myo-Inositol",11,1
"Tequila","Glucose","Starch formation",11,1
"Tequila","Melibiose","myo-Inositol",0,0.66
"Tequila","Melibiose","Starch formation",0,0.673
"Tequila","myo-Inositol","Starch formation",0,0.725
"Cider","Glucose","Starch formation",17,1
"Wood","Lactose_F","Glucose",0,1
"Silage","Lactose_F","Glucose",0,1
"Silage","Lactose_F","Inulin",0,0.912
"Silage","Lactose_F","Methanol",0,0.909
"Silage","Lactose_F","Galactitol",0,0.907
"Silage","Glucose","Inulin",8,1
"Silage","Glucose","Methanol",8,1
"Silage","Glucose","Galactitol",8,1
