"Isolation","Trait_A","Trait_B","Observed_NN","Percent_NN"
"Water","Glucose","Raffinose",16,1
"Water","Glucose","Melibiose",19,1
"Water","Glucose","Galactose",6,1
"Water","Glucose","Lactose",19,1
"Water","Glucose","Trehalose",8,1
"Water","Glucose","Maltose",13,1
"Water","Glucose","Melezitose",15,1
"Water","Glucose","Methyl-?-D-glucoside",17,1
"Water","Glucose","Soluble Starch",18,1
"Water","Glucose","Cellobiose",8,1
"Water","Glucose","Salicin",8,1
"Water","Glucose","L-Sorbose",7,1
"Water","Glucose","L-Rhamnose",15,1
"Water","Glucose","D-Xylose",8,1
"Water","Glucose","L-Arabinose",12,1
"Water","Glucose","D-Arabinose",17,1
"Water","Glucose","D-Ribose",12,1
"Water","Glucose","Methanol",23,1
"Water","Glucose","Ethanol",4,1
"Water","Glucose","Glycerol",2,0.001
"Water","Glucose","Erythritol",13,1
"Water","Glucose","Ribitol",8,1
"Water","Glucose","Galactitol",19,1
"Water","Glucose","D-Mannitol",6,1
"Water","Glucose","D-Glucitol",3,0.134
"Water","Glucose","myo-Inositol",22,1
"Water","Glucose","DL-Lactate",13,1
"Water","Glucose","Succinate",2,0.006
"Water","Glucose","Citrate",6,1
"Water","Glucose","D-Gluconate",4,1
"Water","Glucose","D-Glucosamine",13,1
"Water","Glucose","Nitrate",22,1
"Water","Glucose","Vitamin-free",17,1
"Water","Glucose","2-Keto-D-gluconate",10,1
"Water","Glucose","Starch formation",23,1
"Water","Glucose","Growth at 19°C",0,0
"Water","Glucose","Growth at 25°C",0,0
"Water","Glucose","Growth at 30°C",3,0.111
"Water","Glucose","Growth at 37°C",0,0.005
"Water","Inulin","Ethanol",4,1
"Water","Inulin","Glycerol",2,1
"Water","Inulin","D-Mannitol",6,1
"Water","Inulin","D-Glucitol",3,1
"Water","Inulin","Succinate",2,1
"Water","Inulin","Growth at 19°C",0,0.806
"Water","Inulin","Growth at 25°C",0,0.805
"Water","Inulin","Growth at 30°C",3,1
"Water","Sucrose","Ethanol",4,1
"Water","Sucrose","Glycerol",2,0.669
"Water","Sucrose","D-Mannitol",6,1
"Water","Sucrose","D-Glucitol",3,0.981
"Water","Sucrose","Succinate",2,0.674
"Water","Sucrose","Growth at 19°C",0,0.002
"Water","Sucrose","Growth at 25°C",0,0.002
"Water","Sucrose","Growth at 30°C",3,0.978
"Water","Raffinose","Ethanol",4,1
"Water","Raffinose","Glycerol",2,1
"Water","Raffinose","D-Mannitol",6,1
"Water","Raffinose","D-Glucitol",3,1
"Water","Raffinose","Succinate",2,1
"Water","Raffinose","Growth at 19°C",0,0.628
"Water","Raffinose","Growth at 25°C",0,0.63
"Water","Raffinose","Growth at 30°C",3,1
"Water","Melibiose","Ethanol",4,1
"Water","Melibiose","Glycerol",2,1
"Water","Melibiose","D-Mannitol",6,1
"Water","Melibiose","D-Glucitol",3,1
"Water","Melibiose","Succinate",2,1
"Water","Melibiose","Growth at 19°C",0,0.851
"Water","Melibiose","Growth at 25°C",0,0.851
"Water","Melibiose","Growth at 30°C",3,1
"Water","Galactose","Ethanol",4,1
"Water","Galactose","Glycerol",2,0.591
"Water","Galactose","D-Mannitol",6,1
"Water","Galactose","D-Glucitol",3,0.938
"Water","Galactose","Succinate",2,0.602
"Water","Galactose","Growth at 19°C",0,0.001
"Water","Galactose","Growth at 25°C",0,0.001
"Water","Galactose","Growth at 30°C",3,0.939
"Water","Lactose","Ethanol",4,1
"Water","Lactose","Glycerol",2,0.999
"Water","Lactose","D-Mannitol",6,1
"Water","Lactose","D-Glucitol",3,1
"Water","Lactose","Succinate",2,0.999
"Water","Lactose","Growth at 19°C",0,0.164
"Water","Lactose","Growth at 25°C",0,0.165
"Water","Lactose","Growth at 30°C",3,1
"Water","Trehalose","Ethanol",4,1
"Water","Trehalose","Glycerol",2,0.137
"Water","Trehalose","D-Mannitol",6,1
"Water","Trehalose","D-Glucitol",3,0.921
"Water","Trehalose","Succinate",2,0.158
"Water","Trehalose","Growth at 19°C",0,0
"Water","Trehalose","Growth at 25°C",0,0
"Water","Trehalose","Growth at 30°C",3,0.919
"Water","Maltose","Ethanol",4,1
"Water","Maltose","Glycerol",2,0.185
"Water","Maltose","D-Mannitol",6,1
"Water","Maltose","D-Glucitol",3,0.953
"Water","Maltose","Succinate",2,0.197
"Water","Maltose","Growth at 19°C",0,0
"Water","Maltose","Growth at 25°C",0,0
"Water","Maltose","Growth at 30°C",3,0.952
"Water","Melezitose","Ethanol",4,1
"Water","Melezitose","Glycerol",2,0.252
"Water","Melezitose","D-Mannitol",6,1
"Water","Melezitose","D-Glucitol",3,0.967
"Water","Melezitose","Succinate",2,0.269
"Water","Melezitose","Growth at 19°C",0,0
"Water","Melezitose","Growth at 25°C",0,0
"Water","Melezitose","Growth at 30°C",3,0.969
"Water","Methyl-?-D-glucoside","Ethanol",4,1
"Water","Methyl-?-D-glucoside","Glycerol",2,0.272
"Water","Methyl-?-D-glucoside","D-Mannitol",6,1
"Water","Methyl-?-D-glucoside","D-Glucitol",3,0.962
"Water","Methyl-?-D-glucoside","Succinate",2,0.281
"Water","Methyl-?-D-glucoside","Growth at 19°C",0,0
"Water","Methyl-?-D-glucoside","Growth at 25°C",0,0
"Water","Methyl-?-D-glucoside","Growth at 30°C",3,0.964
"Water","Soluble Starch","Ethanol",4,1
"Water","Soluble Starch","Glycerol",2,0.917
"Water","Soluble Starch","D-Mannitol",6,1
"Water","Soluble Starch","D-Glucitol",3,0.997
"Water","Soluble Starch","Succinate",2,0.924
"Water","Soluble Starch","Growth at 19°C",0,0.013
"Water","Soluble Starch","Growth at 25°C",0,0.013
"Water","Soluble Starch","Growth at 30°C",3,0.998
"Water","Cellobiose","Ethanol",4,1
"Water","Cellobiose","Glycerol",2,0.153
"Water","Cellobiose","D-Mannitol",6,1
"Water","Cellobiose","D-Glucitol",3,0.94
"Water","Cellobiose","Succinate",2,0.171
"Water","Cellobiose","Growth at 19°C",0,0.001
"Water","Cellobiose","Growth at 25°C",0,0
"Water","Cellobiose","Growth at 30°C",3,0.943
"Water","Salicin","Ethanol",4,1
"Water","Salicin","Glycerol",2,0.183
"Water","Salicin","D-Mannitol",6,1
"Water","Salicin","D-Glucitol",3,0.955
"Water","Salicin","Succinate",2,0.2
"Water","Salicin","Growth at 19°C",0,0.001
"Water","Salicin","Growth at 25°C",0,0.001
"Water","Salicin","Growth at 30°C",3,0.945
"Water","L-Sorbose","Ethanol",4,1
"Water","L-Sorbose","Glycerol",2,0.68
"Water","L-Sorbose","D-Mannitol",6,1
"Water","L-Sorbose","D-Glucitol",3,0.963
"Water","L-Sorbose","Succinate",2,0.688
"Water","L-Sorbose","Growth at 19°C",0,0.003
"Water","L-Sorbose","Growth at 25°C",0,0.003
"Water","L-Sorbose","Growth at 30°C",3,0.96
"Water","L-Rhamnose","Ethanol",4,1
"Water","L-Rhamnose","Glycerol",2,0.99
"Water","L-Rhamnose","D-Mannitol",6,1
"Water","L-Rhamnose","D-Glucitol",3,1
"Water","L-Rhamnose","Succinate",2,0.992
"Water","L-Rhamnose","Growth at 19°C",0,0.139
"Water","L-Rhamnose","Growth at 25°C",0,0.141
"Water","L-Rhamnose","Growth at 30°C",3,1
"Water","D-Xylose","Ethanol",4,1
"Water","D-Xylose","Glycerol",2,0.123
"Water","D-Xylose","D-Mannitol",6,1
"Water","D-Xylose","D-Glucitol",3,0.941
"Water","D-Xylose","Succinate",2,0.14
"Water","D-Xylose","Growth at 19°C",0,0
"Water","D-Xylose","Growth at 25°C",0,0
"Water","D-Xylose","Growth at 30°C",3,0.935
"Water","L-Arabinose","Ethanol",4,1
"Water","L-Arabinose","Glycerol",2,0.972
"Water","L-Arabinose","D-Mannitol",6,1
"Water","L-Arabinose","D-Glucitol",3,1
"Water","L-Arabinose","Succinate",2,0.973
"Water","L-Arabinose","Growth at 19°C",0,0.091
"Water","L-Arabinose","Growth at 25°C",0,0.09
"Water","L-Arabinose","Growth at 30°C",3,1
"Water","D-Arabinose","Ethanol",4,1
"Water","D-Arabinose","Glycerol",2,0.987
"Water","D-Arabinose","D-Mannitol",6,1
"Water","D-Arabinose","D-Glucitol",3,1
"Water","D-Arabinose","Succinate",2,0.986
"Water","D-Arabinose","Growth at 19°C",0,0.101
"Water","D-Arabinose","Growth at 25°C",0,0.102
"Water","D-Arabinose","Growth at 30°C",3,1
"Water","D-Ribose","Ethanol",4,1
"Water","D-Ribose","Glycerol",2,0.857
"Water","D-Ribose","D-Mannitol",6,1
"Water","D-Ribose","D-Glucitol",3,0.995
"Water","D-Ribose","Succinate",2,0.86
"Water","D-Ribose","Growth at 19°C",0,0.005
"Water","D-Ribose","Growth at 25°C",0,0.006
"Water","D-Ribose","Growth at 30°C",3,0.995
"Water","Methanol","Ethanol",4,1
"Water","Methanol","Glycerol",2,0.997
"Water","Methanol","D-Mannitol",6,1
"Water","Methanol","D-Glucitol",3,1
"Water","Methanol","Succinate",2,0.997
"Water","Methanol","Growth at 19°C",0,0.2
"Water","Methanol","Growth at 25°C",0,0.201
"Water","Methanol","Growth at 30°C",3,1
"Water","Ethanol","Glycerol",2,0.009
"Water","Ethanol","Erythritol",13,1
"Water","Ethanol","Ribitol",8,1
"Water","Ethanol","Galactitol",19,1
"Water","Ethanol","D-Mannitol",6,1
"Water","Ethanol","D-Glucitol",3,0.228
"Water","Ethanol","myo-Inositol",22,1
"Water","Ethanol","DL-Lactate",13,1
"Water","Ethanol","Succinate",2,0.02
"Water","Ethanol","Citrate",6,1
"Water","Ethanol","D-Gluconate",4,1
"Water","Ethanol","D-Glucosamine",13,1
"Water","Ethanol","Nitrate",22,1
"Water","Ethanol","Vitamin-free",17,1
"Water","Ethanol","2-Keto-D-gluconate",10,1
"Water","Ethanol","Starch formation",23,1
"Water","Ethanol","Growth at 19°C",0,0
"Water","Ethanol","Growth at 25°C",0,0
"Water","Ethanol","Growth at 30°C",3,0.217
"Water","Ethanol","Growth at 37°C",0,0.011
"Water","Glycerol","Erythritol",13,1
"Water","Glycerol","Ribitol",8,1
"Water","Glycerol","Galactitol",19,1
"Water","Glycerol","D-Mannitol",6,1
"Water","Glycerol","D-Glucitol",3,0.209
"Water","Glycerol","myo-Inositol",22,1
"Water","Glycerol","DL-Lactate",13,1
"Water","Glycerol","Succinate",2,0.012
"Water","Glycerol","Citrate",6,1
"Water","Glycerol","D-Gluconate",4,1
"Water","Glycerol","D-Glucosamine",13,1
"Water","Glycerol","Nitrate",22,1
"Water","Glycerol","Vitamin-free",17,1
"Water","Glycerol","2-Keto-D-gluconate",10,1
"Water","Glycerol","Starch formation",23,1
"Water","Glycerol","Growth at 19°C",0,0
"Water","Glycerol","Growth at 25°C",0,0
"Water","Glycerol","Growth at 30°C",3,0.183
"Water","Glycerol","Growth at 37°C",0,0.006
"Water","Erythritol","D-Mannitol",6,1
"Water","Erythritol","D-Glucitol",3,1
"Water","Erythritol","Succinate",2,0.99
"Water","Erythritol","Growth at 19°C",0,0.128
"Water","Erythritol","Growth at 25°C",0,0.128
"Water","Erythritol","Growth at 30°C",3,1
"Water","Ribitol","D-Mannitol",6,1
"Water","Ribitol","D-Glucitol",3,0.985
"Water","Ribitol","Succinate",2,0.776
"Water","Ribitol","Growth at 19°C",0,0.002
"Water","Ribitol","Growth at 25°C",0,0.002
"Water","Ribitol","Growth at 30°C",3,0.987
"Water","Galactitol","D-Mannitol",6,1
"Water","Galactitol","D-Glucitol",3,1
"Water","Galactitol","Succinate",2,1
"Water","Galactitol","Growth at 19°C",0,0.851
"Water","Galactitol","Growth at 25°C",0,0.854
"Water","Galactitol","Growth at 30°C",3,1
"Water","D-Mannitol","D-Glucitol",3,0.213
"Water","D-Mannitol","myo-Inositol",22,1
"Water","D-Mannitol","DL-Lactate",13,1
"Water","D-Mannitol","Succinate",2,0.012
"Water","D-Mannitol","Citrate",6,1
"Water","D-Mannitol","D-Gluconate",4,1
"Water","D-Mannitol","D-Glucosamine",13,1
"Water","D-Mannitol","Nitrate",22,1
"Water","D-Mannitol","Vitamin-free",17,1
"Water","D-Mannitol","2-Keto-D-gluconate",10,1
"Water","D-Mannitol","Starch formation",23,1
"Water","D-Mannitol","Growth at 19°C",0,0
"Water","D-Mannitol","Growth at 25°C",0,0
"Water","D-Mannitol","Growth at 30°C",3,0.195
"Water","D-Mannitol","Growth at 37°C",0,0.006
"Water","D-Glucitol","myo-Inositol",22,1
"Water","D-Glucitol","DL-Lactate",13,1
"Water","D-Glucitol","Succinate",2,0.021
"Water","D-Glucitol","Citrate",6,1
"Water","D-Glucitol","D-Gluconate",4,1
"Water","D-Glucitol","D-Glucosamine",13,1
"Water","D-Glucitol","Nitrate",22,1
"Water","D-Glucitol","Vitamin-free",17,1
"Water","D-Glucitol","2-Keto-D-gluconate",10,1
"Water","D-Glucitol","Starch formation",23,1
"Water","D-Glucitol","Growth at 19°C",0,0
"Water","D-Glucitol","Growth at 25°C",0,0
"Water","D-Glucitol","Growth at 30°C",3,0.234
"Water","D-Glucitol","Growth at 37°C",0,0.006
"Water","myo-Inositol","Succinate",2,1
"Water","myo-Inositol","Growth at 19°C",0,0.888
"Water","myo-Inositol","Growth at 25°C",0,0.888
"Water","myo-Inositol","Growth at 30°C",3,1
"Water","DL-Lactate","Succinate",2,0.366
"Water","DL-Lactate","Growth at 19°C",0,0.002
"Water","DL-Lactate","Growth at 25°C",0,0.002
"Water","DL-Lactate","Growth at 30°C",3,0.856
"Water","Succinate","Citrate",6,1
"Water","Succinate","D-Gluconate",4,1
"Water","Succinate","D-Glucosamine",13,1
"Water","Succinate","Nitrate",22,1
"Water","Succinate","Vitamin-free",17,1
"Water","Succinate","2-Keto-D-gluconate",10,1
"Water","Succinate","Starch formation",23,1
"Water","Succinate","Growth at 19°C",0,0
"Water","Succinate","Growth at 25°C",0,0
"Water","Succinate","Growth at 30°C",3,0.221
"Water","Succinate","Growth at 37°C",0,0.007
"Water","Citrate","Growth at 19°C",0,0.002
"Water","Citrate","Growth at 25°C",0,0.002
"Water","Citrate","Growth at 30°C",3,0.97
"Water","D-Gluconate","Growth at 19°C",0,0
"Water","D-Gluconate","Growth at 25°C",0,0.001
"Water","D-Gluconate","Growth at 30°C",3,0.952
"Water","D-Glucosamine","Growth at 19°C",0,0.006
"Water","D-Glucosamine","Growth at 25°C",0,0.005
"Water","D-Glucosamine","Growth at 30°C",3,0.995
"Water","Nitrate","Growth at 19°C",0,0.042
"Water","Nitrate","Growth at 25°C",0,0.042
"Water","Nitrate","Growth at 30°C",3,0.999
"Water","Vitamin-free","Growth at 19°C",0,0.019
"Water","Vitamin-free","Growth at 25°C",0,0.018
"Water","Vitamin-free","Growth at 30°C",3,0.998
"Water","2-Keto-D-gluconate","Growth at 19°C",0,0.001
"Water","2-Keto-D-gluconate","Growth at 25°C",0,0.001
"Water","2-Keto-D-gluconate","Growth at 30°C",3,0.97
"Water","Starch formation","Growth at 19°C",0,0.748
"Water","Starch formation","Growth at 25°C",0,0.748
"Water","Starch formation","Growth at 30°C",3,1
"Water","Growth at 19°C","Growth at 25°C",0,0
"Water","Growth at 19°C","Growth at 30°C",3,0.114
"Water","Growth at 19°C","Growth at 37°C",0,0.005
"Water","Growth at 25°C","Growth at 30°C",3,0.124
"Water","Growth at 25°C","Growth at 37°C",0,0.006
"Water","Growth at 30°C","Growth at 37°C",0,0.009
"Tree.exudate","Glucose_F","Glucose",0,0
"Tree.exudate","Glucose_F","Growth at 19°C",0,0
"Tree.exudate","Glucose_F","Growth at 25°C",0,0
"Tree.exudate","Galactose_F","Glucose",0,0
"Tree.exudate","Galactose_F","Growth at 19°C",0,0
"Tree.exudate","Galactose_F","Growth at 25°C",0,0
"Tree.exudate","Sucrose_F","Glucose",0,0
"Tree.exudate","Sucrose_F","Growth at 19°C",0,0
"Tree.exudate","Sucrose_F","Growth at 25°C",0,0
"Tree.exudate","Maltose_F","Glucose",0,0
"Tree.exudate","Maltose_F","Growth at 19°C",0,0
"Tree.exudate","Maltose_F","Growth at 25°C",0,0
"Tree.exudate","Lactose_F","Glucose",0,0.11
"Tree.exudate","Lactose_F","Growth at 19°C",0,0.111
"Tree.exudate","Lactose_F","Growth at 25°C",0,0.11
"Tree.exudate","Raffinose_F","Glucose",0,0
"Tree.exudate","Raffinose_F","Growth at 19°C",0,0
"Tree.exudate","Raffinose_F","Growth at 25°C",0,0
"Tree.exudate","Trehalose_F","Glucose",0,0
"Tree.exudate","Trehalose_F","Growth at 19°C",0,0
"Tree.exudate","Trehalose_F","Growth at 25°C",0,0
"Tree.exudate","Glucose","Inulin",22,1
"Tree.exudate","Glucose","Sucrose",14,0
"Tree.exudate","Glucose","Raffinose",16,0.863
"Tree.exudate","Glucose","Melibiose",19,1
"Tree.exudate","Glucose","Galactose",6,0
"Tree.exudate","Glucose","Lactose",19,1
"Tree.exudate","Glucose","Trehalose",8,0
"Tree.exudate","Glucose","Maltose",13,0
"Tree.exudate","Glucose","Melezitose",15,0
"Tree.exudate","Glucose","Methyl-?-D-glucoside",17,0
"Tree.exudate","Glucose","Soluble Starch",18,1
"Tree.exudate","Glucose","Cellobiose",8,0
"Tree.exudate","Glucose","Salicin",8,0
"Tree.exudate","Glucose","L-Sorbose",7,0
"Tree.exudate","Glucose","L-Rhamnose",15,0.69
"Tree.exudate","Glucose","D-Xylose",8,0
"Tree.exudate","Glucose","L-Arabinose",12,0.029
"Tree.exudate","Glucose","D-Arabinose",17,0.945
"Tree.exudate","Glucose","D-Ribose",12,0
"Tree.exudate","Glucose","Methanol",23,1
"Tree.exudate","Glucose","Ethanol",4,0
"Tree.exudate","Glucose","Glycerol",2,0
"Tree.exudate","Glucose","Erythritol",13,0.225
"Tree.exudate","Glucose","Ribitol",8,0
"Tree.exudate","Glucose","Galactitol",19,1
"Tree.exudate","Glucose","D-Mannitol",6,0
"Tree.exudate","Glucose","D-Glucitol",3,0
"Tree.exudate","Glucose","myo-Inositol",22,1
"Tree.exudate","Glucose","DL-Lactate",13,0
"Tree.exudate","Glucose","Succinate",2,0
"Tree.exudate","Glucose","Citrate",6,0
"Tree.exudate","Glucose","D-Gluconate",4,0
"Tree.exudate","Glucose","D-Glucosamine",13,0.001
"Tree.exudate","Glucose","Nitrate",22,1
"Tree.exudate","Glucose","Vitamin-free",17,1
"Tree.exudate","Glucose","2-Keto-D-gluconate",10,0
"Tree.exudate","Glucose","Starch formation",23,1
"Tree.exudate","Glucose","Growth at 19°C",0,0
"Tree.exudate","Glucose","Growth at 25°C",0,0
"Tree.exudate","Glucose","Growth at 30°C",3,0
"Tree.exudate","Glucose","Growth at 37°C",0,0
"Tree.exudate","Inulin","Growth at 19°C",0,0
"Tree.exudate","Inulin","Growth at 25°C",0,0
"Tree.exudate","Sucrose","Growth at 19°C",0,0
"Tree.exudate","Sucrose","Growth at 25°C",0,0
"Tree.exudate","Raffinose","Growth at 19°C",0,0
"Tree.exudate","Raffinose","Growth at 25°C",0,0
"Tree.exudate","Melibiose","Growth at 19°C",0,0
"Tree.exudate","Melibiose","Growth at 25°C",0,0
"Tree.exudate","Galactose","Growth at 19°C",0,0
"Tree.exudate","Galactose","Growth at 25°C",0,0
"Tree.exudate","Lactose","Growth at 19°C",0,0.001
"Tree.exudate","Lactose","Growth at 25°C",0,0
"Tree.exudate","Trehalose","Growth at 19°C",0,0
"Tree.exudate","Trehalose","Growth at 25°C",0,0
"Tree.exudate","Maltose","Growth at 19°C",0,0
"Tree.exudate","Maltose","Growth at 25°C",0,0
"Tree.exudate","Melezitose","Growth at 19°C",0,0
"Tree.exudate","Melezitose","Growth at 25°C",0,0
"Tree.exudate","Methyl-?-D-glucoside","Growth at 19°C",0,0
"Tree.exudate","Methyl-?-D-glucoside","Growth at 25°C",0,0
"Tree.exudate","Soluble Starch","Growth at 19°C",0,0
"Tree.exudate","Soluble Starch","Growth at 25°C",0,0
"Tree.exudate","Cellobiose","Growth at 19°C",0,0
"Tree.exudate","Cellobiose","Growth at 25°C",0,0
"Tree.exudate","Salicin","Growth at 19°C",0,0
"Tree.exudate","Salicin","Growth at 25°C",0,0
"Tree.exudate","L-Sorbose","Growth at 19°C",0,0
"Tree.exudate","L-Sorbose","Growth at 25°C",0,0
"Tree.exudate","L-Rhamnose","Growth at 19°C",0,0
"Tree.exudate","L-Rhamnose","Growth at 25°C",0,0
"Tree.exudate","D-Xylose","Growth at 19°C",0,0
"Tree.exudate","D-Xylose","Growth at 25°C",0,0
"Tree.exudate","L-Arabinose","Growth at 19°C",0,0
"Tree.exudate","L-Arabinose","Growth at 25°C",0,0
"Tree.exudate","D-Arabinose","Growth at 19°C",0,0
"Tree.exudate","D-Arabinose","Growth at 25°C",0,0
"Tree.exudate","D-Ribose","Growth at 19°C",0,0
"Tree.exudate","D-Ribose","Growth at 25°C",0,0
"Tree.exudate","Methanol","Growth at 19°C",0,0
"Tree.exudate","Methanol","Growth at 25°C",0,0
"Tree.exudate","Ethanol","Growth at 19°C",0,0
"Tree.exudate","Ethanol","Growth at 25°C",0,0
"Tree.exudate","Glycerol","Growth at 19°C",0,0
"Tree.exudate","Glycerol","Growth at 25°C",0,0
"Tree.exudate","Erythritol","Growth at 19°C",0,0
"Tree.exudate","Erythritol","Growth at 25°C",0,0
"Tree.exudate","Ribitol","Growth at 19°C",0,0
"Tree.exudate","Ribitol","Growth at 25°C",0,0
"Tree.exudate","Galactitol","Growth at 19°C",0,0
"Tree.exudate","Galactitol","Growth at 25°C",0,0
"Tree.exudate","D-Mannitol","Growth at 19°C",0,0
"Tree.exudate","D-Mannitol","Growth at 25°C",0,0
"Tree.exudate","D-Glucitol","Growth at 19°C",0,0
"Tree.exudate","D-Glucitol","Growth at 25°C",0,0
"Tree.exudate","myo-Inositol","Growth at 19°C",0,0.109
"Tree.exudate","myo-Inositol","Growth at 25°C",0,0.11
"Tree.exudate","DL-Lactate","Growth at 19°C",0,0
"Tree.exudate","DL-Lactate","Growth at 25°C",0,0
"Tree.exudate","Succinate","Growth at 19°C",0,0
"Tree.exudate","Succinate","Growth at 25°C",0,0
"Tree.exudate","Citrate","Growth at 19°C",0,0
"Tree.exudate","Citrate","Growth at 25°C",0,0
"Tree.exudate","D-Gluconate","Growth at 19°C",0,0
"Tree.exudate","D-Gluconate","Growth at 25°C",0,0
"Tree.exudate","D-Glucosamine","Growth at 19°C",0,0
"Tree.exudate","D-Glucosamine","Growth at 25°C",0,0
"Tree.exudate","Nitrate","Growth at 19°C",0,0
"Tree.exudate","Nitrate","Growth at 25°C",0,0
"Tree.exudate","Vitamin-free","Growth at 19°C",0,0
"Tree.exudate","Vitamin-free","Growth at 25°C",0,0
"Tree.exudate","2-Keto-D-gluconate","Growth at 19°C",0,0
"Tree.exudate","2-Keto-D-gluconate","Growth at 25°C",0,0
"Tree.exudate","Starch formation","Growth at 19°C",0,0.006
"Tree.exudate","Starch formation","Growth at 25°C",0,0.006
"Tree.exudate","Growth at 19°C","Growth at 25°C",0,0
"Tree.exudate","Growth at 19°C","Growth at 30°C",3,0
"Tree.exudate","Growth at 19°C","Growth at 37°C",0,0
"Tree.exudate","Growth at 25°C","Growth at 30°C",3,0
"Tree.exudate","Growth at 25°C","Growth at 37°C",0,0
"Tree.flux","Glucose_F","Glucose",0,0
"Tree.flux","Glucose_F","Growth at 19°C",0,0
"Tree.flux","Glucose_F","Growth at 25°C",0,0
"Tree.flux","Galactose_F","Glucose",0,0
"Tree.flux","Galactose_F","Growth at 19°C",0,0
"Tree.flux","Galactose_F","Growth at 25°C",0,0
"Tree.flux","Sucrose_F","Glucose",0,0
"Tree.flux","Sucrose_F","Growth at 19°C",0,0
"Tree.flux","Sucrose_F","Growth at 25°C",0,0
"Tree.flux","Maltose_F","Glucose",0,0
"Tree.flux","Maltose_F","Growth at 19°C",0,0
"Tree.flux","Maltose_F","Growth at 25°C",0,0
"Tree.flux","Lactose_F","Glucose",0,0.218
"Tree.flux","Lactose_F","Growth at 19°C",0,0.218
"Tree.flux","Lactose_F","Growth at 25°C",0,0.22
"Tree.flux","Raffinose_F","Glucose",0,0
"Tree.flux","Raffinose_F","Growth at 19°C",0,0
"Tree.flux","Raffinose_F","Growth at 25°C",0,0
"Tree.flux","Trehalose_F","Glucose",0,0
"Tree.flux","Trehalose_F","Growth at 19°C",0,0
"Tree.flux","Trehalose_F","Growth at 25°C",0,0
"Tree.flux","Glucose","Inulin",22,1
"Tree.flux","Glucose","Sucrose",14,0
"Tree.flux","Glucose","Raffinose",16,0.917
"Tree.flux","Glucose","Melibiose",19,1
"Tree.flux","Glucose","Galactose",6,0
"Tree.flux","Glucose","Lactose",19,1
"Tree.flux","Glucose","Trehalose",8,0
"Tree.flux","Glucose","Maltose",13,0
"Tree.flux","Glucose","Melezitose",15,0
"Tree.flux","Glucose","Methyl-?-D-glucoside",17,0
"Tree.flux","Glucose","Soluble Starch",18,1
"Tree.flux","Glucose","Cellobiose",8,0
"Tree.flux","Glucose","Salicin",8,0
"Tree.flux","Glucose","L-Sorbose",7,0
"Tree.flux","Glucose","L-Rhamnose",15,0.422
"Tree.flux","Glucose","D-Xylose",8,0
"Tree.flux","Glucose","L-Arabinose",12,0.261
"Tree.flux","Glucose","D-Arabinose",17,0.877
"Tree.flux","Glucose","D-Ribose",12,0
"Tree.flux","Glucose","Methanol",23,1
"Tree.flux","Glucose","Ethanol",4,0
"Tree.flux","Glucose","Glycerol",2,0
"Tree.flux","Glucose","Erythritol",13,0.974
"Tree.flux","Glucose","Ribitol",8,0
"Tree.flux","Glucose","Galactitol",19,1
"Tree.flux","Glucose","D-Mannitol",6,0
"Tree.flux","Glucose","D-Glucitol",3,0
"Tree.flux","Glucose","myo-Inositol",22,1
"Tree.flux","Glucose","DL-Lactate",13,0
"Tree.flux","Glucose","Succinate",2,0
"Tree.flux","Glucose","Citrate",6,0
"Tree.flux","Glucose","D-Gluconate",4,0
"Tree.flux","Glucose","D-Glucosamine",13,0.038
"Tree.flux","Glucose","Nitrate",22,1
"Tree.flux","Glucose","Vitamin-free",17,1
"Tree.flux","Glucose","2-Keto-D-gluconate",10,0
"Tree.flux","Glucose","Starch formation",23,1
"Tree.flux","Glucose","Growth at 19°C",0,0
"Tree.flux","Glucose","Growth at 25°C",0,0
"Tree.flux","Glucose","Growth at 30°C",3,0
"Tree.flux","Glucose","Growth at 37°C",0,0
"Tree.flux","Inulin","Growth at 19°C",0,0
"Tree.flux","Inulin","Growth at 25°C",0,0
"Tree.flux","Sucrose","Growth at 19°C",0,0
"Tree.flux","Sucrose","Growth at 25°C",0,0
"Tree.flux","Raffinose","Growth at 19°C",0,0
"Tree.flux","Raffinose","Growth at 25°C",0,0
"Tree.flux","Melibiose","Growth at 19°C",0,0
"Tree.flux","Melibiose","Growth at 25°C",0,0
"Tree.flux","Galactose","Growth at 19°C",0,0
"Tree.flux","Galactose","Growth at 25°C",0,0
"Tree.flux","Lactose","Growth at 19°C",0,0
"Tree.flux","Lactose","Growth at 25°C",0,0
"Tree.flux","Trehalose","Growth at 19°C",0,0
"Tree.flux","Trehalose","Growth at 25°C",0,0
"Tree.flux","Maltose","Growth at 19°C",0,0
"Tree.flux","Maltose","Growth at 25°C",0,0
"Tree.flux","Melezitose","Growth at 19°C",0,0
"Tree.flux","Melezitose","Growth at 25°C",0,0
"Tree.flux","Methyl-?-D-glucoside","Growth at 19°C",0,0
"Tree.flux","Methyl-?-D-glucoside","Growth at 25°C",0,0
"Tree.flux","Soluble Starch","Growth at 19°C",0,0
"Tree.flux","Soluble Starch","Growth at 25°C",0,0
"Tree.flux","Cellobiose","Growth at 19°C",0,0
"Tree.flux","Cellobiose","Growth at 25°C",0,0
"Tree.flux","Salicin","Growth at 19°C",0,0
"Tree.flux","Salicin","Growth at 25°C",0,0
