"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP","Mean_PP","SD_PP","Var_PP","Difference","Color"
"Flower","Trehalose_F","L-Sorbose",25,0.89,22.479,2.44817330933751,5.99355255255255,2.521,3
"Cactus","2-Keto-D-gluconate","Growth at 19°C",21,0.825,19.57,2.03942620833882,4.15925925925926,1.43,3
"Cactus","2-Keto-D-gluconate","Growth at 25°C",21,0.824,19.547,2.04400806480037,4.17796896896897,1.453,3
"Cactus","2-Keto-D-gluconate","Growth at 30°C",21,0.889,18.949,2.09111735007191,4.37277177177177,2.051,3
"Cactus","2-Keto-D-gluconate","Growth at 37°C",17,0.965,13.741,2.12094729246566,4.49841741741742,3.259,3
"Cactus","Cellobiose","Growth at 19°C",23,0.46,23.726,2.03052876045799,4.12304704704705,-0.725999999999999,3
"Cactus","Cellobiose","Growth at 25°C",23,0.461,23.704,2.03826851482785,4.15453853853854,-0.704000000000001,3
"Cactus","Cellobiose","Growth at 30°C",23,0.607,22.891,2.12217403212428,4.50362262262262,0.109000000000002,3
"Cactus","Cellobiose","Growth at 37°C",17,0.836,15.389,2.17679062323812,4.73841741741742,1.611,3
"Cactus","Citrate","Growth at 19°C",30,0.846,28.48,2.08421302748638,4.34394394394394,1.52,3
"Cactus","Citrate","Growth at 25°C",30,0.849,28.453,2.10480907001591,4.43022122122122,1.547,3
"Cactus","Citrate","Growth at 30°C",30,0.927,27.439,2.20525330566403,4.86314214214214,2.561,3
"Cactus","Citrate","Growth at 37°C",26,1,20.039,2.40567376555223,5.78726626626627,5.961,1
"Cactus","D-Arabinose","Growth at 19°C",13,0.715,12.612,1.69951297269081,2.88834434434434,0.388,3
"Cactus","D-Arabinose","Growth at 25°C",13,0.717,12.601,1.70666684262386,2.91271171171171,0.398999999999999,3
"Cactus","D-Arabinose","Growth at 30°C",13,0.786,12.286,1.68375741692176,2.83503903903904,0.714,3
"Cactus","D-Arabinose","Growth at 37°C",10,0.836,8.9,1.69436444452511,2.87087087087087,1.1,3
"Cactus","D-Glucitol","Growth at 19°C",26,0.316,27.366,1.69968612776975,2.88893293293293,-1.366,3
"Cactus","D-Glucitol","Growth at 25°C",26,0.32,27.336,1.69350877528638,2.86797197197197,-1.336,3
"Cactus","D-Glucitol","Growth at 30°C",26,0.525,26.451,1.82618014826959,3.33493393393393,-0.451000000000001,3
"Cactus","D-Glucitol","Growth at 37°C",21,0.887,18.993,2.15629325477788,4.6496006006006,2.007,3
"Cactus","D-Gluconate","Growth at 19°C",21,0.558,21.198,2.059377827655,4.24103703703704,-0.198,3
"Cactus","D-Gluconate","Growth at 25°C",21,0.563,21.172,2.05149326701908,4.20862462462462,-0.172000000000001,3
"Cactus","D-Gluconate","Growth at 30°C",21,0.673,20.506,2.13975291623649,4.57854254254254,0.494,3
"Cactus","D-Gluconate","Growth at 37°C",18,0.925,15.339,2.20838310896365,4.87695595595596,2.661,3
"Cactus","D-Glucosamine","Growth at 19°C",18,0.786,16.952,1.91346736511427,3.66135735735736,1.048,3
"Cactus","D-Glucosamine","Growth at 25°C",18,0.793,16.934,1.89980347753478,3.60925325325325,1.066,3
"Cactus","D-Glucosamine","Growth at 30°C",18,0.86,16.405,1.96439146654475,3.85883383383383,1.595,3
"Cactus","D-Glucosamine","Growth at 37°C",16,0.975,12.47,2.10797142854061,4.44354354354354,3.53,3
"Cactus","D-Mannitol","Growth at 19°C",29,0.34,30.198,1.64301414951165,2.6994954954955,-1.198,3
"Cactus","D-Mannitol","Growth at 25°C",29,0.34,30.187,1.63545275251403,2.67470570570571,-1.187,3
"Cactus","D-Mannitol","Growth at 30°C",29,0.58,29.151,1.79873134026025,3.23543443443443,-0.151,3
"Cactus","D-Mannitol","Growth at 37°C",24,0.95,20.87,2.31872302711567,5.37647647647648,3.13,3
"Cactus","D-Ribose","Growth at 19°C",14,0.508,14.523,1.73680381375891,3.01648748748749,-0.523,3
"Cactus","D-Ribose","Growth at 25°C",14,0.51,14.51,1.73807966472222,3.02092092092092,-0.51,3
"Cactus","D-Ribose","Growth at 30°C",14,0.592,14.149,1.74006517890188,3.02782682682683,-0.148999999999999,3
"Cactus","D-Ribose","Growth at 37°C",11,0.706,10.517,1.83113736897701,3.35306406406406,0.483000000000001,3
"Cactus","D-Xylose","Growth at 19°C",28,0.551,28.206,1.85121338343017,3.42699099099099,-0.206,3
"Cactus","D-Xylose","Growth at 25°C",28,0.561,28.173,1.85647987264002,3.44651751751752,-0.172999999999998,3
"Cactus","D-Xylose","Growth at 30°C",28,0.759,27.145,1.96413666348165,3.85783283283283,0.855,3
"Cactus","D-Xylose","Growth at 37°C",25,0.986,20.376,2.40424715959163,5.7804044044044,4.624,3
"Cactus","DL-Lactate","Growth at 19°C",32,0.986,27.026,2.64808163324629,7.01233633633634,4.974,3
"Cactus","DL-Lactate","Growth at 25°C",32,0.986,27.006,2.6307574735967,6.92088488488488,4.994,3
"Cactus","DL-Lactate","Growth at 30°C",32,0.995,25.902,2.68432516689048,7.2056016016016,6.098,3
"Cactus","DL-Lactate","Growth at 37°C",28,1,18.494,2.81884903992922,7.94590990990991,9.506,1
"Cactus","Erythritol","Growth at 19°C",4,0.242,5.673,1.60332206422841,2.57064164164164,-1.673,3
"Cactus","Erythritol","Growth at 25°C",4,0.244,5.664,1.5992691023282,2.55766166166166,-1.664,3
"Cactus","Erythritol","Growth at 30°C",4,0.284,5.483,1.5818385547246,2.50221321321321,-1.483,3
"Cactus","Erythritol","Growth at 37°C",3,0.397,3.94,1.41223029085004,1.99439439439439,-0.94,3
"Cactus","Ethanol","Growth at 19°C",45,0.967,43.075,1.50120905560439,2.25362862862863,1.925,3
"Cactus","Ethanol","Growth at 25°C",45,0.975,43.025,1.48882221624732,2.21659159159159,1.975,3
"Cactus","Ethanol","Growth at 30°C",45,0.992,41.328,1.91574687422062,3.67008608608609,3.672,3
"Cactus","Ethanol","Growth at 37°C",38,1,28.941,2.86036723179047,8.1817007007007,9.059,1
"Cactus","Galactitol","Growth at 19°C",3,0.532,3.554,1.03351446634876,1.06815215215215,-0.554,3
"Cactus","Galactitol","Growth at 25°C",3,0.537,3.547,1.03772244259622,1.07686786786787,-0.547,3
"Cactus","Galactitol","Growth at 30°C",3,0.556,3.481,1.02307657860284,1.04668568568569,-0.481,3
"Cactus","Galactitol","Growth at 37°C",3,0.709,3.096,0.97659497118188,0.953737737737738,-0.0960000000000001,3
"Cactus","Galactose","Growth at 19°C",27,0.703,26.555,1.86881445506703,3.49246746746747,0.445,3
"Cactus","Galactose","Growth at 25°C",27,0.709,26.536,1.88527405388666,3.55425825825826,0.463999999999999,3
"Cactus","Galactose","Growth at 30°C",27,0.828,25.697,1.98724435843711,3.94914014014014,1.303,3
"Cactus","Galactose","Growth at 37°C",22,0.965,18.589,2.20838310896365,4.87695595595596,3.411,3
"Cactus","Galactose_F","Glucose",11,0.486,11.605,1.67085809294708,2.79176676676677,-0.605,3
"Cactus","Galactose_F","Growth at 19°C",11,0.492,11.582,1.67513643685584,2.80608208208208,-0.582000000000001,3
"Cactus","Galactose_F","Growth at 25°C",11,0.499,11.574,1.67730061030733,2.81333733733734,-0.574,3
"Cactus","Galactose_F","Growth at 30°C",11,0.575,11.295,1.66214853058857,2.76273773773774,-0.295,3
"Cactus","Galactose_F","Growth at 37°C",9,0.706,8.656,1.65904081216118,2.75241641641642,0.343999999999999,3
"Cactus","Glucose","2-Keto-D-gluconate",21,0.817,19.611,2.04300094293979,4.17385285285285,1.389,3
"Cactus","Glucose","Cellobiose",23,0.447,23.788,2.02315326882299,4.09314914914915,-0.788,3
"Cactus","Glucose","Citrate",30,0.84,28.549,2.08421278734753,4.34394294294294,1.451,3
"Cactus","Glucose","D-Arabinose",13,0.711,12.638,1.69346503472136,2.86782382382382,0.362,3
"Cactus","Glucose","D-Glucitol",26,0.299,27.426,1.68622874111651,2.84336736736737,-1.426,3
"Cactus","Glucose","D-Gluconate",21,0.551,21.238,2.05318571287927,4.21557157157157,-0.238,3
"Cactus","Glucose","D-Glucosamine",18,0.783,16.983,1.90376871897175,3.62433533533534,1.017,3
"Cactus","Glucose","D-Mannitol",29,0.317,30.276,1.62063273151274,2.62645045045045,-1.276,3
"Cactus","Glucose","D-Ribose",14,0.502,14.545,1.73694904703391,3.01699199199199,-0.545,3
"Cactus","Glucose","D-Xylose",28,0.539,28.272,1.8464629499195,3.40942542542543,-0.271999999999998,3
"Cactus","Glucose","DL-Lactate",32,0.986,27.102,2.63448980573783,6.94053653653654,4.898,3
"Cactus","Glucose","Erythritol",4,0.24,5.681,1.60181297435275,2.5658048048048,-1.681,3
"Cactus","Glucose","Ethanol",45,0.963,43.189,1.46813978708924,2.15543443443443,1.811,3
"Cactus","Glucose","Galactitol",3,0.532,3.557,1.03625519290608,1.07382482482482,-0.557,3
"Cactus","Glucose","Galactose",27,0.694,26.619,1.86851019005258,3.49133033033033,0.381,3
"Cactus","Glucose","Glycerol",43,0.842,42.305,1.30754911367974,1.70968468468468,0.695,3
"Cactus","Glucose","Growth at 19°C",47,1,46.872,0.3602023677681,0.129745745745746,0.128,1
"Cactus","Glucose","Growth at 25°C",47,1,46.815,0.43469985503099,0.188963963963964,0.185000000000002,1
"Cactus","Glucose","Growth at 30°C",47,1,44.904,1.36625424085367,1.86665065065065,2.096,1
"Cactus","Glucose","Growth at 37°C",40,1,31.412,2.75678360700579,7.59985585585586,8.588,1
"Cactus","Glucose","Inulin",3,0.459,3.696,1.35181781738939,1.82741141141141,-0.696,3
"Cactus","Glucose","L-Arabinose",10,0.394,10.969,1.76441269326429,3.11315215215215,-0.968999999999999,3
"Cactus","Glucose","L-Rhamnose",8,0.674,7.905,1.56730068315924,2.45643143143143,0.0949999999999998,3
"Cactus","Glucose","L-Sorbose",24,0.8,22.925,1.9460632472153,3.78716216216216,1.075,3
"Cactus","Glucose","Lactose",2,0.529,2.538,1.11435981522926,1.2417977977978,-0.538,3
"Cactus","Glucose","Maltose",16,0.249,17.66,1.75141870135826,3.06746746746747,-1.66,3
"Cactus","Glucose","Melezitose",15,0.414,15.895,1.72190009580694,2.96493993993994,-0.895,3
"Cactus","Glucose","Melibiose",2,0.492,2.607,1.1312960845114,1.27983083083083,-0.607,3
"Cactus","Glucose","Methanol",2,0.535,2.474,1.11020563705854,1.23255655655656,-0.474,3
"Cactus","Glucose","Methyl-?-D-glucoside",14,0.356,15.22,1.67224292385897,2.7963963963964,-1.22,3
"Cactus","Glucose","myo-Inositol",2,0.602,2.331,1.01709069087937,1.03447347347347,-0.331,3
"Cactus","Glucose","Nitrate",3,0.297,4.381,1.56533999159585,2.45028928928929,-1.381,3
"Cactus","Glucose","Raffinose",8,0.435,8.868,1.68148844878679,2.8274034034034,-0.868,3
"Cactus","Glucose","Ribitol",22,0.525,22.472,1.80900206978557,3.27248848848849,-0.472000000000001,3
"Cactus","Glucose","Salicin",25,0.548,25.208,1.99768033647196,3.99072672672673,-0.207999999999998,3
"Cactus","Glucose","Soluble Starch",6,0.358,7.117,1.52303336491051,2.31963063063063,-1.117,3
"Cactus","Glucose","Starch formation",4,0.517,4.462,1.59282550616604,2.53709309309309,-0.462,3
"Cactus","Glucose","Succinate",43,0.909,41.635,1.51791932561618,2.30407907907908,1.365,3
"Cactus","Glucose","Sucrose",18,0.316,19.45,1.79184561575787,3.21071071071071,-1.45,3
"Cactus","Glucose","Trehalose",18,0.114,20.662,1.88236534692373,3.5432992992993,-2.662,3
"Cactus","Glucose","Vitamin-free",2,0.146,4.073,1.52840014623364,2.33600700700701,-2.073,3
"Cactus","Glucose_F","Glucose",29,0.61,28.901,1.90284519071306,3.62081981981982,0.0990000000000002,3
"Cactus","Glucose_F","Growth at 19°C",29,0.628,28.828,1.89789831603751,3.60201801801802,0.172000000000001,3
"Cactus","Glucose_F","Growth at 25°C",29,0.632,28.786,1.91098295540694,3.65185585585586,0.213999999999999,3
"Cactus","Glucose_F","Growth at 30°C",29,0.798,27.782,2.07431405018111,4.30277877877878,1.218,3
"Cactus","Glucose_F","Growth at 37°C",25,0.99,20.317,2.37784885246417,5.65416516516516,4.683,3
"Cactus","Glycerol","Growth at 19°C",43,0.859,42.193,1.33399045368793,1.77953053053053,0.807000000000002,3
"Cactus","Glycerol","Growth at 25°C",43,0.857,42.154,1.35207696234797,1.82811211211211,0.845999999999997,3
"Cactus","Glycerol","Growth at 30°C",43,0.962,40.448,1.79680954041449,3.22852452452452,2.552,3
"Cactus","Glycerol","Growth at 37°C",37,1,28.764,2.75788141694126,7.60590990990991,8.236,1
"Cactus","Growth at 19°C","Growth at 25°C",47,1,46.687,0.57215239085261,0.327358358358358,0.313000000000002,1
"Cactus","Growth at 19°C","Growth at 30°C",47,1,44.785,1.38805680780784,1.9267017017017,2.215,1
"Cactus","Growth at 19°C","Growth at 37°C",40,1,31.344,2.76320453446706,7.6352992992993,8.656,1
"Cactus","Growth at 25°C","Growth at 30°C",47,1,44.73,1.40964076526152,1.98708708708709,2.27,1
"Cactus","Growth at 25°C","Growth at 37°C",40,1,31.287,2.77530779073841,7.70233333333333,8.713,1
"Cactus","Growth at 30°C","Growth at 37°C",40,1,30.076,2.8341235428711,8.03225625625626,9.924,1
"Cactus","Inulin","Growth at 19°C",3,0.459,3.686,1.35692492247922,1.84124524524525,-0.686,3
"Cactus","Inulin","Growth at 25°C",3,0.464,3.678,1.35504691880103,1.83615215215215,-0.678,3
"Cactus","Inulin","Growth at 30°C",3,0.502,3.562,1.34013131892063,1.79595195195195,-0.562,3
"Cactus","Inulin","Growth at 37°C",3,0.699,2.893,1.24382398195971,1.5470980980981,0.107,3
"Cactus","L-Arabinose","Growth at 19°C",10,0.403,10.945,1.76609572053558,3.11909409409409,-0.945,3
"Cactus","L-Arabinose","Growth at 25°C",10,0.403,10.934,1.76202972413883,3.10474874874875,-0.933999999999999,3
"Cactus","L-Arabinose","Growth at 30°C",10,0.478,10.626,1.7473343060723,3.05317717717718,-0.625999999999999,3
"Cactus","L-Arabinose","Growth at 37°C",8,0.634,7.967,1.62497740032025,2.64055155155155,0.0330000000000004,3
"Cactus","L-Rhamnose","Growth at 19°C",8,0.675,7.893,1.56524790400786,2.450001001001,0.107,3
"Cactus","L-Rhamnose","Growth at 25°C",8,0.679,7.881,1.56949109659861,2.4633023023023,0.119,3
"Cactus","L-Rhamnose","Growth at 30°C",8,0.725,7.655,1.57112807989783,2.46844344344344,0.345,3
"Cactus","L-Rhamnose","Growth at 37°C",7,0.863,6.007,1.40674444371745,1.97892992992993,0.993,3
"Cactus","L-Sorbose","Growth at 19°C",24,0.812,22.878,1.94239256817176,3.77288888888889,1.122,3
"Cactus","L-Sorbose","Growth at 25°C",24,0.806,22.862,1.95468073525494,3.82077677677678,1.138,3
"Cactus","L-Sorbose","Growth at 30°C",24,0.882,22.142,2.06011652099586,4.24408008008008,1.858,3
"Cactus","L-Sorbose","Growth at 37°C",19,0.95,15.807,2.22366717286911,4.9446956956957,3.193,3
"Cactus","Lactose","Growth at 19°C",2,0.53,2.533,1.11451924754719,1.24215315315315,-0.533,3
"Cactus","Lactose","Growth at 25°C",2,0.529,2.533,1.11362073936828,1.24015115115115,-0.533,3
"Cactus","Lactose","Growth at 30°C",2,0.557,2.456,1.09602247479934,1.20126526526527,-0.456,3
"Cactus","Lactose","Growth at 37°C",2,0.682,2.079,0.984748053427235,0.969728728728729,-0.0790000000000002,3
"Cactus","Lactose_F","Glucose",1,0.729,1.153,0.783712450587079,0.614205205205205,-0.153,3
"Cactus","Lactose_F","Growth at 19°C",1,0.731,1.147,0.786135490236263,0.618009009009009,-0.147,3
"Cactus","Lactose_F","Growth at 25°C",1,0.73,1.15,0.782375940397014,0.612112112112112,-0.15,3
"Cactus","Lactose_F","Growth at 30°C",1,0.735,1.12,0.781159529296168,0.61021021021021,-0.12,3
"Cactus","Lactose_F","Growth at 37°C",1,0.831,0.899,0.742529696611759,0.55135035035035,0.101,3
"Cactus","Maltose","Growth at 19°C",16,0.251,17.635,1.7455147727309,3.04682182182182,-1.635,3
"Cactus","Maltose","Growth at 25°C",16,0.262,17.61,1.76607446587595,3.11901901901902,-1.61,3
"Cactus","Maltose","Growth at 30°C",16,0.357,17.163,1.78539032668451,3.18761861861862,-1.163,3
"Cactus","Maltose","Growth at 37°C",13,0.647,12.915,1.78296212914183,3.17895395395395,0.0850000000000009,3
"Cactus","Maltose_F","Glucose",9,0.631,9.04,1.43124017846358,2.04844844844845,-0.0399999999999991,3
"Cactus","Maltose_F","Growth at 19°C",9,0.633,9.025,1.43053186662214,2.04642142142142,-0.0250000000000004,3
"Cactus","Maltose_F","Growth at 25°C",9,0.634,9.016,1.43520165962969,2.0598038038038,-0.016,3
"Cactus","Maltose_F","Growth at 30°C",9,0.685,8.817,1.45932883225154,2.12964064064064,0.183,3
"Cactus","Maltose_F","Growth at 37°C",7,0.721,6.683,1.39873781226771,1.95646746746747,0.317,3
"Cactus","Melezitose","Growth at 19°C",15,0.417,15.876,1.72383166103758,2.9715955955956,-0.875999999999999,3
"Cactus","Melezitose","Growth at 25°C",15,0.423,15.853,1.72637521164183,2.98037137137137,-0.853,3
"Cactus","Melezitose","Growth at 30°C",15,0.517,15.47,1.72629084457981,2.98008008008008,-0.470000000000001,3
"Cactus","Melezitose","Growth at 37°C",13,0.778,12.199,1.7281161377018,2.98638538538539,0.801,3
"Cactus","Melibiose","Growth at 19°C",2,0.494,2.6,1.13282094052118,1.28328328328328,-0.6,3
"Cactus","Melibiose","Growth at 25°C",2,0.494,2.601,1.12741743381503,1.27107007007007,-0.601,3
"Cactus","Melibiose","Growth at 30°C",2,0.52,2.507,1.11498618565173,1.24319419419419,-0.507,3
"Cactus","Melibiose","Growth at 37°C",2,0.724,2.007,1.0334500563738,1.06801901901902,-0.00700000000000012,3
"Cactus","Methanol","Growth at 19°C",2,0.539,2.469,1.10917503995955,1.23026926926927,-0.469,3
"Cactus","Methanol","Growth at 25°C",2,0.537,2.468,1.1073401474715,1.2262022022022,-0.468,3
"Cactus","Methanol","Growth at 30°C",2,0.559,2.399,1.09954900209495,1.20900800800801,-0.399,3
"Cactus","Methanol","Growth at 37°C",2,0.73,1.949,1.03608516661154,1.07347247247247,0.0509999999999999,3
"Cactus","Methyl-?-D-glucoside","Growth at 19°C",14,0.361,15.198,1.66660540427948,2.77757357357357,-1.198,3
"Cactus","Methyl-?-D-glucoside","Growth at 25°C",14,0.361,15.188,1.6719603618063,2.79545145145145,-1.188,3
"Cactus","Methyl-?-D-glucoside","Growth at 30°C",14,0.435,14.844,1.69662681298586,2.87854254254254,-0.843999999999999,3
"Cactus","Methyl-?-D-glucoside","Growth at 37°C",13,0.781,12.248,1.67788894486832,2.81531131131131,0.752000000000001,3
"Cactus","myo-Inositol","Growth at 19°C",2,0.603,2.329,1.0147850948791,1.02978878878879,-0.329,3
"Cactus","myo-Inositol","Growth at 25°C",2,0.604,2.327,1.01641728837329,1.0331041041041,-0.327,3
"Cactus","myo-Inositol","Growth at 30°C",2,0.626,2.259,1.01929287153298,1.03895795795796,-0.259,3
"Cactus","myo-Inositol","Growth at 37°C",2,0.772,1.87,0.892129977018986,0.795895895895896,0.13,3
"Cactus","Nitrate","Growth at 19°C",3,0.298,4.368,1.56109353115469,2.43701301301301,-1.368,3
"Cactus","Nitrate","Growth at 25°C",3,0.3,4.37,1.56765989856141,2.45755755755756,-1.37,3
"Cactus","Nitrate","Growth at 30°C",3,0.355,4.186,1.55879242807817,2.42983383383383,-1.186,3
"Cactus","Nitrate","Growth at 37°C",2,0.428,2.828,1.31763126562485,1.73615215215215,-0.828,3
"Cactus","Raffinose","Growth at 19°C",8,0.441,8.839,1.68104280281762,2.8259049049049,-0.839,3
"Cactus","Raffinose","Growth at 25°C",8,0.439,8.843,1.67844218493464,2.81716816816817,-0.843,3
"Cactus","Raffinose","Growth at 30°C",8,0.505,8.582,1.71645629778979,2.94622222222222,-0.582000000000001,3
"Cactus","Raffinose","Growth at 37°C",8,0.822,7.029,1.61330770833148,2.60276176176176,0.971,3
"Cactus","Raffinose_F","Glucose",6,0.644,5.983,1.51690870259618,2.30101201201201,0.0170000000000003,3
"Cactus","Raffinose_F","Growth at 19°C",6,0.651,5.962,1.52278523596562,2.31887487487487,0.0380000000000003,3
"Cactus","Raffinose_F","Growth at 25°C",6,0.654,5.963,1.51589212311725,2.29792892892893,0.0369999999999999,3
"Cactus","Raffinose_F","Growth at 30°C",6,0.687,5.796,1.51614071994742,2.29868268268268,0.204,3
"Cactus","Raffinose_F","Growth at 37°C",6,0.897,4.698,1.42366527766284,2.02682282282282,1.302,3
"Cactus","Ribitol","Growth at 19°C",22,0.537,22.428,1.81165617546435,3.2820980980981,-0.428000000000001,3
"Cactus","Ribitol","Growth at 25°C",22,0.535,22.412,1.80485830843131,3.25751351351351,-0.411999999999999,3
"Cactus","Ribitol","Growth at 30°C",22,0.661,21.757,1.89830307236609,3.60355455455455,0.242999999999999,3
"Cactus","Ribitol","Growth at 37°C",19,0.926,16.692,2.04482696512867,4.18131731731732,2.308,3
"Cactus","Salicin","Growth at 19°C",25,0.557,25.149,1.9996994268634,3.9987977977978,-0.149000000000001,3
"Cactus","Salicin","Growth at 25°C",25,0.566,25.126,2.01150942582186,4.04617017017017,-0.126000000000001,3
"Cactus","Salicin","Growth at 30°C",25,0.714,24.256,2.11587829067292,4.47694094094094,0.744,3
"Cactus","Salicin","Growth at 37°C",19,0.905,16.53,2.24636287054121,5.04614614614615,2.47,3
"Cactus","Soluble Starch","Growth at 19°C",6,0.362,7.102,1.5296849139401,2.33993593593594,-1.102,3
"Cactus","Soluble Starch","Growth at 25°C",6,0.365,7.096,1.52022863250733,2.3110950950951,-1.096,3
"Cactus","Soluble Starch","Growth at 30°C",6,0.425,6.878,1.48503243106719,2.20532132132132,-0.878,3
"Cactus","Soluble Starch","Growth at 37°C",5,0.573,5.281,1.43948293185821,2.07211111111111,-0.281,3
"Cactus","Starch formation","Growth at 19°C",4,0.519,4.449,1.59120423922604,2.53193093093093,-0.449,3
"Cactus","Starch formation","Growth at 25°C",4,0.522,4.442,1.58844551658505,2.52315915915916,-0.442,3
"Cactus","Starch formation","Growth at 30°C",4,0.589,4.217,1.58379904641322,2.50841941941942,-0.217,3
"Cactus","Starch formation","Growth at 37°C",3,0.696,2.859,1.39178161219929,1.93705605605606,0.141,3
"Cactus","Succinate","Growth at 19°C",43,0.918,41.522,1.54463649506992,2.3859019019019,1.478,3
"Cactus","Succinate","Growth at 25°C",43,0.928,41.48,1.53816968048586,2.36596596596597,1.52,3
"Cactus","Succinate","Growth at 30°C",43,0.985,39.825,1.95862482655847,3.83621121121121,3.175,3
"Cactus","Succinate","Growth at 37°C",37,1,28.346,2.79429635008388,7.80809209209209,8.654,1
"Cactus","Sucrose","Growth at 19°C",18,0.319,19.411,1.7908898029433,3.20728628628629,-1.411,3
"Cactus","Sucrose","Growth at 25°C",18,0.328,19.392,1.79765613162461,3.23156756756757,-1.392,3
"Cactus","Sucrose","Growth at 30°C",18,0.447,18.842,1.79394934550958,3.21825425425425,-0.841999999999999,3
"Cactus","Sucrose","Growth at 37°C",16,0.848,14.666,1.88042016049073,3.53597997997998,1.334,3
"Cactus","Sucrose_F","Glucose",11,0.645,10.945,1.67892638129067,2.81879379379379,0.0549999999999997,3
"Cactus","Sucrose_F","Growth at 19°C",11,0.65,10.925,1.67636069662385,2.81018518518519,0.0749999999999993,3
"Cactus","Sucrose_F","Growth at 25°C",11,0.651,10.914,1.67373994557261,2.80140540540541,0.0860000000000003,3
"Cactus","Sucrose_F","Growth at 30°C",11,0.699,10.657,1.70712192454589,2.91426526526527,0.343,3
"Cactus","Sucrose_F","Growth at 37°C",10,0.879,8.524,1.64746415382494,2.71413813813814,1.476,3
"Cactus","Trehalose","Growth at 19°C",18,0.116,20.625,1.88040179507224,3.53591091091091,-2.625,3
"Cactus","Trehalose","Growth at 25°C",18,0.121,20.599,1.89255932028055,3.58178078078078,-2.599,3
"Cactus","Trehalose","Growth at 30°C",18,0.198,20.009,1.88480011446081,3.55247147147147,-2.009,3
"Cactus","Trehalose","Growth at 37°C",15,0.614,14.913,2.01282947178406,4.05148248248248,0.0869999999999997,3
"Cactus","Trehalose_F","Glucose",12,0.616,12.043,1.66971223237387,2.78793893893894,-0.0429999999999993,3
"Cactus","Trehalose_F","Growth at 19°C",12,0.622,12.016,1.67647086301986,2.81055455455455,-0.016,3
"Cactus","Trehalose_F","Growth at 25°C",12,0.622,12.013,1.67201274714837,2.79562662662663,-0.0129999999999999,3
"Cactus","Trehalose_F","Growth at 30°C",12,0.699,11.711,1.6841363707596,2.83631531531532,0.289,3
"Cactus","Trehalose_F","Growth at 37°C",10,0.824,8.943,1.66689217693573,2.77852952952953,1.057,3
"Cactus","Vitamin-free","Growth at 19°C",2,0.147,4.062,1.52133838131774,2.31447047047047,-2.062,3
"Cactus","Vitamin-free","Growth at 25°C",2,0.147,4.059,1.52441557419322,2.32384284284284,-2.059,3
"Cactus","Vitamin-free","Growth at 30°C",2,0.164,3.903,1.49794353526254,2.24383483483483,-1.903,3
"Cactus","Vitamin-free","Growth at 37°C",2,0.309,3.202,1.281732748602,1.64283883883884,-1.202,3
"Ipomoea","2-Keto-D-gluconate","Growth at 19°C",26,0.979,22.994,1.87228989995392,3.50546946946947,3.006,3
"Ipomoea","2-Keto-D-gluconate","Growth at 25°C",26,0.98,22.96,1.8867856157921,3.55995995995996,3.04,3
"Ipomoea","Cellobiose","D-Glucitol",24,0.81,23.018,1.7362864656187,3.01469069069069,0.981999999999999,3
"Ipomoea","Cellobiose","D-Mannitol",24,0.792,23.128,1.69661265305151,2.87849449449449,0.872,3
"Ipomoea","Cellobiose","Growth at 19°C",24,0.658,23.761,1.60076276863295,2.56244144144144,0.239000000000001,3
"Ipomoea","Cellobiose","Growth at 25°C",24,0.668,23.724,1.60012011561145,2.56038438438438,0.276,3
"Ipomoea","Cellobiose","L-Sorbose",24,0.966,21.102,1.91605513158345,3.67126726726727,2.898,3
"Ipomoea","Citrate","Growth at 19°C",25,0.821,24.056,1.64729401673702,2.71357757757758,0.943999999999999,3
"Ipomoea","Citrate","Growth at 25°C",25,0.828,24.011,1.65094052121953,2.7256046046046,0.989000000000001,3
"Ipomoea","D-Arabinose","D-Glucitol",4,0.321,5.276,1.56533519550104,2.45027427427427,-1.276,3
"Ipomoea","D-Arabinose","D-Mannitol",4,0.317,5.299,1.57037099599587,2.46606506506506,-1.299,3
"Ipomoea","D-Arabinose","Growth at 19°C",4,0.286,5.446,1.58543293696,2.5135975975976,-1.446,3
"Ipomoea","D-Arabinose","Growth at 25°C",4,0.29,5.44,1.58584832657947,2.51491491491492,-1.44,3
"Ipomoea","D-Glucitol","2-Keto-D-gluconate",26,0.992,22.273,1.95916035824261,3.83830930930931,3.727,3
"Ipomoea","D-Glucitol","Citrate",25,0.893,23.292,1.80499141105823,3.25799399399399,1.708,3
"Ipomoea","D-Glucitol","D-Gluconate",22,0.862,20.52,1.86522896156989,3.47907907907908,1.48,3
"Ipomoea","D-Glucitol","D-Glucosamine",16,0.853,14.659,1.76687318187833,3.12184084084084,1.341,3
"Ipomoea","D-Glucitol","DL-Lactate",6,0.112,8.835,1.92236065046871,3.69547047047047,-2.835,3
"Ipomoea","D-Glucitol","Growth at 19°C",34,1,32.647,1.11338700847038,1.23963063063063,1.353,1
"Ipomoea","D-Glucitol","Growth at 25°C",34,1,32.586,1.10354964628775,1.21782182182182,1.414,1
"Ipomoea","D-Glucitol","Growth at 30°C",33,0.975,31.073,1.49060152049194,2.22189289289289,1.927,3
"Ipomoea","D-Glucitol","Growth at 37°C",13,0.633,12.871,2.11396022380456,4.46882782782783,0.129,3
