"Isolation","Trait_A","Trait_B","Observed_NN","Percent_NN"
"Fruit.fly","L-Rhamnose","D-Glucitol",3,0
"Fruit.fly","L-Rhamnose","myo-Inositol",22,0
"Fruit.fly","L-Rhamnose","DL-Lactate",13,0
"Fruit.fly","L-Rhamnose","Succinate",2,0
"Fruit.fly","L-Rhamnose","Citrate",6,0
"Fruit.fly","L-Rhamnose","D-Gluconate",4,0
"Fruit.fly","L-Rhamnose","D-Glucosamine",13,0
"Fruit.fly","L-Rhamnose","Nitrate",22,0
"Fruit.fly","L-Rhamnose","Vitamin-free",17,0
"Fruit.fly","L-Rhamnose","2-Keto-D-gluconate",10,0
"Fruit.fly","L-Rhamnose","Starch formation",23,0
"Fruit.fly","L-Rhamnose","Growth at 19°C",0,0.894
"Fruit.fly","L-Rhamnose","Growth at 25°C",0,0.843
"Fruit.fly","L-Rhamnose","Growth at 30°C",3,0.611
"Fruit.fly","L-Rhamnose","Growth at 37°C",0,0
"Fruit.fly","D-Xylose","L-Arabinose",12,0.006
"Fruit.fly","D-Xylose","D-Arabinose",17,0.385
"Fruit.fly","D-Xylose","D-Ribose",12,0.004
"Fruit.fly","D-Xylose","Methanol",23,0.992
"Fruit.fly","D-Xylose","Ethanol",4,0.117
"Fruit.fly","D-Xylose","Glycerol",2,0.001
"Fruit.fly","D-Xylose","Erythritol",13,0.011
"Fruit.fly","D-Xylose","Ribitol",8,0.005
"Fruit.fly","D-Xylose","Galactitol",19,0.659
"Fruit.fly","D-Xylose","D-Mannitol",6,0.617
"Fruit.fly","D-Xylose","D-Glucitol",3,0.002
"Fruit.fly","D-Xylose","myo-Inositol",22,0.964
"Fruit.fly","D-Xylose","DL-Lactate",13,0.884
"Fruit.fly","D-Xylose","Succinate",2,0.001
"Fruit.fly","D-Xylose","Citrate",6,0
"Fruit.fly","D-Xylose","D-Gluconate",4,0.001
"Fruit.fly","D-Xylose","D-Glucosamine",13,0.062
"Fruit.fly","D-Xylose","Nitrate",22,0.992
"Fruit.fly","D-Xylose","Vitamin-free",17,0.542
"Fruit.fly","D-Xylose","2-Keto-D-gluconate",10,0.046
"Fruit.fly","D-Xylose","Starch formation",23,0.994
"Fruit.fly","D-Xylose","Growth at 19°C",0,0.948
"Fruit.fly","D-Xylose","Growth at 25°C",0,0.917
"Fruit.fly","D-Xylose","Growth at 30°C",3,0.984
"Fruit.fly","D-Xylose","Growth at 37°C",0,0
"Fruit.fly","L-Arabinose","D-Arabinose",17,0
"Fruit.fly","L-Arabinose","D-Ribose",12,0
"Fruit.fly","L-Arabinose","Methanol",23,0
"Fruit.fly","L-Arabinose","Ethanol",4,0.014
"Fruit.fly","L-Arabinose","Glycerol",2,0
"Fruit.fly","L-Arabinose","Erythritol",13,0
"Fruit.fly","L-Arabinose","Ribitol",8,0
"Fruit.fly","L-Arabinose","Galactitol",19,0
"Fruit.fly","L-Arabinose","D-Mannitol",6,0.192
"Fruit.fly","L-Arabinose","D-Glucitol",3,0
"Fruit.fly","L-Arabinose","myo-Inositol",22,0
"Fruit.fly","L-Arabinose","DL-Lactate",13,0
"Fruit.fly","L-Arabinose","Succinate",2,0
"Fruit.fly","L-Arabinose","Citrate",6,0
"Fruit.fly","L-Arabinose","D-Gluconate",4,0
"Fruit.fly","L-Arabinose","D-Glucosamine",13,0
"Fruit.fly","L-Arabinose","Nitrate",22,0
"Fruit.fly","L-Arabinose","Vitamin-free",17,0
"Fruit.fly","L-Arabinose","2-Keto-D-gluconate",10,0
"Fruit.fly","L-Arabinose","Starch formation",23,0
"Fruit.fly","L-Arabinose","Growth at 19°C",0,0.908
"Fruit.fly","L-Arabinose","Growth at 25°C",0,0.853
"Fruit.fly","L-Arabinose","Growth at 30°C",3,0.683
"Fruit.fly","L-Arabinose","Growth at 37°C",0,0
"Fruit.fly","D-Arabinose","D-Ribose",12,0
"Fruit.fly","D-Arabinose","Methanol",23,0
"Fruit.fly","D-Arabinose","Ethanol",4,0.008
"Fruit.fly","D-Arabinose","Glycerol",2,0
"Fruit.fly","D-Arabinose","Erythritol",13,0
"Fruit.fly","D-Arabinose","Ribitol",8,0
"Fruit.fly","D-Arabinose","Galactitol",19,0
"Fruit.fly","D-Arabinose","D-Mannitol",6,0.161
"Fruit.fly","D-Arabinose","D-Glucitol",3,0
"Fruit.fly","D-Arabinose","myo-Inositol",22,0
"Fruit.fly","D-Arabinose","DL-Lactate",13,0
"Fruit.fly","D-Arabinose","Succinate",2,0
"Fruit.fly","D-Arabinose","Citrate",6,0
"Fruit.fly","D-Arabinose","D-Gluconate",4,0
"Fruit.fly","D-Arabinose","D-Glucosamine",13,0
"Fruit.fly","D-Arabinose","Nitrate",22,0
"Fruit.fly","D-Arabinose","Vitamin-free",17,0
"Fruit.fly","D-Arabinose","2-Keto-D-gluconate",10,0
"Fruit.fly","D-Arabinose","Starch formation",23,0
"Fruit.fly","D-Arabinose","Growth at 19°C",0,0.901
"Fruit.fly","D-Arabinose","Growth at 25°C",0,0.835
"Fruit.fly","D-Arabinose","Growth at 30°C",3,0.654
"Fruit.fly","D-Arabinose","Growth at 37°C",0,0
"Fruit.fly","D-Ribose","Methanol",23,0
"Fruit.fly","D-Ribose","Ethanol",4,0.032
"Fruit.fly","D-Ribose","Glycerol",2,0
"Fruit.fly","D-Ribose","Erythritol",13,0
"Fruit.fly","D-Ribose","Ribitol",8,0
"Fruit.fly","D-Ribose","Galactitol",19,0
"Fruit.fly","D-Ribose","D-Mannitol",6,0.184
"Fruit.fly","D-Ribose","D-Glucitol",3,0
"Fruit.fly","D-Ribose","myo-Inositol",22,0
"Fruit.fly","D-Ribose","DL-Lactate",13,0
"Fruit.fly","D-Ribose","Succinate",2,0
"Fruit.fly","D-Ribose","Citrate",6,0
"Fruit.fly","D-Ribose","D-Gluconate",4,0
"Fruit.fly","D-Ribose","D-Glucosamine",13,0
"Fruit.fly","D-Ribose","Nitrate",22,0
"Fruit.fly","D-Ribose","Vitamin-free",17,0
"Fruit.fly","D-Ribose","2-Keto-D-gluconate",10,0
"Fruit.fly","D-Ribose","Starch formation",23,0
"Fruit.fly","D-Ribose","Growth at 19°C",0,0.904
"Fruit.fly","D-Ribose","Growth at 25°C",0,0.852
"Fruit.fly","D-Ribose","Growth at 30°C",3,0.673
"Fruit.fly","D-Ribose","Growth at 37°C",0,0
"Fruit.fly","Methanol","Ethanol",4,0.005
"Fruit.fly","Methanol","Glycerol",2,0
"Fruit.fly","Methanol","Erythritol",13,0
"Fruit.fly","Methanol","Ribitol",8,0
"Fruit.fly","Methanol","Galactitol",19,0
"Fruit.fly","Methanol","D-Mannitol",6,0.113
"Fruit.fly","Methanol","D-Glucitol",3,0
"Fruit.fly","Methanol","myo-Inositol",22,0
"Fruit.fly","Methanol","DL-Lactate",13,0
"Fruit.fly","Methanol","Succinate",2,0
"Fruit.fly","Methanol","Citrate",6,0
"Fruit.fly","Methanol","D-Gluconate",4,0
"Fruit.fly","Methanol","D-Glucosamine",13,0
"Fruit.fly","Methanol","Nitrate",22,0
"Fruit.fly","Methanol","Vitamin-free",17,0
"Fruit.fly","Methanol","2-Keto-D-gluconate",10,0
"Fruit.fly","Methanol","Starch formation",23,0
"Fruit.fly","Methanol","Growth at 19°C",0,0.886
"Fruit.fly","Methanol","Growth at 25°C",0,0.832
"Fruit.fly","Methanol","Growth at 30°C",3,0.571
"Fruit.fly","Methanol","Growth at 37°C",0,0
"Fruit.fly","Ethanol","Glycerol",2,0.01
"Fruit.fly","Ethanol","Erythritol",13,1
"Fruit.fly","Ethanol","Ribitol",8,0.973
"Fruit.fly","Ethanol","Galactitol",19,1
"Fruit.fly","Ethanol","D-Mannitol",6,0.993
"Fruit.fly","Ethanol","D-Glucitol",3,0.39
"Fruit.fly","Ethanol","myo-Inositol",22,1
"Fruit.fly","Ethanol","DL-Lactate",13,1
"Fruit.fly","Ethanol","Succinate",2,0.028
"Fruit.fly","Ethanol","Citrate",6,0.594
"Fruit.fly","Ethanol","D-Gluconate",4,0.605
"Fruit.fly","Ethanol","D-Glucosamine",13,1
"Fruit.fly","Ethanol","Nitrate",22,1
"Fruit.fly","Ethanol","Vitamin-free",17,1
"Fruit.fly","Ethanol","2-Keto-D-gluconate",10,1
"Fruit.fly","Ethanol","Starch formation",23,1
"Fruit.fly","Ethanol","Growth at 19°C",0,0.977
"Fruit.fly","Ethanol","Growth at 25°C",0,0.952
"Fruit.fly","Ethanol","Growth at 30°C",3,0.999
"Fruit.fly","Ethanol","Growth at 37°C",0,0
"Fruit.fly","Glycerol","Erythritol",13,1
"Fruit.fly","Glycerol","Ribitol",8,0.866
"Fruit.fly","Glycerol","Galactitol",19,1
"Fruit.fly","Glycerol","D-Mannitol",6,0.993
"Fruit.fly","Glycerol","D-Glucitol",3,0.227
"Fruit.fly","Glycerol","myo-Inositol",22,1
"Fruit.fly","Glycerol","DL-Lactate",13,1
"Fruit.fly","Glycerol","Succinate",2,0.008
"Fruit.fly","Glycerol","Citrate",6,0.155
"Fruit.fly","Glycerol","D-Gluconate",4,0.307
"Fruit.fly","Glycerol","D-Glucosamine",13,1
"Fruit.fly","Glycerol","Nitrate",22,1
"Fruit.fly","Glycerol","Vitamin-free",17,1
"Fruit.fly","Glycerol","2-Keto-D-gluconate",10,0.999
"Fruit.fly","Glycerol","Starch formation",23,1
"Fruit.fly","Glycerol","Growth at 19°C",0,0.975
"Fruit.fly","Glycerol","Growth at 25°C",0,0.942
"Fruit.fly","Glycerol","Growth at 30°C",3,1
"Fruit.fly","Glycerol","Growth at 37°C",0,0
"Fruit.fly","Erythritol","Ribitol",8,0
"Fruit.fly","Erythritol","Galactitol",19,0
"Fruit.fly","Erythritol","D-Mannitol",6,0.142
"Fruit.fly","Erythritol","D-Glucitol",3,0
"Fruit.fly","Erythritol","myo-Inositol",22,0
"Fruit.fly","Erythritol","DL-Lactate",13,0
"Fruit.fly","Erythritol","Succinate",2,0
"Fruit.fly","Erythritol","Citrate",6,0
"Fruit.fly","Erythritol","D-Gluconate",4,0
"Fruit.fly","Erythritol","D-Glucosamine",13,0
"Fruit.fly","Erythritol","Nitrate",22,0
"Fruit.fly","Erythritol","Vitamin-free",17,0
"Fruit.fly","Erythritol","2-Keto-D-gluconate",10,0
"Fruit.fly","Erythritol","Starch formation",23,0
"Fruit.fly","Erythritol","Growth at 19°C",0,0.889
"Fruit.fly","Erythritol","Growth at 25°C",0,0.834
"Fruit.fly","Erythritol","Growth at 30°C",3,0.604
"Fruit.fly","Erythritol","Growth at 37°C",0,0
"Fruit.fly","Ribitol","Galactitol",19,0.064
"Fruit.fly","Ribitol","D-Mannitol",6,0.36
"Fruit.fly","Ribitol","D-Glucitol",3,0.001
"Fruit.fly","Ribitol","myo-Inositol",22,0.509
"Fruit.fly","Ribitol","DL-Lactate",13,0.802
"Fruit.fly","Ribitol","Succinate",2,0
"Fruit.fly","Ribitol","Citrate",6,0
"Fruit.fly","Ribitol","D-Gluconate",4,0
"Fruit.fly","Ribitol","D-Glucosamine",13,0.001
"Fruit.fly","Ribitol","Nitrate",22,0.646
"Fruit.fly","Ribitol","Vitamin-free",17,0.086
"Fruit.fly","Ribitol","2-Keto-D-gluconate",10,0.007
"Fruit.fly","Ribitol","Starch formation",23,0.783
"Fruit.fly","Ribitol","Growth at 19°C",0,0.937
"Fruit.fly","Ribitol","Growth at 25°C",0,0.891
"Fruit.fly","Ribitol","Growth at 30°C",3,0.966
"Fruit.fly","Ribitol","Growth at 37°C",0,0
"Fruit.fly","Galactitol","D-Mannitol",6,0.117
"Fruit.fly","Galactitol","D-Glucitol",3,0
"Fruit.fly","Galactitol","myo-Inositol",22,0
"Fruit.fly","Galactitol","DL-Lactate",13,0
"Fruit.fly","Galactitol","Succinate",2,0
"Fruit.fly","Galactitol","Citrate",6,0
"Fruit.fly","Galactitol","D-Gluconate",4,0
"Fruit.fly","Galactitol","D-Glucosamine",13,0
"Fruit.fly","Galactitol","Nitrate",22,0
"Fruit.fly","Galactitol","Vitamin-free",17,0
"Fruit.fly","Galactitol","2-Keto-D-gluconate",10,0
"Fruit.fly","Galactitol","Starch formation",23,0
"Fruit.fly","Galactitol","Growth at 19°C",0,0.885
"Fruit.fly","Galactitol","Growth at 25°C",0,0.833
"Fruit.fly","Galactitol","Growth at 30°C",3,0.581
"Fruit.fly","Galactitol","Growth at 37°C",0,0
"Fruit.fly","D-Mannitol","D-Glucitol",3,0.092
"Fruit.fly","D-Mannitol","myo-Inositol",22,1
"Fruit.fly","D-Mannitol","DL-Lactate",13,1
"Fruit.fly","D-Mannitol","Succinate",2,0.022
"Fruit.fly","D-Mannitol","Citrate",6,0.312
"Fruit.fly","D-Mannitol","D-Gluconate",4,0.48
"Fruit.fly","D-Mannitol","D-Glucosamine",13,1
"Fruit.fly","D-Mannitol","Nitrate",22,1
"Fruit.fly","D-Mannitol","Vitamin-free",17,1
"Fruit.fly","D-Mannitol","2-Keto-D-gluconate",10,1
"Fruit.fly","D-Mannitol","Starch formation",23,1
"Fruit.fly","D-Mannitol","Growth at 19°C",0,0.978
"Fruit.fly","D-Mannitol","Growth at 25°C",0,0.95
"Fruit.fly","D-Mannitol","Growth at 30°C",3,0.997
"Fruit.fly","D-Mannitol","Growth at 37°C",0,0
"Fruit.fly","D-Glucitol","myo-Inositol",22,1
"Fruit.fly","D-Glucitol","DL-Lactate",13,1
"Fruit.fly","D-Glucitol","Succinate",2,0.006
"Fruit.fly","D-Glucitol","Citrate",6,0.08
"Fruit.fly","D-Glucitol","D-Gluconate",4,0.358
"Fruit.fly","D-Glucitol","D-Glucosamine",13,1
"Fruit.fly","D-Glucitol","Nitrate",22,1
"Fruit.fly","D-Glucitol","Vitamin-free",17,1
"Fruit.fly","D-Glucitol","2-Keto-D-gluconate",10,0.99
"Fruit.fly","D-Glucitol","Starch formation",23,1
"Fruit.fly","D-Glucitol","Growth at 19°C",0,0.972
"Fruit.fly","D-Glucitol","Growth at 25°C",0,0.948
"Fruit.fly","D-Glucitol","Growth at 30°C",3,0.994
"Fruit.fly","D-Glucitol","Growth at 37°C",0,0
"Fruit.fly","myo-Inositol","DL-Lactate",13,0
"Fruit.fly","myo-Inositol","Succinate",2,0
"Fruit.fly","myo-Inositol","Citrate",6,0
"Fruit.fly","myo-Inositol","D-Gluconate",4,0
"Fruit.fly","myo-Inositol","D-Glucosamine",13,0
"Fruit.fly","myo-Inositol","Nitrate",22,0
"Fruit.fly","myo-Inositol","Vitamin-free",17,0
"Fruit.fly","myo-Inositol","2-Keto-D-gluconate",10,0
"Fruit.fly","myo-Inositol","Starch formation",23,0
"Fruit.fly","myo-Inositol","Growth at 19°C",0,0.889
"Fruit.fly","myo-Inositol","Growth at 25°C",0,0.831
"Fruit.fly","myo-Inositol","Growth at 30°C",3,0.579
"Fruit.fly","myo-Inositol","Growth at 37°C",0,0
"Fruit.fly","DL-Lactate","Succinate",2,0
"Fruit.fly","DL-Lactate","Citrate",6,0
"Fruit.fly","DL-Lactate","D-Gluconate",4,0
"Fruit.fly","DL-Lactate","D-Glucosamine",13,0
"Fruit.fly","DL-Lactate","Nitrate",22,0.163
"Fruit.fly","DL-Lactate","Vitamin-free",17,0
"Fruit.fly","DL-Lactate","2-Keto-D-gluconate",10,0.033
"Fruit.fly","DL-Lactate","Starch formation",23,0.175
"Fruit.fly","DL-Lactate","Growth at 19°C",0,0.937
"Fruit.fly","DL-Lactate","Growth at 25°C",0,0.888
"Fruit.fly","DL-Lactate","Growth at 30°C",3,0.822
"Fruit.fly","DL-Lactate","Growth at 37°C",0,0
"Fruit.fly","Succinate","Citrate",6,0.045
"Fruit.fly","Succinate","D-Gluconate",4,0.275
"Fruit.fly","Succinate","D-Glucosamine",13,0.95
"Fruit.fly","Succinate","Nitrate",22,1
"Fruit.fly","Succinate","Vitamin-free",17,1
"Fruit.fly","Succinate","2-Keto-D-gluconate",10,0.946
"Fruit.fly","Succinate","Starch formation",23,1
"Fruit.fly","Succinate","Growth at 19°C",0,0.962
"Fruit.fly","Succinate","Growth at 25°C",0,0.935
"Fruit.fly","Succinate","Growth at 30°C",3,0.998
"Fruit.fly","Succinate","Growth at 37°C",0,0
"Fruit.fly","Citrate","D-Gluconate",4,0
"Fruit.fly","Citrate","D-Glucosamine",13,0
"Fruit.fly","Citrate","Nitrate",22,0.035
"Fruit.fly","Citrate","Vitamin-free",17,0
"Fruit.fly","Citrate","2-Keto-D-gluconate",10,0
"Fruit.fly","Citrate","Starch formation",23,0.035
"Fruit.fly","Citrate","Growth at 19°C",0,0.921
"Fruit.fly","Citrate","Growth at 25°C",0,0.885
"Fruit.fly","Citrate","Growth at 30°C",3,0.94
"Fruit.fly","Citrate","Growth at 37°C",0,0
"Fruit.fly","D-Gluconate","D-Glucosamine",13,0.001
"Fruit.fly","D-Gluconate","Nitrate",22,0.446
"Fruit.fly","D-Gluconate","Vitamin-free",17,0.007
"Fruit.fly","D-Gluconate","2-Keto-D-gluconate",10,0
"Fruit.fly","D-Gluconate","Starch formation",23,0.405
"Fruit.fly","D-Gluconate","Growth at 19°C",0,0.939
"Fruit.fly","D-Gluconate","Growth at 25°C",0,0.915
"Fruit.fly","D-Gluconate","Growth at 30°C",3,0.972
"Fruit.fly","D-Gluconate","Growth at 37°C",0,0
"Fruit.fly","D-Glucosamine","Nitrate",22,0
"Fruit.fly","D-Glucosamine","Vitamin-free",17,0
"Fruit.fly","D-Glucosamine","2-Keto-D-gluconate",10,0
"Fruit.fly","D-Glucosamine","Starch formation",23,0
"Fruit.fly","D-Glucosamine","Growth at 19°C",0,0.902
"Fruit.fly","D-Glucosamine","Growth at 25°C",0,0.856
"Fruit.fly","D-Glucosamine","Growth at 30°C",3,0.877
"Fruit.fly","D-Glucosamine","Growth at 37°C",0,0
"Fruit.fly","Nitrate","Vitamin-free",17,0
"Fruit.fly","Nitrate","2-Keto-D-gluconate",10,0
"Fruit.fly","Nitrate","Starch formation",23,0
"Fruit.fly","Nitrate","Growth at 19°C",0,0.891
"Fruit.fly","Nitrate","Growth at 25°C",0,0.841
"Fruit.fly","Nitrate","Growth at 30°C",3,0.617
"Fruit.fly","Nitrate","Growth at 37°C",0,0
"Fruit.fly","Vitamin-free","2-Keto-D-gluconate",10,0
"Fruit.fly","Vitamin-free","Starch formation",23,0
"Fruit.fly","Vitamin-free","Growth at 19°C",0,0.893
"Fruit.fly","Vitamin-free","Growth at 25°C",0,0.842
"Fruit.fly","Vitamin-free","Growth at 30°C",3,0.615
"Fruit.fly","Vitamin-free","Growth at 37°C",0,0
"Fruit.fly","2-Keto-D-gluconate","Starch formation",23,0.12
"Fruit.fly","2-Keto-D-gluconate","Growth at 19°C",0,0.927
"Fruit.fly","2-Keto-D-gluconate","Growth at 25°C",0,0.884
"Fruit.fly","2-Keto-D-gluconate","Growth at 30°C",3,0.946
"Fruit.fly","2-Keto-D-gluconate","Growth at 37°C",0,0
"Fruit.fly","Starch formation","Growth at 19°C",0,0.892
"Fruit.fly","Starch formation","Growth at 25°C",0,0.843
"Fruit.fly","Starch formation","Growth at 30°C",3,0.604
"Fruit.fly","Starch formation","Growth at 37°C",0,0
"Fruit.fly","Growth at 19°C","Growth at 25°C",0,1
"Fruit.fly","Growth at 19°C","Growth at 30°C",3,1
"Fruit.fly","Growth at 19°C","Growth at 37°C",0,0.94
"Fruit.fly","Growth at 25°C","Growth at 30°C",3,1
"Fruit.fly","Growth at 25°C","Growth at 37°C",0,0.877
"Fruit.fly","Growth at 30°C","Growth at 37°C",0,0.052
"Bee","Glucose_F","Galactose_F",20,1
"Bee","Glucose_F","Sucrose_F",19,1
"Bee","Glucose_F","Maltose_F",21,1
"Bee","Glucose_F","Lactose_F",23,1
"Bee","Glucose_F","Raffinose_F",21,1
"Bee","Glucose_F","Trehalose_F",18,1
"Bee","Glucose_F","Glucose",0,1
"Bee","Glucose_F","Inulin",22,1
"Bee","Glucose_F","Sucrose",14,1
"Bee","Glucose_F","Raffinose",16,1
"Bee","Glucose_F","Melibiose",19,1
"Bee","Glucose_F","Galactose",6,1
"Bee","Glucose_F","Lactose",19,1
"Bee","Glucose_F","Trehalose",8,1
"Bee","Glucose_F","Maltose",13,1
"Bee","Glucose_F","Melezitose",15,1
"Bee","Glucose_F","Methyl-?-D-glucoside",17,1
"Bee","Glucose_F","Soluble Starch",18,1
"Bee","Glucose_F","Cellobiose",8,1
"Bee","Glucose_F","Salicin",8,1
"Bee","Glucose_F","L-Sorbose",7,1
"Bee","Glucose_F","L-Rhamnose",15,1
"Bee","Glucose_F","D-Xylose",8,0.998
"Bee","Glucose_F","L-Arabinose",12,1
"Bee","Glucose_F","D-Arabinose",17,1
"Bee","Glucose_F","D-Ribose",12,1
"Bee","Glucose_F","Methanol",23,1
"Bee","Glucose_F","Ethanol",4,0.997
"Bee","Glucose_F","Glycerol",2,0.998
"Bee","Glucose_F","Erythritol",13,1
"Bee","Glucose_F","Ribitol",8,1
"Bee","Glucose_F","Galactitol",19,1
"Bee","Glucose_F","D-Mannitol",6,1
"Bee","Glucose_F","D-Glucitol",3,1
"Bee","Glucose_F","myo-Inositol",22,1
"Bee","Glucose_F","DL-Lactate",13,1
"Bee","Glucose_F","Succinate",2,0.89
"Bee","Glucose_F","Citrate",6,1
"Bee","Glucose_F","D-Gluconate",4,0.962
"Bee","Glucose_F","D-Glucosamine",13,1
"Bee","Glucose_F","Nitrate",22,1
"Bee","Glucose_F","Vitamin-free",17,1
"Bee","Glucose_F","2-Keto-D-gluconate",10,1
"Bee","Glucose_F","Starch formation",23,1
"Bee","Glucose_F","Growth at 19°C",0,0.982
"Bee","Glucose_F","Growth at 25°C",0,0.984
"Bee","Glucose_F","Growth at 30°C",3,1
"Bee","Glucose_F","Growth at 37°C",0,0.014
"Bee","Galactose_F","Sucrose_F",19,1
"Bee","Galactose_F","Maltose_F",21,1
"Bee","Galactose_F","Lactose_F",23,1
"Bee","Galactose_F","Raffinose_F",21,1
"Bee","Galactose_F","Trehalose_F",18,0.98
"Bee","Galactose_F","Glucose",0,1
"Bee","Galactose_F","Inulin",22,0.994
"Bee","Galactose_F","Sucrose",14,1
"Bee","Galactose_F","Raffinose",16,0.966
"Bee","Galactose_F","Melibiose",19,0.559
"Bee","Galactose_F","Galactose",6,0.865
"Bee","Galactose_F","Lactose",19,0.525
"Bee","Galactose_F","Trehalose",8,0.004
"Bee","Galactose_F","Maltose",13,0.925
"Bee","Galactose_F","Melezitose",15,0.876
"Bee","Galactose_F","Methyl-?-D-glucoside",17,0.996
"Bee","Galactose_F","Soluble Starch",18,0.635
"Bee","Galactose_F","Cellobiose",8,0.027
"Bee","Galactose_F","Salicin",8,0.069
"Bee","Galactose_F","L-Sorbose",7,0.777
"Bee","Galactose_F","L-Rhamnose",15,0.04
"Bee","Galactose_F","D-Xylose",8,0.003
"Bee","Galactose_F","L-Arabinose",12,0
"Bee","Galactose_F","D-Arabinose",17,0.263
"Bee","Galactose_F","D-Ribose",12,0.633
"Bee","Galactose_F","Methanol",23,0.999
"Bee","Galactose_F","Ethanol",4,0.05
"Bee","Galactose_F","Glycerol",2,0.701
"Bee","Galactose_F","Erythritol",13,0.01
"Bee","Galactose_F","Ribitol",8,0.026
"Bee","Galactose_F","Galactitol",19,0.506
"Bee","Galactose_F","D-Mannitol",6,1
"Bee","Galactose_F","D-Glucitol",3,0.932
"Bee","Galactose_F","myo-Inositol",22,0.986
"Bee","Galactose_F","DL-Lactate",13,0.135
"Bee","Galactose_F","Succinate",2,0.023
"Bee","Galactose_F","Citrate",6,0.323
"Bee","Galactose_F","D-Gluconate",4,0.024
"Bee","Galactose_F","D-Glucosamine",13,0.037
"Bee","Galactose_F","Nitrate",22,1
"Bee","Galactose_F","Vitamin-free",17,0.494
"Bee","Galactose_F","2-Keto-D-gluconate",10,0.406
"Bee","Galactose_F","Starch formation",23,1
"Bee","Galactose_F","Growth at 19°C",0,0.956
"Bee","Galactose_F","Growth at 25°C",0,0.919
"Bee","Galactose_F","Growth at 30°C",3,0.969
"Bee","Galactose_F","Growth at 37°C",0,0
"Bee","Sucrose_F","Maltose_F",21,1
"Bee","Sucrose_F","Lactose_F",23,1
"Bee","Sucrose_F","Raffinose_F",21,1
"Bee","Sucrose_F","Trehalose_F",18,0.997
"Bee","Sucrose_F","Glucose",0,1
"Bee","Sucrose_F","Inulin",22,1
"Bee","Sucrose_F","Sucrose",14,1
"Bee","Sucrose_F","Raffinose",16,0.988
"Bee","Sucrose_F","Melibiose",19,0.987
"Bee","Sucrose_F","Galactose",6,0.976
"Bee","Sucrose_F","Lactose",19,0.98
"Bee","Sucrose_F","Trehalose",8,0.116
"Bee","Sucrose_F","Maltose",13,0.999
"Bee","Sucrose_F","Melezitose",15,0.995
"Bee","Sucrose_F","Methyl-?-D-glucoside",17,1
"Bee","Sucrose_F","Soluble Starch",18,0.995
"Bee","Sucrose_F","Cellobiose",8,0.347
"Bee","Sucrose_F","Salicin",8,0.53
"Bee","Sucrose_F","L-Sorbose",7,0.778
"Bee","Sucrose_F","L-Rhamnose",15,0.46
"Bee","Sucrose_F","D-Xylose",8,0.184
"Bee","Sucrose_F","L-Arabinose",12,0.075
"Bee","Sucrose_F","D-Arabinose",17,0.95
"Bee","Sucrose_F","D-Ribose",12,0.923
"Bee","Sucrose_F","Methanol",23,1
"Bee","Sucrose_F","Ethanol",4,0.361
"Bee","Sucrose_F","Glycerol",2,0.753
"Bee","Sucrose_F","Erythritol",13,0.235
"Bee","Sucrose_F","Ribitol",8,0.419
"Bee","Sucrose_F","Galactitol",19,0.98
"Bee","Sucrose_F","D-Mannitol",6,1
"Bee","Sucrose_F","D-Glucitol",3,0.954
"Bee","Sucrose_F","myo-Inositol",22,1
"Bee","Sucrose_F","DL-Lactate",13,0.623
"Bee","Sucrose_F","Succinate",2,0.047
"Bee","Sucrose_F","Citrate",6,0.34
"Bee","Sucrose_F","D-Gluconate",4,0.069
"Bee","Sucrose_F","D-Glucosamine",13,0.757
"Bee","Sucrose_F","Nitrate",22,1
"Bee","Sucrose_F","Vitamin-free",17,0.807
"Bee","Sucrose_F","2-Keto-D-gluconate",10,0.823
"Bee","Sucrose_F","Starch formation",23,1
"Bee","Sucrose_F","Growth at 19°C",0,0.958
"Bee","Sucrose_F","Growth at 25°C",0,0.934
"Bee","Sucrose_F","Growth at 30°C",3,0.988
"Bee","Sucrose_F","Growth at 37°C",0,0
"Bee","Maltose_F","Lactose_F",23,1
"Bee","Maltose_F","Raffinose_F",21,1
"Bee","Maltose_F","Trehalose_F",18,0.992
"Bee","Maltose_F","Glucose",0,1
"Bee","Maltose_F","Inulin",22,1
"Bee","Maltose_F","Sucrose",14,1
"Bee","Maltose_F","Raffinose",16,0.991
"Bee","Maltose_F","Melibiose",19,0.944
"Bee","Maltose_F","Galactose",6,0.935
"Bee","Maltose_F","Lactose",19,0.923
"Bee","Maltose_F","Trehalose",8,0.057
"Bee","Maltose_F","Maltose",13,0.97
"Bee","Maltose_F","Melezitose",15,0.979
"Bee","Maltose_F","Methyl-?-D-glucoside",17,0.999
"Bee","Maltose_F","Soluble Starch",18,0.942
"Bee","Maltose_F","Cellobiose",8,0.291
"Bee","Maltose_F","Salicin",8,0.452
"Bee","Maltose_F","L-Sorbose",7,0.823
"Bee","Maltose_F","L-Rhamnose",15,0.239
"Bee","Maltose_F","D-Xylose",8,0.044
"Bee","Maltose_F","L-Arabinose",12,0.021
"Bee","Maltose_F","D-Arabinose",17,0.856
"Bee","Maltose_F","D-Ribose",12,0.764
"Bee","Maltose_F","Methanol",23,1
"Bee","Maltose_F","Ethanol",4,0.317
"Bee","Maltose_F","Glycerol",2,0.737
"Bee","Maltose_F","Erythritol",13,0.09
"Bee","Maltose_F","Ribitol",8,0.165
"Bee","Maltose_F","Galactitol",19,0.906
