"Isolation","Trait_A","Trait_B","Observed_PN","Percent_PN"
"Ant","Trehalose_F","Melezitose",6,1
"Ant","Trehalose_F","Methyl-?-D-glucoside",6,1
"Ant","Trehalose_F","Soluble Starch",15,1
"Ant","Trehalose_F","Cellobiose",9,1
"Ant","Trehalose_F","Salicin",9,1
"Ant","Trehalose_F","L-Sorbose",9,1
"Ant","Trehalose_F","L-Rhamnose",15,1
"Ant","Trehalose_F","D-Xylose",4,1
"Ant","Trehalose_F","L-Arabinose",9,1
"Ant","Trehalose_F","D-Arabinose",16,1
"Ant","Trehalose_F","D-Ribose",9,1
"Ant","Trehalose_F","Methanol",29,1
"Ant","Trehalose_F","Ethanol",2,1
"Ant","Trehalose_F","Glycerol",0,0.992
"Ant","Trehalose_F","Erythritol",18,1
"Ant","Trehalose_F","Ribitol",4,1
"Ant","Trehalose_F","Galactitol",21,1
"Ant","Trehalose_F","D-Mannitol",3,1
"Ant","Trehalose_F","D-Glucitol",3,1
"Ant","Trehalose_F","myo-Inositol",28,1
"Ant","Trehalose_F","DL-Lactate",18,1
"Ant","Trehalose_F","Succinate",3,1
"Ant","Trehalose_F","Citrate",6,1
"Ant","Trehalose_F","D-Gluconate",4,1
"Ant","Trehalose_F","D-Glucosamine",9,1
"Ant","Trehalose_F","Nitrate",27,1
"Ant","Trehalose_F","Vitamin-free",22,1
"Ant","Trehalose_F","2-Keto-D-gluconate",8,1
"Ant","Trehalose_F","Starch formation",31,1
"Ant","Trehalose_F","Growth at 19°C",0,1
"Ant","Trehalose_F","Growth at 25°C",0,1
"Ant","Trehalose_F","Growth at 30°C",1,1
"Ant","Trehalose_F","Growth at 37°C",6,1
"Ant","Glucose","Inulin",79,1
"Ant","Glucose","Sucrose",41,1
"Ant","Glucose","Raffinose",58,1
"Ant","Glucose","Melibiose",76,1
"Ant","Glucose","Galactose",28,1
"Ant","Glucose","Lactose",77,1
"Ant","Glucose","Trehalose",32,1
"Ant","Glucose","Maltose",41,1
"Ant","Glucose","Melezitose",46,1
"Ant","Glucose","Methyl-?-D-glucoside",46,1
"Ant","Glucose","Soluble Starch",60,1
"Ant","Glucose","Cellobiose",37,1
"Ant","Glucose","Salicin",37,1
"Ant","Glucose","L-Sorbose",38,1
"Ant","Glucose","L-Rhamnose",62,1
"Ant","Glucose","D-Xylose",28,1
"Ant","Glucose","L-Arabinose",49,1
"Ant","Glucose","D-Arabinose",61,1
"Ant","Glucose","D-Ribose",48,1
"Ant","Glucose","Methanol",85,1
"Ant","Glucose","Ethanol",11,1
"Ant","Glucose","Glycerol",10,1
"Ant","Glucose","Erythritol",62,1
"Ant","Glucose","Ribitol",35,1
"Ant","Glucose","Galactitol",73,1
"Ant","Glucose","D-Mannitol",23,1
"Ant","Glucose","D-Glucitol",20,1
"Ant","Glucose","myo-Inositol",81,1
"Ant","Glucose","DL-Lactate",40,1
"Ant","Glucose","Succinate",11,1
"Ant","Glucose","Citrate",24,1
"Ant","Glucose","D-Gluconate",27,1
"Ant","Glucose","D-Glucosamine",52,1
"Ant","Glucose","Nitrate",79,1
"Ant","Glucose","Vitamin-free",71,1
"Ant","Glucose","2-Keto-D-gluconate",44,1
"Ant","Glucose","Starch formation",84,1
"Ant","Glucose","Growth at 19°C",5,1
"Ant","Glucose","Growth at 25°C",0,0.99
"Ant","Glucose","Growth at 30°C",3,1
"Ant","Glucose","Growth at 37°C",24,1
"Ant","Inulin","Methanol",11,1
"Ant","Inulin","Nitrate",10,1
"Ant","Inulin","Starch formation",11,1
"Ant","Sucrose","Methanol",47,1
"Ant","Sucrose","Nitrate",40,1
"Ant","Sucrose","Starch formation",47,1
"Ant","Raffinose","Methanol",31,1
"Ant","Raffinose","Nitrate",26,1
"Ant","Raffinose","Starch formation",32,1
"Ant","Melibiose","Methanol",14,1
"Ant","Melibiose","Nitrate",13,1
"Ant","Melibiose","Starch formation",14,1
"Ant","Galactose","Methanol",58,1
"Ant","Galactose","Nitrate",56,1
"Ant","Galactose","Starch formation",58,1
"Ant","Lactose","Methanol",13,1
"Ant","Lactose","Nitrate",12,1
"Ant","Lactose","Starch formation",12,1
"Ant","Trehalose","Methanol",55,1
"Ant","Trehalose","Nitrate",49,1
"Ant","Trehalose","Starch formation",57,1
"Ant","Maltose","Methanol",47,1
"Ant","Maltose","Nitrate",41,1
"Ant","Maltose","Starch formation",48,1
"Ant","Melezitose","Methanol",42,1
"Ant","Melezitose","Nitrate",36,1
"Ant","Melezitose","Starch formation",43,1
"Ant","Methyl-?-D-glucoside","Methanol",42,1
"Ant","Methyl-?-D-glucoside","Nitrate",36,1
"Ant","Methyl-?-D-glucoside","Starch formation",43,1
"Ant","Soluble Starch","Methanol",30,1
"Ant","Soluble Starch","Nitrate",26,1
"Ant","Soluble Starch","Starch formation",30,1
"Ant","Cellobiose","Methanol",50,1
"Ant","Cellobiose","Nitrate",43,1
"Ant","Cellobiose","Starch formation",50,1
"Ant","Salicin","Methanol",51,1
"Ant","Salicin","Nitrate",43,1
"Ant","Salicin","Starch formation",50,1
"Ant","L-Sorbose","Methanol",50,1
"Ant","L-Sorbose","Nitrate",48,1
"Ant","L-Sorbose","Starch formation",50,1
"Ant","L-Rhamnose","Methanol",26,1
"Ant","L-Rhamnose","Nitrate",21,1
"Ant","L-Rhamnose","Starch formation",28,1
"Ant","D-Xylose","Methanol",59,1
"Ant","D-Xylose","Nitrate",52,1
"Ant","D-Xylose","Starch formation",60,1
"Ant","L-Arabinose","Methanol",38,1
"Ant","L-Arabinose","Nitrate",35,1
"Ant","L-Arabinose","Starch formation",39,1
"Ant","D-Arabinose","Methanol",27,1
"Ant","D-Arabinose","Nitrate",24,1
"Ant","D-Arabinose","Starch formation",28,1
"Ant","D-Ribose","Methanol",40,1
"Ant","D-Ribose","Nitrate",35,1
"Ant","D-Ribose","Starch formation",41,1
"Ant","Methanol","Ethanol",3,1
"Ant","Methanol","Glycerol",2,1
"Ant","Methanol","Erythritol",2,1
"Ant","Methanol","Ribitol",1,1
"Ant","Methanol","Galactitol",4,1
"Ant","Methanol","D-Mannitol",2,1
"Ant","Methanol","D-Glucitol",3,1
"Ant","Methanol","myo-Inositol",5,1
"Ant","Methanol","DL-Lactate",4,1
"Ant","Methanol","Succinate",1,1
"Ant","Methanol","Citrate",3,1
"Ant","Methanol","D-Gluconate",3,1
"Ant","Methanol","D-Glucosamine",4,1
"Ant","Methanol","Nitrate",3,1
"Ant","Methanol","Vitamin-free",4,1
"Ant","Methanol","2-Keto-D-gluconate",4,1
"Ant","Methanol","Starch formation",4,1
"Ant","Methanol","Growth at 19°C",0,1
"Ant","Methanol","Growth at 25°C",0,1
"Ant","Methanol","Growth at 30°C",0,1
"Ant","Methanol","Growth at 37°C",1,1
"Ant","Ethanol","Nitrate",68,1
"Ant","Ethanol","Starch formation",76,1
"Ant","Glycerol","Nitrate",69,1
"Ant","Glycerol","Starch formation",77,1
"Ant","Erythritol","Nitrate",23,1
"Ant","Erythritol","Starch formation",28,1
"Ant","Ribitol","Nitrate",49,1
"Ant","Ribitol","Starch formation",53,1
"Ant","Galactitol","Nitrate",15,1
"Ant","Galactitol","Starch formation",17,1
"Ant","D-Mannitol","Nitrate",56,1
"Ant","D-Mannitol","Starch formation",65,1
"Ant","D-Glucitol","Nitrate",59,1
"Ant","D-Glucitol","Starch formation",68,1
"Ant","myo-Inositol","Nitrate",8,1
"Ant","myo-Inositol","Starch formation",9,1
"Ant","DL-Lactate","Nitrate",43,1
"Ant","DL-Lactate","Starch formation",49,1
"Ant","Succinate","Nitrate",68,1
"Ant","Succinate","Starch formation",76,1
"Ant","Citrate","Nitrate",56,1
"Ant","Citrate","Starch formation",64,1
"Ant","D-Gluconate","Nitrate",53,1
"Ant","D-Gluconate","Starch formation",60,1
"Ant","D-Glucosamine","Nitrate",35,1
"Ant","D-Glucosamine","Starch formation",38,1
"Ant","Nitrate","Vitamin-free",9,1
"Ant","Nitrate","2-Keto-D-gluconate",7,1
"Ant","Nitrate","Starch formation",11,1
"Ant","Nitrate","Growth at 19°C",0,1
"Ant","Nitrate","Growth at 25°C",0,0.999
"Ant","Nitrate","Growth at 30°C",0,0.988
"Ant","Nitrate","Growth at 37°C",2,1
"Ant","Vitamin-free","Starch formation",18,1
"Ant","2-Keto-D-gluconate","Starch formation",45,1
"Ant","Starch formation","Growth at 19°C",1,1
"Ant","Starch formation","Growth at 25°C",0,0.999
"Ant","Starch formation","Growth at 30°C",0,0.993
"Ant","Starch formation","Growth at 37°C",1,0.999
"Fruit.fly","Glucose_F","Glucose",0,1
"Fruit.fly","Glucose_F","Erythritol",48,1
"Fruit.fly","Galactose_F","Glucose",0,1
"Fruit.fly","Galactose_F","Erythritol",17,0.704
"Fruit.fly","Sucrose_F","Glucose",0,1
"Fruit.fly","Sucrose_F","Erythritol",20,0.979
"Fruit.fly","Maltose_F","Glucose",0,1
"Fruit.fly","Maltose_F","Erythritol",14,0.967
"Fruit.fly","Lactose_F","Glucose",0,1
"Fruit.fly","Lactose_F","Erythritol",0,0.007
"Fruit.fly","Raffinose_F","Glucose",0,1
"Fruit.fly","Raffinose_F","Erythritol",12,0.445
"Fruit.fly","Trehalose_F","Glucose",0,1
"Fruit.fly","Trehalose_F","Erythritol",18,0.722
"Fruit.fly","Glucose","Inulin",79,1
"Fruit.fly","Glucose","Sucrose",41,1
"Fruit.fly","Glucose","Raffinose",58,1
"Fruit.fly","Glucose","Melibiose",76,1
"Fruit.fly","Glucose","Galactose",28,1
"Fruit.fly","Glucose","Lactose",77,1
"Fruit.fly","Glucose","Trehalose",32,1
"Fruit.fly","Glucose","Maltose",41,1
"Fruit.fly","Glucose","Melezitose",46,1
"Fruit.fly","Glucose","Methyl-?-D-glucoside",46,1
"Fruit.fly","Glucose","Soluble Starch",60,1
"Fruit.fly","Glucose","Cellobiose",37,1
"Fruit.fly","Glucose","Salicin",37,1
"Fruit.fly","Glucose","L-Sorbose",38,1
"Fruit.fly","Glucose","L-Rhamnose",62,1
"Fruit.fly","Glucose","D-Xylose",28,1
"Fruit.fly","Glucose","L-Arabinose",49,1
"Fruit.fly","Glucose","D-Arabinose",61,1
"Fruit.fly","Glucose","D-Ribose",48,1
"Fruit.fly","Glucose","Methanol",85,1
"Fruit.fly","Glucose","Ethanol",11,0.99
"Fruit.fly","Glucose","Glycerol",10,0.879
"Fruit.fly","Glucose","Erythritol",62,1
"Fruit.fly","Glucose","Ribitol",35,1
"Fruit.fly","Glucose","Galactitol",73,1
"Fruit.fly","Glucose","D-Mannitol",23,1
"Fruit.fly","Glucose","D-Glucitol",20,1
"Fruit.fly","Glucose","myo-Inositol",81,1
"Fruit.fly","Glucose","DL-Lactate",40,1
"Fruit.fly","Glucose","Succinate",11,0.439
"Fruit.fly","Glucose","Citrate",24,0.011
"Fruit.fly","Glucose","D-Gluconate",27,0.852
"Fruit.fly","Glucose","D-Glucosamine",52,1
"Fruit.fly","Glucose","Nitrate",79,1
"Fruit.fly","Glucose","Vitamin-free",71,1
"Fruit.fly","Glucose","2-Keto-D-gluconate",44,1
"Fruit.fly","Glucose","Starch formation",84,1
"Fruit.fly","Glucose","Growth at 19°C",5,1
"Fruit.fly","Glucose","Growth at 25°C",0,0.824
"Fruit.fly","Glucose","Growth at 30°C",3,0.543
"Fruit.fly","Glucose","Growth at 37°C",24,0.09
"Fruit.fly","Inulin","Erythritol",7,0.479
"Fruit.fly","Sucrose","Erythritol",29,0.156
"Fruit.fly","Raffinose","Erythritol",16,0.734
"Fruit.fly","Melibiose","Erythritol",3,0.101
"Fruit.fly","Galactose","Erythritol",35,0.83
"Fruit.fly","Lactose","Erythritol",3,0.414
"Fruit.fly","Trehalose","Erythritol",33,0.849
"Fruit.fly","Maltose","Erythritol",27,0.314
"Fruit.fly","Melezitose","Erythritol",26,0.701
"Fruit.fly","Methyl-?-D-glucoside","Erythritol",24,0.804
"Fruit.fly","Soluble Starch","Erythritol",14,1
"Fruit.fly","Cellobiose","Erythritol",29,0.27
"Fruit.fly","Salicin","Erythritol",29,0.381
"Fruit.fly","L-Sorbose","Erythritol",29,0.214
"Fruit.fly","L-Rhamnose","Erythritol",13,1
"Fruit.fly","D-Xylose","Erythritol",38,0.998
"Fruit.fly","L-Arabinose","Erythritol",17,0.998
"Fruit.fly","D-Arabinose","Erythritol",12,0.986
"Fruit.fly","D-Ribose","Erythritol",15,0.985
"Fruit.fly","Methanol","Erythritol",2,0.723
"Fruit.fly","Ethanol","Erythritol",54,1
"Fruit.fly","Glycerol","Erythritol",52,1
"Fruit.fly","Erythritol","Ribitol",1,0.723
"Fruit.fly","Erythritol","Galactitol",15,1
"Fruit.fly","Erythritol","D-Mannitol",2,0.999
"Fruit.fly","Erythritol","D-Glucitol",2,0.993
"Fruit.fly","Erythritol","myo-Inositol",21,1
"Fruit.fly","Erythritol","DL-Lactate",15,1
"Fruit.fly","Erythritol","Succinate",1,0.874
"Fruit.fly","Erythritol","Citrate",3,0.941
"Fruit.fly","Erythritol","D-Gluconate",3,0.964
"Fruit.fly","Erythritol","D-Glucosamine",10,1
"Fruit.fly","Erythritol","Nitrate",23,1
"Fruit.fly","Erythritol","Vitamin-free",22,1
"Fruit.fly","Erythritol","2-Keto-D-gluconate",12,1
"Fruit.fly","Erythritol","Starch formation",28,1
"Fruit.fly","Erythritol","Growth at 19°C",0,0.99
"Fruit.fly","Erythritol","Growth at 25°C",0,0.987
"Fruit.fly","Erythritol","Growth at 30°C",2,0.999
"Fruit.fly","Erythritol","Growth at 37°C",11,1
"Bee","Glucose_F","Glucose",0,1
"Bee","Glucose_F","Methanol",65,1
"Bee","Galactose_F","Glucose",0,1
"Bee","Galactose_F","Methanol",29,1
"Bee","Sucrose_F","Glucose",0,1
"Bee","Sucrose_F","Methanol",29,1
"Bee","Maltose_F","Glucose",0,1
"Bee","Maltose_F","Methanol",22,1
"Bee","Lactose_F","Glucose",0,1
"Bee","Lactose_F","Methanol",1,0.045
"Bee","Raffinose_F","Glucose",0,1
"Bee","Raffinose_F","Methanol",19,1
"Bee","Trehalose_F","Glucose",0,1
"Bee","Trehalose_F","Methanol",29,1
"Bee","Glucose","Inulin",79,1
"Bee","Glucose","Sucrose",41,1
"Bee","Glucose","Raffinose",58,1
"Bee","Glucose","Melibiose",76,1
"Bee","Glucose","Galactose",28,1
"Bee","Glucose","Lactose",77,1
"Bee","Glucose","Trehalose",32,1
"Bee","Glucose","Maltose",41,1
"Bee","Glucose","Melezitose",46,1
"Bee","Glucose","Methyl-?-D-glucoside",46,1
"Bee","Glucose","Soluble Starch",60,1
"Bee","Glucose","Cellobiose",37,1
"Bee","Glucose","Salicin",37,1
"Bee","Glucose","L-Sorbose",38,1
"Bee","Glucose","L-Rhamnose",62,1
"Bee","Glucose","D-Xylose",28,1
"Bee","Glucose","L-Arabinose",49,1
"Bee","Glucose","D-Arabinose",61,1
"Bee","Glucose","D-Ribose",48,1
"Bee","Glucose","Methanol",85,1
"Bee","Glucose","Ethanol",11,0.985
"Bee","Glucose","Glycerol",10,1
"Bee","Glucose","Erythritol",62,1
"Bee","Glucose","Ribitol",35,1
"Bee","Glucose","Galactitol",73,1
"Bee","Glucose","D-Mannitol",23,1
"Bee","Glucose","D-Glucitol",20,1
"Bee","Glucose","myo-Inositol",81,1
"Bee","Glucose","DL-Lactate",40,1
"Bee","Glucose","Succinate",11,1
"Bee","Glucose","Citrate",24,1
"Bee","Glucose","D-Gluconate",27,1
"Bee","Glucose","D-Glucosamine",52,1
"Bee","Glucose","Nitrate",79,1
"Bee","Glucose","Vitamin-free",71,1
"Bee","Glucose","2-Keto-D-gluconate",44,1
"Bee","Glucose","Starch formation",84,1
"Bee","Glucose","Growth at 19°C",5,1
"Bee","Glucose","Growth at 25°C",0,0.897
"Bee","Glucose","Growth at 30°C",3,0.938
"Bee","Glucose","Growth at 37°C",24,1
"Bee","Inulin","Methanol",11,1
"Bee","Sucrose","Methanol",47,1
"Bee","Raffinose","Methanol",31,1
"Bee","Melibiose","Methanol",14,1
"Bee","Galactose","Methanol",58,1
"Bee","Lactose","Methanol",13,1
"Bee","Trehalose","Methanol",55,1
"Bee","Maltose","Methanol",47,1
"Bee","Melezitose","Methanol",42,1
"Bee","Methyl-?-D-glucoside","Methanol",42,1
"Bee","Soluble Starch","Methanol",30,1
"Bee","Cellobiose","Methanol",50,1
"Bee","Salicin","Methanol",51,1
"Bee","L-Sorbose","Methanol",50,1
"Bee","L-Rhamnose","Methanol",26,1
"Bee","D-Xylose","Methanol",59,1
"Bee","L-Arabinose","Methanol",38,1
"Bee","D-Arabinose","Methanol",27,1
"Bee","D-Ribose","Methanol",40,1
"Bee","Methanol","Ethanol",3,1
"Bee","Methanol","Glycerol",2,1
"Bee","Methanol","Erythritol",2,0.986
"Bee","Methanol","Ribitol",1,0.968
"Bee","Methanol","Galactitol",4,1
"Bee","Methanol","D-Mannitol",2,1
"Bee","Methanol","D-Glucitol",3,1
"Bee","Methanol","myo-Inositol",5,1
"Bee","Methanol","DL-Lactate",4,1
"Bee","Methanol","Succinate",1,0.989
"Bee","Methanol","Citrate",3,1
"Bee","Methanol","D-Gluconate",3,1
"Bee","Methanol","D-Glucosamine",4,1
"Bee","Methanol","Nitrate",3,1
"Bee","Methanol","Vitamin-free",4,1
"Bee","Methanol","2-Keto-D-gluconate",4,1
"Bee","Methanol","Starch formation",4,1
"Bee","Methanol","Growth at 19°C",0,0.999
"Bee","Methanol","Growth at 25°C",0,0.998
"Bee","Methanol","Growth at 30°C",0,0.951
"Bee","Methanol","Growth at 37°C",1,0.946
"Water","Glucose_F","Lactose_F",67,1
"Water","Glucose_F","Raffinose_F",48,1
"Water","Glucose_F","Glucose",0,1
"Water","Glucose_F","Inulin",57,1
"Water","Glucose_F","Raffinose",41,1
"Water","Glucose_F","Melibiose",57,1
"Water","Glucose_F","Galactitol",55,1
"Water","Glucose_F","myo-Inositol",64,1
"Water","Glucose_F","Starch formation",65,1
"Water","Galactose_F","Lactose_F",30,1
"Water","Galactose_F","Raffinose_F",18,1
"Water","Galactose_F","Glucose",0,1
"Water","Galactose_F","Inulin",24,1
"Water","Galactose_F","Raffinose",16,1
"Water","Galactose_F","Melibiose",24,1
"Water","Galactose_F","Galactitol",21,1
"Water","Galactose_F","myo-Inositol",27,1
"Water","Galactose_F","Starch formation",30,1
"Water","Sucrose_F","Lactose_F",29,1
"Water","Sucrose_F","Raffinose_F",10,1
"Water","Sucrose_F","Glucose",0,1
"Water","Sucrose_F","Inulin",20,1
"Water","Sucrose_F","Raffinose",6,1
"Water","Sucrose_F","Melibiose",21,1
"Water","Sucrose_F","Galactitol",22,1
"Water","Sucrose_F","myo-Inositol",26,1
"Water","Sucrose_F","Starch formation",30,1
"Water","Maltose_F","Lactose_F",21,1
"Water","Maltose_F","Raffinose_F",10,1
"Water","Maltose_F","Glucose",0,1
"Water","Maltose_F","Inulin",16,1
"Water","Maltose_F","Raffinose",8,1
"Water","Maltose_F","Melibiose",16,1
"Water","Maltose_F","Galactitol",16,1
"Water","Maltose_F","myo-Inositol",18,1
"Water","Maltose_F","Starch formation",22,1
"Water","Lactose_F","Raffinose_F",0,0.94
"Water","Lactose_F","Trehalose_F",0,0.975
"Water","Lactose_F","Glucose",0,1
"Water","Lactose_F","Inulin",1,0.999
"Water","Lactose_F","Sucrose",0,0.983
"Water","Lactose_F","Raffinose",0,0.946
"Water","Lactose_F","Melibiose",0,0.939
"Water","Lactose_F","Galactose",0,0.973
"Water","Lactose_F","Lactose",0,0.951
"Water","Lactose_F","Trehalose",0,0.995
"Water","Lactose_F","Maltose",0,0.994
"Water","Lactose_F","Melezitose",0,0.984
"Water","Lactose_F","Methyl-?-D-glucoside",0,0.992
"Water","Lactose_F","Soluble Starch",0,0.974
"Water","Lactose_F","Cellobiose",0,0.993
"Water","Lactose_F","Salicin",0,0.996
"Water","Lactose_F","L-Sorbose",0,0.968
"Water","Lactose_F","L-Rhamnose",1,0.999
"Water","Lactose_F","D-Xylose",0,0.997
"Water","Lactose_F","L-Arabinose",0,0.961
"Water","Lactose_F","D-Arabinose",1,0.999
"Water","Lactose_F","D-Ribose",0,0.976
"Water","Lactose_F","Methanol",1,0.999
"Water","Lactose_F","Ethanol",0,0.997
"Water","Lactose_F","Glycerol",0,0.999
"Water","Lactose_F","Erythritol",0,0.953
"Water","Lactose_F","Ribitol",0,0.98
"Water","Lactose_F","Galactitol",1,0.999
"Water","Lactose_F","D-Mannitol",0,0.997
"Water","Lactose_F","D-Glucitol",0,0.999
"Water","Lactose_F","myo-Inositol",1,0.998
"Water","Lactose_F","DL-Lactate",1,1
"Water","Lactose_F","Succinate",0,0.995
"Water","Lactose_F","Citrate",0,0.979
"Water","Lactose_F","D-Gluconate",0,0.992
"Water","Lactose_F","D-Glucosamine",0,0.973
"Water","Lactose_F","Nitrate",1,1
"Water","Lactose_F","Vitamin-free",0,0.973
"Water","Lactose_F","2-Keto-D-gluconate",0,0.986
"Water","Lactose_F","Starch formation",1,0.999
"Water","Lactose_F","Growth at 19°C",0,1
"Water","Lactose_F","Growth at 25°C",0,0.999
"Water","Lactose_F","Growth at 30°C",0,1
"Water","Lactose_F","Growth at 37°C",1,0.999
"Water","Raffinose_F","Trehalose_F",7,1
"Water","Raffinose_F","Glucose",0,1
"Water","Raffinose_F","Inulin",10,1
"Water","Raffinose_F","Sucrose",1,0.998
"Water","Raffinose_F","Raffinose",0,0.81
"Water","Raffinose_F","Melibiose",12,1
"Water","Raffinose_F","Galactose",6,1
"Water","Raffinose_F","Lactose",13,1
"Water","Raffinose_F","Trehalose",0,0.977
"Water","Raffinose_F","Maltose",1,1
"Water","Raffinose_F","Melezitose",1,1
"Water","Raffinose_F","Methyl-?-D-glucoside",1,1
"Water","Raffinose_F","Soluble Starch",9,1
"Water","Raffinose_F","Cellobiose",1,0.999
"Water","Raffinose_F","Salicin",2,1
"Water","Raffinose_F","L-Sorbose",7,1
"Water","Raffinose_F","L-Rhamnose",11,1
"Water","Raffinose_F","D-Xylose",1,1
"Water","Raffinose_F","L-Arabinose",6,1
"Water","Raffinose_F","D-Arabinose",10,1
"Water","Raffinose_F","D-Ribose",7,1
"Water","Raffinose_F","Methanol",19,1
"Water","Raffinose_F","Ethanol",1,1
"Water","Raffinose_F","Glycerol",1,1
"Water","Raffinose_F","Erythritol",12,1
"Water","Raffinose_F","Ribitol",5,1
"Water","Raffinose_F","Galactitol",13,1
"Water","Raffinose_F","D-Mannitol",1,1
"Water","Raffinose_F","D-Glucitol",1,1
"Water","Raffinose_F","myo-Inositol",17,1
"Water","Raffinose_F","DL-Lactate",7,1
"Water","Raffinose_F","Succinate",0,0.989
"Water","Raffinose_F","Citrate",2,1
"Water","Raffinose_F","D-Gluconate",4,1
"Water","Raffinose_F","D-Glucosamine",8,1
"Water","Raffinose_F","Nitrate",15,1
"Water","Raffinose_F","Vitamin-free",13,1
"Water","Raffinose_F","2-Keto-D-gluconate",6,1
"Water","Raffinose_F","Starch formation",20,1
"Water","Raffinose_F","Growth at 19°C",0,1
"Water","Raffinose_F","Growth at 25°C",0,1
"Water","Raffinose_F","Growth at 30°C",0,0.994
"Water","Raffinose_F","Growth at 37°C",3,1
"Water","Trehalose_F","Glucose",0,1
"Water","Trehalose_F","Inulin",24,1
"Water","Trehalose_F","Raffinose",15,1
"Water","Trehalose_F","Melibiose",22,1
"Water","Trehalose_F","Galactitol",21,1
"Water","Trehalose_F","myo-Inositol",28,1
"Water","Trehalose_F","Starch formation",31,1
"Water","Glucose","Inulin",79,1
"Water","Glucose","Sucrose",41,1
"Water","Glucose","Raffinose",58,1
"Water","Glucose","Melibiose",76,1
"Water","Glucose","Galactose",28,1
"Water","Glucose","Lactose",77,1
"Water","Glucose","Trehalose",32,1
"Water","Glucose","Maltose",41,1
"Water","Glucose","Melezitose",46,1
"Water","Glucose","Methyl-?-D-glucoside",46,1
"Water","Glucose","Soluble Starch",60,1
"Water","Glucose","Cellobiose",37,1
"Water","Glucose","Salicin",37,1
"Water","Glucose","L-Sorbose",38,1
"Water","Glucose","L-Rhamnose",62,1
"Water","Glucose","D-Xylose",28,1
"Water","Glucose","L-Arabinose",49,1
"Water","Glucose","D-Arabinose",61,1
"Water","Glucose","D-Ribose",48,1
"Water","Glucose","Methanol",85,1
"Water","Glucose","Ethanol",11,1
"Water","Glucose","Glycerol",10,1
"Water","Glucose","Erythritol",62,1
"Water","Glucose","Ribitol",35,1
"Water","Glucose","Galactitol",73,1
"Water","Glucose","D-Mannitol",23,1
"Water","Glucose","D-Glucitol",20,1
"Water","Glucose","myo-Inositol",81,1
"Water","Glucose","DL-Lactate",40,1
"Water","Glucose","Succinate",11,1
"Water","Glucose","Citrate",24,1
"Water","Glucose","D-Gluconate",27,1
"Water","Glucose","D-Glucosamine",52,1
"Water","Glucose","Nitrate",79,1
"Water","Glucose","Vitamin-free",71,1
"Water","Glucose","2-Keto-D-gluconate",44,1
"Water","Glucose","Starch formation",84,1
"Water","Glucose","Growth at 19°C",5,1
"Water","Glucose","Growth at 25°C",0,0.986
"Water","Glucose","Growth at 30°C",3,1
"Water","Glucose","Growth at 37°C",24,1
"Water","Inulin","Sucrose",0,0.925
"Water","Inulin","Raffinose",0,0.821
"Water","Inulin","Melibiose",5,1
"Water","Inulin","Galactose",2,1
"Water","Inulin","Lactose",7,1
"Water","Inulin","Trehalose",0,0.979
"Water","Inulin","Maltose",0,0.977
"Water","Inulin","Melezitose",0,0.962
"Water","Inulin","Methyl-?-D-glucoside",0,0.97
"Water","Inulin","Soluble Starch",6,1
"Water","Inulin","Cellobiose",1,1
"Water","Inulin","Salicin",1,1
"Water","Inulin","L-Sorbose",2,1
"Water","Inulin","L-Rhamnose",6,1
"Water","Inulin","D-Xylose",0,0.979
"Water","Inulin","L-Arabinose",3,1
"Water","Inulin","D-Arabinose",4,1
"Water","Inulin","D-Ribose",3,1
"Water","Inulin","Methanol",11,1
"Water","Inulin","Ethanol",0,0.988
"Water","Inulin","Glycerol",0,0.995
"Water","Inulin","Erythritol",7,1
"Water","Inulin","Ribitol",2,1
"Water","Inulin","Galactitol",6,1
"Water","Inulin","D-Mannitol",0,0.998
"Water","Inulin","D-Glucitol",0,0.997
"Water","Inulin","myo-Inositol",10,1
"Water","Inulin","DL-Lactate",4,1
"Water","Inulin","Succinate",0,0.994
"Water","Inulin","Citrate",1,1
"Water","Inulin","D-Gluconate",3,1
"Water","Inulin","D-Glucosamine",3,1
"Water","Inulin","Nitrate",10,1
"Water","Inulin","Vitamin-free",7,1
"Water","Inulin","2-Keto-D-gluconate",2,1
"Water","Inulin","Starch formation",11,1
"Water","Inulin","Growth at 19°C",0,0.999
"Water","Inulin","Growth at 25°C",0,1
"Water","Inulin","Growth at 30°C",1,1
"Water","Inulin","Growth at 37°C",2,1
"Water","Sucrose","Raffinose",19,1
"Water","Sucrose","Melibiose",35,1
"Water","Sucrose","Galactitol",33,1
"Water","Sucrose","myo-Inositol",42,1
"Water","Sucrose","Starch formation",47,1
"Water","Raffinose","Melibiose",18,1
"Water","Raffinose","Galactose",6,1
"Water","Raffinose","Lactose",22,1
"Water","Raffinose","Trehalose",2,1
"Water","Raffinose","Maltose",3,1
"Water","Raffinose","Melezitose",6,1
"Water","Raffinose","Methyl-?-D-glucoside",6,1
"Water","Raffinose","Soluble Starch",15,1
"Water","Raffinose","Cellobiose",4,1
"Water","Raffinose","Salicin",5,1
"Water","Raffinose","L-Sorbose",10,1
"Water","Raffinose","L-Rhamnose",15,1
"Water","Raffinose","D-Xylose",3,1
"Water","Raffinose","L-Arabinose",10,1
"Water","Raffinose","D-Arabinose",15,1
"Water","Raffinose","D-Ribose",9,1
"Water","Raffinose","Methanol",31,1
"Water","Raffinose","Ethanol",4,1
