"Isolation","Trait_A","Trait_B","Observed_NN","Percent_NN","Mean_NN","SD_NN","Var_NN","Difference","Color"
"Stone.Chamber","Maltose","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Maltose","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","Maltose","L-Arabinose",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Stone.Chamber","Maltose","L-Sorbose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","Maltose","Ribitol",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Maltose","Salicin",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Maltose","Succinate",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Ribitol","2-Keto-D-gluconate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Ribitol","Citrate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Ribitol","D-Glucitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Ribitol","D-Gluconate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Ribitol","D-Glucosamine",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","Ribitol","D-Mannitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Ribitol","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Ribitol","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","Ribitol","Growth at 30°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Ribitol","Succinate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Salicin","2-Keto-D-gluconate",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Salicin","Citrate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Salicin","D-Arabinose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Salicin","D-Glucitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Salicin","D-Gluconate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Salicin","D-Glucosamine",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Stone.Chamber","Salicin","D-Mannitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Salicin","D-Ribose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","Salicin","D-Xylose",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Salicin","Erythritol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Salicin","Ethanol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Salicin","Glycerol",0,1,0,0,0,0,3
"Stone.Chamber","Salicin","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Salicin","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","Salicin","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Salicin","L-Arabinose",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Salicin","L-Sorbose",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Salicin","Ribitol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Salicin","Succinate",0,1,0,0,0,0,3
"Stone.Chamber","Succinate","2-Keto-D-gluconate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Succinate","Citrate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Succinate","D-Gluconate",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Succinate","D-Glucosamine",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Succinate","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Succinate","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","Succinate","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","Sucrose","2-Keto-D-gluconate",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Sucrose","Cellobiose",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Sucrose","Citrate",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","Sucrose","D-Arabinose",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Stone.Chamber","Sucrose","D-Glucitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Sucrose","D-Gluconate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Sucrose","D-Glucosamine",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Sucrose","D-Mannitol",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Sucrose","D-Ribose",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Stone.Chamber","Sucrose","D-Xylose",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Sucrose","Erythritol",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Stone.Chamber","Sucrose","Ethanol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Sucrose","Galactose",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Sucrose","Glycerol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Sucrose","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Sucrose","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","Sucrose","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Sucrose","L-Arabinose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Stone.Chamber","Sucrose","L-Sorbose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Sucrose","Maltose",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Sucrose","Ribitol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Sucrose","Salicin",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Sucrose","Succinate",0,1,0,0,0,0,3
"Stone.Chamber","Sucrose","Trehalose",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Trehalose","2-Keto-D-gluconate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Trehalose","Cellobiose",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Trehalose","Citrate",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Trehalose","D-Arabinose",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Trehalose","D-Glucitol",0,1,0,0,0,0,3
"Stone.Chamber","Trehalose","D-Gluconate",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Trehalose","D-Glucosamine",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Stone.Chamber","Trehalose","D-Mannitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Trehalose","D-Ribose",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Stone.Chamber","Trehalose","D-Xylose",0,1,0,0,0,0,3
"Stone.Chamber","Trehalose","Erythritol",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Stone.Chamber","Trehalose","Ethanol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Trehalose","Glycerol",0,1,0,0,0,0,3
"Stone.Chamber","Trehalose","Growth at 19°C",0,1,0,0,0,0,3
"Stone.Chamber","Trehalose","Growth at 25°C",0,1,0,0,0,0,3
"Stone.Chamber","Trehalose","Growth at 30°C",0,1,0,0,0,0,3
"Stone.Chamber","Trehalose","L-Arabinose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Stone.Chamber","Trehalose","L-Sorbose",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Stone.Chamber","Trehalose","Maltose",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Trehalose","Ribitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Stone.Chamber","Trehalose","Salicin",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Stone.Chamber","Trehalose","Succinate",0,1,0,0,0,0,3
"Lichen","D-Glucitol","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Lichen","D-Glucitol","Growth at 25°C",0,1,0,0,0,0,3
"Lichen","D-Glucitol","Growth at 30°C",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Lichen","D-Glucitol","Succinate",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Lichen","Ethanol","D-Glucitol",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Lichen","Ethanol","Glycerol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Lichen","Ethanol","Growth at 19°C",0,1,0,0,0,0,3
"Lichen","Ethanol","Growth at 25°C",0,1,0,0,0,0,3
"Lichen","Ethanol","Growth at 30°C",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Lichen","Ethanol","Ribitol",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Lichen","Ethanol","Succinate",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Lichen","Glucose","D-Glucitol",0,1,0,0,0,0,3
"Lichen","Glucose","Ethanol",0,1,0,0,0,0,3
"Lichen","Glucose","Glycerol",0,1,0,0,0,0,3
"Lichen","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Lichen","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Lichen","Glucose","Growth at 30°C",0,1,0,0,0,0,3
"Lichen","Glucose","Ribitol",0,1,0,0,0,0,3
"Lichen","Glucose","Succinate",0,1,0,0,0,0,3
"Lichen","Glycerol","D-Glucitol",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Lichen","Glycerol","Growth at 19°C",0,1,0,0,0,0,3
"Lichen","Glycerol","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Lichen","Glycerol","Growth at 30°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Lichen","Glycerol","Ribitol",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Lichen","Glycerol","Succinate",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Lichen","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Lichen","Growth at 19°C","Growth at 30°C",0,1,0,0,0,0,3
"Lichen","Growth at 25°C","Growth at 30°C",0,1,0,0,0,0,3
"Lichen","Ribitol","D-Glucitol",0,0.982,0.018,0.133017644294634,0.0176936936936937,-0.018,3
"Lichen","Ribitol","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Lichen","Ribitol","Growth at 25°C",0,1,0,0,0,0,3
"Lichen","Ribitol","Growth at 30°C",0,0.981,0.02,0.147042924418762,0.0216216216216216,-0.02,3
"Lichen","Ribitol","Succinate",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Lichen","Succinate","Growth at 19°C",0,1,0,0,0,0,3
"Lichen","Succinate","Growth at 25°C",0,1,0,0,0,0,3
"Lichen","Succinate","Growth at 30°C",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Pollen","D-Glucitol","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Pollen","D-Glucitol","Growth at 25°C",0,1,0,0,0,0,3
"Pollen","D-Glucitol","Growth at 30°C",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Pollen","D-Mannitol","D-Glucitol",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Pollen","D-Mannitol","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Pollen","D-Mannitol","Growth at 25°C",0,1,0,0,0,0,3
"Pollen","D-Mannitol","Growth at 30°C",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Pollen","Glucose","D-Glucitol",0,1,0,0,0,0,3
"Pollen","Glucose","D-Mannitol",0,1,0,0,0,0,3
"Pollen","Glucose","Glycerol",0,1,0,0,0,0,3
"Pollen","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Pollen","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Pollen","Glucose","Growth at 30°C",0,1,0,0,0,0,3
"Pollen","Glucose_F","D-Glucitol",0,0.972,0.029,0.173750364572824,0.0301891891891892,-0.029,3
"Pollen","Glucose_F","D-Mannitol",0,0.973,0.027,0.162164414398774,0.0262972972972973,-0.027,3
"Pollen","Glucose_F","Glucose",0,1,0,0,0,0,3
"Pollen","Glucose_F","Glycerol",0,0.984,0.016,0.125537881771837,0.0157597597597598,-0.016,3
"Pollen","Glucose_F","Growth at 19°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Pollen","Glucose_F","Growth at 25°C",0,1,0,0,0,0,3
"Pollen","Glucose_F","Growth at 30°C",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Pollen","Glycerol","D-Glucitol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Pollen","Glycerol","D-Mannitol",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Pollen","Glycerol","Growth at 19°C",0,1,0,0,0,0,3
"Pollen","Glycerol","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Pollen","Glycerol","Growth at 30°C",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Pollen","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Pollen","Growth at 19°C","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Pollen","Growth at 25°C","Growth at 30°C",0,1,0,0,0,0,3
"Feces.Dung","Glucose","Growth at 37°C",0,1,0,0,0,0,3
"Pine","Glucose","L-Arabinose",8,1,0,0,0,8,1
"Bromeliad","Cellobiose","D-Glucitol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Bromeliad","Cellobiose","D-Gluconate",0,0.979,0.021,0.143455845400526,0.0205795795795796,-0.021,3
"Bromeliad","Cellobiose","D-Mannitol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Bromeliad","Cellobiose","D-Xylose",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Bromeliad","Cellobiose","Erythritol",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Bromeliad","Cellobiose","Ethanol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Bromeliad","Cellobiose","Glycerol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Bromeliad","Cellobiose","Growth at 19°C",0,1,0,0,0,0,3
"Bromeliad","Cellobiose","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Cellobiose","Growth at 30°C",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Bromeliad","Cellobiose","L-Sorbose",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Bromeliad","Cellobiose","Ribitol",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Bromeliad","Cellobiose","Salicin",0,0.99,0.01,0.0995485304256668,0.00990990990990991,-0.01,3
"Bromeliad","Cellobiose","Vitamin-free",0,0.974,0.026,0.159214789983058,0.0253493493493493,-0.026,3
"Bromeliad","D-Glucitol","D-Gluconate",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Bromeliad","D-Glucitol","Growth at 19°C",0,1,0,0,0,0,3
"Bromeliad","D-Glucitol","Growth at 25°C",0,1,0,0,0,0,3
"Bromeliad","D-Glucitol","Growth at 30°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Bromeliad","D-Glucitol","Vitamin-free",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Bromeliad","D-Gluconate","Growth at 19°C",0,1,0,0,0,0,3
"Bromeliad","D-Gluconate","Growth at 25°C",0,1,0,0,0,0,3
"Bromeliad","D-Gluconate","Growth at 30°C",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Bromeliad","D-Gluconate","Vitamin-free",0,0.973,0.028,0.171012412547292,0.0292452452452452,-0.028,3
"Bromeliad","D-Mannitol","D-Glucitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","D-Mannitol","D-Gluconate",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Bromeliad","D-Mannitol","Growth at 19°C",0,1,0,0,0,0,3
"Bromeliad","D-Mannitol","Growth at 25°C",0,1,0,0,0,0,3
"Bromeliad","D-Mannitol","Growth at 30°C",0,1,0,0,0,0,3
"Bromeliad","D-Mannitol","Vitamin-free",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Bromeliad","D-Xylose","D-Glucitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Bromeliad","D-Xylose","D-Gluconate",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Bromeliad","D-Xylose","D-Mannitol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Bromeliad","D-Xylose","Erythritol",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Bromeliad","D-Xylose","Ethanol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","D-Xylose","Glycerol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","D-Xylose","Growth at 19°C",0,1,0,0,0,0,3
"Bromeliad","D-Xylose","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","D-Xylose","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","D-Xylose","Ribitol",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Bromeliad","D-Xylose","Vitamin-free",0,0.977,0.023,0.149978310076802,0.0224934934934935,-0.023,3
"Bromeliad","Erythritol","D-Glucitol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Bromeliad","Erythritol","D-Gluconate",0,0.971,0.029,0.167890402308134,0.0281871871871872,-0.029,3
"Bromeliad","Erythritol","D-Mannitol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Bromeliad","Erythritol","Growth at 19°C",0,1,0,0,0,0,3
"Bromeliad","Erythritol","Growth at 25°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Bromeliad","Erythritol","Growth at 30°C",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Bromeliad","Erythritol","Ribitol",0,0.976,0.024,0.1531255937048,0.0234474474474474,-0.024,3
"Bromeliad","Erythritol","Vitamin-free",0,0.929,0.071,0.256953351846254,0.066025025025025,-0.071,3
"Bromeliad","Ethanol","D-Glucitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Bromeliad","Ethanol","D-Gluconate",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Bromeliad","Ethanol","D-Mannitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Ethanol","Erythritol",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Bromeliad","Ethanol","Glycerol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Ethanol","Growth at 19°C",0,1,0,0,0,0,3
"Bromeliad","Ethanol","Growth at 25°C",0,1,0,0,0,0,3
"Bromeliad","Ethanol","Growth at 30°C",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Bromeliad","Ethanol","Ribitol",0,0.994,0.006,0.0772655807586403,0.00596996996996997,-0.006,3
"Bromeliad","Ethanol","Vitamin-free",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Bromeliad","Glucose","Cellobiose",0,1,0,0,0,0,3
"Bromeliad","Glucose","D-Glucitol",0,1,0,0,0,0,3
"Bromeliad","Glucose","D-Gluconate",0,1,0,0,0,0,3
"Bromeliad","Glucose","D-Mannitol",0,1,0,0,0,0,3
"Bromeliad","Glucose","D-Xylose",0,1,0,0,0,0,3
"Bromeliad","Glucose","Erythritol",0,1,0,0,0,0,3
"Bromeliad","Glucose","Ethanol",0,1,0,0,0,0,3
"Bromeliad","Glucose","Glycerol",0,1,0,0,0,0,3
"Bromeliad","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Bromeliad","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Bromeliad","Glucose","Growth at 30°C",0,1,0,0,0,0,3
"Bromeliad","Glucose","L-Sorbose",0,1,0,0,0,0,3
"Bromeliad","Glucose","Maltose",0,1,0,0,0,0,3
"Bromeliad","Glucose","Melezitose",0,1,0,0,0,0,3
"Bromeliad","Glucose","Methyl-?-D-glucoside",0,1,0,0,0,0,3
"Bromeliad","Glucose","Ribitol",0,1,0,0,0,0,3
"Bromeliad","Glucose","Salicin",0,1,0,0,0,0,3
"Bromeliad","Glucose","Sucrose",0,1,0,0,0,0,3
"Bromeliad","Glucose","Trehalose",0,1,0,0,0,0,3
"Bromeliad","Glucose","Vitamin-free",0,1,0,0,0,0,3
"Bromeliad","Glucose_F","Cellobiose",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Bromeliad","Glucose_F","D-Glucitol",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Bromeliad","Glucose_F","D-Gluconate",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Bromeliad","Glucose_F","D-Mannitol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Bromeliad","Glucose_F","D-Xylose",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Bromeliad","Glucose_F","Erythritol",0,0.986,0.014,0.117549214450024,0.0138178178178178,-0.014,3
"Bromeliad","Glucose_F","Ethanol",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Bromeliad","Glucose_F","Glucose",0,1,0,0,0,0,3
"Bromeliad","Glucose_F","Glycerol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Bromeliad","Glucose_F","Growth at 19°C",0,1,0,0,0,0,3
"Bromeliad","Glucose_F","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Glucose_F","Growth at 30°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Bromeliad","Glucose_F","L-Sorbose",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Bromeliad","Glucose_F","Maltose",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Bromeliad","Glucose_F","Maltose_F",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Bromeliad","Glucose_F","Melezitose",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Bromeliad","Glucose_F","Methyl-?-D-glucoside",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Bromeliad","Glucose_F","Ribitol",0,0.989,0.011,0.104354635210372,0.0108898898898899,-0.011,3
"Bromeliad","Glucose_F","Salicin",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Bromeliad","Glucose_F","Sucrose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Bromeliad","Glucose_F","Trehalose",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Bromeliad","Glucose_F","Vitamin-free",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Bromeliad","Glycerol","D-Glucitol",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Glycerol","D-Gluconate",0,0.993,0.007,0.0834143750078963,0.00695795795795796,-0.007,3
"Bromeliad","Glycerol","D-Mannitol",0,1,0,0,0,0,3
"Bromeliad","Glycerol","Erythritol",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Bromeliad","Glycerol","Growth at 19°C",0,1,0,0,0,0,3
"Bromeliad","Glycerol","Growth at 25°C",0,1,0,0,0,0,3
"Bromeliad","Glycerol","Growth at 30°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","Glycerol","Ribitol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Bromeliad","Glycerol","Vitamin-free",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Bromeliad","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Bromeliad","Growth at 19°C","Growth at 30°C",0,1,0,0,0,0,3
"Bromeliad","Growth at 25°C","Growth at 30°C",0,1,0,0,0,0,3
"Bromeliad","L-Sorbose","D-Glucitol",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Bromeliad","L-Sorbose","D-Gluconate",0,0.977,0.023,0.149978310076802,0.0224934934934935,-0.023,3
"Bromeliad","L-Sorbose","D-Mannitol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Bromeliad","L-Sorbose","D-Xylose",0,0.992,0.008,0.0891288053546324,0.00794394394394394,-0.008,3
"Bromeliad","L-Sorbose","Erythritol",0,0.969,0.031,0.173404351355637,0.0300690690690691,-0.031,3
"Bromeliad","L-Sorbose","Ethanol",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Bromeliad","L-Sorbose","Glycerol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Bromeliad","L-Sorbose","Growth at 19°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","L-Sorbose","Growth at 25°C",0,0.999,0.001,0.0316227766016838,0.001,-0.001,3
"Bromeliad","L-Sorbose","Growth at 30°C",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
"Bromeliad","L-Sorbose","Ribitol",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Bromeliad","L-Sorbose","Vitamin-free",0,0.96,0.041,0.203372467065629,0.0413603603603604,-0.041,3
"Bromeliad","Maltose","Cellobiose",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Bromeliad","Maltose","D-Glucitol",0,0.995,0.005,0.0705689732104696,0.00497997997997998,-0.005,3
"Bromeliad","Maltose","D-Gluconate",0,0.985,0.015,0.121613279660528,0.0147897897897898,-0.015,3
"Bromeliad","Maltose","D-Mannitol",0,0.996,0.004,0.0631505185092568,0.00398798798798799,-0.004,3
