"Isolation","Trait_A","Trait_B","Observed_NN","Percent_NN","Mean_NN","SD_NN","Var_NN","Difference","Color"
"Ipomoea","Glucose","D-Xylose",2,1,0,0,0,2,1
"Ipomoea","Glucose","DL-Lactate",18,1,0,0,0,18,1
"Ipomoea","Glucose","Erythritol",21,1,0,0,0,21,1
"Ipomoea","Glucose","Ethanol",4,1,0,0,0,4,1
"Ipomoea","Glucose","Galactitol",20,1,0,0,0,20,1
"Ipomoea","Glucose","Galactose",1,1,0,0,0,1,1
"Ipomoea","Glucose","Glycerol",3,1,0,0,0,3,1
"Ipomoea","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Ipomoea","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Ipomoea","Glucose","Growth at 30°C",1,1,0,0,0,1,1
"Ipomoea","Glucose","Growth at 37°C",0,1,0,0,0,0,3
"Ipomoea","Glucose","Inulin",21,1,0,0,0,21,1
"Ipomoea","Glucose","L-Arabinose",20,1,0,0,0,20,1
"Ipomoea","Glucose","L-Rhamnose",21,1,0,0,0,21,1
"Ipomoea","Glucose","L-Sorbose",0,1,0,0,0,0,3
"Ipomoea","Glucose","Lactose",21,1,0,0,0,21,1
"Ipomoea","Glucose","Maltose",3,1,0,0,0,3,1
"Ipomoea","Glucose","Melezitose",3,1,0,0,0,3,1
"Ipomoea","Glucose","Melibiose",20,1,0,0,0,20,1
"Ipomoea","Glucose","Methanol",21,1,0,0,0,21,1
"Ipomoea","Glucose","Methyl-?-D-glucoside",11,1,0,0,0,11,1
"Ipomoea","Glucose","myo-Inositol",21,1,0,0,0,21,1
"Ipomoea","Glucose","Nitrate",21,1,0,0,0,21,1
"Ipomoea","Glucose","Raffinose",21,1,0,0,0,21,1
"Ipomoea","Glucose","Ribitol",5,1,0,0,0,5,1
"Ipomoea","Glucose","Salicin",5,1,0,0,0,5,1
"Ipomoea","Glucose","Soluble Starch",21,1,0,0,0,21,1
"Ipomoea","Glucose","Starch formation",21,1,0,0,0,21,1
"Ipomoea","Glucose","Succinate",0,1,0,0,0,0,3
"Ipomoea","Glucose","Sucrose",3,1,0,0,0,3,1
"Ipomoea","Glucose","Trehalose",3,1,0,0,0,3,1
"Ipomoea","Glucose","Vitamin-free",21,1,0,0,0,21,1
"Ipomoea","Glucose_F","D-Glucitol",0,0.711,0.349,0.594602852795505,0.353552552552553,-0.349,3
"Ipomoea","Glucose_F","D-Mannitol",0,0.743,0.288,0.520890897719789,0.271327327327327,-0.288,3
"Ipomoea","Glucose_F","Glucose",0,1,0,0,0,0,3
"Ipomoea","Glucose_F","Growth at 19°C",0,0.988,0.012,0.108939744206914,0.0118678678678679,-0.012,3
"Ipomoea","Glucose_F","Growth at 25°C",0,0.972,0.028,0.16505527329729,0.0272432432432432,-0.028,3
"Ipomoea","Glucose_F","L-Sorbose",0,0.307,1.113,0.991571588043049,0.983214214214214,-1.113,3
"Ipomoea","Glycerol","D-Glucitol",0,0.85,0.16,0.393134270389335,0.154554554554555,-0.16,3
"Ipomoea","Glycerol","D-Mannitol",0,0.864,0.148,0.38761610679414,0.150246246246246,-0.148,3
"Ipomoea","Glycerol","Growth at 19°C",0,0.997,0.003,0.054717401199198,0.00299399399399399,-0.003,3
"Ipomoea","Glycerol","Growth at 25°C",0,0.987,0.013,0.113330683593826,0.0128438438438438,-0.013,3
"Ipomoea","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Ipomoea","Growth at 19°C","Growth at 30°C",1,1,0.003,0.054717401199198,0.00299399399399399,0.997,1
"Ipomoea","Growth at 19°C","Growth at 37°C",0,0.974,0.028,0.176768909164613,0.0312472472472472,-0.028,3
"Ipomoea","Growth at 25°C","Growth at 30°C",1,1,0.006,0.0772655807586403,0.00596996996996997,0.994,1
"Ipomoea","Growth at 25°C","Growth at 37°C",0,0.929,0.075,0.27830280712284,0.0774524524524525,-0.075,3
"Ipomoea","Inulin","D-Glucitol",0,0.282,1.186,1.03946355611175,1.08048448448448,-1.186,3
"Ipomoea","Inulin","D-Mannitol",0,0.387,0.994,1.02421336303185,1.04901301301301,-0.994,3
"Ipomoea","Inulin","Growth at 19°C",0,0.954,0.048,0.223037543354803,0.0497457457457457,-0.048,3
"Ipomoea","Inulin","Growth at 25°C",0,0.907,0.1,0.322651676121641,0.104104104104104,-0.1,3
"Ipomoea","Inulin","L-Sorbose",0,0.01,4.063,1.77035735521537,3.13416516516516,-4.063,3
"Ipomoea","L-Arabinose","D-Glucitol",0,0.302,1.145,1.01735441710842,1.03501001001001,-1.145,3
"Ipomoea","L-Arabinose","D-Mannitol",0,0.393,0.954,0.998439222427124,0.996880880880881,-0.954,3
"Ipomoea","L-Arabinose","Growth at 19°C",0,0.958,0.043,0.207832129840875,0.0431941941941942,-0.043,3
"Ipomoea","L-Arabinose","Growth at 25°C",0,0.909,0.096,0.311256937080735,0.0968808808808809,-0.096,3
"Ipomoea","L-Rhamnose","D-Glucitol",0,0.289,1.19,1.04833153105256,1.098998998999,-1.19,3
"Ipomoea","L-Rhamnose","D-Mannitol",0,0.372,1.028,1.04895963521783,1.10031631631632,-1.028,3
"Ipomoea","L-Rhamnose","Growth at 19°C",0,0.952,0.05,0.227049667587406,0.0515515515515515,-0.05,3
"Ipomoea","L-Rhamnose","Growth at 25°C",0,0.897,0.11,0.334681956507984,0.112012012012012,-0.11,3
"Ipomoea","L-Sorbose","2-Keto-D-gluconate",2,0.714,1.889,1.24427779343169,1.54822722722723,0.111,3
"Ipomoea","L-Sorbose","Citrate",6,1,1.617,1.15656761525155,1.33764864864865,4.383,1
"Ipomoea","L-Sorbose","D-Arabinose",19,1,3.79,1.66332999331662,2.76666666666667,15.21,1
"Ipomoea","L-Sorbose","D-Glucitol",0,0.847,0.162,0.392313535211201,0.15390990990991,-0.162,3
"Ipomoea","L-Sorbose","D-Gluconate",5,0.998,1.876,1.23050320525309,1.51413813813814,3.124,3
"Ipomoea","L-Sorbose","D-Glucosamine",9,1,2.803,1.51078571394936,2.28247347347347,6.197,1
"Ipomoea","L-Sorbose","D-Mannitol",0,0.858,0.157,0.405605122644569,0.164515515515516,-0.157,3
"Ipomoea","L-Sorbose","D-Ribose",16,1,3.202,1.58925193777504,2.52572172172172,12.798,1
"Ipomoea","L-Sorbose","D-Xylose",2,0.856,1.381,1.0502104274582,1.10294194194194,0.619,3
"Ipomoea","L-Sorbose","DL-Lactate",18,1,3.278,1.60477141403107,2.57529129129129,14.722,1
"Ipomoea","L-Sorbose","Erythritol",21,1,4.119,1.76350473459783,3.10994894894895,16.881,1
"Ipomoea","L-Sorbose","Ethanol",4,0.998,0.964,0.919537682506568,0.84554954954955,3.036,3
"Ipomoea","L-Sorbose","Galactitol",20,1,4.235,1.7614987589771,3.10287787787788,15.765,1
"Ipomoea","L-Sorbose","Glycerol",3,1,0.501,0.631187291853533,0.398397397397397,2.499,1
"Ipomoea","L-Sorbose","Growth at 19°C",0,0.991,0.009,0.0944877131056093,0.00892792792792793,-0.009,3
"Ipomoea","L-Sorbose","Growth at 25°C",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Ipomoea","L-Sorbose","Growth at 30°C",1,0.987,0.206,0.435607338957637,0.189753753753754,0.794,3
"Ipomoea","L-Sorbose","Growth at 37°C",0,0.057,2.58,1.46141566151993,2.13573573573574,-2.58,3
"Ipomoea","L-Sorbose","L-Arabinose",20,1,3.912,1.69266686655146,2.86512112112112,16.088,1
"Ipomoea","L-Sorbose","L-Rhamnose",21,1,4.124,1.75661882880428,3.08570970970971,16.876,1
"Ipomoea","L-Sorbose","Methanol",21,1,4.307,1.76404729609579,3.11186286286286,16.693,1
"Ipomoea","L-Sorbose","myo-Inositol",21,1,4.357,1.76767521781454,3.12467567567568,16.643,1
"Ipomoea","L-Sorbose","Nitrate",21,1,3.823,1.69131059581956,2.86053153153153,17.177,1
"Ipomoea","L-Sorbose","Ribitol",5,0.998,1.561,1.15308655729247,1.32960860860861,3.439,3
"Ipomoea","L-Sorbose","Starch formation",21,1,4.195,1.78273754466359,3.17815315315315,16.805,1
"Ipomoea","L-Sorbose","Succinate",0,0.684,0.343,0.532573595510174,0.283634634634635,-0.343,3
"Ipomoea","L-Sorbose","Vitamin-free",21,1,4.087,1.7315973635431,2.99842942942943,16.913,1
"Ipomoea","Lactose","D-Glucitol",0,0.267,1.246,1.06047565205836,1.12460860860861,-1.246,3
"Ipomoea","Lactose","D-Mannitol",0,0.356,1.055,1.04262268441755,1.08706206206206,-1.055,3
"Ipomoea","Lactose","Growth at 19°C",0,0.949,0.053,0.2329060867501,0.0542452452452452,-0.053,3
"Ipomoea","Lactose","Growth at 25°C",0,0.897,0.109,0.330496941329611,0.109228228228228,-0.109,3
"Ipomoea","Lactose","L-Sorbose",0,0.005,4.33,1.7726370870097,3.14224224224224,-4.33,3
"Ipomoea","Lactose_F","D-Glucitol",0,0.295,1.18,1.05200128645677,1.10670670670671,-1.18,3
"Ipomoea","Lactose_F","D-Mannitol",0,0.384,0.991,1.01091094609809,1.02194094094094,-0.991,3
"Ipomoea","Lactose_F","Glucose",0,1,0,0,0,0,3
"Ipomoea","Lactose_F","Growth at 19°C",0,0.953,0.049,0.225054770333023,0.0506496496496497,-0.049,3
"Ipomoea","Lactose_F","Growth at 25°C",0,0.901,0.106,0.329958895732291,0.108872872872873,-0.106,3
"Ipomoea","Lactose_F","L-Sorbose",0,0.009,4.038,1.70688882750737,2.91346946946947,-4.038,3
"Ipomoea","Maltose","D-Glucitol",0,0.58,0.51,0.672571447767709,0.452352352352352,-0.51,3
"Ipomoea","Maltose","D-Mannitol",0,0.64,0.441,0.651877246070105,0.424943943943944,-0.441,3
"Ipomoea","Maltose","Growth at 19°C",0,0.977,0.023,0.149978310076802,0.0224934934934935,-0.023,3
"Ipomoea","Maltose","Growth at 25°C",0,0.956,0.045,0.212179216748531,0.04502002002002,-0.045,3
"Ipomoea","Maltose","L-Sorbose",0,0.14,1.729,1.17257576895224,1.37493393393393,-1.729,3
"Ipomoea","Maltose_F","D-Glucitol",0,0.334,1.065,0.996879515673167,0.993768768768769,-1.065,3
"Ipomoea","Maltose_F","D-Mannitol",0,0.414,0.898,0.968779920588022,0.938534534534535,-0.898,3
"Ipomoea","Maltose_F","Glucose",0,1,0,0,0,0,3
"Ipomoea","Maltose_F","Growth at 19°C",0,0.958,0.044,0.214732647983743,0.0461101101101101,-0.044,3
"Ipomoea","Maltose_F","Growth at 25°C",0,0.917,0.088,0.300576689625703,0.0903463463463463,-0.088,3
"Ipomoea","Maltose_F","L-Sorbose",0,0.016,3.59,1.64395942851477,2.7026026026026,-3.59,3
"Ipomoea","Melezitose","D-Glucitol",0,0.54,0.603,0.764182553435352,0.583974974974975,-0.603,3
"Ipomoea","Melezitose","D-Mannitol",0,0.584,0.533,0.72210278522689,0.521432432432432,-0.533,3
"Ipomoea","Melezitose","Growth at 19°C",0,0.973,0.027,0.162164414398774,0.0262972972972973,-0.027,3
"Ipomoea","Melezitose","Growth at 25°C",0,0.936,0.068,0.267296553377419,0.0714474474474475,-0.068,3
"Ipomoea","Melezitose","L-Sorbose",0,0.094,2.085,1.30670673162821,1.70748248248248,-2.085,3
"Ipomoea","Melibiose","D-Glucitol",0,0.271,1.234,1.05941793753285,1.12236636636637,-1.234,3
"Ipomoea","Melibiose","D-Mannitol",0,0.363,1.048,1.0472787560114,1.09679279279279,-1.048,3
"Ipomoea","Melibiose","Growth at 19°C",0,0.956,0.046,0.218933624489095,0.0479319319319319,-0.046,3
"Ipomoea","Melibiose","Growth at 25°C",0,0.895,0.112,0.337000845057649,0.11356956956957,-0.112,3
"Ipomoea","Melibiose","L-Sorbose",0,0.005,4.21,1.74440332003323,3.04294294294294,-4.21,3
"Ipomoea","Methanol","D-Glucitol",0,0.266,1.26,1.06842947429465,1.14154154154154,-1.26,3
"Ipomoea","Methanol","D-Mannitol",0,0.362,1.043,1.03548212115093,1.07222322322322,-1.043,3
"Ipomoea","Methanol","Growth at 19°C",0,0.95,0.052,0.230974780764804,0.0533493493493493,-0.052,3
"Ipomoea","Methanol","Growth at 25°C",0,0.893,0.114,0.339292085258585,0.115119119119119,-0.114,3
"Ipomoea","Methyl-?-D-glucoside","D-Glucitol",0,0.432,0.796,0.844450766532364,0.713097097097097,-0.796,3
"Ipomoea","Methyl-?-D-glucoside","D-Mannitol",0,0.52,0.662,0.81266008663919,0.660416416416416,-0.662,3
"Ipomoea","Methyl-?-D-glucoside","Growth at 19°C",0,0.966,0.035,0.189237445583084,0.0358108108108108,-0.035,3
"Ipomoea","Methyl-?-D-glucoside","Growth at 25°C",0,0.931,0.072,0.269979423084221,0.0728888888888889,-0.072,3
"Ipomoea","Methyl-?-D-glucoside","L-Sorbose",0,0.038,2.692,1.39681318975985,1.95108708708709,-2.692,3
"Ipomoea","myo-Inositol","Growth at 19°C",0,0.949,0.053,0.2329060867501,0.0542452452452452,-0.053,3
"Ipomoea","myo-Inositol","Growth at 25°C",0,0.895,0.112,0.337000845057649,0.11356956956957,-0.112,3
"Ipomoea","Nitrate","Growth at 19°C",0,0.959,0.042,0.205616823918371,0.0422782782782783,-0.042,3
"Ipomoea","Nitrate","Growth at 25°C",0,0.906,0.097,0.306079539800825,0.0936846846846847,-0.097,3
"Ipomoea","Raffinose","D-Glucitol",0,0.318,1.057,0.961600580114049,0.924675675675676,-1.057,3
"Ipomoea","Raffinose","D-Mannitol",0,0.408,0.911,0.974694325944821,0.950029029029029,-0.911,3
"Ipomoea","Raffinose","Growth at 19°C",0,0.957,0.045,0.216845617945169,0.047022022022022,-0.045,3
"Ipomoea","Raffinose","Growth at 25°C",0,0.912,0.091,0.298006388870789,0.0888078078078078,-0.091,3
"Ipomoea","Raffinose","L-Sorbose",0,0.013,3.634,1.63361951283422,2.66871271271271,-3.634,3
"Ipomoea","Raffinose_F","D-Glucitol",0,0.306,1.136,1.0131784297598,1.02653053053053,-1.136,3
"Ipomoea","Raffinose_F","D-Mannitol",0,0.409,0.926,0.98564471058059,0.971495495495496,-0.926,3
"Ipomoea","Raffinose_F","Glucose",0,1,0,0,0,0,3
"Ipomoea","Raffinose_F","Growth at 19°C",0,0.957,0.045,0.216845617945169,0.047022022022022,-0.045,3
"Ipomoea","Raffinose_F","Growth at 25°C",0,0.904,0.102,0.322024377492915,0.1036996996997,-0.102,3
"Ipomoea","Raffinose_F","L-Sorbose",0,0.013,3.806,1.70741889390954,2.91527927927928,-3.806,3
"Ipomoea","Ribitol","D-Glucitol",0,0.61,0.48,0.678277273731075,0.46006006006006,-0.48,3
"Ipomoea","Ribitol","D-Mannitol",0,0.67,0.406,0.638413323460258,0.407571571571572,-0.406,3
"Ipomoea","Ribitol","Growth at 19°C",0,0.98,0.02,0.140070052543788,0.0196196196196196,-0.02,3
"Ipomoea","Ribitol","Growth at 25°C",0,0.958,0.043,0.207832129840875,0.0431941941941942,-0.043,3
"Ipomoea","Salicin","D-Glucitol",0,0.574,0.531,0.699663153616459,0.489528528528529,-0.531,3
"Ipomoea","Salicin","D-Mannitol",0,0.642,0.445,0.665896702513549,0.443418418418418,-0.445,3
"Ipomoea","Salicin","Growth at 19°C",0,0.975,0.025,0.156203071030628,0.0243993993993994,-0.025,3
"Ipomoea","Salicin","Growth at 25°C",0,0.953,0.048,0.218503418151167,0.0477437437437437,-0.048,3
"Ipomoea","Salicin","L-Sorbose",0,0.127,1.774,1.19094178797385,1.41834234234234,-1.774,3
"Ipomoea","Soluble Starch","D-Glucitol",0,0.285,1.208,1.05728607947606,1.11785385385385,-1.208,3
"Ipomoea","Soluble Starch","D-Mannitol",0,0.376,1.007,1.03248100080196,1.06601701701702,-1.007,3
"Ipomoea","Soluble Starch","Growth at 19°C",0,0.952,0.05,0.227049667587406,0.0515515515515515,-0.05,3
"Ipomoea","Soluble Starch","Growth at 25°C",0,0.904,0.102,0.322024377492915,0.1036996996997,-0.102,3
"Ipomoea","Soluble Starch","L-Sorbose",0,0.007,4.095,1.72190009580694,2.96493993993994,-4.095,3
"Ipomoea","Starch formation","Growth at 19°C",0,0.953,0.049,0.225054770333023,0.0506496496496497,-0.049,3
"Ipomoea","Starch formation","Growth at 25°C",0,0.902,0.105,0.328759917087049,0.108083083083083,-0.105,3
"Ipomoea","Succinate","Growth at 19°C",0,0.998,0.002,0.0446989708829856,0.001997997997998,-0.002,3
"Ipomoea","Succinate","Growth at 25°C",0,0.983,0.017,0.129335717138491,0.0167277277277277,-0.017,3
"Ipomoea","Sucrose","D-Glucitol",0,0.604,0.481,0.667896013676594,0.446085085085085,-0.481,3
"Ipomoea","Sucrose","D-Mannitol",0,0.661,0.401,0.608744256292878,0.37056956956957,-0.401,3
"Ipomoea","Sucrose","Growth at 19°C",0,0.974,0.026,0.159214789983058,0.0253493493493493,-0.026,3
"Ipomoea","Sucrose","Growth at 25°C",0,0.952,0.051,0.233352637554096,0.0544534534534535,-0.051,3
"Ipomoea","Sucrose","L-Sorbose",0,0.161,1.645,1.14904103290322,1.3202952952953,-1.645,3
"Ipomoea","Sucrose_F","D-Glucitol",0,0.344,1.033,0.979219010165688,0.95886986986987,-1.033,3
"Ipomoea","Sucrose_F","D-Mannitol",0,0.435,0.86,0.945141943463146,0.893293293293293,-0.86,3
"Ipomoea","Sucrose_F","Glucose",0,1,0,0,0,0,3
"Ipomoea","Sucrose_F","Growth at 19°C",0,0.96,0.041,0.203372467065629,0.0413603603603604,-0.041,3
"Ipomoea","Sucrose_F","Growth at 25°C",0,0.921,0.083,0.290164083227396,0.0841951951951952,-0.083,3
"Ipomoea","Sucrose_F","L-Sorbose",0,0.022,3.474,1.63646020483298,2.678002002002,-3.474,3
"Ipomoea","Trehalose","D-Glucitol",0,0.603,0.498,0.687363418046428,0.472468468468468,-0.498,3
"Ipomoea","Trehalose","D-Mannitol",0,0.68,0.394,0.633376006148927,0.401165165165165,-0.394,3
"Ipomoea","Trehalose","Growth at 19°C",0,0.978,0.022,0.146756729104793,0.0215375375375375,-0.022,3
"Ipomoea","Trehalose","Growth at 25°C",0,0.956,0.047,0.225481355863055,0.0508418418418418,-0.047,3
"Ipomoea","Trehalose","L-Sorbose",0,0.164,1.618,1.18214782217516,1.39747347347347,-1.618,3
"Ipomoea","Trehalose_F","D-Glucitol",0,0.406,0.847,0.867377278549158,0.752343343343343,-0.847,3
"Ipomoea","Trehalose_F","D-Mannitol",0,0.487,0.722,0.845831798545923,0.715431431431431,-0.722,3
"Ipomoea","Trehalose_F","Glucose",0,1,0,0,0,0,3
"Ipomoea","Trehalose_F","Growth at 19°C",0,0.968,0.033,0.184241539683495,0.0339449449449449,-0.033,3
"Ipomoea","Trehalose_F","Growth at 25°C",0,0.928,0.077,0.284872168089745,0.0811521521521522,-0.077,3
"Ipomoea","Trehalose_F","L-Sorbose",0,0.029,3.008,1.55639273911129,2.42235835835836,-3.008,3
"Ipomoea","Vitamin-free","Growth at 19°C",0,0.951,0.05,0.222597281091997,0.0495495495495495,-0.05,3
"Ipomoea","Vitamin-free","Growth at 25°C",0,0.899,0.107,0.328113789193107,0.107658658658659,-0.107,3
"Oak","2-Keto-D-gluconate","Growth at 19°C",0,0.898,0.109,0.336499973599155,0.113232232232232,-0.109,3
"Oak","2-Keto-D-gluconate","Growth at 25°C",0,0.862,0.143,0.36425771602491,0.132683683683684,-0.143,3
"Oak","Cellobiose","Growth at 19°C",0,0.93,0.072,0.266245914310223,0.0708868868868869,-0.072,3
"Oak","Cellobiose","Growth at 25°C",0,0.903,0.1,0.309993703316851,0.0960960960960961,-0.1,3
"Oak","Citrate","Growth at 19°C",0,0.929,0.075,0.28187666532449,0.0794544544544545,-0.075,3
"Oak","Citrate","Growth at 25°C",0,0.891,0.12,0.365696231500591,0.133733733733734,-0.12,3
"Oak","D-Arabinose","Growth at 19°C",0,0.903,0.104,0.330595361875047,0.109293293293293,-0.104,3
"Oak","D-Arabinose","Growth at 25°C",0,0.843,0.164,0.388915486005964,0.151255255255255,-0.164,3
"Oak","D-Glucitol","Growth at 19°C",0,0.971,0.029,0.167890402308134,0.0281871871871872,-0.029,3
"Oak","D-Glucitol","Growth at 25°C",0,0.954,0.046,0.209589904165081,0.0439279279279279,-0.046,3
"Oak","D-Gluconate","Growth at 19°C",0,0.924,0.081,0.294152214891416,0.0865255255255255,-0.081,3
"Oak","D-Gluconate","Growth at 25°C",0,0.875,0.133,0.362549917173404,0.131442442442442,-0.133,3
"Oak","D-Glucosamine","Growth at 19°C",0,0.901,0.106,0.329958895732291,0.108872872872873,-0.106,3
"Oak","D-Glucosamine","Growth at 25°C",0,0.851,0.157,0.385356327960888,0.1484994994995,-0.157,3
"Oak","D-Mannitol","Growth at 19°C",0,0.969,0.033,0.189596800993442,0.0359469469469469,-0.033,3
"Oak","D-Mannitol","Growth at 25°C",0,0.94,0.06,0.237605674293474,0.0564564564564565,-0.06,3
"Oak","D-Ribose","Growth at 19°C",0,0.902,0.105,0.328759917087049,0.108083083083083,-0.105,3
"Oak","D-Ribose","Growth at 25°C",0,0.854,0.152,0.375548980876046,0.141037037037037,-0.152,3
"Oak","D-Xylose","Growth at 19°C",0,0.939,0.062,0.245389926884166,0.0602162162162162,-0.062,3
"Oak","D-Xylose","Growth at 25°C",0,0.904,0.098,0.304119201117734,0.0924884884884885,-0.098,3
"Oak","DL-Lactate","Growth at 19°C",0,0.948,0.052,0.222138122224316,0.0493453453453453,-0.052,3
"Oak","DL-Lactate","Growth at 25°C",0,0.927,0.075,0.274682453845255,0.0754504504504504,-0.075,3
"Oak","Erythritol","Growth at 19°C",0,0.888,0.121,0.352822169773221,0.124483483483483,-0.121,3
"Oak","Erythritol","Growth at 25°C",0,0.839,0.172,0.408145295921174,0.166582582582583,-0.172,3
"Oak","Ethanol","Growth at 19°C",0,0.981,0.019,0.136593036636783,0.0186576576576577,-0.019,3
"Oak","Ethanol","Growth at 25°C",0,0.962,0.038,0.191291904148065,0.0365925925925926,-0.038,3
"Oak","Galactitol","Growth at 19°C",0,0.869,0.142,0.382075885109204,0.145981981981982,-0.142,3
"Oak","Galactitol","Growth at 25°C",0,0.808,0.207,0.44760624588063,0.200351351351351,-0.207,3
"Oak","Galactose","Growth at 19°C",0,0.928,0.074,0.269437556024762,0.0725965965965966,-0.074,3
"Oak","Galactose","Growth at 25°C",0,0.878,0.133,0.373430650121881,0.13945045045045,-0.133,3
"Oak","Galactose_F","Glucose",0,1,0,0,0,0,3
"Oak","Galactose_F","Growth at 19°C",0,0.901,0.106,0.332978790427971,0.110874874874875,-0.106,3
"Oak","Galactose_F","Growth at 25°C",0,0.843,0.169,0.41304916125034,0.17060960960961,-0.169,3
"Oak","Glucose","2-Keto-D-gluconate",24,1,0,0,0,24,1
"Oak","Glucose","Cellobiose",15,1,0,0,0,15,1
"Oak","Glucose","Citrate",17,1,0,0,0,17,1
"Oak","Glucose","D-Arabinose",22,1,0,0,0,22,1
"Oak","Glucose","D-Glucitol",6,1,0,0,0,6,1
"Oak","Glucose","D-Gluconate",20,1,0,0,0,20,1
"Oak","Glucose","D-Glucosamine",21,1,0,0,0,21,1
"Oak","Glucose","D-Mannitol",6,1,0,0,0,6,1
"Oak","Glucose","D-Ribose",24,1,0,0,0,24,1
"Oak","Glucose","D-Xylose",13,1,0,0,0,13,1
"Oak","Glucose","DL-Lactate",9,1,0,0,0,9,1
"Oak","Glucose","Erythritol",30,1,0,0,0,30,1
"Oak","Glucose","Ethanol",5,1,0,0,0,5,1
"Oak","Glucose","Galactitol",36,1,0,0,0,36,1
"Oak","Glucose","Galactose",17,1,0,0,0,17,1
"Oak","Glucose","Glycerol",4,1,0,0,0,4,1
"Oak","Glucose","Growth at 19°C",0,1,0,0,0,0,3
"Oak","Glucose","Growth at 25°C",0,1,0,0,0,0,3
"Oak","Glucose","Growth at 30°C",7,1,0,0,0,7,1
"Oak","Glucose","Growth at 37°C",0,1,0,0,0,0,3
"Oak","Glucose","Inulin",35,1,0,0,0,35,1
"Oak","Glucose","L-Arabinose",24,1,0,0,0,24,1
"Oak","Glucose","L-Rhamnose",29,1,0,0,0,29,1
"Oak","Glucose","L-Sorbose",16,1,0,0,0,16,1
"Oak","Glucose","Lactose",31,1,0,0,0,31,1
"Oak","Glucose","Maltose",18,1,0,0,0,18,1
"Oak","Glucose","Melezitose",19,1,0,0,0,19,1
"Oak","Glucose","Melibiose",32,1,0,0,0,32,1
"Oak","Glucose","Methanol",33,1,0,0,0,33,1
"Oak","Glucose","Methyl-?-D-glucoside",22,1,0,0,0,22,1
"Oak","Glucose","myo-Inositol",32,1,0,0,0,32,1
"Oak","Glucose","Nitrate",27,1,0,0,0,27,1
"Oak","Glucose","Raffinose",25,1,0,0,0,25,1
"Oak","Glucose","Ribitol",13,1,0,0,0,13,1
"Oak","Glucose","Salicin",14,1,0,0,0,14,1
"Oak","Glucose","Soluble Starch",28,1,0,0,0,28,1
"Oak","Glucose","Starch formation",29,1,0,0,0,29,1
"Oak","Glucose","Succinate",4,1,0,0,0,4,1
"Oak","Glucose","Sucrose",14,1,0,0,0,14,1
"Oak","Glucose","Trehalose",9,1,0,0,0,9,1
"Oak","Glucose","Vitamin-free",26,1,0,0,0,26,1
"Oak","Glucose_F","Glucose",0,1,0,0,0,0,3
"Oak","Glucose_F","Growth at 19°C",0,0.97,0.031,0.17908397770619,0.0320710710710711,-0.031,3
"Oak","Glucose_F","Growth at 25°C",0,0.94,0.06,0.237605674293474,0.0564564564564565,-0.06,3
"Oak","Glycerol","Growth at 19°C",0,0.986,0.014,0.117549214450024,0.0138178178178178,-0.014,3
"Oak","Glycerol","Growth at 25°C",0,0.971,0.029,0.167890402308134,0.0281871871871872,-0.029,3
"Oak","Growth at 19°C","Growth at 25°C",0,1,0,0,0,0,3
"Oak","Growth at 19°C","Growth at 30°C",7,1,0.021,0.143455845400526,0.0205795795795796,6.979,1
"Oak","Growth at 19°C","Growth at 37°C",0,0.908,0.098,0.320153866911675,0.102498498498498,-0.098,3
"Oak","Growth at 25°C","Growth at 30°C",7,1,0.022,0.146756729104793,0.0215375375375375,6.978,1
"Oak","Growth at 25°C","Growth at 37°C",0,0.878,0.131,0.363278090408672,0.131970970970971,-0.131,3
"Oak","Inulin","Growth at 19°C",0,0.878,0.133,0.373430650121881,0.13945045045045,-0.133,3
"Oak","Inulin","Growth at 25°C",0,0.821,0.194,0.438812666814162,0.192556556556557,-0.194,3
"Oak","L-Arabinose","Growth at 19°C",0,0.902,0.104,0.324483110946147,0.105289289289289,-0.104,3
"Oak","L-Arabinose","Growth at 25°C",0,0.844,0.166,0.400755043143071,0.160604604604605,-0.166,3
"Oak","L-Rhamnose","Growth at 19°C",0,0.889,0.12,0.35457823639604,0.125725725725726,-0.12,3
"Oak","L-Rhamnose","Growth at 25°C",0,0.824,0.183,0.4070339994112,0.165676676676677,-0.183,3
"Oak","L-Sorbose","Growth at 19°C",0,0.916,0.089,0.301943985153157,0.0911701701701702,-0.089,3
"Oak","L-Sorbose","Growth at 25°C",0,0.891,0.113,0.329149417953821,0.108339339339339,-0.113,3
"Oak","Lactose","Growth at 19°C",0,0.882,0.127,0.361941987066991,0.131002002002002,-0.127,3
"Oak","Lactose","Growth at 25°C",0,0.814,0.202,0.446537115361529,0.199395395395395,-0.202,3
"Oak","Lactose_F","Glucose",0,1,0,0,0,0,3
"Oak","Lactose_F","Growth at 19°C",0,0.869,0.141,0.375846059258655,0.14126026026026,-0.141,3
"Oak","Lactose_F","Growth at 25°C",0,0.802,0.214,0.454324124838656,0.20641041041041,-0.214,3
"Oak","Maltose","Growth at 19°C",0,0.91,0.096,0.314456488059768,0.0988828828828829,-0.096,3
"Oak","Maltose","Growth at 25°C",0,0.875,0.135,0.370016096828114,0.136911911911912,-0.135,3
