"Isolation","Trait_A","Trait_B","Observed_PP","Percent_PP"
"Water","Methanol","Glycerol",3,1
"Water","Methanol","Erythritol",3,1
"Water","Methanol","Ribitol",4,1
"Water","Methanol","Galactitol",1,1
"Water","Methanol","D-Mannitol",3,1
"Water","Methanol","D-Glucitol",2,0.997
"Water","Methanol","myo-Inositol",0,0.97
"Water","Methanol","DL-Lactate",1,0.982
"Water","Methanol","Succinate",4,1
"Water","Methanol","Citrate",2,1
"Water","Methanol","D-Gluconate",2,0.999
"Water","Methanol","D-Glucosamine",1,0.962
"Water","Methanol","Nitrate",2,1
"Water","Methanol","Vitamin-free",1,0.995
"Water","Methanol","2-Keto-D-gluconate",1,0.942
"Water","Methanol","Starch formation",1,1
"Water","Methanol","Growth at 19°C",5,1
"Water","Methanol","Growth at 25°C",5,1
"Water","Methanol","Growth at 30°C",5,1
"Water","Methanol","Growth at 37°C",4,1
"Water","Ethanol","Glycerol",74,1
"Water","Ethanol","Erythritol",25,1
"Water","Ethanol","Ribitol",50,1
"Water","Ethanol","Galactitol",15,1
"Water","Ethanol","D-Mannitol",63,1
"Water","Ethanol","D-Glucitol",65,1
"Water","Ethanol","myo-Inositol",7,1
"Water","Ethanol","DL-Lactate",47,1
"Water","Ethanol","Succinate",74,1
"Water","Ethanol","Citrate",62,1
"Water","Ethanol","D-Gluconate",56,1
"Water","Ethanol","D-Glucosamine",35,1
"Water","Ethanol","Nitrate",11,1
"Water","Ethanol","Vitamin-free",17,1
"Water","Ethanol","2-Keto-D-gluconate",41,1
"Water","Ethanol","Starch formation",3,1
"Water","Ethanol","Growth at 19°C",75,1
"Water","Ethanol","Growth at 25°C",79,1
"Water","Ethanol","Growth at 30°C",76,1
"Water","Ethanol","Growth at 37°C",59,1
"Water","Glycerol","Erythritol",28,1
"Water","Glycerol","Ribitol",54,1
"Water","Glycerol","Galactitol",17,1
"Water","Glycerol","D-Mannitol",67,1
"Water","Glycerol","D-Glucitol",69,1
"Water","Glycerol","myo-Inositol",9,1
"Water","Glycerol","DL-Lactate",48,1
"Water","Glycerol","Succinate",76,1
"Water","Glycerol","Citrate",66,1
"Water","Glycerol","D-Gluconate",60,1
"Water","Glycerol","D-Glucosamine",38,1
"Water","Glycerol","Nitrate",11,1
"Water","Glycerol","Vitamin-free",18,1
"Water","Glycerol","2-Keto-D-gluconate",43,1
"Water","Glycerol","Starch formation",3,1
"Water","Glycerol","Growth at 19°C",80,1
"Water","Glycerol","Growth at 25°C",80,1
"Water","Glycerol","Growth at 30°C",78,1
"Water","Glycerol","Growth at 37°C",58,1
"Water","Erythritol","Ribitol",27,1
"Water","Erythritol","Galactitol",13,1
"Water","Erythritol","D-Mannitol",26,1
"Water","Erythritol","D-Glucitol",26,1
"Water","Erythritol","myo-Inositol",7,1
"Water","Erythritol","DL-Lactate",13,1
"Water","Erythritol","Succinate",27,1
"Water","Erythritol","Citrate",25,1
"Water","Erythritol","D-Gluconate",25,1
"Water","Erythritol","D-Glucosamine",18,1
"Water","Erythritol","Nitrate",5,1
"Water","Erythritol","Vitamin-free",6,1
"Water","Erythritol","2-Keto-D-gluconate",16,1
"Water","Erythritol","Starch formation",0,0.906
"Water","Erythritol","Growth at 19°C",28,1
"Water","Erythritol","Growth at 25°C",28,1
"Water","Erythritol","Growth at 30°C",26,1
"Water","Erythritol","Growth at 37°C",17,1
"Water","Ribitol","Galactitol",17,1
"Water","Ribitol","D-Mannitol",52,1
"Water","Ribitol","D-Glucitol",52,1
"Water","Ribitol","myo-Inositol",9,1
"Water","Ribitol","DL-Lactate",28,1
"Water","Ribitol","Succinate",53,1
"Water","Ribitol","Citrate",48,1
"Water","Ribitol","D-Gluconate",45,1
"Water","Ribitol","D-Glucosamine",33,1
"Water","Ribitol","Nitrate",6,1
"Water","Ribitol","Vitamin-free",15,1
"Water","Ribitol","2-Keto-D-gluconate",35,1
"Water","Ribitol","Starch formation",2,1
"Water","Ribitol","Growth at 19°C",55,1
"Water","Ribitol","Growth at 25°C",55,1
"Water","Ribitol","Growth at 30°C",53,1
"Water","Ribitol","Growth at 37°C",39,1
"Water","Galactitol","D-Mannitol",15,1
"Water","Galactitol","D-Glucitol",16,1
"Water","Galactitol","myo-Inositol",7,1
"Water","Galactitol","DL-Lactate",9,1
"Water","Galactitol","Succinate",16,1
"Water","Galactitol","Citrate",16,1
"Water","Galactitol","D-Gluconate",14,1
"Water","Galactitol","D-Glucosamine",14,1
"Water","Galactitol","Nitrate",2,1
"Water","Galactitol","Vitamin-free",3,1
"Water","Galactitol","2-Keto-D-gluconate",12,1
"Water","Galactitol","Starch formation",0,0.996
"Water","Galactitol","Growth at 19°C",17,1
"Water","Galactitol","Growth at 25°C",17,1
"Water","Galactitol","Growth at 30°C",17,1
"Water","Galactitol","Growth at 37°C",12,1
"Water","D-Mannitol","D-Glucitol",66,1
"Water","D-Mannitol","myo-Inositol",7,1
"Water","D-Mannitol","DL-Lactate",39,1
"Water","D-Mannitol","Succinate",66,1
"Water","D-Mannitol","Citrate",58,1
"Water","D-Mannitol","D-Gluconate",54,1
"Water","D-Mannitol","D-Glucosamine",32,1
"Water","D-Mannitol","Nitrate",11,1
"Water","D-Mannitol","Vitamin-free",15,1
"Water","D-Mannitol","2-Keto-D-gluconate",39,1
"Water","D-Mannitol","Starch formation",2,0.999
"Water","D-Mannitol","Growth at 19°C",67,1
"Water","D-Mannitol","Growth at 25°C",67,1
"Water","D-Mannitol","Growth at 30°C",65,1
"Water","D-Mannitol","Growth at 37°C",49,1
"Water","D-Glucitol","myo-Inositol",8,1
"Water","D-Glucitol","DL-Lactate",41,1
"Water","D-Glucitol","Succinate",68,1
"Water","D-Glucitol","Citrate",60,1
"Water","D-Glucitol","D-Gluconate",55,1
"Water","D-Glucitol","D-Glucosamine",33,1
"Water","D-Glucitol","Nitrate",11,1
"Water","D-Glucitol","Vitamin-free",17,1
"Water","D-Glucitol","2-Keto-D-gluconate",42,1
"Water","D-Glucitol","Starch formation",2,0.999
"Water","D-Glucitol","Growth at 19°C",70,1
"Water","D-Glucitol","Growth at 25°C",70,1
"Water","D-Glucitol","Growth at 30°C",68,1
"Water","D-Glucitol","Growth at 37°C",49,1
"Water","myo-Inositol","DL-Lactate",7,1
"Water","myo-Inositol","Succinate",8,1
"Water","myo-Inositol","Citrate",7,1
"Water","myo-Inositol","D-Gluconate",7,1
"Water","myo-Inositol","D-Glucosamine",7,1
"Water","myo-Inositol","Nitrate",1,0.998
"Water","myo-Inositol","Vitamin-free",1,0.998
"Water","myo-Inositol","2-Keto-D-gluconate",6,1
"Water","myo-Inositol","Starch formation",0,0.989
"Water","myo-Inositol","Growth at 19°C",9,1
"Water","myo-Inositol","Growth at 25°C",9,1
"Water","myo-Inositol","Growth at 30°C",9,1
"Water","myo-Inositol","Growth at 37°C",7,1
"Water","DL-Lactate","Succinate",47,1
"Water","DL-Lactate","Citrate",43,1
"Water","DL-Lactate","D-Gluconate",33,1
"Water","DL-Lactate","D-Glucosamine",19,1
"Water","DL-Lactate","Nitrate",7,1
"Water","DL-Lactate","Vitamin-free",12,1
"Water","DL-Lactate","2-Keto-D-gluconate",22,1
"Water","DL-Lactate","Starch formation",1,0.991
"Water","DL-Lactate","Growth at 19°C",48,1
"Water","DL-Lactate","Growth at 25°C",50,1
"Water","DL-Lactate","Growth at 30°C",50,1
"Water","DL-Lactate","Growth at 37°C",39,1
"Water","Succinate","Citrate",65,1
"Water","Succinate","D-Gluconate",56,1
"Water","Succinate","D-Glucosamine",37,1
"Water","Succinate","Nitrate",11,1
"Water","Succinate","Vitamin-free",18,1
"Water","Succinate","2-Keto-D-gluconate",42,1
"Water","Succinate","Starch formation",3,1
"Water","Succinate","Growth at 19°C",77,1
"Water","Succinate","Growth at 25°C",79,1
"Water","Succinate","Growth at 30°C",77,1
"Water","Succinate","Growth at 37°C",57,1
"Water","Citrate","D-Gluconate",51,1
"Water","Citrate","D-Glucosamine",33,1
"Water","Citrate","Nitrate",10,1
"Water","Citrate","Vitamin-free",17,1
"Water","Citrate","2-Keto-D-gluconate",37,1
"Water","Citrate","Starch formation",2,1
"Water","Citrate","Growth at 19°C",66,1
"Water","Citrate","Growth at 25°C",66,1
"Water","Citrate","Growth at 30°C",64,1
"Water","Citrate","Growth at 37°C",48,1
"Water","D-Gluconate","D-Glucosamine",28,1
"Water","D-Gluconate","Nitrate",10,1
"Water","D-Gluconate","Vitamin-free",12,1
"Water","D-Gluconate","2-Keto-D-gluconate",40,1
"Water","D-Gluconate","Starch formation",3,1
"Water","D-Gluconate","Growth at 19°C",63,1
"Water","D-Gluconate","Growth at 25°C",63,1
"Water","D-Gluconate","Growth at 30°C",60,1
"Water","D-Gluconate","Growth at 37°C",43,1
"Water","D-Glucosamine","Nitrate",3,1
"Water","D-Glucosamine","Vitamin-free",9,1
"Water","D-Glucosamine","2-Keto-D-gluconate",30,1
"Water","D-Glucosamine","Starch formation",0,0.824
"Water","D-Glucosamine","Growth at 19°C",38,1
"Water","D-Glucosamine","Growth at 25°C",38,1
"Water","D-Glucosamine","Growth at 30°C",36,1
"Water","D-Glucosamine","Growth at 37°C",27,1
"Water","Nitrate","Vitamin-free",2,0.999
"Water","Nitrate","2-Keto-D-gluconate",4,1
"Water","Nitrate","Starch formation",0,0.879
"Water","Nitrate","Growth at 19°C",11,1
"Water","Nitrate","Growth at 25°C",11,1
"Water","Nitrate","Growth at 30°C",11,1
"Water","Nitrate","Growth at 37°C",9,1
"Water","Vitamin-free","2-Keto-D-gluconate",13,1
"Water","Vitamin-free","Starch formation",1,0.997
"Water","Vitamin-free","Growth at 19°C",19,1
"Water","Vitamin-free","Growth at 25°C",19,1
"Water","Vitamin-free","Growth at 30°C",19,1
"Water","Vitamin-free","Growth at 37°C",12,1
"Water","2-Keto-D-gluconate","Starch formation",1,0.985
"Water","2-Keto-D-gluconate","Growth at 19°C",46,1
"Water","2-Keto-D-gluconate","Growth at 25°C",46,1
"Water","2-Keto-D-gluconate","Growth at 30°C",44,1
"Water","2-Keto-D-gluconate","Growth at 37°C",32,1
"Water","Starch formation","Growth at 19°C",5,1
"Water","Starch formation","Growth at 25°C",6,1
"Water","Starch formation","Growth at 30°C",6,1
"Water","Starch formation","Growth at 37°C",5,1
"Water","Growth at 19°C","Growth at 25°C",85,1
"Water","Growth at 19°C","Growth at 30°C",82,1
"Water","Growth at 19°C","Growth at 37°C",61,1
"Water","Growth at 25°C","Growth at 30°C",87,1
"Water","Growth at 25°C","Growth at 37°C",66,1
"Water","Growth at 30°C","Growth at 37°C",66,1
"Tree.exudate","Glucose_F","Galactose_F",31,1
"Tree.exudate","Glucose_F","Sucrose_F",30,1
"Tree.exudate","Glucose_F","Maltose_F",22,1
"Tree.exudate","Glucose_F","Lactose_F",1,0.685
"Tree.exudate","Glucose_F","Raffinose_F",20,1
"Tree.exudate","Glucose_F","Trehalose_F",31,1
"Tree.exudate","Glucose_F","Glucose",68,1
"Tree.exudate","Glucose_F","Inulin",11,1
"Tree.exudate","Glucose_F","Sucrose",44,1
"Tree.exudate","Glucose_F","Raffinose",27,1
"Tree.exudate","Glucose_F","Melibiose",11,1
"Tree.exudate","Glucose_F","Galactose",44,1
"Tree.exudate","Glucose_F","Lactose",12,1
"Tree.exudate","Glucose_F","Trehalose",50,1
"Tree.exudate","Glucose_F","Maltose",43,1
"Tree.exudate","Glucose_F","Melezitose",41,1
"Tree.exudate","Glucose_F","Methyl-?-D-glucoside",40,1
"Tree.exudate","Glucose_F","Soluble Starch",26,1
"Tree.exudate","Glucose_F","Cellobiose",43,1
"Tree.exudate","Glucose_F","Salicin",42,1
"Tree.exudate","Glucose_F","L-Sorbose",34,1
"Tree.exudate","Glucose_F","L-Rhamnose",23,1
"Tree.exudate","Glucose_F","D-Xylose",48,1
"Tree.exudate","Glucose_F","L-Arabinose",33,1
"Tree.exudate","Glucose_F","D-Arabinose",23,1
"Tree.exudate","Glucose_F","D-Ribose",35,1
"Tree.exudate","Glucose_F","Methanol",3,0.041
"Tree.exudate","Glucose_F","Ethanol",62,1
"Tree.exudate","Glucose_F","Glycerol",59,1
"Tree.exudate","Glucose_F","Erythritol",20,1
"Tree.exudate","Glucose_F","Ribitol",41,1
"Tree.exudate","Glucose_F","Galactitol",13,1
"Tree.exudate","Glucose_F","D-Mannitol",51,1
"Tree.exudate","Glucose_F","D-Glucitol",52,1
"Tree.exudate","Glucose_F","myo-Inositol",4,0.993
"Tree.exudate","Glucose_F","DL-Lactate",33,0.999
"Tree.exudate","Glucose_F","Succinate",59,1
"Tree.exudate","Glucose_F","Citrate",49,1
"Tree.exudate","Glucose_F","D-Gluconate",50,1
"Tree.exudate","Glucose_F","D-Glucosamine",33,1
"Tree.exudate","Glucose_F","Nitrate",11,0.998
"Tree.exudate","Glucose_F","Vitamin-free",14,1
"Tree.exudate","Glucose_F","2-Keto-D-gluconate",37,1
"Tree.exudate","Glucose_F","Starch formation",3,0.692
"Tree.exudate","Glucose_F","Growth at 19°C",63,1
"Tree.exudate","Glucose_F","Growth at 25°C",68,1
"Tree.exudate","Glucose_F","Growth at 30°C",65,1
"Tree.exudate","Glucose_F","Growth at 37°C",54,1
"Tree.exudate","Galactose_F","Sucrose_F",19,1
"Tree.exudate","Galactose_F","Maltose_F",19,1
"Tree.exudate","Galactose_F","Lactose_F",1,0.852
"Tree.exudate","Galactose_F","Raffinose_F",13,1
"Tree.exudate","Galactose_F","Trehalose_F",21,1
"Tree.exudate","Galactose_F","Glucose",31,1
"Tree.exudate","Galactose_F","Inulin",7,0.998
"Tree.exudate","Galactose_F","Sucrose",24,1
"Tree.exudate","Galactose_F","Raffinose",15,1
"Tree.exudate","Galactose_F","Melibiose",7,0.999
"Tree.exudate","Galactose_F","Galactose",30,1
"Tree.exudate","Galactose_F","Lactose",9,1
"Tree.exudate","Galactose_F","Trehalose",29,1
"Tree.exudate","Galactose_F","Maltose",25,1
"Tree.exudate","Galactose_F","Melezitose",23,1
"Tree.exudate","Galactose_F","Methyl-?-D-glucoside",24,1
"Tree.exudate","Galactose_F","Soluble Starch",17,1
"Tree.exudate","Galactose_F","Cellobiose",22,1
"Tree.exudate","Galactose_F","Salicin",22,1
"Tree.exudate","Galactose_F","L-Sorbose",23,1
"Tree.exudate","Galactose_F","L-Rhamnose",13,1
"Tree.exudate","Galactose_F","D-Xylose",28,1
"Tree.exudate","Galactose_F","L-Arabinose",21,1
"Tree.exudate","Galactose_F","D-Arabinose",16,1
"Tree.exudate","Galactose_F","D-Ribose",25,1
"Tree.exudate","Galactose_F","Methanol",2,0.742
"Tree.exudate","Galactose_F","Ethanol",30,1
"Tree.exudate","Galactose_F","Glycerol",30,1
"Tree.exudate","Galactose_F","Erythritol",14,1
"Tree.exudate","Galactose_F","Ribitol",28,1
"Tree.exudate","Galactose_F","Galactitol",10,1
"Tree.exudate","Galactose_F","D-Mannitol",29,1
"Tree.exudate","Galactose_F","D-Glucitol",29,1
"Tree.exudate","Galactose_F","myo-Inositol",4,1
"Tree.exudate","Galactose_F","DL-Lactate",14,0.971
"Tree.exudate","Galactose_F","Succinate",31,1
"Tree.exudate","Galactose_F","Citrate",24,1
"Tree.exudate","Galactose_F","D-Gluconate",22,1
"Tree.exudate","Galactose_F","D-Glucosamine",23,1
"Tree.exudate","Galactose_F","Nitrate",4,0.942
"Tree.exudate","Galactose_F","Vitamin-free",11,1
"Tree.exudate","Galactose_F","2-Keto-D-gluconate",22,1
"Tree.exudate","Galactose_F","Starch formation",1,0.501
"Tree.exudate","Galactose_F","Growth at 19°C",31,1
"Tree.exudate","Galactose_F","Growth at 25°C",31,1
"Tree.exudate","Galactose_F","Growth at 30°C",31,1
"Tree.exudate","Galactose_F","Growth at 37°C",27,1
"Tree.exudate","Sucrose_F","Maltose_F",20,1
"Tree.exudate","Sucrose_F","Lactose_F",1,0.858
"Tree.exudate","Sucrose_F","Raffinose_F",20,1
"Tree.exudate","Sucrose_F","Trehalose_F",21,1
"Tree.exudate","Sucrose_F","Glucose",30,1
"Tree.exudate","Sucrose_F","Inulin",10,1
"Tree.exudate","Sucrose_F","Sucrose",29,1
"Tree.exudate","Sucrose_F","Raffinose",24,1
"Tree.exudate","Sucrose_F","Melibiose",9,1
"Tree.exudate","Sucrose_F","Galactose",23,1
"Tree.exudate","Sucrose_F","Lactose",8,1
"Tree.exudate","Sucrose_F","Trehalose",29,1
"Tree.exudate","Sucrose_F","Maltose",28,1
"Tree.exudate","Sucrose_F","Melezitose",28,1
"Tree.exudate","Sucrose_F","Methyl-?-D-glucoside",27,1
"Tree.exudate","Sucrose_F","Soluble Starch",17,1
"Tree.exudate","Sucrose_F","Cellobiose",26,1
"Tree.exudate","Sucrose_F","Salicin",25,1
"Tree.exudate","Sucrose_F","L-Sorbose",20,1
"Tree.exudate","Sucrose_F","L-Rhamnose",14,1
"Tree.exudate","Sucrose_F","D-Xylose",27,1
"Tree.exudate","Sucrose_F","L-Arabinose",20,1
"Tree.exudate","Sucrose_F","D-Arabinose",13,1
"Tree.exudate","Sucrose_F","D-Ribose",20,1
"Tree.exudate","Sucrose_F","Methanol",1,0.467
"Tree.exudate","Sucrose_F","Ethanol",28,1
"Tree.exudate","Sucrose_F","Glycerol",29,1
"Tree.exudate","Sucrose_F","Erythritol",10,1
"Tree.exudate","Sucrose_F","Ribitol",23,1
"Tree.exudate","Sucrose_F","Galactitol",8,1
"Tree.exudate","Sucrose_F","D-Mannitol",29,1
"Tree.exudate","Sucrose_F","D-Glucitol",29,1
"Tree.exudate","Sucrose_F","myo-Inositol",4,1
"Tree.exudate","Sucrose_F","DL-Lactate",20,1
"Tree.exudate","Sucrose_F","Succinate",30,1
"Tree.exudate","Sucrose_F","Citrate",28,1
"Tree.exudate","Sucrose_F","D-Gluconate",26,1
"Tree.exudate","Sucrose_F","D-Glucosamine",20,1
"Tree.exudate","Sucrose_F","Nitrate",6,0.999
"Tree.exudate","Sucrose_F","Vitamin-free",11,1
"Tree.exudate","Sucrose_F","2-Keto-D-gluconate",23,1
"Tree.exudate","Sucrose_F","Starch formation",0,0.182
"Tree.exudate","Sucrose_F","Growth at 19°C",30,1
"Tree.exudate","Sucrose_F","Growth at 25°C",30,1
"Tree.exudate","Sucrose_F","Growth at 30°C",29,1
"Tree.exudate","Sucrose_F","Growth at 37°C",25,1
"Tree.exudate","Maltose_F","Lactose_F",1,0.918
"Tree.exudate","Maltose_F","Raffinose_F",12,1
"Tree.exudate","Maltose_F","Trehalose_F",17,1
"Tree.exudate","Maltose_F","Glucose",22,1
"Tree.exudate","Maltose_F","Inulin",6,1
"Tree.exudate","Maltose_F","Sucrose",21,1
"Tree.exudate","Maltose_F","Raffinose",14,1
"Tree.exudate","Maltose_F","Melibiose",6,1
"Tree.exudate","Maltose_F","Galactose",20,1
"Tree.exudate","Maltose_F","Lactose",6,1
"Tree.exudate","Maltose_F","Trehalose",22,1
"Tree.exudate","Maltose_F","Maltose",22,1
"Tree.exudate","Maltose_F","Melezitose",21,1
"Tree.exudate","Maltose_F","Methyl-?-D-glucoside",21,1
"Tree.exudate","Maltose_F","Soluble Starch",17,1
"Tree.exudate","Maltose_F","Cellobiose",17,1
"Tree.exudate","Maltose_F","Salicin",18,1
"Tree.exudate","Maltose_F","L-Sorbose",16,1
"Tree.exudate","Maltose_F","L-Rhamnose",10,1
"Tree.exudate","Maltose_F","D-Xylose",22,1
"Tree.exudate","Maltose_F","L-Arabinose",15,1
"Tree.exudate","Maltose_F","D-Arabinose",9,1
"Tree.exudate","Maltose_F","D-Ribose",17,1
"Tree.exudate","Maltose_F","Methanol",0,0.451
"Tree.exudate","Maltose_F","Ethanol",22,1
"Tree.exudate","Maltose_F","Glycerol",22,1
"Tree.exudate","Maltose_F","Erythritol",8,0.997
"Tree.exudate","Maltose_F","Ribitol",20,1
"Tree.exudate","Maltose_F","Galactitol",6,1
"Tree.exudate","Maltose_F","D-Mannitol",22,1
"Tree.exudate","Maltose_F","D-Glucitol",22,1
"Tree.exudate","Maltose_F","myo-Inositol",4,1
"Tree.exudate","Maltose_F","DL-Lactate",13,1
"Tree.exudate","Maltose_F","Succinate",22,1
"Tree.exudate","Maltose_F","Citrate",20,1
"Tree.exudate","Maltose_F","D-Gluconate",18,1
"Tree.exudate","Maltose_F","D-Glucosamine",18,1
"Tree.exudate","Maltose_F","Nitrate",3,0.979
"Tree.exudate","Maltose_F","Vitamin-free",9,1
"Tree.exudate","Maltose_F","2-Keto-D-gluconate",18,1
"Tree.exudate","Maltose_F","Starch formation",0,0.469
"Tree.exudate","Maltose_F","Growth at 19°C",22,1
"Tree.exudate","Maltose_F","Growth at 25°C",22,1
"Tree.exudate","Maltose_F","Growth at 30°C",21,1
"Tree.exudate","Maltose_F","Growth at 37°C",19,1
"Tree.exudate","Lactose_F","Raffinose_F",1,0.933
"Tree.exudate","Lactose_F","Trehalose_F",1,0.871
"Tree.exudate","Lactose_F","Glucose",1,0.623
"Tree.exudate","Lactose_F","Inulin",0,0.312
"Tree.exudate","Lactose_F","Sucrose",1,0.741
"Tree.exudate","Lactose_F","Raffinose",1,0.881
"Tree.exudate","Lactose_F","Melibiose",1,0.994
"Tree.exudate","Lactose_F","Galactose",1,0.751
"Tree.exudate","Lactose_F","Lactose",1,0.973
"Tree.exudate","Lactose_F","Trehalose",1,0.696
"Tree.exudate","Lactose_F","Maltose",1,0.738
"Tree.exudate","Lactose_F","Melezitose",1,0.775
"Tree.exudate","Lactose_F","Methyl-?-D-glucoside",1,0.749
"Tree.exudate","Lactose_F","Soluble Starch",1,0.977
"Tree.exudate","Lactose_F","Cellobiose",1,0.727
"Tree.exudate","Lactose_F","Salicin",1,0.722
"Tree.exudate","Lactose_F","L-Sorbose",1,0.742
"Tree.exudate","Lactose_F","L-Rhamnose",0,0.735
"Tree.exudate","Lactose_F","D-Xylose",1,0.69
"Tree.exudate","Lactose_F","L-Arabinose",1,0.956
"Tree.exudate","Lactose_F","D-Arabinose",0,0.708
"Tree.exudate","Lactose_F","D-Ribose",1,0.919
"Tree.exudate","Lactose_F","Methanol",0,0.876
"Tree.exudate","Lactose_F","Ethanol",1,0.654
"Tree.exudate","Lactose_F","Glycerol",1,0.651
"Tree.exudate","Lactose_F","Erythritol",1,0.961
"Tree.exudate","Lactose_F","Ribitol",1,0.728
"Tree.exudate","Lactose_F","Galactitol",0,0.877
"Tree.exudate","Lactose_F","D-Mannitol",1,0.655
"Tree.exudate","Lactose_F","D-Glucitol",1,0.652
"Tree.exudate","Lactose_F","myo-Inositol",0,0.964
"Tree.exudate","Lactose_F","DL-Lactate",0,0.213
"Tree.exudate","Lactose_F","Succinate",1,0.659
"Tree.exudate","Lactose_F","Citrate",1,0.893
"Tree.exudate","Lactose_F","D-Gluconate",1,0.897
"Tree.exudate","Lactose_F","D-Glucosamine",1,0.936
"Tree.exudate","Lactose_F","Nitrate",0,0.832
"Tree.exudate","Lactose_F","Vitamin-free",1,0.991
"Tree.exudate","Lactose_F","2-Keto-D-gluconate",1,0.914
"Tree.exudate","Lactose_F","Starch formation",0,0.9
"Tree.exudate","Lactose_F","Growth at 19°C",1,0.623
"Tree.exudate","Lactose_F","Growth at 25°C",1,0.625
"Tree.exudate","Lactose_F","Growth at 30°C",1,0.646
"Tree.exudate","Lactose_F","Growth at 37°C",0,0.203
"Tree.exudate","Raffinose_F","Trehalose_F",13,1
"Tree.exudate","Raffinose_F","Glucose",20,1
"Tree.exudate","Raffinose_F","Inulin",10,1
"Tree.exudate","Raffinose_F","Sucrose",19,1
"Tree.exudate","Raffinose_F","Raffinose",20,1
"Tree.exudate","Raffinose_F","Melibiose",8,1
"Tree.exudate","Raffinose_F","Galactose",14,1
"Tree.exudate","Raffinose_F","Lactose",7,1
"Tree.exudate","Raffinose_F","Trehalose",20,1
"Tree.exudate","Raffinose_F","Maltose",19,1
"Tree.exudate","Raffinose_F","Melezitose",19,1
"Tree.exudate","Raffinose_F","Methyl-?-D-glucoside",19,1
"Tree.exudate","Raffinose_F","Soluble Starch",11,1
"Tree.exudate","Raffinose_F","Cellobiose",19,1
"Tree.exudate","Raffinose_F","Salicin",18,1
"Tree.exudate","Raffinose_F","L-Sorbose",13,1
"Tree.exudate","Raffinose_F","L-Rhamnose",9,1
"Tree.exudate","Raffinose_F","D-Xylose",19,1
"Tree.exudate","Raffinose_F","L-Arabinose",14,1
"Tree.exudate","Raffinose_F","D-Arabinose",10,1
"Tree.exudate","Raffinose_F","D-Ribose",13,1
"Tree.exudate","Raffinose_F","Methanol",1,0.86
"Tree.exudate","Raffinose_F","Ethanol",19,1
"Tree.exudate","Raffinose_F","Glycerol",19,1
"Tree.exudate","Raffinose_F","Erythritol",8,1
"Tree.exudate","Raffinose_F","Ribitol",15,1
"Tree.exudate","Raffinose_F","Galactitol",7,1
"Tree.exudate","Raffinose_F","D-Mannitol",19,1
"Tree.exudate","Raffinose_F","D-Glucitol",19,1
"Tree.exudate","Raffinose_F","myo-Inositol",3,1
"Tree.exudate","Raffinose_F","DL-Lactate",13,1
"Tree.exudate","Raffinose_F","Succinate",20,1
"Tree.exudate","Raffinose_F","Citrate",18,1
"Tree.exudate","Raffinose_F","D-Gluconate",16,1
"Tree.exudate","Raffinose_F","D-Glucosamine",12,1
"Tree.exudate","Raffinose_F","Nitrate",5,1
"Tree.exudate","Raffinose_F","Vitamin-free",7,1
"Tree.exudate","Raffinose_F","2-Keto-D-gluconate",14,1
"Tree.exudate","Raffinose_F","Starch formation",0,0.34
"Tree.exudate","Raffinose_F","Growth at 19°C",20,1
"Tree.exudate","Raffinose_F","Growth at 25°C",20,1
"Tree.exudate","Raffinose_F","Growth at 30°C",20,1
"Tree.exudate","Raffinose_F","Growth at 37°C",17,1
"Tree.exudate","Trehalose_F","Glucose",31,1
"Tree.exudate","Trehalose_F","Inulin",7,0.999
"Tree.exudate","Trehalose_F","Sucrose",25,1
"Tree.exudate","Trehalose_F","Raffinose",16,1
"Tree.exudate","Trehalose_F","Melibiose",9,1
"Tree.exudate","Trehalose_F","Galactose",26,1
"Tree.exudate","Trehalose_F","Lactose",8,1
"Tree.exudate","Trehalose_F","Trehalose",30,1
"Tree.exudate","Trehalose_F","Maltose",26,1
"Tree.exudate","Trehalose_F","Melezitose",25,1
"Tree.exudate","Trehalose_F","Methyl-?-D-glucoside",25,1
"Tree.exudate","Trehalose_F","Soluble Starch",16,1
"Tree.exudate","Trehalose_F","Cellobiose",22,1
"Tree.exudate","Trehalose_F","Salicin",22,1
"Tree.exudate","Trehalose_F","L-Sorbose",22,1
"Tree.exudate","Trehalose_F","L-Rhamnose",16,1
"Tree.exudate","Trehalose_F","D-Xylose",27,1
"Tree.exudate","Trehalose_F","L-Arabinose",22,1
"Tree.exudate","Trehalose_F","D-Arabinose",15,1
"Tree.exudate","Trehalose_F","D-Ribose",22,1
"Tree.exudate","Trehalose_F","Methanol",2,0.408
"Tree.exudate","Trehalose_F","Ethanol",29,1
"Tree.exudate","Trehalose_F","Glycerol",31,1
"Tree.exudate","Trehalose_F","Erythritol",13,1
"Tree.exudate","Trehalose_F","Ribitol",27,1
"Tree.exudate","Trehalose_F","Galactitol",10,1
"Tree.exudate","Trehalose_F","D-Mannitol",28,1
"Tree.exudate","Trehalose_F","D-Glucitol",28,1
"Tree.exudate","Trehalose_F","myo-Inositol",3,1
"Tree.exudate","Trehalose_F","DL-Lactate",13,0.996
"Tree.exudate","Trehalose_F","Succinate",28,1
"Tree.exudate","Trehalose_F","Citrate",25,1
"Tree.exudate","Trehalose_F","D-Gluconate",27,1
"Tree.exudate","Trehalose_F","D-Glucosamine",22,1
"Tree.exudate","Trehalose_F","Nitrate",4,0.96
"Tree.exudate","Trehalose_F","Vitamin-free",9,1
